,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
29,ＢＯＡＴＢｏｙカップ5,6,4336,6.78,1,松田竜馬,36,福岡,54,A2,5.48,38.13,6.0,41.27,27.12,39.29
30,ＢＯＡＴＢｏｙカップ6,1,4693,6.67,1,松下誉士,36,福岡,51,B1,4.14,18.18,3.43,13.51,51.56,31.76
31,ＢＯＡＴＢｏｙカップ6,2,4474,6.77,3,渡辺　崇,33,福岡,55,A2,5.24,34.26,4.88,32.0,37.5,38.3
32,ＢＯＡＴＢｏｙカップ6,3,4674,6.76,4,池田剛規,33,福岡,52,B1,4.76,29.35,3.92,17.65,39.13,40.23
33,ＢＯＡＴＢｏｙカップ6,4,4958,6.7,2,溝口海義,25,福岡,54,B1,4.88,26.55,4.26,16.0,45.21,32.97
34,ＢＯＡＴＢｏｙカップ6,5,4148,6.74,6,枝尾　賢,38,福岡,49,A1,7.06,54.26,6.85,59.77,17.54,27.59
35,ＢＯＡＴＢｏｙカップ6,6,4136,6.79,5,江夏　満,40,福岡,53,A1,6.95,48.39,7.51,58.97,33.33,45.05
36,ＢＯＡＴＢｏｙカップ7,1,4668,6.74,1,楠本晃嗣,35,福岡,50,B1,4.36,21.43,0.0,0.0,30.77,41.3
37,ＢＯＡＴＢｏｙカップ7,2,4697,6.68,5,國弘翔平,34,福岡,48,B1,4.37,25.81,4.15,20.51,41.67,44.83
38,ＢＯＡＴＢｏｙカップ7,3,3444,6.7,4,香月大介,50,福岡,52,B1,4.08,19.77,5.71,37.5,24.59,31.11
39,ＢＯＡＴＢｏｙカップ7,4,4046,6.75,3,谷村啓司,40,福岡,52,B1,3.43,11.46,4.03,18.46,20.34,38.3
40,ＢＯＡＴＢｏｙカップ7,5,5093,6.8,6,浦野　海,18,福岡,55,B2,2.02,3.08,1.25,0.0,48.53,37.63
41,ＢＯＡＴＢｏｙカップ7,6,4868,6.8,2,松本　峻,29,福岡,52,B2,4.57,19.64,3.63,7.69,55.41,27.78
42,ＢＯＡＴＢｏｙカップ8,1,4122,6.69,1,安東幸治,38,福岡,57,A2,5.42,35.71,5.01,27.91,24.14,26.14
43,ＢＯＡＴＢｏｙカップ8,2,4121,6.75,3,富永修一,38,福岡,52,B1,5.12,32.14,0.0,0.0,25.86,36.08
44,ＢＯＡＴＢｏｙカップ8,3,3564,6.7,4,桑原　啓,50,福岡,53,B1,4.55,22.0,4.12,23.53,14.29,39.29
45,ＢＯＡＴＢｏｙカップ8,4,4669,6.72,2,井上　茂,35,福岡,53,B1,4.49,20.78,5.89,42.11,26.67,23.91
46,ＢＯＡＴＢｏｙカップ8,5,4180,6.74,6,上野秀和,37,福岡,56,B1,3.85,16.38,5.2,32.81,30.88,38.95
47,ＢＯＡＴＢｏｙカップ8,6,3928,6.78,5,林　恵祐,44,福岡,59,B1,3.86,17.35,3.96,25.0,22.03,26.58
48,ＢＯＡＴＢｏｙカップ9,1,3804,6.78,2,中渡修作,46,福岡,51,B1,5.17,30.48,5.62,33.33,57.33,36.78
49,ＢＯＡＴＢｏｙカップ9,2,4474,6.79,6,渡辺　崇,33,福岡,55,A2,5.24,34.26,4.88,32.0,37.5,38.3
50,ＢＯＡＴＢｏｙカップ9,3,4463,6.73,3,三苫晃幸,34,福岡,56,B1,5.2,36.27,4.97,30.53,41.79,44.94
51,ＢＯＡＴＢｏｙカップ9,4,5028,6.79,5,原田才一,23,福岡,52,B1,5.23,36.19,3.67,15.15,40.0,16.85
52,ＢＯＡＴＢｏｙカップ9,5,3566,6.81,4,川添英正,50,福岡,51,A2,4.87,28.44,5.61,33.71,33.78,23.08
53,ＢＯＡＴＢｏｙカップ9,6,4551,6.74,1,三川昂暁,31,福岡,53,A1,5.7,39.05,5.69,36.26,18.33,40.63
54,ＢＯＡＴＢｏｙカップ10,1,4301,6.78,6,関　裕也,37,福岡,52,B1,5.93,41.35,5.27,37.14,50.0,36.36
55,ＢＯＡＴＢｏｙカップ10,2,4544,6.75,4,松田大志,32,福岡,51,A1,7.76,67.39,7.03,57.55,21.05,23.33
56,ＢＯＡＴＢｏｙカップ10,3,4136,6.82,1,江夏　満,40,福岡,53,A1,6.95,48.39,7.51,58.97,33.33,45.05
57,ＢＯＡＴＢｏｙカップ10,4,4351,6.78,5,里岡右貴,34,福岡,53,A1,6.87,55.71,6.42,51.52,48.68,37.5
58,ＢＯＡＴＢｏｙカップ10,5,3576,6.78,2,白水勝也,47,福岡,49,A2,6.63,52.38,7.12,57.69,22.22,38.14
59,ＢＯＡＴＢｏｙカップ10,6,4789,6.78,3,古賀智之,31,福岡,51,B1,4.65,19.23,5.0,33.33,24.59,25.29
60,ＢＯＡＴＢｏｙカップ11,1,4522,6.75,1,古澤光紀,32,福岡,53,A1,7.19,60.61,7.28,57.45,23.81,35.23
61,ＢＯＡＴＢｏｙカップ11,2,4958,6.72,3,溝口海義,25,福岡,54,B1,4.88,26.55,4.26,16.0,45.21,32.97
62,ＢＯＡＴＢｏｙカップ11,3,4336,6.81,6,松田竜馬,36,福岡,54,A2,5.48,38.13,6.0,41.27,27.12,39.29
63,ＢＯＡＴＢｏｙカップ11,4,4122,6.71,5,安東幸治,38,福岡,57,A2,5.42,35.71,5.01,27.91,24.14,26.14
64,ＢＯＡＴＢｏｙカップ11,5,3876,6.73,4,中辻崇人,43,福岡,52,A1,6.94,57.26,7.56,61.11,26.98,34.44
65,ＢＯＡＴＢｏｙカップ11,6,4402,6.76,2,乙藤智史,35,福岡,53,A2,5.91,38.46,6.16,43.24,37.88,17.98
66,ＢＯＡＴＢｏｙカップ12,1,4521,6.77,1,小池公生,33,福岡,50,A2,6.18,40.63,5.46,31.25,32.08,38.46
67,ＢＯＡＴＢｏｙカップ12,2,4364,6.83,2,池永　太,35,福岡,53,A1,6.76,47.29,7.27,57.73,32.79,39.77
68,ＢＯＡＴＢｏｙカップ12,3,4566,6.75,5,塩田北斗,32,福岡,53,A1,7.59,61.18,6.98,53.26,31.51,39.29
69,ＢＯＡＴＢｏｙカップ12,4,3702,6.82,4,貞兼淳二,47,福岡,56,B1,5.05,28.97,5.29,47.06,39.73,26.14
70,ＢＯＡＴＢｏｙカップ12,5,4151,6.82,6,下河誉史,38,福岡,57,A2,5.37,33.88,4.6,19.12,50.0,29.55
71,ＢＯＡＴＢｏｙカップ12,6,4288,6.76,3,永田啓二,35,福岡,52,A1,6.54,47.33,6.06,45.83,24.62,31.82
72,ふく～る下関オープン８周年記念1,1,4234,6.9,3,野相弘司,37,福岡,57,B1,4.88,31.25,3.89,22.22,36.07,36.44
73,ふく～る下関オープン８周年記念1,2,3892,6.82,1,草場康幸,44,佐賀,52,A2,4.65,24.39,5.55,36.36,33.61,36.97
74,ふく～る下関オープン８周年記念1,3,4404,6.9,5,岸蔭　亮,35,兵庫,52,B1,4.38,30.0,5.79,42.86,40.17,34.45
75,ふく～る下関オープン８周年記念1,4,5090,6.85,4,生方靖亜,19,群馬,53,B1,3.23,10.84,0.0,0.0,30.09,36.13
76,ふく～る下関オープン８周年記念1,5,3982,6.91,2,福田　理,43,岡山,55,B1,5.1,28.05,4.84,31.25,41.9,27.5
77,ふく～る下関オープン８周年記念1,6,5117,6.89,6,冨名腰桃,20,福岡,45,B2,1.43,0.0,1.57,0.0,27.73,44.17
78,ふく～る下関オープン８周年記念2,1,5055,6.83,2,眞鳥章太,24,長崎,53,B1,3.83,15.22,0.0,0.0,29.06,38.98
79,ふく～る下関オープン８周年記念2,2,4495,6.75,4,森晋太郎,33,福岡,52,B1,4.45,25.33,4.9,20.0,42.86,37.82
80,ふく～る下関オープン８周年記念2,3,4985,6.85,1,井本昌也,23,山口,49,B1,4.24,23.61,3.09,10.0,38.33,26.79
81,ふく～る下関オープン８周年記念2,4,3477,6.83,3,近藤稔也,50,徳島,56,B1,4.66,21.78,4.78,26.09,30.58,26.89
82,ふく～る下関オープン８周年記念2,5,5065,6.81,5,伊久間陽,22,群馬,52,B1,2.69,5.68,0.0,0.0,29.52,26.36
83,ふく～る下関オープン８周年記念2,6,5073,6.77,6,上原健次,25,福岡,52,B1,2.72,3.61,3.0,12.5,34.78,35.0
84,ふく～る下関オープン８周年記念3,1,3615,6.88,2,横田　茂,47,広島,50,A2,5.27,34.4,5.54,35.8,34.78,31.09
85,ふく～る下関オープン８周年記念3,2,4853,6.86,1,前原　哉,25,岡山,46,B2,3.87,15.87,3.3,20.0,29.75,23.33
86,ふく～る下関オープン８周年記念3,3,3997,6.79,3,北村征嗣,41,大阪,52,A1,7.19,54.72,6.27,37.25,33.33,27.43
87,ふく～る下関オープン８周年記念3,4,4948,6.8,5,木場悠介,27,長崎,52,B1,4.02,15.0,3.56,8.0,40.65,27.12
88,ふく～る下関オープン８周年記念3,5,3485,6.97,6,竹村祥司,48,大阪,52,A2,4.87,35.11,5.27,33.33,40.16,43.33
89,ふく～る下関オープン８周年記念3,6,5063,6.85,4,大塚雅治,22,東京,51,B1,2.94,5.95,0.0,0.0,28.07,29.41
90,ふく～る下関オープン８周年記念4,1,4083,6.79,2,福島勇樹,41,東京,51,A1,6.8,51.97,4.22,22.22,30.1,37.5
91,ふく～る下関オープン８周年記念4,2,4411,6.85,4,沢田昭宏,34,大阪,54,A2,5.19,27.91,5.63,25.93,30.77,36.44
92,ふく～る下関オープン８周年記念4,3,3901,6.89,3,松田憲幸,43,山口,52,A2,5.38,32.86,6.17,44.72,40.91,30.43
93,ふく～る下関オープン８周年記念4,4,4641,6.81,1,磯村　匠,29,東京,50,B1,4.75,26.09,4.6,30.0,37.98,25.0
94,ふく～る下関オープン８周年記念4,5,5054,6.87,5,佐々木大,24,大阪,51,B1,3.21,9.52,0.0,0.0,27.69,27.97
95,ふく～る下関オープン８周年記念5,1,3975,6.76,1,小野寺智,43,香川,52,A2,5.75,34.31,5.96,34.78,39.81,36.97
96,ふく～る下関オープン８周年記念5,2,4014,6.8,2,片岡恵里,40,山口,49,B1,4.71,26.21,5.48,41.67,43.55,40.68
97,ふく～る下関オープン８周年記念5,3,3944,6.76,4,山口裕二,41,長崎,53,A1,6.45,43.92,6.07,42.86,30.77,22.33
98,ふく～る下関オープン８周年記念5,4,4957,6.82,5,竹之内極,25,福岡,56,B1,4.19,19.48,4.4,30.0,28.45,32.23
99,ふく～る下関オープン８周年記念5,5,3982,6.87,3,福田　理,43,岡山,55,B1,5.1,28.05,4.84,31.25,41.9,27.5
100,ふく～る下関オープン８周年記念5,6,4963,6.82,6,實森美祐,24,広島,47,B1,4.95,32.29,4.75,25.0,32.46,38.33
101,ふく～る下関オープン８周年記念6,1,4500,6.86,6,山田康二,32,佐賀,54,A2,7.92,67.8,8.31,43.75,25.23,23.93
102,ふく～る下関オープン８周年記念6,2,3478,6.9,4,嶋田貴支,49,香川,50,B1,5.07,27.72,6.0,36.36,25.96,32.77
103,ふく～る下関オープン８周年記念6,3,4116,6.77,1,川田正人,39,徳島,51,A2,5.23,31.62,6.0,40.91,37.19,38.33
104,ふく～る下関オープン８周年記念6,4,5090,6.94,5,生方靖亜,19,群馬,53,B1,3.23,10.84,0.0,0.0,30.09,36.13
105,ふく～る下関オープン８周年記念6,5,3427,6.83,2,大賀広幸,53,山口,52,A2,6.16,45.45,6.22,47.83,40.34,36.97
106,ふく～る下関オープン８周年記念6,6,4495,6.77,3,森晋太郎,33,福岡,52,B1,4.45,25.33,4.9,20.0,42.86,37.82
107,ふく～る下関オープン８周年記念7,1,4017,6.85,5,向井美鈴,40,山口,45,A2,5.94,37.62,6.4,46.15,31.93,43.33
108,ふく～る下関オープン８周年記念7,2,3996,6.8,4,秋山直之,41,群馬,52,A1,7.54,60.0,5.62,26.92,30.95,30.58
109,ふく～る下関オープン８周年記念7,3,4656,6.73,2,大崎　翔,33,兵庫,55,B1,5.15,33.33,4.27,27.27,36.61,33.33
110,ふく～る下関オープン８周年記念7,4,3834,6.75,6,細川明人,45,岡山,55,B1,5.19,29.85,4.72,22.22,44.53,22.94
111,ふく～る下関オープン８周年記念7,5,4853,6.87,3,前原　哉,25,岡山,46,B2,3.87,15.87,3.3,20.0,29.75,23.33
112,ふく～る下関オープン８周年記念7,6,4642,6.79,1,松尾夏海,28,香川,46,A2,5.75,39.71,0.0,0.0,29.36,40.34
113,ふく～る下関オープン８周年記念8,1,4936,6.72,4,戸敷晃美,24,福岡,47,B2,4.85,31.19,3.97,13.33,59.12,24.35
114,ふく～る下関オープン８周年記念8,2,5054,6.82,3,佐々木大,24,大阪,51,B1,3.21,9.52,0.0,0.0,27.69,27.97
115,ふく～る下関オープン８周年記念8,3,3024,6.82,6,西島義則,58,広島,58,A1,7.59,62.76,5.66,36.84,39.85,36.44
116,ふく～る下関オープン８周年記念8,4,4948,6.85,1,木場悠介,27,長崎,52,B1,4.02,15.0,3.56,8.0,40.65,27.12
117,ふく～る下関オープン８周年記念8,5,4967,6.83,2,中村魁生,22,大阪,49,A2,5.62,36.79,4.13,12.5,47.5,35.29
118,ふく～る下関オープン８周年記念8,6,5073,6.78,5,上原健次,25,福岡,52,B1,2.72,3.61,3.0,12.5,34.78,35.0
119,ふく～る下関オープン８周年記念9,1,4601,6.79,1,森野正弘,35,山口,54,A1,6.63,47.47,7.02,55.06,29.57,37.29
120,ふく～る下関オープン８周年記念9,2,5022,6.73,4,伊藤尚汰,25,福岡,47,B1,3.08,12.26,3.25,25.0,50.86,33.33
121,ふく～る下関オープン８周年記念9,3,3975,6.78,2,小野寺智,43,香川,52,A2,5.75,34.31,5.96,34.78,39.81,36.97
122,ふく～る下関オープン８周年記念9,4,4450,6.86,6,平高奈菜,33,香川,46,A1,7.4,58.59,6.95,53.97,37.9,23.42
123,ふく～る下関オープン８周年記念9,5,5063,6.78,3,大塚雅治,22,東京,51,B1,2.94,5.95,0.0,0.0,28.07,29.41
124,ふく～る下関オープン８周年記念9,6,5117,6.84,5,冨名腰桃,20,福岡,45,B2,1.43,0.0,1.57,0.0,27.73,44.17
125,ふく～る下関オープン８周年記念10,1,4083,6.8,6,福島勇樹,41,東京,51,A1,6.8,51.97,4.22,22.22,30.1,37.5
126,ふく～る下関オープン８周年記念10,2,3944,6.79,1,山口裕二,41,長崎,53,A1,6.45,43.92,6.07,42.86,30.77,22.33
127,ふく～る下関オープン８周年記念10,3,4404,6.84,3,岸蔭　亮,35,兵庫,52,B1,4.38,30.0,5.79,42.86,40.17,34.45
128,ふく～る下関オープン８周年記念10,4,3427,6.82,4,大賀広幸,53,山口,52,A2,6.16,45.45,6.22,47.83,40.34,36.97
129,ふく～る下関オープン８周年記念10,5,5055,6.82,5,眞鳥章太,24,長崎,53,B1,3.83,15.22,0.0,0.0,29.06,38.98
130,ふく～る下関オープン８周年記念10,6,3485,6.91,2,竹村祥司,48,大阪,52,A2,4.87,35.11,5.27,33.33,40.16,43.33
131,ふく～る下関オープン８周年記念11,1,4500,6.78,3,山田康二,32,佐賀,54,A2,7.92,67.8,8.31,43.75,25.23,23.93
132,ふく～る下関オープン８周年記念11,2,3997,6.78,1,北村征嗣,41,大阪,52,A1,7.19,54.72,6.27,37.25,33.33,27.43
133,ふく～る下関オープン８周年記念11,3,3901,6.96,6,松田憲幸,43,山口,52,A2,5.38,32.86,6.17,44.72,40.91,30.43
134,ふく～る下関オープン８周年記念11,4,4985,6.85,5,井本昌也,23,山口,49,B1,4.24,23.61,3.09,10.0,38.33,26.79
135,ふく～る下関オープン８周年記念11,5,3834,6.81,2,細川明人,45,岡山,55,B1,5.19,29.85,4.72,22.22,44.53,22.94
136,ふく～る下関オープン８周年記念11,6,3892,6.79,4,草場康幸,44,佐賀,52,A2,4.65,24.39,5.55,36.36,33.61,36.97
137,ふく～る下関オープン８周年記念12,1,3996,6.79,1,秋山直之,41,群馬,52,A1,7.54,60.0,5.62,26.92,30.95,30.58
138,ふく～る下関オープン８周年記念12,2,4601,6.84,3,森野正弘,35,山口,54,A1,6.63,47.47,7.02,55.06,29.57,37.29
139,ふく～る下関オープン８周年記念12,3,4116,6.77,2,川田正人,39,徳島,51,A2,5.23,31.62,6.0,40.91,37.19,38.33
140,ふく～る下関オープン８周年記念12,4,3615,6.8,4,横田　茂,47,広島,50,A2,5.27,34.4,5.54,35.8,34.78,31.09
141,ふく～る下関オープン８周年記念12,5,4411,6.84,6,沢田昭宏,34,大阪,54,A2,5.19,27.91,5.63,25.93,30.77,36.44
142,第１９回シモデンカップ1,1,4271,6.73,2,川崎公靖,38,広島,52,B1,4.65,25.47,5.67,37.04,27.74,25.49
143,第１９回シモデンカップ1,2,4434,6.72,1,田中辰彦,34,広島,55,A2,5.95,40.35,5.0,40.0,25.97,26.04
144,第１９回シモデンカップ1,3,3141,6.67,3,山来和人,58,東京,54,B1,4.56,25.97,4.44,22.22,28.13,28.87
145,第１９回シモデンカップ1,4,4527,6.71,5,高野心吾,32,愛知,50,B1,4.59,26.32,3.81,18.52,28.66,32.84
146,第１９回シモデンカップ1,5,3850,6.7,4,小川知行,48,群馬,51,B1,4.72,30.43,4.5,22.22,33.55,38.81
147,第１９回シモデンカップ1,6,4552,6.81,6,杉山勝匡,31,佐賀,50,B1,4.29,24.51,4.77,30.19,31.65,30.0
148,第１９回シモデンカップ2,1,4126,6.67,1,吉本玲緒,41,広島,56,B1,4.32,23.0,5.53,40.43,21.12,39.86
149,第１９回シモデンカップ2,2,5017,6.72,4,澤田尚也,21,滋賀,52,B1,4.91,24.32,5.29,42.86,26.14,28.71
150,第１９回シモデンカップ2,3,4420,6.81,2,津久井拓,32,群馬,52,B1,4.82,23.42,4.68,31.58,30.13,34.43
151,第１９回シモデンカップ2,4,4458,6.65,3,抹香雄三,34,広島,53,B1,5.08,23.64,6.22,47.22,40.76,33.93
152,第１９回シモデンカップ2,5,4368,6.77,6,山口隆史,34,福岡,52,B1,4.58,20.2,4.47,21.05,26.28,40.16
153,第１９回シモデンカップ2,6,4041,6.7,5,小林基樹,41,山口,54,B1,4.55,24.22,3.97,18.75,30.49,23.15
154,第１９回シモデンカップ3,1,4657,6.8,1,江崎一雄,33,福岡,55,B1,5.43,39.51,5.92,38.46,27.67,28.42
155,第１９回シモデンカップ3,2,4632,6.7,2,長尾京志,31,福岡,54,B1,4.85,23.91,4.41,24.14,24.38,42.06
156,第１９回シモデンカップ3,3,3893,6.75,3,汐崎正則,44,愛知,54,B1,5.5,34.21,4.97,27.59,22.6,33.64
157,第１９回シモデンカップ3,4,3543,6.79,6,福田雅一,51,香川,56,A2,5.74,44.79,5.83,43.33,28.93,37.4
158,第１９回シモデンカップ3,5,3315,6.74,4,広瀬聖仁,54,愛知,54,B1,5.0,30.43,6.4,40.0,32.52,32.23
159,第１９回シモデンカップ4,1,4000,6.67,4,松本博昭,43,広島,55,A2,5.87,41.41,5.15,25.0,31.21,37.39
160,第１９回シモデンカップ4,2,4139,6.71,5,丹下　健,39,愛知,55,B1,5.0,29.67,4.05,25.0,40.26,31.0
161,第１９回シモデンカップ4,3,3953,6.66,1,志道吉和,44,福岡,51,B1,5.23,35.71,5.15,30.0,43.84,31.58
162,第１９回シモデンカップ4,4,3858,6.73,2,織田　猛,47,佐賀,51,B1,4.41,26.98,4.81,33.33,31.85,20.39
163,第１９回シモデンカップ4,5,3443,6.82,6,森　秋光,51,岡山,55,B1,5.37,35.45,5.14,32.0,45.33,35.2
164,第１９回シモデンカップ4,6,4021,6.6,3,吉田健太,40,愛知,52,B1,4.91,33.33,0.0,0.0,27.03,28.87
165,第１９回シモデンカップ5,1,4625,6.75,4,渡邊裕貴,34,静岡,51,B1,4.89,32.98,0.0,0.0,23.31,29.29
166,第１９回シモデンカップ5,2,4112,6.62,1,大久保信,40,佐賀,51,A2,6.17,41.54,0.0,0.0,32.7,43.44
167,第１９回シモデンカップ5,3,3141,6.73,5,山来和人,58,東京,54,B1,4.56,25.97,4.44,22.22,28.13,28.87
168,第１９回シモデンカップ5,4,4189,6.6,6,川上　剛,39,福岡,54,A1,6.68,49.32,6.33,38.89,37.01,47.58
169,第１９回シモデンカップ5,5,4314,6.73,3,青木幸太,36,福岡,52,B1,5.5,31.0,5.31,34.48,40.79,36.43
170,第１９回シモデンカップ5,6,4231,6.65,2,鈴木裕隆,37,愛知,56,B1,5.07,36.17,3.04,14.29,34.55,40.58
171,第１９回シモデンカップ6,1,4319,6.63,1,三宅　潤,35,大阪,56,A2,5.79,39.1,5.63,35.19,44.03,28.16
172,第１９回シモデンカップ6,2,4782,6.75,4,浜崎準也,33,岡山,49,B1,5.9,41.67,5.43,34.74,30.54,33.59
173,第１９回シモデンカップ6,3,3977,6.65,3,山本兼士,43,大阪,52,A2,4.81,27.34,4.22,22.22,48.77,37.31
174,第１９回シモデンカップ6,4,4459,6.76,2,片岡雅裕,34,香川,52,A1,6.87,52.34,7.07,55.17,28.74,32.14
175,第１９回シモデンカップ6,5,5017,6.68,5,澤田尚也,21,滋賀,52,B1,4.91,24.32,5.29,42.86,26.14,28.71
176,第１９回シモデンカップ6,6,4271,6.69,6,川崎公靖,38,広島,52,B1,4.65,25.47,5.67,37.04,27.74,25.49
177,第１９回シモデンカップ7,1,3822,6.62,6,平尾崇典,47,岡山,49,A1,7.47,60.5,7.47,61.02,26.58,37.27
178,第１９回シモデンカップ7,2,4200,6.61,4,早川尚人,38,大阪,53,B1,4.51,20.75,4.52,25.0,25.15,39.82
179,第１９回シモデンカップ7,3,4632,6.69,5,長尾京志,31,福岡,54,B1,4.85,23.91,4.41,24.14,24.38,42.06
180,第１９回シモデンカップ7,4,4527,6.73,3,高野心吾,32,愛知,50,B1,4.59,26.32,3.81,18.52,28.66,32.84
181,第１９回シモデンカップ7,5,4379,6.72,1,桑島和宏,36,東京,55,B1,6.08,41.53,3.9,0.0,34.59,41.88
182,第１９回シモデンカップ7,6,4368,6.79,2,山口隆史,34,福岡,52,B1,4.58,20.2,4.47,21.05,26.28,40.16
183,第１９回シモデンカップ8,1,3488,6.78,2,柳田英明,53,東京,52,B1,4.57,24.14,5.93,42.86,49.68,43.65
184,第１９回シモデンカップ8,2,3933,6.65,1,山地正樹,44,岡山,53,A1,7.07,53.28,6.93,53.85,36.54,32.08
185,第１９回シモデンカップ8,3,4552,6.7,3,杉山勝匡,31,佐賀,50,B1,4.29,24.51,4.77,30.19,31.65,30.0
186,第１９回シモデンカップ8,4,4021,6.68,4,吉田健太,40,愛知,52,B1,4.91,33.33,0.0,0.0,27.03,28.87
187,第１９回シモデンカップ8,5,4420,6.69,5,津久井拓,32,群馬,52,B1,4.82,23.42,4.68,31.58,30.13,34.43
188,第１９回シモデンカップ8,6,4314,6.82,6,青木幸太,36,福岡,52,B1,5.5,31.0,5.31,34.48,40.79,36.43
189,第１９回シモデンカップ9,1,3977,6.68,1,山本兼士,43,大阪,52,A2,4.81,27.34,4.22,22.22,48.77,37.31
190,第１９回シモデンカップ9,2,3893,6.68,2,汐崎正則,44,愛知,54,B1,5.5,34.21,4.97,27.59,22.6,33.64
191,第１９回シモデンカップ9,3,3443,6.72,3,森　秋光,51,岡山,55,B1,5.37,35.45,5.14,32.0,45.33,35.2
192,第１９回シモデンカップ9,4,4434,6.75,4,田中辰彦,34,広島,55,A2,5.95,40.35,5.0,40.0,25.97,26.04
193,第１９回シモデンカップ9,5,4458,6.8,5,抹香雄三,34,広島,53,B1,5.08,23.64,6.22,47.22,40.76,33.93
