,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
17,長崎新聞社杯3,6,3491,7.01,4,富永　茂,52,福岡,51,B1,4.09,15.31,3.93,15.22,5.56,56.25
18,長崎新聞社杯4,1,3843,6.95,1,上之晃弘,44,長崎,52,B1,4.1,23.46,5.95,42.76,0.0,38.71
19,長崎新聞社杯4,2,3777,6.93,3,樋口　亮,45,長崎,51,B1,5.64,40.0,6.27,47.48,33.33,25.93
20,長崎新聞社杯4,3,4948,6.98,2,木場悠介,27,長崎,52,B1,4.73,30.91,4.23,18.03,59.26,41.18
21,長崎新聞社杯4,4,5071,7.01,6,野見山拓,26,福岡,51,B2,2.02,5.88,1.61,0.0,40.0,20.69
22,長崎新聞社杯4,5,4424,6.93,5,松尾昂明,35,福岡,50,A2,6.21,48.09,6.8,46.67,22.73,14.29
23,長崎新聞社杯4,6,5009,7.01,4,大賀龍之,23,福岡,56,B1,3.77,14.89,1.4,0.0,9.52,13.64
24,長崎新聞社杯5,1,4603,6.99,2,谷川将太,32,長崎,53,B1,4.56,27.42,4.94,28.46,40.74,47.62
25,長崎新聞社杯5,2,4259,7.04,1,真庭明志,36,長崎,52,A2,5.83,41.98,5.92,42.04,22.22,39.13
26,長崎新聞社杯5,3,4551,7.04,6,三川昂暁,31,福岡,55,A1,5.83,40.16,5.81,42.31,27.27,25.0
27,長崎新聞社杯5,4,4171,7.02,4,榎　幸司,37,長崎,51,A2,6.65,51.18,7.12,57.21,27.78,27.27
28,長崎新聞社杯5,5,4241,6.96,3,大串重幸,35,長崎,52,B1,4.85,32.95,5.53,38.57,22.22,26.47
29,長崎新聞社杯5,6,3349,7.07,5,吉田一郎,52,長崎,51,A2,6.37,52.0,6.94,55.3,33.33,37.5
30,長崎新聞社杯6,1,4096,6.96,1,石橋道友,38,長崎,53,A1,6.32,45.16,7.19,59.38,26.09,41.18
31,長崎新聞社杯6,2,4504,7.01,6,前田将太,32,福岡,54,A1,7.51,59.59,6.41,40.74,27.59,13.04
32,長崎新聞社杯6,3,4299,7.03,3,中島浩哉,37,長崎,58,B1,4.53,24.21,5.24,35.09,20.83,32.0
33,長崎新聞社杯6,4,4919,7.01,2,吉田翔悟,29,長崎,52,B1,4.42,26.51,3.86,15.32,12.0,41.18
34,長崎新聞社杯6,5,3151,6.98,5,落合敬一,56,長崎,56,B1,3.7,10.0,5.16,33.33,44.44,44.83
35,長崎新聞社杯6,6,3936,7.0,4,三瀬　譲,42,長崎,56,B1,4.36,22.73,4.95,29.6,29.17,17.39
36,長崎新聞社杯7,1,3944,6.95,1,山口裕二,41,長崎,53,A1,6.35,40.31,7.51,61.66,8.33,4.76
37,長崎新聞社杯7,2,3662,6.98,5,大庭元明,50,福岡,55,A1,6.2,48.82,5.67,44.9,42.11,34.38
38,長崎新聞社杯7,3,4004,6.96,4,山本浩輔,42,長崎,52,B1,4.09,23.08,5.54,38.41,25.0,48.48
39,長崎新聞社杯7,4,4614,7.0,2,石倉洋行,40,福岡,53,A1,6.27,45.0,6.9,56.67,20.0,42.42
40,長崎新聞社杯7,5,5048,7.0,3,眞鳥康太,26,長崎,55,B1,2.62,7.87,2.73,3.92,23.08,43.48
41,長崎新聞社杯7,6,5081,7.0,6,篠原飛翔,21,福岡,51,B2,2.15,1.39,1.48,0.0,51.85,28.0
42,長崎新聞社杯8,1,4070,6.96,1,中村亮太,39,長崎,50,A2,6.75,49.56,7.08,60.0,27.27,41.18
43,長崎新聞社杯8,2,4213,6.99,2,重富伸也,36,長崎,54,B1,4.37,25.0,5.04,30.85,35.71,25.0
44,長崎新聞社杯8,3,3906,6.99,3,飯山晃三,42,長崎,59,B1,4.82,27.03,5.6,38.96,38.46,10.53
45,長崎新聞社杯8,4,4498,6.96,5,宮本夏樹,33,長崎,54,A2,5.53,30.67,5.96,41.51,22.73,19.23
46,長崎新聞社杯8,5,4640,7.04,4,山ノ内雅,29,福岡,55,A2,5.21,36.08,5.47,38.24,50.0,18.18
47,長崎新聞社杯8,6,5009,7.05,6,大賀龍之,23,福岡,56,B1,3.77,14.89,1.4,0.0,9.52,13.64
48,長崎新聞社杯9,1,4497,6.98,6,桑原　悠,33,長崎,50,A1,6.54,41.07,7.41,60.81,4.0,21.43
49,長崎新聞社杯9,2,4551,7.04,3,三川昂暁,31,福岡,55,A1,5.83,40.16,5.81,42.31,27.27,25.0
50,長崎新聞社杯9,3,3527,7.0,1,中嶋誠一,49,長崎,50,A2,6.1,39.29,6.43,48.36,26.47,40.48
51,長崎新聞社杯9,4,3777,6.95,4,樋口　亮,45,長崎,51,B1,5.64,40.0,6.27,47.48,33.33,25.93
52,長崎新聞社杯9,5,4248,7.03,2,岡本　大,38,長崎,54,B1,4.63,26.53,5.3,31.58,40.0,30.3
53,長崎新聞社杯9,6,4164,6.94,5,岩永節也,38,長崎,52,B1,4.13,19.28,4.56,20.97,28.57,15.38
54,長崎新聞社杯10,1,4259,7.0,2,真庭明志,36,長崎,52,A2,5.83,41.98,5.92,42.04,22.22,39.13
55,長崎新聞社杯10,2,4424,6.93,1,松尾昂明,35,福岡,50,A2,6.21,48.09,6.8,46.67,22.73,14.29
56,長崎新聞社杯10,3,3944,6.95,4,山口裕二,41,長崎,53,A1,6.35,40.31,7.51,61.66,8.33,4.76
57,長崎新聞社杯10,4,4171,6.97,3,榎　幸司,37,長崎,51,A2,6.65,51.18,7.12,57.21,27.78,27.27
58,長崎新聞社杯10,5,4096,6.98,5,石橋道友,38,長崎,53,A1,6.32,45.16,7.19,59.38,26.09,41.18
59,長崎新聞社杯10,6,3843,6.99,6,上之晃弘,44,長崎,52,B1,4.1,23.46,5.95,42.76,0.0,38.71
60,長崎新聞社杯11,1,4504,6.96,1,前田将太,32,福岡,54,A1,7.51,59.59,6.41,40.74,27.59,13.04
61,長崎新聞社杯11,2,3349,7.01,2,吉田一郎,52,長崎,51,A2,6.37,52.0,6.94,55.3,33.33,37.5
62,長崎新聞社杯11,3,3662,6.94,6,大庭元明,50,福岡,55,A1,6.2,48.82,5.67,44.9,42.11,34.38
63,長崎新聞社杯11,4,4315,6.95,3,山崎昂介,36,長崎,54,B1,4.39,25.29,4.73,23.36,28.57,42.11
64,長崎新聞社杯11,5,4070,6.97,4,中村亮太,39,長崎,50,A2,6.75,49.56,7.08,60.0,27.27,41.18
65,長崎新聞社杯11,6,4948,6.94,5,木場悠介,27,長崎,52,B1,4.73,30.91,4.23,18.03,59.26,41.18
66,長崎新聞社杯12,1,4352,6.96,1,下條雄太,34,長崎,52,A1,7.06,55.45,7.4,57.14,37.84,35.29
67,長崎新聞社杯12,2,4715,6.96,5,村上　遼,28,長崎,51,A2,6.46,45.56,6.29,47.13,20.83,30.3
68,長崎新聞社杯12,3,4523,6.91,3,中村辰也,32,長崎,51,A2,5.4,39.51,6.05,41.26,31.03,52.94
69,長崎新聞社杯12,4,3779,6.93,2,原田幸哉,44,長崎,52,A1,7.18,53.33,8.28,71.34,39.29,16.0
70,長崎新聞社杯12,5,4193,6.91,4,郷原章平,38,福岡,53,A1,6.47,52.94,6.17,55.56,53.85,69.57
71,長崎新聞社杯12,6,4553,6.95,6,坪口竜也,31,長崎,53,A2,5.49,32.38,5.95,39.13,35.71,18.18
72,お盆特選～がばい王者決定戦～1,1,4072,6.74,1,森永　淳,39,佐賀,51,A2,6.79,56.38,7.01,58.89,0.0,20.99
73,お盆特選～がばい王者決定戦～1,2,4879,6.82,2,山崎鉄平,25,佐賀,53,B1,5.5,39.05,4.58,24.1,0.0,39.02
74,お盆特選～がばい王者決定戦～1,3,3224,6.84,6,栗山繁洋,55,佐賀,54,B1,5.0,30.26,4.37,23.26,0.0,39.77
75,お盆特選～がばい王者決定戦～1,4,3617,6.8,3,竹田広樹,47,佐賀,55,B1,4.27,25.53,3.9,20.25,0.0,38.46
76,お盆特選～がばい王者決定戦～1,5,4765,6.78,5,野田部宏,30,福岡,52,B1,3.7,15.15,2.35,5.88,0.0,37.5
77,お盆特選～がばい王者決定戦～1,6,5142,6.86,4,常住　蓮,19,佐賀,50,B2,2.07,0.0,1.5,0.0,0.0,33.72
78,お盆特選～がばい王者決定戦～2,1,4500,6.84,2,山田康二,32,佐賀,53,A2,7.76,67.62,7.92,66.39,0.0,42.17
79,お盆特選～がばい王者決定戦～2,2,4773,6.75,4,中川りな,27,福岡,47,B1,5.78,35.45,4.85,22.22,0.0,38.75
80,お盆特選～がばい王者決定戦～2,3,3153,6.87,3,前川竜次,56,佐賀,51,B1,4.41,22.22,4.91,24.32,0.0,21.52
81,お盆特選～がばい王者決定戦～2,4,3471,6.84,6,赤峰和也,50,佐賀,53,B1,3.97,20.62,4.79,30.97,0.0,43.82
82,お盆特選～がばい王者決定戦～2,5,4552,6.86,5,杉山勝匡,31,佐賀,48,B1,4.22,23.47,4.96,38.36,0.0,33.33
83,お盆特選～がばい王者決定戦～2,6,4122,6.86,1,安東幸治,38,福岡,56,A2,5.59,38.46,5.74,36.17,0.0,34.88
84,お盆特選～がばい王者決定戦～3,1,4294,6.77,1,古賀繁輝,34,佐賀,55,A1,6.68,51.75,6.98,52.98,0.0,24.36
85,お盆特選～がばい王者決定戦～3,2,4112,6.83,3,大久保信,40,佐賀,50,A2,5.75,35.29,6.06,40.34,0.0,38.37
86,お盆特選～がばい王者決定戦～3,3,4994,6.74,2,山本梨菜,22,佐賀,48,B1,4.41,17.14,3.48,8.54,0.0,32.53
87,お盆特選～がばい王者決定戦～3,4,4803,6.84,5,飯田庄吾,26,福岡,58,B1,3.58,10.39,3.65,13.04,0.0,34.57
88,お盆特選～がばい王者決定戦～3,5,4222,6.77,6,山口高志,38,佐賀,51,B1,5.75,43.64,5.37,34.19,0.0,38.1
89,お盆特選～がばい王者決定戦～3,6,5118,6.84,4,野田なづ,20,佐賀,46,B2,1.29,0.0,1.0,0.0,0.0,38.96
90,お盆特選～がばい王者決定戦～4,1,3522,6.73,1,長溝一生,52,佐賀,53,A2,6.26,47.01,5.84,43.59,0.0,37.5
91,お盆特選～がばい王者決定戦～4,2,4718,6.74,2,北川太一,27,佐賀,49,B1,5.16,31.65,5.59,36.45,0.0,36.67
92,お盆特選～がばい王者決定戦～4,3,5084,6.84,4,末永和也,21,佐賀,52,B1,3.8,18.42,3.75,16.88,0.0,45.45
93,お盆特選～がばい王者決定戦～4,4,4531,6.83,3,武富智亮,31,佐賀,51,A2,6.41,47.22,6.3,48.1,0.0,32.91
94,お盆特選～がばい王者決定戦～4,5,4445,6.77,5,宮地元輝,33,佐賀,55,A1,6.98,59.0,6.99,52.42,0.0,48.78
95,お盆特選～がばい王者決定戦～4,6,3974,6.83,6,深山祐二,43,佐賀,52,B1,4.26,23.08,4.4,21.5,0.0,18.75
96,お盆特選～がばい王者決定戦～5,1,4092,6.75,4,岡部大輔,39,佐賀,52,A2,6.27,48.21,5.2,32.1,0.0,36.14
97,お盆特選～がばい王者決定戦～5,2,4879,6.69,3,山崎鉄平,25,佐賀,53,B1,5.5,39.05,4.58,24.1,0.0,39.02
98,お盆特選～がばい王者決定戦～5,3,4624,6.79,5,高田　明,35,佐賀,49,A1,6.54,45.1,6.46,48.34,0.0,31.65
99,お盆特選～がばい王者決定戦～5,4,4873,6.81,6,蒲原健太,26,佐賀,52,B1,4.76,28.85,4.23,19.29,0.0,32.53
100,お盆特選～がばい王者決定戦～5,5,4942,6.79,2,柴田朋哉,30,福岡,52,B1,4.42,22.22,3.65,11.54,0.0,52.94
101,お盆特選～がばい王者決定戦～5,6,3211,6.77,1,北川敏弘,58,佐賀,53,B1,4.43,21.51,5.02,26.32,0.0,30.88
102,お盆特選～がばい王者決定戦～6,1,4320,6.74,3,峰　竜太,35,佐賀,51,A1,9.15,76.42,9.06,83.61,0.0,33.75
103,お盆特選～がばい王者決定戦～6,2,4552,6.79,1,杉山勝匡,31,佐賀,48,B1,4.22,23.47,4.96,38.36,0.0,33.33
104,お盆特選～がばい王者決定戦～6,3,4822,6.69,2,百武　翔,27,佐賀,50,A2,5.43,29.21,5.41,35.59,0.0,31.08
105,お盆特選～がばい王者決定戦～6,4,3617,6.82,6,竹田広樹,47,佐賀,55,B1,4.27,25.53,3.9,20.25,0.0,38.46
106,お盆特選～がばい王者決定戦～6,5,4938,6.72,5,小芦るり,22,佐賀,48,B1,4.73,28.21,4.32,29.79,0.0,36.9
107,お盆特選～がばい王者決定戦～6,6,5131,6.77,4,江藤敦宏,21,福岡,50,B2,1.12,0.0,0.0,0.0,0.0,32.91
108,お盆特選～がばい王者決定戦～7,1,4101,6.77,4,三井所尊,41,佐賀,52,A1,7.21,61.63,7.3,61.94,0.0,38.64
109,お盆特選～がばい王者決定戦～7,2,5142,6.85,5,常住　蓮,19,佐賀,50,B2,2.07,0.0,1.5,0.0,0.0,33.72
110,お盆特選～がばい王者決定戦～7,3,4697,6.77,1,國弘翔平,34,福岡,50,B1,4.34,26.26,3.37,15.79,0.0,34.52
111,お盆特選～がばい王者決定戦～7,4,4994,6.77,6,山本梨菜,22,佐賀,48,B1,4.41,17.14,3.48,8.54,0.0,32.53
112,お盆特選～がばい王者決定戦～7,5,3335,6.88,2,小菅文隆,51,佐賀,62,B1,3.37,13.16,3.7,16.67,0.0,34.48
113,お盆特選～がばい王者決定戦～7,6,5056,6.87,3,西岡成美,24,徳島,46,B1,3.74,12.12,3.35,11.76,0.0,30.0
114,お盆特選～がばい王者決定戦～8,1,3623,6.82,4,深川真二,46,佐賀,51,A1,7.8,62.5,7.52,67.11,0.0,36.11
115,お盆特選～がばい王者決定戦～8,2,3974,6.73,3,深山祐二,43,佐賀,52,B1,4.26,23.08,4.4,21.5,0.0,18.75
116,お盆特選～がばい王者決定戦～8,3,3471,6.84,5,赤峰和也,50,佐賀,53,B1,3.97,20.62,4.79,30.97,0.0,43.82
117,お盆特選～がばい王者決定戦～8,4,5104,6.76,6,山田　丈,21,福岡,51,B2,1.89,0.0,0.0,0.0,0.0,32.1
118,お盆特選～がばい王者決定戦～8,5,4803,6.77,1,飯田庄吾,26,福岡,58,B1,3.58,10.39,3.65,13.04,0.0,34.57
119,お盆特選～がばい王者決定戦～8,6,5029,6.79,2,中　亮太,23,福岡,52,B1,3.3,14.29,3.63,25.0,0.0,42.86
120,お盆特選～がばい王者決定戦～9,1,4503,6.77,5,上野真之,32,佐賀,53,A1,8.05,63.25,7.75,64.42,0.0,36.59
121,お盆特選～がばい王者決定戦～9,2,4222,6.74,3,山口高志,38,佐賀,51,B1,5.75,43.64,5.37,34.19,0.0,38.1
122,お盆特選～がばい王者決定戦～9,3,4773,6.68,6,中川りな,27,福岡,47,B1,5.78,35.45,4.85,22.22,0.0,38.75
123,お盆特選～がばい王者決定戦～9,4,3211,6.76,2,北川敏弘,58,佐賀,53,B1,4.43,21.51,5.02,26.32,0.0,30.88
124,お盆特選～がばい王者決定戦～9,5,4765,6.75,1,野田部宏,30,福岡,52,B1,3.7,15.15,2.35,5.88,0.0,37.5
125,お盆特選～がばい王者決定戦～9,6,3784,6.82,4,中島友和,43,佐賀,52,A2,5.95,45.95,6.02,40.66,0.0,38.55
126,お盆特選～がばい王者決定戦～10,1,4724,6.73,1,吉田祐貴,34,佐賀,51,B1,4.58,25.27,4.23,20.79,0.0,24.05
127,お盆特選～がばい王者決定戦～10,2,4294,6.81,3,古賀繁輝,34,佐賀,55,A1,6.68,51.75,6.98,52.98,0.0,24.36
128,お盆特選～がばい王者決定戦～10,3,4938,6.74,6,小芦るり,22,佐賀,48,B1,4.73,28.21,4.32,29.79,0.0,36.9
129,お盆特選～がばい王者決定戦～10,4,4531,6.77,4,武富智亮,31,佐賀,51,A2,6.41,47.22,6.3,48.1,0.0,32.91
130,お盆特選～がばい王者決定戦～10,5,4873,6.78,5,蒲原健太,26,佐賀,52,B1,4.76,28.85,4.23,19.29,0.0,32.53
131,お盆特選～がばい王者決定戦～10,6,3224,6.83,2,栗山繁洋,55,佐賀,54,B1,5.0,30.26,4.37,23.26,0.0,39.77
132,お盆特選～がばい王者決定戦～11,1,3335,6.87,5,小菅文隆,51,佐賀,62,B1,3.37,13.16,3.7,16.67,0.0,34.48
133,お盆特選～がばい王者決定戦～11,2,4320,6.76,2,峰　竜太,35,佐賀,51,A1,9.15,76.42,9.06,83.61,0.0,33.75
134,お盆特選～がばい王者決定戦～11,3,4112,6.79,4,大久保信,40,佐賀,50,A2,5.75,35.29,6.06,40.34,0.0,38.37
135,お盆特選～がばい王者決定戦～11,4,3153,6.78,1,前川竜次,56,佐賀,51,B1,4.41,22.22,4.91,24.32,0.0,21.52
136,お盆特選～がばい王者決定戦～11,5,4718,6.8,3,北川太一,27,佐賀,49,B1,5.16,31.65,5.59,36.45,0.0,36.67
137,お盆特選～がばい王者決定戦～11,6,4942,6.83,6,柴田朋哉,30,福岡,52,B1,4.42,22.22,3.65,11.54,0.0,52.94
138,お盆特選～がばい王者決定戦～12,1,4624,6.75,4,高田　明,35,佐賀,49,A1,6.54,45.1,6.46,48.34,0.0,31.65
139,お盆特選～がばい王者決定戦～12,2,3522,6.77,5,長溝一生,52,佐賀,53,A2,6.26,47.01,5.84,43.59,0.0,37.5
140,お盆特選～がばい王者決定戦～12,3,4822,6.74,6,百武　翔,27,佐賀,50,A2,5.43,29.21,5.41,35.59,0.0,31.08
141,お盆特選～がばい王者決定戦～12,4,3623,6.82,1,深川真二,46,佐賀,51,A1,7.8,62.5,7.52,67.11,0.0,36.11
142,お盆特選～がばい王者決定戦～12,5,4122,6.8,2,安東幸治,38,福岡,56,A2,5.59,38.46,5.74,36.17,0.0,34.88
143,お盆特選～がばい王者決定戦～12,6,4072,6.73,3,森永　淳,39,佐賀,51,A2,6.79,56.38,7.01,58.89,0.0,20.99
144,日刊スポーツ杯お盆特選競走1,1,4487,6.78,4,三原　司,34,福岡,51,B2,4.63,27.91,4.1,21.57,32.94,55.0
145,日刊スポーツ杯お盆特選競走1,2,4958,6.79,1,溝口海義,25,福岡,53,B1,4.84,25.66,4.12,17.73,54.25,27.59
146,日刊スポーツ杯お盆特選競走1,3,4046,6.76,5,谷村啓司,40,福岡,53,B1,3.71,16.28,3.93,15.66,30.95,29.63
147,日刊スポーツ杯お盆特選競走1,4,4121,6.84,3,富永修一,38,福岡,51,B1,5.41,34.38,5.86,39.81,28.13,60.71
148,日刊スポーツ杯お盆特選競走1,5,3789,6.88,6,和田敏彦,48,福岡,49,B2,3.57,14.29,3.31,6.67,44.77,50.0
149,日刊スポーツ杯お盆特選競走2,1,3734,6.83,1,宮田政勝,46,福岡,54,B1,5.43,36.56,5.08,33.33,34.88,30.56
150,日刊スポーツ杯お盆特選競走2,2,4180,6.89,4,上野秀和,37,福岡,57,B1,4.03,19.13,4.44,22.92,33.33,46.67
151,日刊スポーツ杯お盆特選競走2,3,4155,6.82,2,長野壮志,39,福岡,56,A1,6.92,58.12,6.28,47.0,33.72,34.48
152,日刊スポーツ杯お盆特選競走2,4,4545,6.89,6,岡村慶太,32,福岡,54,A1,6.68,47.31,6.76,47.66,37.65,41.67
153,日刊スポーツ杯お盆特選競走2,5,3869,6.85,3,井芹大志,44,福岡,55,B2,3.48,11.54,5.95,36.84,28.83,36.11
154,日刊スポーツ杯お盆特選競走2,6,4250,6.9,5,藤川利文,37,福岡,54,B1,3.94,20.45,3.71,14.58,35.98,35.14
155,日刊スポーツ杯お盆特選競走3,1,5028,6.74,1,原田才一,23,福岡,53,B1,4.77,30.11,3.65,16.49,30.06,25.0
156,日刊スポーツ杯お盆特選競走3,2,3257,6.87,5,田頭　実,53,福岡,50,A2,6.76,55.26,7.61,71.26,37.06,32.14
157,日刊スポーツ杯お盆特選競走3,3,4252,6.83,2,松下哲也,37,福岡,51,B1,4.83,26.72,4.95,32.32,33.52,33.33
158,日刊スポーツ杯お盆特選競走3,4,3702,6.9,6,貞兼淳二,47,福岡,56,B1,5.34,32.0,5.49,37.74,35.58,32.35
159,日刊スポーツ杯お盆特選競走3,5,3928,6.84,3,林　恵祐,44,福岡,59,B1,4.19,20.43,4.33,18.52,26.38,40.0
160,日刊スポーツ杯お盆特選競走3,6,3851,6.85,4,森田昭彦,48,福岡,56,B1,4.29,22.03,4.47,27.27,39.51,39.29
161,日刊スポーツ杯お盆特選競走4,1,3473,6.96,6,石川真二,50,福岡,52,A1,6.97,58.72,8.11,71.88,43.04,41.38
162,日刊スポーツ杯お盆特選競走4,2,3953,6.85,1,志道吉和,43,福岡,51,B1,5.24,37.61,4.73,29.6,37.2,43.33
163,日刊スポーツ杯お盆特選競走4,3,4368,6.89,2,山口隆史,34,福岡,52,B1,4.64,18.18,4.82,31.82,33.15,48.28
164,日刊スポーツ杯お盆特選競走4,4,3742,6.93,5,宮地秀祈,46,福岡,51,B1,5.36,31.78,4.84,26.32,33.97,32.14
165,日刊スポーツ杯お盆特選競走4,5,4413,6.88,4,水摩　敦,34,福岡,50,A1,6.66,48.57,6.84,49.61,34.73,33.33
166,日刊スポーツ杯お盆特選競走4,6,4727,6.88,3,安部慎一,32,福岡,53,B1,4.11,21.7,5.03,28.13,38.92,31.03
167,日刊スポーツ杯お盆特選競走5,1,3898,6.93,1,平田忠則,43,福岡,54,A1,5.76,38.89,6.94,49.02,28.29,37.84
168,日刊スポーツ杯お盆特選競走5,2,4566,6.87,4,塩田北斗,32,福岡,52,A1,7.57,60.65,6.63,50.56,36.71,35.14
169,日刊スポーツ杯お盆特選競走5,3,4195,6.91,2,前川守嗣,38,福岡,55,A2,5.74,41.05,5.59,40.91,35.33,41.38
170,日刊スポーツ杯お盆特選競走5,4,3434,6.86,3,松尾宣邦,51,福岡,53,B1,5.14,33.64,5.59,36.99,41.86,50.0
171,日刊スポーツ杯お盆特選競走5,5,4268,6.9,5,和合俊介,34,福岡,57,B1,4.02,18.39,4.37,17.14,21.95,31.43
172,日刊スポーツ杯お盆特選競走5,6,5031,6.84,6,渡辺空依,22,福岡,55,B1,2.19,1.19,2.12,2.94,38.27,51.85
173,日刊スポーツ杯お盆特選競走6,1,4155,6.85,4,長野壮志,39,福岡,56,A1,6.92,58.12,6.28,47.0,33.72,34.48
174,日刊スポーツ杯お盆特選競走6,2,4394,6.82,1,永嶋裕一,34,福岡,57,B1,4.86,21.37,5.14,26.27,29.81,42.86
175,日刊スポーツ杯お盆特選競走6,3,3853,6.88,5,岩崎正哉,47,福岡,56,A2,5.95,36.36,6.17,40.63,34.32,43.33
176,日刊スポーツ杯お盆特選競走6,4,4487,6.85,3,三原　司,34,福岡,51,B2,4.63,27.91,4.1,21.57,32.94,55.0
177,日刊スポーツ杯お盆特選競走6,5,3297,6.87,6,藤丸光一,53,福岡,49,A2,5.94,41.53,6.46,54.24,31.18,40.0
178,日刊スポーツ杯お盆特選競走6,6,4668,6.82,2,楠本晃嗣,35,福岡,50,B1,4.35,22.08,3.2,13.33,29.88,75.0
179,日刊スポーツ杯お盆特選競走7,1,3566,6.84,1,川添英正,50,福岡,52,A2,5.03,31.11,5.49,37.84,57.32,40.74
180,日刊スポーツ杯お盆特選競走7,2,3257,6.87,4,田頭　実,53,福岡,50,A2,6.76,55.26,7.61,71.26,37.06,32.14
181,日刊スポーツ杯お盆特選競走7,3,4802,6.83,5,中田達也,26,福岡,51,A1,6.26,47.37,6.11,45.18,29.66,27.59
182,日刊スポーツ杯お盆特選競走7,4,4364,6.88,2,池永　太,35,福岡,53,A1,6.87,47.29,7.36,54.55,31.1,53.57
183,日刊スポーツ杯お盆特選競走7,5,4180,6.87,3,上野秀和,37,福岡,57,B1,4.03,19.13,4.44,22.92,33.33,46.67
184,日刊スポーツ杯お盆特選競走7,6,4232,6.93,6,笠　雅雄,37,福岡,60,B1,3.57,13.16,4.08,20.0,36.81,51.72
185,日刊スポーツ杯お盆特選競走8,1,4102,6.79,3,益田啓司,41,福岡,52,A1,6.5,47.73,6.69,53.23,36.31,40.74
186,日刊スポーツ杯お盆特選競走8,2,4350,6.83,2,篠崎元志,34,福岡,52,A1,7.58,50.0,7.92,61.62,29.05,32.14
187,日刊スポーツ杯お盆特選競走8,3,3537,6.87,4,田山和広,52,福岡,56,B1,3.84,13.68,4.13,21.31,35.43,44.44
188,日刊スポーツ杯お盆特選競走8,4,3928,6.87,6,林　恵祐,44,福岡,59,B1,4.19,20.43,4.33,18.52,26.38,40.0
189,日刊スポーツ杯お盆特選競走8,5,4753,6.91,5,森　照夫,32,福岡,55,B1,3.39,21.57,0.0,0.0,33.33,32.14
190,日刊スポーツ杯お盆特選競走8,6,3576,6.78,1,白水勝也,47,福岡,49,A2,6.69,53.33,6.83,52.31,37.42,35.14
191,日刊スポーツ杯お盆特選競走9,1,4060,6.79,1,島田一生,41,福岡,55,A2,5.36,37.5,5.97,39.66,34.57,26.92
192,日刊スポーツ杯お盆特選競走9,2,4189,6.77,6,川上　剛,39,福岡,53,A1,6.8,48.89,7.09,58.44,48.47,36.67
193,日刊スポーツ杯お盆特選競走9,3,4958,6.82,2,溝口海義,25,福岡,53,B1,4.84,25.66,4.12,17.73,54.25,27.59
194,日刊スポーツ杯お盆特選競走9,4,3702,6.89,4,貞兼淳二,47,福岡,56,B1,5.34,32.0,5.49,37.74,35.58,32.35
195,日刊スポーツ杯お盆特選競走9,5,3953,6.81,5,志道吉和,43,福岡,51,B1,5.24,37.61,4.73,29.6,37.2,43.33
