,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
31,九州スポーツ杯6,2,3458,6.77,3,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
32,九州スポーツ杯6,3,4213,6.87,6,重富伸也,36,長崎,52,B1,4.3,22.22,4.23,21.43,50.0,34.86
33,九州スポーツ杯6,4,3508,6.84,1,久富政弘,49,佐賀,55,B1,4.71,30.61,5.44,34.92,12.5,37.17
34,九州スポーツ杯6,5,4153,6.86,5,佐々木巌,40,山口,57,B1,4.41,20.0,3.0,7.14,35.71,32.41
35,九州スポーツ杯6,6,3870,6.82,2,寺嶋　雄,44,福井,51,B1,4.4,24.0,4.71,25.0,11.54,25.23
36,九州スポーツ杯7,1,3516,6.8,1,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,29.63,44.44
37,九州スポーツ杯7,2,4513,6.9,2,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
38,九州スポーツ杯7,3,3574,6.86,4,大神康司,48,福岡,52,A2,6.12,41.35,5.95,47.37,41.18,33.33
39,九州スポーツ杯7,4,4969,6.88,5,町田洸希,29,長崎,53,B1,4.16,17.02,2.15,0.0,25.0,39.25
40,九州スポーツ杯7,5,3571,6.91,3,寺本武司,49,長崎,55,B1,3.85,17.89,3.51,8.89,25.93,35.58
41,九州スポーツ杯7,6,5138,6.88,6,村本大成,20,福岡,53,B2,1.27,0.0,0.0,0.0,14.29,29.52
42,九州スポーツ杯8,1,3918,6.93,4,深井利寿,46,滋賀,51,A1,6.31,47.45,6.72,51.28,72.41,27.78
43,九州スポーツ杯8,2,4581,6.91,3,吉村　誠,31,静岡,49,B1,5.65,35.87,0.0,0.0,33.33,25.93
44,九州スポーツ杯8,3,3044,6.96,1,三宅爾士,59,福井,58,B1,4.29,18.84,0.0,0.0,19.23,30.09
45,九州スポーツ杯8,4,3950,6.98,5,石川哲秀,44,大阪,55,B1,4.23,20.41,3.75,15.0,28.57,33.96
46,九州スポーツ杯8,5,5121,6.88,6,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.3,6.67,42.86,38.61
47,九州スポーツ杯8,6,3722,6.79,2,西村秀樹,50,福岡,51,B1,4.01,15.07,4.12,3.85,16.0,27.88
48,九州スポーツ杯9,1,3912,6.84,2,川原正明,46,福井,51,A1,6.08,40.14,7.2,70.0,36.67,33.33
49,九州スポーツ杯9,2,3809,6.99,1,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,33.33,45.45
50,九州スポーツ杯9,3,4023,6.98,6,柴田友和,43,福岡,51,B1,4.23,19.15,5.03,28.95,35.71,32.69
51,九州スポーツ杯9,4,4060,6.91,3,島田一生,41,福岡,55,A2,5.59,37.07,5.36,40.91,46.43,28.3
52,九州スポーツ杯9,5,3627,6.93,5,井上恵一,51,福岡,51,B1,5.29,35.05,5.63,36.84,12.5,34.58
53,九州スポーツ杯9,6,3784,6.85,4,中島友和,44,佐賀,52,A2,5.9,43.75,5.93,41.3,34.62,42.34
54,九州スポーツ杯10,1,4448,6.88,2,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,39.29,28.71
55,九州スポーツ杯10,2,4639,6.85,1,雑賀勇貴,29,大阪,52,B1,4.24,19.32,4.33,16.67,24.14,36.19
56,九州スポーツ杯10,3,5064,6.92,6,品川二千,22,山口,50,B1,3.3,9.86,2.33,0.0,23.08,33.02
57,九州スポーツ杯10,4,3815,6.88,3,森岡満郎,44,岡山,54,A2,4.94,25.69,5.3,33.33,20.69,36.11
58,九州スポーツ杯10,5,3875,6.9,4,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,32.0,39.29
59,九州スポーツ杯10,6,4391,6.99,5,松田祐季,34,福井,52,A1,7.0,49.57,7.89,77.78,37.04,33.62
60,九州スポーツ杯11,1,4513,6.88,3,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
61,九州スポーツ杯11,2,4055,6.93,1,吉田俊彦,42,兵庫,53,A2,6.48,50.0,6.8,45.0,25.93,33.65
62,九州スポーツ杯11,3,4232,6.92,4,笠　雅雄,37,福岡,60,B1,3.78,19.75,3.13,6.25,41.38,21.65
63,九州スポーツ杯11,4,3458,6.85,2,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
64,九州スポーツ杯11,5,4214,6.91,6,林　祐介,36,岡山,56,A2,5.75,37.14,0.0,0.0,21.74,42.59
65,九州スポーツ杯11,6,3153,6.87,5,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,34.48,30.28
66,九州スポーツ杯12,1,3918,6.87,1,深井利寿,46,滋賀,51,A1,6.31,47.45,6.72,51.28,72.41,27.78
67,九州スポーツ杯12,2,4163,6.8,2,山崎裕司,38,広島,52,A2,5.97,41.18,5.96,34.55,53.57,29.36
68,九州スポーツ杯12,3,4357,6.86,5,田中和也,36,大阪,51,A1,7.32,60.69,5.84,35.48,50.0,34.69
69,九州スポーツ杯12,4,4472,6.9,3,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,44.95
70,九州スポーツ杯12,5,3300,6.93,6,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.0,55.17,23.85
71,九州スポーツ杯12,6,4173,6.94,4,岡谷健吾,37,広島,57,A2,5.95,39.86,5.57,33.33,7.41,36.11
72,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,1,3523,6.89,1,寳田亮治,51,福岡,55,B1,8.0,71.43,5.6,36.54,33.82,38.18
73,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,2,3710,6.82,2,吉永泰弘,46,香川,52,B1,4.6,25.26,5.47,40.63,41.79,53.33
74,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,3,4732,6.88,3,堀本和也,31,徳島,53,B2,5.35,36.73,5.72,38.89,33.49,33.96
75,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,4,3777,6.85,6,樋口　亮,45,長崎,51,B1,5.59,38.94,6.55,54.55,35.33,28.26
76,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,5,4966,6.87,5,田川大貴,22,長崎,53,B1,4.99,27.08,5.1,26.67,31.15,12.5
77,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,6,3976,6.89,4,内田　圭,43,山口,54,B2,3.95,20.34,3.72,18.75,32.67,23.26
78,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,1,4630,6.85,4,岩永雅人,33,愛知,52,B1,6.07,43.56,5.15,35.0,40.21,21.28
79,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,2,3424,6.86,1,松浦　努,54,岡山,56,B1,3.17,14.89,4.06,23.53,39.39,35.19
80,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,3,4228,6.83,2,吉田慎二,37,愛知,58,B1,4.71,30.63,7.0,60.0,36.22,23.08
81,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,4,4272,6.9,5,大場広孝,38,福岡,58,A2,5.23,33.09,5.31,30.56,32.93,23.53
82,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,5,3559,6.91,6,水長照雄,52,山口,52,B1,4.22,18.29,3.0,10.0,32.34,35.71
83,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,6,3058,6.95,3,原　義昭,63,岡山,56,B1,3.0,5.88,4.15,21.95,32.55,22.86
84,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,1,3680,6.87,1,森林　太,47,長崎,55,B1,4.06,18.35,5.2,37.5,34.18,28.0
85,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,2,4251,6.91,3,川崎誠志,37,山口,52,B1,4.32,23.23,5.22,44.44,32.49,30.91
86,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,3,4067,6.82,4,永井　源,40,愛知,51,A1,6.45,45.45,6.54,46.43,34.29,22.5
87,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,4,4062,6.9,2,後藤陽介,41,愛知,56,B1,5.4,40.4,0.0,0.0,30.95,35.59
88,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,5,4511,6.95,5,中岡健人,31,香川,57,B1,4.39,16.9,4.36,9.09,33.85,31.15
89,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,6,4395,6.98,6,下河雅史,34,福岡,55,B1,4.94,26.13,4.17,18.75,29.95,23.53
90,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,1,4260,6.91,3,中越博紀,36,香川,54,A1,5.79,38.17,4.42,16.67,32.35,23.26
91,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,2,3955,6.9,6,眞田英二,43,徳島,51,A2,5.88,45.0,7.86,71.43,50.56,27.45
92,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,3,4839,6.97,2,四宮与寛,30,徳島,52,B1,5.62,41.13,5.43,42.86,26.42,34.62
93,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,4,4683,6.9,4,向井田直,29,広島,47,B1,5.14,32.91,4.97,32.79,31.06,45.28
94,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,5,4603,6.93,5,谷川将太,32,長崎,53,B1,4.43,25.97,4.81,25.93,33.68,30.0
95,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,1,3930,6.89,2,岸本　隆,44,岡山,56,A2,5.31,35.59,4.45,19.61,34.21,31.91
96,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,2,3685,6.9,1,荒井輝年,46,岡山,57,A1,6.71,48.03,6.71,50.0,32.75,37.25
97,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,3,4564,6.93,3,山本景士,32,広島,52,B1,5.37,30.83,4.43,24.32,32.14,30.91
98,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,4,4732,6.93,5,堀本和也,31,徳島,53,B2,5.35,36.73,5.72,38.89,33.49,33.96
99,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,5,4506,6.83,4,稗田聖也,32,福岡,51,A2,5.99,44.29,4.96,34.62,47.67,22.45
100,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,6,5008,6.98,6,羽野　諒,23,福岡,53,B1,3.09,4.9,2.17,1.89,31.64,35.94
101,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,1,3554,6.87,6,仲口博崇,48,愛知,52,A1,6.18,43.88,6.32,52.63,51.81,26.0
102,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,2,4596,6.96,1,葛原大陽,37,徳島,50,A2,6.04,40.0,6.25,25.0,42.65,33.93
103,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,3,4523,6.91,3,中村辰也,32,長崎,52,A2,6.17,47.87,5.25,36.11,32.16,15.69
104,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,4,3710,6.91,5,吉永泰弘,46,香川,52,B1,4.6,25.26,5.47,40.63,41.79,53.33
105,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,5,3559,6.95,2,水長照雄,52,山口,52,B1,4.22,18.29,3.0,10.0,32.34,35.71
106,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,6,4424,6.77,4,松尾昂明,35,福岡,52,A2,6.22,48.72,7.3,67.57,29.78,29.41
107,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,1,4571,6.79,5,菅　章哉,32,徳島,50,B2,6.0,28.57,6.22,58.33,28.65,35.19
108,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,2,3907,6.89,1,村越　篤,42,香川,54,A2,5.61,36.47,6.35,46.51,40.0,10.26
109,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,3,3832,6.95,6,下田哲也,46,香川,54,A2,4.95,23.15,5.53,23.33,36.0,27.27
110,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,4,4485,6.97,4,楠原正剛,34,福岡,55,A2,5.34,31.97,5.73,32.65,38.83,40.0
111,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,5,4966,6.89,3,田川大貴,22,長崎,53,B1,4.99,27.08,5.1,26.67,31.15,12.5
112,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,6,4504,6.87,2,前田将太,32,福岡,55,A1,7.53,58.93,7.14,56.06,37.5,17.39
113,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,1,4220,6.9,1,深川和仁,38,香川,55,A1,5.2,34.94,5.55,39.39,35.71,30.36
114,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,2,3257,6.87,2,田頭　実,53,福岡,50,A2,6.97,57.14,7.51,70.1,28.57,26.32
115,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,3,4583,6.82,3,古田祐貴,31,香川,50,A2,5.87,37.8,0.0,0.0,39.8,30.0
116,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,4,4533,6.88,5,峰重侑治,31,岡山,53,B1,5.03,28.21,4.67,24.24,30.11,26.32
117,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,5,5058,6.91,4,前原大道,23,岡山,51,B1,3.56,12.99,3.6,10.0,31.63,34.62
118,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,6,4251,6.9,6,川崎誠志,37,山口,52,B1,4.32,23.23,5.22,44.44,32.49,30.91
119,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,1,4451,6.91,1,松崎祐太,32,福岡,50,A1,6.86,50.38,6.19,46.15,42.93,50.91
120,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,2,4603,6.89,2,谷川将太,32,長崎,53,B1,4.43,25.97,4.81,25.93,33.68,30.0
121,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,3,4272,6.93,3,大場広孝,38,福岡,58,A2,5.23,33.09,5.31,30.56,32.93,23.53
122,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,4,3930,6.91,5,岸本　隆,44,岡山,56,A2,5.31,35.59,4.45,19.61,34.21,31.91
123,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,5,3777,6.95,4,樋口　亮,45,長崎,51,B1,5.59,38.94,6.55,54.55,35.33,28.26
124,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,6,4062,6.91,6,後藤陽介,41,愛知,56,B1,5.4,40.4,0.0,0.0,30.95,35.59
125,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,1,4424,6.8,1,松尾昂明,35,福岡,52,A2,6.22,48.72,7.3,67.57,29.78,29.41
126,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,2,3907,6.89,4,村越　篤,42,香川,54,A2,5.61,36.47,6.35,46.51,40.0,10.26
127,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,3,3955,6.91,2,眞田英二,43,徳島,51,A2,5.88,45.0,7.86,71.43,50.56,27.45
128,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,4,4506,6.86,6,稗田聖也,32,福岡,51,A2,5.99,44.29,4.96,34.62,47.67,22.45
129,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,5,4228,6.87,5,吉田慎二,37,愛知,58,B1,4.71,30.63,7.0,60.0,36.22,23.08
130,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,6,4511,6.95,3,中岡健人,31,香川,57,B1,4.39,16.9,4.36,9.09,33.85,31.15
131,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,1,4630,6.88,2,岩永雅人,33,愛知,52,B1,6.07,43.56,5.15,35.0,40.21,21.28
132,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,2,4067,6.89,1,永井　源,40,愛知,51,A1,6.45,45.45,6.54,46.43,34.29,22.5
133,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,3,3832,6.94,3,下田哲也,46,香川,54,A2,4.95,23.15,5.53,23.33,36.0,27.27
134,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,4,4583,6.89,5,古田祐貴,31,香川,50,A2,5.87,37.8,0.0,0.0,39.8,30.0
135,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,5,4523,6.93,6,中村辰也,32,長崎,52,A2,6.17,47.87,5.25,36.11,32.16,15.69
136,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,6,4839,6.95,4,四宮与寛,30,徳島,52,B1,5.62,41.13,5.43,42.86,26.42,34.62
137,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,1,3257,6.85,1,田頭　実,53,福岡,50,A2,6.97,57.14,7.51,70.1,28.57,26.32
138,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,2,3685,6.89,3,荒井輝年,46,岡山,57,A1,6.71,48.03,6.71,50.0,32.75,37.25
139,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,3,3554,6.84,2,仲口博崇,48,愛知,52,A1,6.18,43.88,6.32,52.63,51.81,26.0
140,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,4,4451,6.89,5,松崎祐太,32,福岡,50,A1,6.86,50.38,6.19,46.15,42.93,50.91
141,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,5,4504,6.87,4,前田将太,32,福岡,55,A1,7.53,58.93,7.14,56.06,37.5,17.39
142,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,6,4260,6.96,6,中越博紀,36,香川,54,A1,5.79,38.17,4.42,16.67,32.35,30.0
143,ふく～る下関オープン８周年記念1,1,5065,6.73,6,伊久間陽,22,群馬,52,B1,2.69,5.68,0.0,0.0,29.52,26.36
144,ふく～る下関オープン８周年記念1,2,3834,6.71,3,細川明人,45,岡山,55,B1,5.19,29.85,4.72,22.22,44.53,22.94
145,ふく～る下関オープン８周年記念1,3,4853,6.73,2,前原　哉,25,岡山,46,B2,3.87,15.87,3.3,20.0,29.75,23.33
146,ふく～る下関オープン８周年記念1,4,3478,6.79,4,嶋田貴支,49,香川,50,B1,5.07,27.72,6.0,36.36,25.96,32.77
147,ふく～る下関オープン８周年記念2,1,4656,6.7,4,大崎　翔,33,兵庫,55,B1,5.15,33.33,4.27,27.27,36.61,33.33
148,ふく～る下関オープン８周年記念2,2,5090,6.77,6,生方靖亜,19,群馬,53,B1,3.23,10.84,0.0,0.0,30.09,36.13
149,ふく～る下関オープン８周年記念2,3,5022,6.65,1,伊藤尚汰,25,福岡,47,B1,3.08,12.26,3.25,25.0,50.86,33.33
150,ふく～る下関オープン８周年記念2,4,3485,6.76,2,竹村祥司,48,大阪,52,A2,4.87,35.11,5.27,33.33,40.16,43.33
151,ふく～る下関オープン８周年記念2,5,4641,6.69,3,磯村　匠,29,東京,50,B1,4.75,26.09,4.6,30.0,37.98,25.0
152,ふく～る下関オープン８周年記念2,6,4963,6.76,5,實森美祐,24,広島,47,B1,4.95,32.29,4.75,25.0,32.46,38.33
153,ふく～る下関オープン８周年記念3,1,3892,6.72,2,草場康幸,44,佐賀,52,A2,4.65,24.39,5.55,36.36,33.61,36.97
154,ふく～る下関オープン８周年記念3,2,3901,6.79,3,松田憲幸,43,山口,52,A2,5.38,32.86,6.17,44.72,40.91,30.43
155,ふく～る下関オープン８周年記念3,3,3997,6.77,5,北村征嗣,41,大阪,52,A1,7.19,54.72,6.27,37.25,33.33,27.43
156,ふく～る下関オープン８周年記念3,4,4957,6.79,1,竹之内極,25,福岡,56,B1,4.19,19.48,4.4,30.0,28.45,32.23
157,ふく～る下関オープン８周年記念3,5,5054,6.82,4,佐々木大,24,大阪,51,B1,3.21,9.52,0.0,0.0,27.69,27.97
158,ふく～る下関オープン８周年記念3,6,5073,6.75,6,上原健次,25,福岡,52,B1,2.72,3.61,3.0,12.5,34.78,35.0
159,ふく～る下関オープン８周年記念4,1,4017,6.77,1,向井美鈴,40,山口,45,A2,5.94,37.62,6.4,46.15,31.93,43.33
160,ふく～る下関オープン８周年記念4,2,3996,6.8,5,秋山直之,41,群馬,52,A1,7.54,60.0,5.62,26.92,30.95,30.58
161,ふく～る下関オープン８周年記念4,3,4411,6.78,4,沢田昭宏,34,大阪,54,A2,5.19,27.91,5.63,25.93,30.77,36.44
162,ふく～る下関オープン８周年記念4,4,4234,6.77,2,野相弘司,37,福岡,57,B1,4.88,31.25,3.89,22.22,36.07,36.44
163,ふく～る下関オープン８周年記念4,5,4495,6.7,3,森晋太郎,33,福岡,52,B1,4.45,25.33,4.9,20.0,42.86,37.82
164,ふく～る下関オープン８周年記念4,6,5117,6.87,6,冨名腰桃,20,福岡,45,B2,1.43,0.0,1.57,0.0,27.73,44.17
165,ふく～る下関オープン８周年記念5,1,4083,6.72,1,福島勇樹,41,東京,51,A1,6.8,51.97,4.22,22.22,30.1,37.5
166,ふく～る下関オープン８周年記念5,2,4404,6.83,2,岸蔭　亮,35,兵庫,52,B1,4.38,30.0,5.79,42.86,40.17,34.45
167,ふく～る下関オープン８周年記念5,3,3477,6.75,3,近藤稔也,50,徳島,56,B1,4.66,21.78,4.78,26.09,30.58,26.89
168,ふく～る下関オープン８周年記念5,4,4116,6.78,4,川田正人,39,徳島,51,A2,5.23,31.62,6.0,40.91,37.19,38.33
169,ふく～る下関オープン８周年記念5,5,3982,6.83,5,福田　理,43,岡山,55,B1,5.1,28.05,4.84,31.25,41.9,27.5
170,ふく～る下関オープン８周年記念5,6,5063,6.83,6,大塚雅治,22,東京,51,B1,2.94,5.95,0.0,0.0,28.07,29.41
171,ふく～る下関オープン８周年記念6,1,5055,6.87,1,眞鳥章太,24,長崎,53,B1,3.83,15.22,0.0,0.0,29.06,38.98
172,ふく～る下関オープン８周年記念6,2,3024,6.74,2,西島義則,58,広島,58,A1,7.59,62.76,5.66,36.84,39.85,36.44
173,ふく～る下関オープン８周年記念6,3,4500,6.76,4,山田康二,32,佐賀,54,A2,7.92,67.8,8.31,43.75,25.23,23.93
174,ふく～る下関オープン８周年記念6,4,5065,6.75,5,伊久間陽,22,群馬,52,B1,2.69,5.68,0.0,0.0,29.52,26.36
175,ふく～る下関オープン８周年記念6,5,3975,6.76,3,小野寺智,43,香川,52,A2,5.75,34.31,5.96,34.78,39.81,36.97
