レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-09芦　屋ＲＫＢラジオ杯1R,4,3989,6.86,晴,南,2,2,芦　屋,6,熊本英一,42,佐賀,57,B1,4.66,26.51,4.15,26.09,39.13,26.23
2020-08-09芦　屋ＲＫＢラジオ杯1R,5,5102,6.87,晴,南,2,2,芦　屋,5,原田雄次,22,福岡,51,B2,1.19,0.0,1.14,0.0,43.75,34.92
2020-08-09芦　屋ＲＫＢラジオ杯1R,6,3535,6.93,晴,南,2,2,芦　屋,2,渡　修平,47,兵庫,50,B1,4.47,21.59,3.58,8.33,4.0,40.85
2020-08-09芦　屋ＲＫＢラジオ杯2R,1,3930,6.88,晴,南,2,2,芦　屋,1,岸本　隆,44,岡山,56,A2,5.56,39.09,4.94,29.41,20.59,33.85
2020-08-09芦　屋ＲＫＢラジオ杯2R,2,4946,6.85,晴,南,2,2,芦　屋,2,船越健吾,28,香川,52,B1,4.27,17.81,2.38,6.38,27.78,20.34
2020-08-09芦　屋ＲＫＢラジオ杯2R,3,4653,6.86,晴,南,2,2,芦　屋,4,小野達哉,34,大阪,51,A1,6.62,51.15,7.48,57.14,44.44,26.15
2020-08-09芦　屋ＲＫＢラジオ杯2R,4,4355,6.87,晴,南,2,2,芦　屋,5,小川広大,36,福岡,56,B1,4.24,19.57,4.6,24.56,30.43,26.67
2020-08-09芦　屋ＲＫＢラジオ杯2R,5,3372,6.85,晴,南,2,2,芦　屋,6,加藤雅之,53,広島,52,B1,4.05,19.74,0.0,0.0,37.14,24.56
2020-08-09芦　屋ＲＫＢラジオ杯2R,6,5014,6.84,晴,南,2,2,芦　屋,3,梶山涼斗,22,佐賀,52,B1,3.8,14.86,1.62,0.0,32.56,25.45
2020-08-09芦　屋ＲＫＢラジオ杯3R,1,3873,6.94,晴,南,2,2,芦　屋,1,別府昌樹,44,広島,53,A2,6.12,42.72,6.55,53.45,46.67,26.23
2020-08-09芦　屋ＲＫＢラジオ杯3R,2,3627,6.87,晴,南,2,2,芦　屋,2,井上恵一,50,福岡,53,B1,5.38,37.36,5.33,38.27,40.91,25.93
2020-08-09芦　屋ＲＫＢラジオ杯3R,3,3568,6.91,晴,南,2,2,芦　屋,3,木村光宏,49,香川,54,A2,5.56,33.64,5.8,46.67,34.78,40.0
2020-08-09芦　屋ＲＫＢラジオ杯3R,4,3708,6.93,晴,南,2,2,芦　屋,5,岡部貴司,46,岡山,55,A2,4.97,25.35,6.21,39.29,15.63,25.4
2020-08-09芦　屋ＲＫＢラジオ杯3R,5,4264,6.92,晴,南,2,2,芦　屋,4,長尾章平,35,山口,52,B2,4.83,31.46,7.33,54.55,23.53,30.77
2020-08-09芦　屋ＲＫＢラジオ杯3R,6,3775,6.9,晴,南,2,2,芦　屋,6,泉　啓文,45,岡山,58,B1,4.5,24.75,3.0,10.34,25.58,21.05
2020-08-09芦　屋ＲＫＢラジオ杯4R,1,4166,6.9,晴,南,4,4,芦　屋,1,吉田拡郎,38,岡山,52,A1,7.37,53.52,7.6,57.14,15.15,35.38
2020-08-09芦　屋ＲＫＢラジオ杯4R,2,3564,6.88,晴,南,4,4,芦　屋,2,桑原　啓,50,福岡,53,B1,4.21,18.89,4.75,25.0,26.53,49.28
2020-08-09芦　屋ＲＫＢラジオ杯4R,3,3553,6.95,晴,南,4,4,芦　屋,3,平池仁志,48,香川,54,B1,4.18,20.41,4.0,21.43,23.33,24.59
2020-08-09芦　屋ＲＫＢラジオ杯4R,4,4214,6.9,晴,南,4,4,芦　屋,4,林　祐介,35,岡山,55,A2,5.37,34.41,5.39,44.44,35.56,24.59
2020-08-09芦　屋ＲＫＢラジオ杯4R,5,4632,7.0,晴,南,4,4,芦　屋,5,長尾京志,31,福岡,52,B1,5.11,27.59,4.53,24.0,18.18,39.44
2020-08-09芦　屋ＲＫＢラジオ杯4R,6,5136,6.98,晴,南,4,4,芦　屋,6,濱野斗馬,20,香川,55,B2,1.29,0.0,0.0,0.0,30.3,33.85
2020-08-09芦　屋ＲＫＢラジオ杯5R,1,3874,6.86,曇り ,南,3,3,芦　屋,3,山本寛久,44,岡山,52,A1,6.49,43.0,6.93,50.0,40.0,28.79
2020-08-09芦　屋ＲＫＢラジオ杯5R,2,3442,6.95,曇り ,南,3,3,芦　屋,1,宮武英司,50,香川,54,A2,5.53,31.0,5.29,38.1,38.64,21.74
2020-08-09芦　屋ＲＫＢラジオ杯5R,3,3855,6.9,曇り ,南,3,3,芦　屋,2,大熊辰弥,47,香川,50,B1,4.07,19.72,3.91,15.63,50.0,45.71
2020-08-09芦　屋ＲＫＢラジオ杯5R,4,4789,6.94,曇り ,南,3,3,芦　屋,5,古賀智之,31,福岡,52,B1,4.35,19.05,5.04,33.33,20.0,41.43
2020-08-09芦　屋ＲＫＢラジオ杯5R,5,3081,6.91,曇り ,南,3,3,芦　屋,4,岡本慎治,57,山口,51,B1,5.46,34.04,5.72,39.13,62.5,33.33
2020-08-09芦　屋ＲＫＢラジオ杯5R,6,3401,6.99,曇り ,南,3,3,芦　屋,6,上田隆章,52,香川,53,A2,4.26,24.71,5.08,28.0,40.91,37.7
2020-08-09芦　屋ＲＫＢラジオ杯6R,1,4395,6.87,曇り ,南,4,4,芦　屋,1,下河雅史,34,福岡,55,B1,4.68,23.96,4.89,24.62,33.33,46.67
2020-08-09芦　屋ＲＫＢラジオ杯6R,2,4302,6.85,曇り ,南,4,4,芦　屋,3,西野翔太,37,広島,51,A2,6.32,47.11,6.49,45.1,17.24,37.5
2020-08-09芦　屋ＲＫＢラジオ杯6R,3,3849,6.95,曇り ,南,4,4,芦　屋,6,中岡正彦,42,香川,53,A1,6.28,43.88,7.25,62.5,36.96,20.34
2020-08-09芦　屋ＲＫＢラジオ杯6R,4,3714,6.94,曇り ,南,4,4,芦　屋,4,梶原　正,45,福岡,56,B1,4.73,22.0,4.83,22.64,35.71,22.22
2020-08-09芦　屋ＲＫＢラジオ杯6R,5,3372,6.89,曇り ,南,4,4,芦　屋,2,加藤雅之,53,広島,52,B1,4.05,19.74,0.0,0.0,37.14,24.56
2020-08-09芦　屋ＲＫＢラジオ杯6R,6,4010,6.91,曇り ,南,4,4,芦　屋,5,越智照浩,40,香川,57,B1,4.25,16.13,4.56,22.22,17.65,18.52
2020-08-09芦　屋ＲＫＢラジオ杯7R,1,4204,6.82,晴,南,4,4,芦　屋,1,柴田大輔,37,福岡,51,B1,4.29,22.37,4.95,27.27,39.13,40.0
2020-08-09芦　屋ＲＫＢラジオ杯7R,2,4449,6.91,晴,南,4,4,芦　屋,2,中嶋達也,33,兵庫,54,B1,4.22,22.09,5.22,39.13,21.88,28.33
2020-08-09芦　屋ＲＫＢラジオ杯7R,3,5014,6.86,晴,南,4,4,芦　屋,5,梶山涼斗,22,佐賀,52,B1,3.8,14.86,1.62,0.0,32.56,25.45
2020-08-09芦　屋ＲＫＢラジオ杯7R,4,4264,7.02,晴,南,4,4,芦　屋,3,長尾章平,35,山口,52,B2,4.83,31.46,7.33,54.55,23.53,30.77
2020-08-09芦　屋ＲＫＢラジオ杯7R,5,3627,6.9,晴,南,4,4,芦　屋,4,井上恵一,50,福岡,53,B1,5.38,37.36,5.33,38.27,40.91,25.93
2020-08-09芦　屋ＲＫＢラジオ杯7R,6,5102,6.9,晴,南,4,4,芦　屋,6,原田雄次,22,福岡,51,B2,1.19,0.0,1.14,0.0,43.75,34.92
2020-08-09芦　屋ＲＫＢラジオ杯8R,1,3961,6.94,晴,南,2,2,芦　屋,1,谷村一哉,41,山口,55,A1,7.01,51.41,5.6,40.0,34.78,26.56
2020-08-09芦　屋ＲＫＢラジオ杯8R,2,3553,6.92,晴,南,2,2,芦　屋,5,平池仁志,48,香川,54,B1,4.18,20.41,4.0,21.43,23.33,24.59
2020-08-09芦　屋ＲＫＢラジオ杯8R,3,4632,6.99,晴,南,2,2,芦　屋,2,長尾京志,31,福岡,52,B1,5.11,27.59,4.53,24.0,18.18,39.44
2020-08-09芦　屋ＲＫＢラジオ杯8R,4,3684,6.94,晴,南,2,2,芦　屋,6,清水攻二,46,山口,53,A2,5.85,35.44,5.32,29.03,20.0,26.79
2020-08-09芦　屋ＲＫＢラジオ杯8R,5,3458,6.97,晴,南,2,2,芦　屋,4,東　健介,53,岡山,53,A2,5.52,35.78,4.96,31.37,25.0,12.07
2020-08-09芦　屋ＲＫＢラジオ杯8R,6,3535,6.99,晴,南,2,2,芦　屋,3,渡　修平,47,兵庫,50,B1,4.47,21.59,3.58,8.33,4.0,40.85
2020-08-09芦　屋ＲＫＢラジオ杯9R,1,4020,6.92,晴,南,4,4,芦　屋,1,川上清人,40,香川,61,B1,4.78,37.21,5.48,42.86,30.43,35.09
2020-08-09芦　屋ＲＫＢラジオ杯9R,2,4410,7.02,晴,南,4,4,芦　屋,5,井上大輔,34,岡山,52,A2,5.57,40.16,5.65,34.78,37.84,30.3
2020-08-09芦　屋ＲＫＢラジオ杯9R,3,3708,6.93,晴,南,4,4,芦　屋,2,岡部貴司,46,岡山,55,A2,4.97,25.35,6.21,39.29,15.63,25.4
2020-08-09芦　屋ＲＫＢラジオ杯9R,4,3564,6.86,晴,南,4,4,芦　屋,4,桑原　啓,50,福岡,53,B1,4.21,18.89,4.75,25.0,26.53,49.28
2020-08-09芦　屋ＲＫＢラジオ杯9R,5,3660,7.0,晴,南,4,4,芦　屋,6,長谷川親,51,香川,59,B1,4.21,14.74,4.3,19.57,27.5,47.37
2020-08-09芦　屋ＲＫＢラジオ杯9R,6,4588,6.99,晴,南,4,4,芦　屋,3,田中京介,29,福岡,57,B1,4.71,30.69,4.27,22.92,29.55,35.0
2020-08-09芦　屋ＲＫＢラジオ杯10R,1,3568,6.93,曇り ,南,4,4,芦　屋,1,木村光宏,49,香川,54,A2,5.56,33.64,5.8,46.67,34.78,40.0
2020-08-09芦　屋ＲＫＢラジオ杯10R,2,3081,6.94,曇り ,南,4,4,芦　屋,2,岡本慎治,57,山口,51,B1,5.46,34.04,5.72,39.13,62.5,33.33
2020-08-09芦　屋ＲＫＢラジオ杯10R,3,4214,6.95,曇り ,南,4,4,芦　屋,3,林　祐介,35,岡山,55,A2,5.37,34.41,5.39,44.44,35.56,24.59
2020-08-09芦　屋ＲＫＢラジオ杯10R,4,4395,6.96,曇り ,南,4,4,芦　屋,4,下河雅史,34,福岡,55,B1,4.68,23.96,4.89,24.62,33.33,46.67
2020-08-09芦　屋ＲＫＢラジオ杯10R,5,4302,6.94,曇り ,南,4,4,芦　屋,6,西野翔太,37,広島,51,A2,6.32,47.11,6.49,45.1,17.24,37.5
2020-08-09芦　屋ＲＫＢラジオ杯10R,6,4204,6.88,曇り ,南,4,4,芦　屋,5,柴田大輔,37,福岡,51,B1,4.29,22.37,4.95,27.27,39.13,40.0
2020-08-09芦　屋ＲＫＢラジオ杯11R,1,3444,6.91,晴,南,4,4,芦　屋,5,香月大介,50,福岡,52,B1,4.0,17.81,4.8,26.67,17.65,41.18
2020-08-09芦　屋ＲＫＢラジオ杯11R,2,3873,6.99,晴,南,4,4,芦　屋,2,別府昌樹,44,広島,53,A2,6.12,42.72,6.55,53.45,46.67,26.23
2020-08-09芦　屋ＲＫＢラジオ杯11R,3,3872,6.98,晴,南,4,4,芦　屋,3,岡田憲行,44,大阪,52,A1,6.33,49.57,6.65,55.0,36.96,37.14
2020-08-09芦　屋ＲＫＢラジオ杯11R,4,3930,6.97,晴,南,4,4,芦　屋,6,岸本　隆,44,岡山,56,A2,5.56,39.09,4.94,29.41,20.59,33.85
2020-08-09芦　屋ＲＫＢラジオ杯11R,5,3874,6.89,晴,南,4,4,芦　屋,1,山本寛久,44,岡山,52,A1,6.49,43.0,6.93,50.0,40.0,28.79
2020-08-09芦　屋ＲＫＢラジオ杯11R,6,3849,7.02,晴,南,4,4,芦　屋,4,中岡正彦,42,香川,53,A1,6.28,43.88,7.25,62.5,36.96,20.34
2020-08-09芦　屋ＲＫＢラジオ杯12R,1,4653,6.89,晴,南,4,4,芦　屋,1,小野達哉,34,大阪,51,A1,6.62,51.15,7.48,57.14,44.44,26.15
2020-08-09芦　屋ＲＫＢラジオ杯12R,2,4166,6.91,晴,南,4,4,芦　屋,3,吉田拡郎,38,岡山,52,A1,7.37,53.52,7.6,57.14,15.15,35.38
2020-08-09芦　屋ＲＫＢラジオ杯12R,3,3961,6.91,晴,南,4,4,芦　屋,2,谷村一哉,41,山口,55,A1,7.01,51.41,5.6,40.0,34.78,26.56
2020-08-09芦　屋ＲＫＢラジオ杯12R,4,3442,6.96,晴,南,4,4,芦　屋,4,宮武英司,50,香川,54,A2,5.53,31.0,5.29,38.1,38.64,21.74
2020-08-09芦　屋ＲＫＢラジオ杯12R,5,3714,6.94,晴,南,4,4,芦　屋,5,梶原　正,45,福岡,56,B1,4.73,22.0,4.83,22.64,35.71,22.22
2020-08-09芦　屋ＲＫＢラジオ杯12R,6,3855,6.94,晴,南,4,4,芦　屋,6,大熊辰弥,47,香川,50,B1,4.07,19.72,3.91,15.63,50.0,45.71
2020-08-09児　島第２５回日本財団会長杯1R,1,4106,6.79,晴,南東,2,3,児　島,1,坂井康嗣,40,佐賀,52,A2,5.64,33.75,5.56,27.78,37.3,27.16
2020-08-09児　島第２５回日本財団会長杯1R,2,4005,6.78,晴,南東,2,3,児　島,3,瀬川公則,42,山口,55,B1,3.97,22.08,4.1,25.0,27.21,43.42
2020-08-09児　島第２５回日本財団会長杯1R,3,4007,6.8,晴,南東,2,3,児　島,6,榮田将彦,41,山口,49,B1,5.08,36.11,4.81,23.81,26.4,29.11
2020-08-09児　島第２５回日本財団会長杯1R,4,5058,6.72,晴,南東,2,3,児　島,5,前原大道,23,岡山,51,B1,3.74,18.18,3.28,9.76,35.38,31.4
2020-08-09児　島第２５回日本財団会長杯1R,5,3593,6.79,晴,南東,2,3,児　島,2,横井光弘,51,長崎,56,B1,4.3,17.86,5.0,27.03,32.82,32.89
2020-08-09児　島第２５回日本財団会長杯1R,6,5027,6.82,晴,南東,2,3,児　島,4,重冨勇哉,23,山口,56,B1,2.86,10.81,1.22,0.0,24.03,28.75
2020-08-09児　島第２５回日本財団会長杯2R,1,3064,6.77,晴,南東,2,3,児　島,3,山崎昭生,60,香川,50,A2,5.94,45.0,5.86,42.86,33.85,26.0
2020-08-09児　島第２５回日本財団会長杯2R,2,3825,6.87,晴,南東,2,3,児　島,5,宮嵜隆太,47,福岡,60,B1,3.7,21.28,0.0,0.0,37.6,30.38
