レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～5R,1,4502,6.74,晴,南,2,1,1,遠藤エミ,32,滋賀,45,A1,6.59,36.59,6.41,35.29,31.21,35.56
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～5R,2,4513,6.71,晴,南,2,1,2,河野真也,31,福岡,54,A2,5.63,35.9,5.19,29.03,28.73,38.18
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～5R,3,4710,6.76,晴,南,2,1,3,福田宗平,30,大阪,51,A2,5.86,40.0,5.57,28.57,29.48,38.46
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～5R,4,3978,6.73,晴,南,2,1,4,齊藤　仁,43,東京,51,A1,7.26,52.8,6.86,44.9,32.77,42.31
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～5R,5,4787,6.81,晴,南,2,1,5,椎名　豊,31,群馬,51,A2,6.58,55.67,5.62,38.24,31.36,23.81
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～5R,6,4561,6.75,晴,南,2,1,6,藤山翔大,29,大阪,54,A1,5.85,38.52,6.45,51.61,33.33,27.66
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～6R,1,4055,6.81,晴,南東,2,1,1,吉田俊彦,42,兵庫,53,A2,6.49,51.54,5.7,40.54,39.34,30.77
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～6R,2,4826,6.77,晴,南東,2,1,6,井上一輝,26,大阪,49,A2,5.86,37.38,5.62,40.43,28.66,36.0
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～6R,3,4824,6.76,晴,南東,2,1,2,松井洪弥,27,三重,53,A2,5.93,43.0,5.72,24.14,33.11,26.67
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～6R,4,4076,6.82,晴,南東,2,1,3,杉田篤光,42,静岡,52,A1,5.79,36.96,6.27,41.67,32.18,34.78
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～6R,5,3852,6.78,晴,南東,2,1,5,澤　大介,48,三重,51,A2,4.66,18.75,3.67,13.33,41.44,27.78
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～6R,6,4640,6.75,晴,南東,2,1,4,山ノ内雅,29,福岡,56,A2,4.98,34.02,5.93,50.0,43.41,53.66
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～7R,1,4398,6.81,晴,南,2,1,4,船岡洋一,33,広島,52,A2,6.2,42.07,5.37,31.58,29.94,25.0
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～7R,2,4983,6.76,晴,南,2,1,1,前田篤哉,23,愛知,50,A2,5.84,41.11,5.41,37.0,45.69,32.5
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～7R,3,3983,6.77,晴,南,2,1,3,須藤博倫,42,埼玉,51,A1,7.03,49.59,7.67,51.28,29.24,24.39
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～7R,4,4759,6.72,晴,南,2,1,6,今泉友吾,30,東京,51,A1,6.44,43.24,5.98,38.46,19.65,45.65
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～7R,5,4580,6.75,晴,南,2,1,5,長谷川雅,31,岡山,51,A1,6.26,39.67,7.1,54.84,33.87,30.43
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～7R,6,4163,6.7,晴,南,2,1,2,山崎裕司,38,広島,51,A2,6.18,44.44,6.79,57.58,27.12,41.03
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～8R,1,3996,6.81,晴,南,2,1,1,秋山直之,41,群馬,51,A1,7.6,61.02,6.96,56.52,39.29,42.55
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～8R,2,4494,6.74,晴,南,2,1,4,河合佑樹,33,静岡,51,A2,7.1,54.31,7.94,67.65,28.32,44.19
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～8R,3,4565,6.72,晴,南,2,1,2,西村豪洋,32,愛知,52,A2,5.07,29.89,5.45,34.12,44.21,31.91
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～8R,4,4719,6.82,晴,南,2,1,3,上條暢嵩,26,大阪,51,A1,6.77,48.6,7.54,56.41,32.76,28.21
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～8R,5,4561,6.85,晴,南,2,1,5,藤山翔大,29,大阪,54,A1,5.85,38.52,6.45,51.61,33.33,27.66
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～8R,6,4769,6.84,晴,南,2,1,6,馬場　剛,28,東京,51,A2,6.24,47.3,6.82,45.45,38.86,42.22
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～9R,1,3978,6.81,晴,南,2,1,1,齊藤　仁,43,東京,51,A1,7.26,52.8,6.86,44.9,32.77,42.31
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～9R,2,4743,6.85,晴,南,2,1,3,木村仁紀,27,滋賀,55,A2,5.26,38.1,5.45,41.94,40.88,37.21
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～9R,3,4910,6.81,晴,南,2,1,6,中村泰平,24,愛知,51,A1,6.08,43.01,5.72,41.51,32.78,42.31
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～9R,4,4513,6.83,晴,南,2,1,4,河野真也,31,福岡,54,A2,5.63,35.9,5.19,29.03,28.73,38.18
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～9R,5,3591,6.85,晴,南,2,1,2,後藤孝義,52,静岡,51,A2,4.66,28.13,4.18,27.27,36.36,35.9
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～9R,6,4679,6.81,晴,南,2,1,5,植田太一,31,福岡,60,A2,4.29,26.79,6.0,47.37,37.91,45.45
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～10R,2,3623,6.75,晴,南,2,1,4,深川真二,46,佐賀,50,A1,7.75,64.52,7.28,56.0,32.58,32.0
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～10R,3,4504,6.77,晴,南,2,1,2,前田将太,32,福岡,54,A1,7.43,58.39,7.68,72.73,27.91,52.17
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～10R,4,4776,6.74,晴,南,2,1,5,竹田和哉,26,香川,52,A2,6.33,42.45,6.52,48.28,33.86,25.58
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～10R,5,4573,6.76,晴,南,2,1,6,佐藤　翼,31,埼玉,51,A1,7.44,62.11,6.8,50.0,28.9,33.33
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～10R,6,4530,6.76,晴,南,2,1,3,小野生奈,31,福岡,45,A1,7.21,52.94,7.29,58.54,37.57,42.59
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～11R,1,4205,6.79,晴,南東,3,2,1,山口　剛,38,広島,52,A1,7.36,54.47,7.69,56.25,31.35,40.38
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～11R,2,4512,6.69,晴,南東,3,2,3,高野哲史,31,兵庫,52,A1,7.04,59.52,6.28,48.0,49.48,66.67
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～11R,3,4802,6.76,晴,南東,3,2,2,中田達也,27,福岡,51,A1,6.57,51.26,6.5,37.5,39.56,34.88
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～11R,4,4535,6.78,晴,南東,3,2,6,北山康介,30,東京,55,A1,6.36,45.45,6.18,35.29,33.52,30.19
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～11R,5,4713,6.8,晴,南東,3,2,5,白神　優,30,岡山,52,A1,6.47,51.67,5.57,28.57,31.21,42.5
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～12R,1,4914,6.69,晴,南東,2,1,1,吉田裕平,23,愛知,50,A2,6.62,50.0,5.99,41.34,46.55,31.25
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～12R,2,4762,6.8,晴,南東,2,1,2,藤原啓史,30,岡山,49,A1,7.06,52.22,6.31,46.88,42.44,50.0
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～12R,3,4269,6.77,晴,南東,2,1,4,杉山裕也,34,愛知,54,A2,6.64,51.18,7.09,57.69,40.22,26.32
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～12R,4,4583,6.84,晴,南東,2,1,5,古田祐貴,31,香川,51,A2,5.97,40.18,4.73,22.73,36.02,35.29
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～12R,5,4442,6.77,晴,南東,2,1,3,松竹大輔,33,愛知,52,A2,5.15,33.33,6.15,46.81,36.72,33.33
2020-09-05常　滑モーターボート大賞～昭和ＶＳ平成～12R,6,4335,6.8,晴,南東,2,1,6,若林　将,36,東京,53,A2,6.82,49.32,6.59,47.06,32.0,24.39
2020-09-05蒲　郡三遠ネオフェニックス杯争奪1R,1,5061,6.81,晴,南東,2,1,5,中村駿平,23,愛知,52,B1,2.58,4.63,1.24,0.0,35.0,23.64
2020-09-05蒲　郡三遠ネオフェニックス杯争奪1R,2,5049,6.76,晴,南東,2,1,2,松井友汰,25,大阪,52,B1,3.6,16.0,3.15,7.69,22.92,33.33
2020-09-05蒲　郡三遠ネオフェニックス杯争奪1R,3,3947,6.73,晴,南東,2,1,4,寺本昇平,44,群馬,48,B1,5.5,37.96,5.4,35.0,22.45,33.96
2020-09-05蒲　郡三遠ネオフェニックス杯争奪1R,4,3701,6.81,晴,南東,2,1,6,大西隆洋,47,香川,57,B1,3.72,17.44,4.3,40.0,45.1,32.69
2020-09-05蒲　郡三遠ネオフェニックス杯争奪1R,5,4569,6.7,晴,南東,2,1,1,中澤宏奈,32,東京,47,B1,5.03,32.77,5.29,40.0,37.25,29.63
2020-09-05蒲　郡三遠ネオフェニックス杯争奪1R,6,4345,6.81,晴,南東,2,1,3,西舘　健,35,東京,55,B1,4.08,27.5,4.55,25.0,29.41,31.25
2020-09-05蒲　郡三遠ネオフェニックス杯争奪2R,1,4999,6.8,晴,南東,2,1,3,沓名貴輝,26,愛知,48,B1,2.72,8.7,1.51,1.64,22.92,31.03
2020-09-05蒲　郡三遠ネオフェニックス杯争奪2R,2,3731,6.84,晴,南東,2,1,5,高濱芳久,47,広島,52,B1,5.33,34.43,6.49,53.49,25.0,55.74
2020-09-05蒲　郡三遠ネオフェニックス杯争奪2R,3,3921,6.78,晴,南東,2,1,2,川村正輝,45,福井,50,A2,5.51,37.68,5.27,33.33,24.0,19.15
2020-09-05蒲　郡三遠ネオフェニックス杯争奪2R,4,4725,6.81,晴,南東,2,1,4,佐竹太一,33,兵庫,51,B1,5.06,30.95,0.0,0.0,23.26,41.27
2020-09-05蒲　郡三遠ネオフェニックス杯争奪2R,5,3583,6.81,晴,南東,2,1,1,齋藤智裕,47,埼玉,58,B1,4.24,22.33,3.88,16.67,27.45,23.26
2020-09-05蒲　郡三遠ネオフェニックス杯争奪2R,6,3693,6.77,晴,南東,2,1,6,栢場優子,49,東京,43,B1,4.29,16.25,3.1,20.0,47.27,36.07
2020-09-05蒲　郡三遠ネオフェニックス杯争奪3R,1,3737,6.82,晴,南東,3,1,4,上平真二,46,広島,52,A1,7.71,59.86,7.0,46.67,38.46,38.3
2020-09-05蒲　郡三遠ネオフェニックス杯争奪3R,2,5038,6.71,晴,南東,3,1,1,金田智博,22,福井,51,B1,4.0,23.19,1.94,0.0,39.22,15.38
2020-09-05蒲　郡三遠ネオフェニックス杯争奪3R,3,3538,6.72,晴,南東,3,1,6,菊池峰晴,52,群馬,52,A2,5.84,35.14,5.07,23.81,25.45,29.09
2020-09-05蒲　郡三遠ネオフェニックス杯争奪3R,4,3161,6.64,晴,南東,3,1,2,古場輝義,60,大阪,53,A2,5.09,27.59,4.75,31.25,34.55,35.71
2020-09-05蒲　郡三遠ネオフェニックス杯争奪3R,5,4904,6.73,晴,南東,3,1,3,松本一毅,26,大阪,51,B1,4.82,24.76,5.11,21.05,27.08,20.83
2020-09-05蒲　郡三遠ネオフェニックス杯争奪3R,6,3932,6.75,晴,南東,3,1,5,池田浩美,44,静岡,48,A2,6.69,55.74,5.07,35.71,38.46,35.19
2020-09-05蒲　郡三遠ネオフェニックス杯争奪4R,1,4900,6.69,晴,南東,2,1,1,中田夕貴,27,埼玉,46,B1,4.76,32.97,3.95,20.0,27.91,17.65
2020-09-05蒲　郡三遠ネオフェニックス杯争奪4R,2,3828,6.75,晴,南東,2,1,2,明石正之,47,兵庫,50,A1,5.81,42.62,6.21,39.29,20.37,45.61
2020-09-05蒲　郡三遠ネオフェニックス杯争奪4R,3,4877,6.76,晴,南東,2,1,3,鈴谷一平,25,兵庫,55,B1,4.79,27.84,4.8,30.0,54.72,42.11
2020-09-05蒲　郡三遠ネオフェニックス杯争奪4R,4,4068,6.85,晴,南東,2,1,4,幸田智裕,40,静岡,54,A2,5.32,31.58,5.2,28.0,33.33,20.69
2020-09-05蒲　郡三遠ネオフェニックス杯争奪4R,5,3541,6.8,晴,南東,2,1,6,三嶌誠司,52,香川,52,A1,6.54,47.86,6.2,46.67,31.03,29.82
2020-09-05蒲　郡三遠ネオフェニックス杯争奪4R,6,3730,6.79,晴,南東,2,1,5,塩崎優司,48,愛知,52,B1,5.15,30.6,5.79,42.47,48.08,39.68
2020-09-05蒲　郡三遠ネオフェニックス杯争奪5R,1,4067,6.74,晴,南東,2,1,5,永井　源,40,愛知,51,A1,6.45,44.44,6.57,48.6,22.45,42.19
2020-09-05蒲　郡三遠ネオフェニックス杯争奪5R,2,4488,6.78,晴,南東,2,1,2,小山　勉,34,埼玉,52,A1,6.37,44.53,6.92,52.08,28.85,42.86
2020-09-05蒲　郡三遠ネオフェニックス杯争奪5R,3,4066,6.78,晴,南東,2,1,1,東本勝利,40,三重,51,A2,5.96,40.0,5.59,27.03,36.36,31.48
2020-09-05蒲　郡三遠ネオフェニックス杯争奪5R,4,3304,6.86,晴,南東,2,1,3,烏野賢太,52,徳島,51,A2,6.27,42.86,6.12,42.86,42.37,28.81
2020-09-05蒲　郡三遠ネオフェニックス杯争奪5R,5,3226,6.83,晴,南東,2,1,4,浦田信義,55,東京,50,B1,5.39,35.29,5.0,36.84,22.92,34.78
2020-09-05蒲　郡三遠ネオフェニックス杯争奪5R,6,4314,6.86,晴,南東,2,1,6,青木幸太,36,福岡,52,B1,5.52,31.68,5.86,42.86,26.0,38.18
2020-09-05蒲　郡三遠ネオフェニックス杯争奪6R,1,3731,6.79,晴,南東,2,1,2,高濱芳久,47,広島,52,B1,5.33,34.43,6.49,53.49,25.0,55.74
2020-09-05蒲　郡三遠ネオフェニックス杯争奪6R,2,4589,6.71,晴,南東,2,1,5,塩崎桐加,28,三重,49,A2,6.03,44.0,5.7,25.0,40.0,50.0
2020-09-05蒲　郡三遠ネオフェニックス杯争奪6R,3,4381,6.68,晴,南東,2,1,1,田路朋史,35,兵庫,51,A2,4.97,30.58,5.43,42.86,19.61,39.29
2020-09-05蒲　郡三遠ネオフェニックス杯争奪6R,4,4979,6.84,晴,南東,2,1,4,中野夢斗,24,愛知,52,B1,4.33,18.92,3.14,12.24,36.54,37.04
2020-09-05蒲　郡三遠ネオフェニックス杯争奪6R,5,3876,6.77,晴,南東,2,1,6,中辻崇人,43,福岡,52,A1,7.07,57.36,7.82,63.64,37.04,36.21
2020-09-05蒲　郡三遠ネオフェニックス杯争奪6R,6,3981,6.88,晴,南東,2,1,3,今坂晃広,42,静岡,53,A2,5.15,36.17,5.14,42.86,35.29,15.91
2020-09-05蒲　郡三遠ネオフェニックス杯争奪7R,1,4073,6.79,晴,南,1,0,4,大橋純一,39,静岡,52,A1,6.15,41.73,7.06,51.92,34.55,31.37
2020-09-05蒲　郡三遠ネオフェニックス杯争奪7R,2,3907,6.78,晴,南,1,0,1,村越　篤,42,香川,55,A2,6.03,40.0,4.2,30.0,37.29,20.93
2020-09-05蒲　郡三遠ネオフェニックス杯争奪7R,3,3898,6.81,晴,南,1,0,5,平田忠則,43,福岡,53,A1,5.96,41.44,6.79,55.17,42.0,34.43
2020-09-05蒲　郡三遠ネオフェニックス杯争奪7R,4,4181,6.85,晴,南,1,0,2,花本夏樹,37,三重,53,B1,4.79,23.71,4.38,25.0,48.08,19.57
2020-09-05蒲　郡三遠ネオフェニックス杯争奪7R,5,3947,6.83,晴,南,1,0,3,寺本昇平,44,群馬,48,B1,5.5,37.96,5.4,35.0,22.45,33.96
2020-09-05蒲　郡三遠ネオフェニックス杯争奪7R,6,4904,6.82,晴,南,1,0,6,松本一毅,26,大阪,51,B1,4.82,24.76,5.11,21.05,27.08,20.83
2020-09-05蒲　郡三遠ネオフェニックス杯争奪8R,1,4230,6.82,晴,南東,1,0,5,濱崎直矢,37,埼玉,53,A2,6.98,53.38,6.95,42.11,22.0,38.89
2020-09-05蒲　郡三遠ネオフェニックス杯争奪8R,2,4685,6.77,晴,南東,1,0,2,島村隆幸,29,徳島,50,A1,7.11,60.16,6.52,45.83,36.21,31.71
2020-09-05蒲　郡三遠ネオフェニックス杯争奪8R,3,3075,6.85,晴,南東,1,0,1,中村裕将,58,埼玉,52,A2,5.51,36.07,5.91,38.24,47.83,31.48
2020-09-05蒲　郡三遠ネオフェニックス杯争奪8R,4,4725,6.82,晴,南東,1,0,3,佐竹太一,33,兵庫,51,B1,5.06,30.95,0.0,0.0,23.26,41.27
2020-09-05蒲　郡三遠ネオフェニックス杯争奪8R,5,3921,6.83,晴,南東,1,0,6,川村正輝,45,福井,50,A2,5.51,37.68,5.27,33.33,24.0,19.15
2020-09-05蒲　郡三遠ネオフェニックス杯争奪8R,6,4345,6.86,晴,南東,1,0,4,西舘　健,35,東京,55,B1,4.08,27.5,4.55,25.0,29.41,31.25
2020-09-05蒲　郡三遠ネオフェニックス杯争奪9R,1,3541,6.91,晴,南,2,1,4,三嶌誠司,52,香川,52,A1,6.54,47.86,6.2,46.67,31.03,29.82
2020-09-05蒲　郡三遠ネオフェニックス杯争奪9R,2,4488,6.85,晴,南,2,1,5,小山　勉,34,埼玉,52,A1,6.37,44.53,6.92,52.08,28.85,42.86
2020-09-05蒲　郡三遠ネオフェニックス杯争奪9R,3,4381,6.81,晴,南,2,1,6,田路朋史,35,兵庫,51,A2,4.97,30.58,5.43,42.86,19.61,39.29
2020-09-05蒲　郡三遠ネオフェニックス杯争奪9R,4,3737,6.9,晴,南,2,1,1,上平真二,46,広島,52,A1,7.71,59.86,7.0,46.67,38.46,38.3
2020-09-05蒲　郡三遠ネオフェニックス杯争奪9R,5,4067,6.82,晴,南,2,1,2,永井　源,40,愛知,51,A1,6.45,44.44,6.57,48.6,22.45,42.19
2020-09-05蒲　郡三遠ネオフェニックス杯争奪10R,1,3828,6.82,晴,南,2,1,5,明石正之,47,兵庫,50,A1,5.81,42.62,6.21,39.29,20.37,45.61
2020-09-05蒲　郡三遠ネオフェニックス杯争奪10R,2,3161,6.81,晴,南,2,1,4,古場輝義,60,大阪,53,A2,5.09,27.59,4.75,31.25,34.55,35.71
2020-09-05蒲　郡三遠ネオフェニックス杯争奪10R,3,4073,6.79,晴,南,2,1,2,大橋純一,39,静岡,52,A1,6.15,41.73,7.06,51.92,34.55,31.37
2020-09-05蒲　郡三遠ネオフェニックス杯争奪10R,4,4589,6.76,晴,南,2,1,1,塩崎桐加,28,三重,49,A2,6.03,44.0,5.7,25.0,40.0,50.0
2020-09-05蒲　郡三遠ネオフェニックス杯争奪10R,5,3730,6.86,晴,南,2,1,3,塩崎優司,48,愛知,52,B1,5.15,30.6,5.79,42.47,48.08,39.68
2020-09-05蒲　郡三遠ネオフェニックス杯争奪10R,6,5038,6.71,晴,南,2,1,6,金田智博,22,福井,51,B1,4.0,23.19,1.94,0.0,39.22,15.38
2020-09-05蒲　郡三遠ネオフェニックス杯争奪11R,1,4685,6.8,晴,南東,1,0,1,島村隆幸,29,徳島,50,A1,7.11,60.16,6.52,45.83,36.21,31.71
2020-09-05蒲　郡三遠ネオフェニックス杯争奪11R,2,3898,6.83,晴,南東,1,0,2,平田忠則,43,福岡,53,A1,5.96,41.44,6.79,55.17,42.0,34.43
2020-09-05蒲　郡三遠ネオフェニックス杯争奪11R,3,3876,6.83,晴,南東,1,0,3,中辻崇人,43,福岡,52,A1,7.07,57.36,7.82,63.64,37.04,36.21
2020-09-05蒲　郡三遠ネオフェニックス杯争奪11R,4,3304,6.86,晴,南東,1,0,5,烏野賢太,52,徳島,51,A2,6.27,42.86,6.12,42.86,42.37,28.81
2020-09-05蒲　郡三遠ネオフェニックス杯争奪11R,5,4877,6.79,晴,南東,1,0,4,鈴谷一平,25,兵庫,55,B1,4.79,27.84,4.8,30.0,54.72,42.11
2020-09-05蒲　郡三遠ネオフェニックス杯争奪11R,6,4066,6.89,晴,南東,1,0,6,東本勝利,40,三重,51,A2,5.96,40.0,5.59,27.03,36.36,31.48
2020-09-05蒲　郡三遠ネオフェニックス杯争奪12R,1,4230,6.81,晴,南,1,0,1,濱崎直矢,37,埼玉,53,A2,6.98,53.38,6.95,42.11,22.0,38.89
2020-09-05蒲　郡三遠ネオフェニックス杯争奪12R,2,4068,6.87,晴,南,1,0,3,幸田智裕,40,静岡,54,A2,5.32,31.58,5.2,28.0,33.33,20.69
2020-09-05蒲　郡三遠ネオフェニックス杯争奪12R,3,3907,6.82,晴,南,1,0,5,村越　篤,42,香川,55,A2,6.03,40.0,4.2,30.0,37.29,20.93
2020-09-05蒲　郡三遠ネオフェニックス杯争奪12R,4,3226,6.84,晴,南,1,0,2,浦田信義,55,東京,50,B1,5.39,35.29,5.0,36.84,22.92,34.78
2020-09-05蒲　郡三遠ネオフェニックス杯争奪12R,5,3075,6.98,晴,南,1,0,4,中村裕将,58,埼玉,52,A2,5.51,36.07,5.91,38.24,47.83,31.48
2020-09-05蒲　郡三遠ネオフェニックス杯争奪12R,6,4979,6.9,晴,南,1,0,6,中野夢斗,24,愛知,52,B1,4.33,18.92,3.14,12.24,36.54,37.04
2020-09-05平和島第６６回報知杯1R,1,4305,7.17,晴,南東,1,3,6,金子拓矢,36,群馬,51,A1,6.37,44.44,6.31,47.46,35.71,40.0
2020-09-05平和島第６６回報知杯1R,2,4159,7.07,晴,南東,1,3,1,向後龍一,39,埼玉,51,A2,6.39,47.37,5.81,42.31,19.51,47.62
2020-09-05平和島第６６回報知杯1R,3,3235,7.06,晴,南東,1,3,4,鈴木唯由,58,群馬,50,B1,3.2,10.94,5.18,29.41,36.36,32.65
2020-09-05平和島第６６回報知杯1R,4,5063,7.01,晴,南東,1,3,2,大塚雅治,22,東京,51,B1,2.89,5.41,1.71,0.0,31.71,20.51
2020-09-05平和島第６６回報知杯1R,5,5139,7.06,晴,南東,1,3,5,大場恒季,20,愛知,55,B2,2.39,3.39,0.0,0.0,17.07,14.89
2020-09-05平和島第６６回報知杯1R,6,3313,7.01,晴,南東,1,3,3,本吉正樹,55,東京,57,B1,4.01,14.94,4.59,26.09,13.51,49.02
2020-09-05平和島第６６回報知杯2R,1,4290,7.03,曇り ,東,1,3,4,稲田浩二,35,兵庫,51,A1,7.62,57.53,6.89,37.04,48.65,31.43
2020-09-05平和島第６６回報知杯2R,2,4169,7.03,曇り ,東,1,3,6,多田有佑,38,東京,55,B1,3.18,6.85,4.77,27.42,21.43,22.73
2020-09-05平和島第６６回報知杯2R,3,4516,6.95,曇り ,東,1,3,1,野口勝弘,33,愛知,53,A2,4.94,24.39,5.55,35.48,44.44,36.84
2020-09-05平和島第６６回報知杯2R,4,4080,6.91,曇り ,東,1,3,5,山崎哲司,41,愛知,52,A1,7.1,55.56,5.27,31.82,46.51,21.43
2020-09-05平和島第６６回報知杯2R,5,3922,6.92,曇り ,東,1,3,2,菅沼佳昭,45,愛知,52,B1,4.64,32.2,4.5,31.25,18.92,27.91
2020-09-05平和島第６６回報知杯2R,6,3565,7.01,曇り ,東,1,3,3,坂本徳克,50,東京,57,B1,3.79,12.64,4.13,19.15,25.0,20.45
2020-09-05平和島第６６回報知杯3R,1,5005,7.05,曇り ,南東,1,3,1,石田貴洋,24,埼玉,51,B1,3.69,12.5,3.17,10.87,39.53,42.86
2020-09-05平和島第６６回報知杯3R,2,3745,6.93,曇り ,南東,1,3,4,橋本年光,45,兵庫,53,A2,5.51,32.88,6.69,44.83,44.19,27.78
2020-09-05平和島第６６回報知杯3R,3,3918,7.06,曇り ,南東,1,3,5,深井利寿,46,滋賀,51,A1,6.34,49.15,6.33,51.52,40.54,32.61
2020-09-05平和島第６６回報知杯3R,4,3696,6.99,曇り ,南東,1,3,3,白井友晴,48,埼玉,51,A2,5.77,44.09,5.95,40.91,28.21,34.88
2020-09-05平和島第６６回報知杯3R,5,5010,6.98,曇り ,南東,1,3,2,宇留田翔,23,三重,54,B1,4.0,16.87,3.86,14.29,14.29,29.17
2020-09-05平和島第６６回報知杯3R,6,5128,7.03,曇り ,南東,1,3,6,坪井爽佑,23,三重,58,B2,0.96,0.0,0.0,0.0,32.5,36.36
2020-09-05平和島第６６回報知杯4R,1,4254,6.87,晴,東,1,3,1,川島圭司,37,滋賀,51,A2,5.58,39.23,5.24,29.73,38.24,36.96
2020-09-05平和島第６６回報知杯4R,2,3841,6.96,晴,東,1,3,2,佐々木和,44,徳島,55,A1,6.43,48.31,6.46,45.95,32.5,22.5
2020-09-05平和島第６６回報知杯4R,3,3505,6.93,晴,東,1,3,4,山田竜一,49,東京,52,A2,6.05,38.46,6.35,45.0,34.88,39.29
2020-09-05平和島第６６回報知杯4R,4,4532,7.03,晴,東,1,3,6,秋元　哲,31,埼玉,51,A1,6.47,52.75,6.06,46.88,39.58,31.71
2020-09-05平和島第６６回報知杯4R,5,4652,7.0,晴,東,1,3,3,酒見峻介,35,佐賀,50,B1,4.54,20.91,3.69,6.25,50.0,25.0
2020-09-05平和島第６６回報知杯4R,6,4867,6.98,晴,東,1,3,5,松山　靖,29,三重,57,B1,2.73,5.0,4.6,20.0,23.81,17.95
2020-09-05平和島第６６回報知杯5R,1,3331,6.98,晴,南東,2,3,3,新美恵一,52,愛知,51,A2,6.51,46.96,6.8,48.0,26.19,34.88
2020-09-05平和島第６６回報知杯5R,2,3313,6.95,晴,南東,2,3,1,本吉正樹,55,東京,57,B1,4.01,14.94,4.59,26.09,13.51,49.02
2020-09-05平和島第６６回報知杯5R,3,4390,6.98,晴,南東,2,3,6,松本弓雄,34,徳島,52,B1,4.98,32.32,4.45,20.0,24.39,37.78
2020-09-05平和島第６６回報知杯5R,4,3690,6.92,晴,南東,2,3,5,河合三弘,49,愛知,52,A2,5.29,39.13,5.69,43.75,29.27,48.89
2020-09-05平和島第６６回報知杯5R,5,4973,6.97,晴,南東,2,3,4,栗原直也,28,埼玉,51,B2,3.35,8.11,2.89,7.14,15.0,36.84
2020-09-05平和島第６６回報知杯5R,6,4692,7.0,晴,南東,2,3,2,酒井俊弘,36,福井,53,A2,5.55,36.23,2.33,0.0,23.08,28.95
2020-09-05平和島第６６回報知杯6R,1,4175,6.99,晴,北東,3,3,4,川尻泰輔,37,埼玉,54,A2,5.29,36.26,6.63,47.37,35.56,47.5
2020-09-05平和島第６６回報知杯6R,2,4505,6.97,晴,北東,3,3,2,島田賢人,32,埼玉,56,A2,5.84,44.44,4.74,31.58,38.89,26.67
2020-09-05平和島第６６回報知杯6R,3,4837,6.95,晴,北東,3,3,1,酒井陽祐,31,愛知,51,B1,4.61,24.68,4.63,12.5,57.78,36.17
2020-09-05平和島第６６回報知杯6R,4,5063,6.91,晴,北東,3,3,5,大塚雅治,22,東京,51,B1,2.89,5.41,1.71,0.0,31.71,20.51
