,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
28,ニッカン・コム杯5,5,3070,6.97,1,山室展弘,59,岡山,50,A2,5.54,42.68,6.13,44.23,36.36,25.0
29,ニッカン・コム杯5,6,4107,7.1,5,吉村茂樹,40,群馬,64,B1,3.52,15.09,5.0,40.0,33.33,15.91
30,ニッカン・コム杯6,1,4373,6.97,1,若狭奈美,32,岡山,46,A2,5.45,26.83,5.17,31.71,23.91,41.18
31,ニッカン・コム杯6,2,3779,7.0,6,原田幸哉,44,長崎,52,A1,6.69,43.75,8.15,70.29,27.66,32.08
32,ニッカン・コム杯6,3,3708,7.06,2,岡部貴司,46,岡山,55,A2,5.28,28.97,5.75,36.36,28.85,30.61
33,ニッカン・コム杯6,4,4892,6.99,4,柴田直哉,30,福岡,50,B1,4.74,22.35,3.2,13.33,29.82,33.96
34,ニッカン・コム杯6,5,4329,6.94,3,小松卓司,37,福岡,50,B1,5.36,32.43,3.88,12.5,40.0,9.76
35,ニッカン・コム杯6,6,4884,6.96,5,勝浦真帆,24,岡山,47,B1,5.02,33.33,4.91,26.09,13.89,16.22
36,ニッカン・コム杯7,1,4677,7.01,1,片橋幸貴,32,滋賀,54,A2,5.78,41.12,5.78,33.33,20.0,38.0
37,ニッカン・コム杯7,2,3663,7.07,2,木山和幸,50,広島,50,B1,4.95,25.89,4.75,25.0,18.6,40.82
38,ニッカン・コム杯7,3,4052,7.19,3,興津　藍,39,徳島,49,A1,7.97,64.41,7.77,65.38,41.18,24.53
39,ニッカン・コム杯7,4,4292,7.03,4,麻生慎介,35,広島,49,A2,5.32,32.95,5.63,45.71,41.82,28.89
40,ニッカン・コム杯7,5,4383,7.08,5,竹田吉行,35,徳島,51,B1,5.34,31.03,6.17,50.0,18.42,33.33
41,ニッカン・コム杯7,6,4874,7.04,6,池田奈津,26,福岡,50,B1,4.28,23.17,5.14,28.57,50.0,42.55
42,ニッカン・コム杯8,1,3872,7.11,1,岡田憲行,44,大阪,53,A1,6.38,48.0,6.35,55.0,30.43,48.94
43,ニッカン・コム杯8,2,4362,6.95,3,土屋智則,35,群馬,50,A1,6.73,50.37,6.87,50.91,13.64,23.91
44,ニッカン・コム杯8,3,4574,7.0,4,東　潤樹,32,広島,51,B1,5.33,31.07,5.8,40.0,34.78,22.92
45,ニッカン・コム杯8,4,4171,7.03,5,榎　幸司,38,長崎,51,A2,6.58,48.48,7.07,56.64,10.26,28.89
46,ニッカン・コム杯8,5,3746,6.98,2,岡瀬正人,45,岡山,52,A2,6.02,40.54,6.2,44.44,36.96,36.36
47,ニッカン・コム杯8,6,3773,6.97,6,津留浩一,46,長崎,55,B1,4.71,27.54,5.61,37.89,27.91,26.19
48,ニッカン・コム杯9,1,4441,7.03,1,末永由楽,34,岡山,51,A1,6.08,41.98,5.74,35.48,35.09,38.3
49,ニッカン・コム杯9,2,4324,7.02,6,海野康志,32,山口,61,A1,6.23,39.66,7.0,51.35,20.51,38.64
50,ニッカン・コム杯9,3,4006,7.07,2,小野勇作,42,佐賀,50,A1,6.1,45.35,5.84,39.53,33.33,10.0
51,ニッカン・コム杯9,4,4724,6.97,5,吉田祐貴,34,佐賀,51,B1,4.65,25.53,3.64,14.29,35.71,17.65
52,ニッカン・コム杯9,5,3070,7.0,3,山室展弘,59,岡山,50,A2,5.54,42.68,6.13,44.23,36.36,25.0
53,ニッカン・コム杯9,6,4841,7.08,4,高橋悠花,28,岡山,47,B2,4.06,22.64,4.04,26.09,33.33,29.79
54,ニッカン・コム杯10,1,4580,7.0,1,長谷川雅,31,岡山,50,A1,6.24,38.46,6.26,43.86,27.91,27.78
55,ニッカン・コム杯10,2,3779,7.03,4,原田幸哉,44,長崎,52,A1,6.69,43.75,8.15,70.29,27.66,32.08
56,ニッカン・コム杯10,3,4207,7.04,6,松下一也,37,静岡,53,A2,6.59,55.24,5.64,33.33,36.0,42.22
57,ニッカン・コム杯10,4,4485,7.03,5,楠原正剛,34,福岡,57,A2,5.53,34.21,5.5,41.67,27.27,21.62
58,ニッカン・コム杯10,5,3878,7.0,2,胡本悟志,43,山口,51,B1,4.64,27.78,3.75,12.5,42.55,19.57
59,ニッカン・コム杯10,6,4273,7.02,3,佐藤　旭,38,静岡,52,B1,5.05,29.59,4.43,17.86,25.0,54.72
60,ニッカン・コム杯11,1,4352,6.94,1,下條雄太,34,長崎,51,A1,6.95,52.71,7.43,56.97,29.79,43.14
61,ニッカン・コム杯11,2,4292,6.94,2,麻生慎介,35,広島,49,A2,5.32,32.95,5.63,45.71,41.82,28.89
62,ニッカン・コム杯11,3,3435,6.99,4,寺田千恵,51,岡山,46,A1,6.2,45.71,7.53,60.0,48.89,29.27
63,ニッカン・コム杯11,4,4034,6.97,3,西原明生,41,香川,54,B1,4.74,27.08,3.17,17.24,34.62,39.22
64,ニッカン・コム杯11,5,4260,7.07,5,中越博紀,36,香川,55,A1,5.75,38.52,6.76,38.1,53.33,25.0
65,ニッカン・コム杯11,6,3708,7.02,6,岡部貴司,46,岡山,55,A2,5.28,28.97,5.75,36.36,28.85,30.61
66,ニッカン・コム杯12,1,4052,7.0,1,興津　藍,39,徳島,49,A1,7.97,64.41,7.77,65.38,41.18,24.53
67,ニッカン・コム杯12,2,4089,7.03,2,妹尾忠幸,40,岡山,54,A2,5.95,35.79,6.38,37.5,19.44,29.79
68,ニッカン・コム杯12,3,3290,7.03,3,倉谷和信,56,大阪,53,A1,6.41,50.0,6.9,60.0,20.0,34.09
69,ニッカン・コム杯12,4,4362,7.02,4,土屋智則,35,群馬,50,A1,6.73,50.37,6.87,50.91,13.64,23.91
70,ニッカン・コム杯12,5,4120,7.03,6,柘植政浩,39,滋賀,52,A2,5.47,37.19,6.86,50.0,27.27,45.45
71,ニッカン・コム杯12,6,4373,6.99,5,若狭奈美,32,岡山,46,A2,5.45,26.83,5.17,31.71,23.91,41.18
72,ＢＯＡＴＢｏｙカップ1,1,4566,6.85,1,塩田北斗,32,福岡,53,A1,7.59,61.18,6.98,53.26,31.51,39.29
73,ＢＯＡＴＢｏｙカップ1,2,3702,6.88,3,貞兼淳二,47,福岡,56,B1,5.05,28.97,5.29,47.06,39.73,26.14
74,ＢＯＡＴＢｏｙカップ1,3,3804,6.84,5,中渡修作,46,福岡,51,B1,5.17,30.48,5.62,33.33,57.33,36.78
75,ＢＯＡＴＢｏｙカップ1,4,4046,6.86,6,谷村啓司,40,福岡,52,B1,3.43,11.46,4.03,18.46,20.34,38.3
76,ＢＯＡＴＢｏｙカップ1,5,5009,6.85,4,大賀龍之,23,福岡,55,B1,3.1,15.0,2.47,5.88,31.88,41.3
77,ＢＯＡＴＢｏｙカップ1,6,4693,6.84,2,松下誉士,36,福岡,51,B1,4.14,18.18,3.43,13.51,51.56,31.76
78,ＢＯＡＴＢｏｙカップ2,1,4958,6.87,3,溝口海義,25,福岡,54,B1,4.88,26.55,4.26,16.0,45.21,32.97
79,ＢＯＡＴＢｏｙカップ2,2,4301,6.85,6,関　裕也,37,福岡,52,B1,5.93,41.35,5.27,37.14,50.0,36.36
80,ＢＯＡＴＢｏｙカップ2,3,4551,6.93,1,三川昂暁,31,福岡,53,A1,5.7,39.05,5.69,36.26,18.33,40.63
81,ＢＯＡＴＢｏｙカップ2,4,4148,6.97,4,枝尾　賢,38,福岡,49,A1,7.06,54.26,6.85,59.77,17.54,27.59
82,ＢＯＡＴＢｏｙカップ2,5,3564,6.83,5,桑原　啓,50,福岡,53,B1,4.55,22.0,4.12,23.53,14.29,39.29
83,ＢＯＡＴＢｏｙカップ2,6,4669,6.82,2,井上　茂,35,福岡,53,B1,4.49,20.78,5.89,42.11,26.67,23.91
84,ＢＯＡＴＢｏｙカップ3,1,4136,6.9,1,江夏　満,40,福岡,53,A1,6.95,48.39,7.51,58.97,33.33,45.05
85,ＢＯＡＴＢｏｙカップ3,2,4463,6.83,6,三苫晃幸,34,福岡,56,B1,5.2,36.27,4.97,30.53,41.79,44.94
86,ＢＯＡＴＢｏｙカップ3,3,4367,6.89,5,山口修路,34,福岡,51,A2,5.65,34.88,4.96,30.77,33.85,24.44
87,ＢＯＡＴＢｏｙカップ3,4,4522,6.87,3,古澤光紀,32,福岡,53,A1,7.19,60.61,7.28,57.45,23.81,35.23
88,ＢＯＡＴＢｏｙカップ3,5,4727,6.98,4,安部慎一,33,福岡,52,B1,4.04,19.63,2.5,0.0,37.1,25.58
89,ＢＯＡＴＢｏｙカップ3,6,4668,6.88,2,楠本晃嗣,35,福岡,50,B1,4.36,21.43,0.0,0.0,30.77,41.3
90,ＢＯＡＴＢｏｙカップ4,1,4351,6.84,1,里岡右貴,34,福岡,53,A1,6.87,55.71,6.42,51.52,48.68,37.5
91,ＢＯＡＴＢｏｙカップ4,2,3986,6.93,2,沖島広和,42,福岡,56,A2,5.78,39.25,4.7,23.33,31.25,31.87
92,ＢＯＡＴＢｏｙカップ4,3,4364,6.92,4,池永　太,35,福岡,53,A1,6.76,47.29,7.27,57.73,32.79,39.77
93,ＢＯＡＴＢｏｙカップ4,4,5028,6.92,5,原田才一,23,福岡,52,B1,5.23,36.19,3.67,15.15,40.0,16.85
94,ＢＯＡＴＢｏｙカップ4,5,4180,6.92,3,上野秀和,37,福岡,56,B1,3.85,16.38,5.2,32.81,30.88,38.95
95,ＢＯＡＴＢｏｙカップ4,6,5093,7.01,6,浦野　海,18,福岡,55,B2,2.02,3.08,1.25,0.0,48.53,37.63
96,ＢＯＡＴＢｏｙカップ5,1,4521,6.86,1,小池公生,33,福岡,50,A2,6.18,40.63,5.46,31.25,32.08,38.46
97,ＢＯＡＴＢｏｙカップ5,2,4697,6.84,2,國弘翔平,34,福岡,48,B1,4.37,25.81,4.15,20.51,41.67,44.83
98,ＢＯＡＴＢｏｙカップ5,3,3566,6.91,6,川添英正,50,福岡,51,A2,4.87,28.44,5.61,33.71,33.78,23.08
99,ＢＯＡＴＢｏｙカップ5,4,4693,6.87,5,松下誉士,36,福岡,51,B1,4.14,18.18,3.43,13.51,51.56,31.76
100,ＢＯＡＴＢｏｙカップ5,5,3297,6.82,3,藤丸光一,53,福岡,49,A2,5.82,42.34,6.22,45.68,38.57,26.14
101,ＢＯＡＴＢｏｙカップ5,6,4544,6.97,4,松田大志,32,福岡,51,A1,7.76,67.39,7.03,57.55,21.05,23.33
102,ＢＯＡＴＢｏｙカップ6,1,3576,6.86,4,白水勝也,47,福岡,49,A2,6.63,52.38,7.12,57.69,22.22,38.14
103,ＢＯＡＴＢｏｙカップ6,2,4151,6.87,3,下河誉史,38,福岡,57,A2,5.37,33.88,4.6,19.12,50.0,29.55
104,ＢＯＡＴＢｏｙカップ6,3,4288,6.86,2,永田啓二,35,福岡,52,A1,6.54,47.33,6.06,45.83,24.62,31.82
105,ＢＯＡＴＢｏｙカップ6,4,5009,6.86,5,大賀龍之,23,福岡,55,B1,3.1,15.0,2.47,5.88,31.88,35.56
106,ＢＯＡＴＢｏｙカップ6,5,3876,6.84,6,中辻崇人,43,福岡,52,A1,6.94,57.26,7.56,61.11,26.98,34.44
107,ＢＯＡＴＢｏｙカップ6,6,3444,6.84,1,香月大介,50,福岡,52,B1,4.08,19.77,5.71,37.5,24.59,31.11
108,ＢＯＡＴＢｏｙカップ7,1,3564,6.83,1,桑原　啓,50,福岡,53,B1,4.55,22.0,4.12,23.53,14.29,39.29
109,ＢＯＡＴＢｏｙカップ7,2,3928,6.99,2,林　恵祐,44,福岡,59,B1,3.86,17.35,3.96,25.0,22.03,26.58
110,ＢＯＡＴＢｏｙカップ7,3,4046,6.9,4,谷村啓司,40,福岡,52,B1,3.43,11.46,4.03,18.46,20.34,38.3
111,ＢＯＡＴＢｏｙカップ7,4,4668,6.91,3,楠本晃嗣,35,福岡,50,B1,4.36,21.43,0.0,0.0,30.77,41.3
112,ＢＯＡＴＢｏｙカップ7,5,4868,6.84,5,松本　峻,29,福岡,52,B2,4.57,19.64,3.63,7.69,55.41,27.78
113,ＢＯＡＴＢｏｙカップ7,6,5071,6.88,6,野見山拓,26,福岡,52,B2,1.98,3.28,1.88,0.0,46.48,41.24
114,ＢＯＡＴＢｏｙカップ8,1,4402,6.91,1,乙藤智史,35,福岡,53,A2,5.91,38.46,6.16,43.24,37.88,17.98
115,ＢＯＡＴＢｏｙカップ8,2,4789,6.89,2,古賀智之,31,福岡,51,B1,4.65,19.23,5.0,33.33,24.59,25.29
116,ＢＯＡＴＢｏｙカップ8,3,4566,6.89,5,塩田北斗,32,福岡,53,A1,7.59,61.18,6.98,53.26,31.51,39.29
117,ＢＯＡＴＢｏｙカップ8,4,4474,6.91,6,渡辺　崇,33,福岡,55,A2,5.24,34.26,4.88,32.0,37.5,38.3
118,ＢＯＡＴＢｏｙカップ8,5,4301,6.81,4,関　裕也,37,福岡,52,B1,5.93,41.35,5.27,37.14,50.0,36.36
119,ＢＯＡＴＢｏｙカップ8,6,4363,6.86,3,大野芳顕,35,福岡,53,A1,6.33,47.73,5.55,33.77,17.02,27.27
120,ＢＯＡＴＢｏｙカップ9,1,3804,6.87,1,中渡修作,46,福岡,51,B1,5.17,30.48,5.62,33.33,57.33,36.78
121,ＢＯＡＴＢｏｙカップ9,2,4336,6.92,5,松田竜馬,36,福岡,54,A2,5.48,38.13,6.0,41.27,27.12,39.29
122,ＢＯＡＴＢｏｙカップ9,3,4367,6.88,2,山口修路,34,福岡,51,A2,5.65,34.88,4.96,30.77,33.85,24.44
123,ＢＯＡＴＢｏｙカップ9,4,4288,6.94,3,永田啓二,35,福岡,52,A1,6.54,47.33,6.06,45.83,24.62,31.82
124,ＢＯＡＴＢｏｙカップ9,5,4121,6.95,6,富永修一,38,福岡,52,B1,5.12,32.14,0.0,0.0,25.86,36.08
125,ＢＯＡＴＢｏｙカップ9,6,3566,6.89,4,川添英正,50,福岡,51,A2,4.87,28.44,5.61,33.71,33.78,23.08
126,ＢＯＡＴＢｏｙカップ10,1,3297,6.86,1,藤丸光一,53,福岡,49,A2,5.82,42.34,6.22,45.68,38.57,26.14
127,ＢＯＡＴＢｏｙカップ10,2,4364,6.9,2,池永　太,35,福岡,53,A1,6.76,47.29,7.27,57.73,32.79,39.77
128,ＢＯＡＴＢｏｙカップ10,3,4151,6.92,6,下河誉史,38,福岡,57,A2,5.37,33.88,4.6,19.12,50.0,29.55
129,ＢＯＡＴＢｏｙカップ10,4,4674,6.88,3,池田剛規,33,福岡,52,B1,4.76,29.35,3.92,17.65,39.13,40.23
130,ＢＯＡＴＢｏｙカップ10,5,4122,6.91,4,安東幸治,38,福岡,57,A2,5.42,35.71,5.01,27.91,24.14,26.14
131,ＢＯＡＴＢｏｙカップ10,6,4669,6.87,5,井上　茂,35,福岡,53,B1,4.49,20.78,5.89,42.11,26.67,23.91
132,ＢＯＡＴＢｏｙカップ11,1,3702,6.86,2,貞兼淳二,47,福岡,56,B1,5.05,28.97,5.29,47.06,39.73,26.14
133,ＢＯＡＴＢｏｙカップ11,2,4402,6.89,4,乙藤智史,35,福岡,53,A2,5.91,38.46,6.16,43.24,37.88,17.98
134,ＢＯＡＴＢｏｙカップ11,3,3576,6.84,1,白水勝也,47,福岡,49,A2,6.63,52.38,7.12,57.69,22.22,38.14
135,ＢＯＡＴＢｏｙカップ11,4,4958,6.86,5,溝口海義,25,福岡,54,B1,4.88,26.55,4.26,16.0,45.21,32.97
136,ＢＯＡＴＢｏｙカップ11,5,3986,6.9,6,沖島広和,42,福岡,56,A2,5.78,39.25,4.7,23.33,31.25,31.87
137,ＢＯＡＴＢｏｙカップ11,6,4136,6.89,3,江夏　満,40,福岡,53,A1,6.95,48.39,7.51,58.97,33.33,45.05
138,ＢＯＡＴＢｏｙカップ12,1,4148,6.87,1,枝尾　賢,38,福岡,49,A1,7.06,54.26,6.85,59.77,17.54,27.59
139,ＢＯＡＴＢｏｙカップ12,2,4544,6.81,3,松田大志,32,福岡,51,A1,7.76,67.39,7.03,57.55,21.05,23.33
140,ＢＯＡＴＢｏｙカップ12,3,3876,6.83,2,中辻崇人,43,福岡,52,A1,6.94,57.26,7.56,61.11,26.98,34.44
141,ＢＯＡＴＢｏｙカップ12,4,4363,6.88,6,大野芳顕,35,福岡,53,A1,6.33,47.73,5.55,33.77,17.02,27.27
142,ＢＯＡＴＢｏｙカップ12,5,4351,6.87,4,里岡右貴,34,福岡,53,A1,6.87,55.71,6.42,51.52,48.68,37.5
143,ＢＯＡＴＢｏｙカップ12,6,4522,6.88,5,古澤光紀,32,福岡,53,A1,7.19,60.61,7.28,57.45,23.81,35.23
144,オールレディースＪＡＬカップ1,1,4764,6.89,1,小池礼乃,30,福岡,47,B2,0.0,0.0,5.43,38.1,29.05,32.0
145,オールレディースＪＡＬカップ1,2,4993,6.89,3,下野京香,22,東京,46,B1,2.15,5.88,2.18,11.76,33.95,31.71
146,オールレディースＪＡＬカップ1,3,3254,6.91,6,柳澤千春,53,香川,46,B1,4.04,17.39,3.5,16.67,53.55,38.64
147,オールレディースＪＡＬカップ1,4,5118,6.88,5,野田なづ,20,佐賀,45,B2,1.37,0.0,1.0,0.0,38.92,39.13
148,オールレディースＪＡＬカップ1,5,3486,6.89,4,渋田治代,54,福岡,48,B1,4.43,20.93,5.03,29.41,33.16,36.17
149,オールレディースＪＡＬカップ1,6,3483,6.9,2,入船幸子,49,佐賀,43,B1,3.21,14.71,4.61,33.33,28.98,41.3
150,オールレディースＪＡＬカップ2,1,3802,6.96,1,森岡真希,46,岡山,47,B1,4.23,21.33,4.87,26.67,33.75,32.56
151,オールレディースＪＡＬカップ2,2,4170,6.87,4,西坂香松,38,香川,53,B2,3.09,9.09,2.73,10.0,25.54,45.45
152,オールレディースＪＡＬカップ2,3,3551,6.87,2,藤田美代,49,福岡,43,B1,4.72,24.59,3.89,16.67,33.85,45.24
153,オールレディースＪＡＬカップ2,4,4680,6.86,5,後藤美翼,30,東京,46,B2,4.7,15.0,4.44,22.22,32.29,30.0
154,オールレディースＪＡＬカップ2,5,4304,6.93,6,藤崎小百,37,福岡,48,A2,5.16,30.6,5.3,31.58,33.33,28.26
155,オールレディースＪＡＬカップ2,6,4224,6.88,3,大橋栄里,38,福岡,49,B1,4.54,22.22,4.0,20.0,36.9,34.62
156,オールレディースＪＡＬカップ3,1,4870,6.86,3,新田有理,28,広島,44,B1,4.83,29.21,5.0,20.0,31.21,36.36
157,オールレディースＪＡＬカップ3,2,4502,6.87,6,遠藤エミ,32,滋賀,44,A1,6.64,38.04,6.87,48.39,32.61,45.1
158,オールレディースＪＡＬカップ3,3,4738,6.88,1,清埜翔子,29,埼玉,50,B1,3.76,19.32,4.8,40.0,34.67,31.82
159,オールレディースＪＡＬカップ3,4,4733,6.88,4,赤井　睦,31,徳島,47,B2,4.12,26.03,2.7,0.0,40.21,40.82
160,オールレディースＪＡＬカップ3,5,4974,6.84,5,安井瑞紀,27,岡山,49,B1,4.23,25.3,3.0,15.0,30.95,42.55
161,オールレディースＪＡＬカップ3,6,3509,6.9,2,道上千夏,48,香川,48,B1,3.88,15.52,4.42,23.08,33.16,36.84
162,オールレディースＪＡＬカップ4,2,4443,6.87,1,津田裕絵,34,山口,49,B1,5.15,32.5,5.92,39.47,33.52,35.85
163,オールレディースＪＡＬカップ4,3,4349,6.82,5,犬童千秋,35,福岡,48,B1,5.23,34.34,4.86,19.44,35.83,34.04
164,オールレディースＪＡＬカップ4,4,4605,6.95,6,森　世里,32,滋賀,54,B2,3.67,20.0,0.0,0.0,31.38,36.0
165,オールレディースＪＡＬカップ4,5,3674,6.94,2,岸　恵子,47,徳島,48,B1,5.1,37.35,6.18,46.67,42.27,32.61
166,オールレディースＪＡＬカップ4,6,4556,6.86,4,竹井奈美,31,福岡,47,A1,6.74,51.49,4.63,31.43,50.6,46.81
167,オールレディースＪＡＬカップ5,1,4611,6.83,1,今井美亜,30,福井,47,A2,6.04,42.03,4.33,22.22,39.89,35.42
168,オールレディースＪＡＬカップ5,2,4730,6.84,4,土屋実沙,31,静岡,45,A2,5.75,35.38,6.09,54.55,28.81,36.96
169,オールレディースＪＡＬカップ5,3,3357,6.91,3,福島陽子,51,岡山,48,B1,4.37,17.33,3.82,20.59,37.37,39.62
170,オールレディースＪＡＬカップ5,4,4447,6.9,2,深川麻奈,33,福岡,47,A1,6.7,52.42,6.68,50.0,32.84,31.11
171,オールレディースＪＡＬカップ5,5,4098,6.89,5,赤澤文香,38,岡山,47,B1,4.89,26.79,5.9,40.0,21.79,40.38
172,オールレディースＪＡＬカップ5,6,4993,6.88,6,下野京香,22,東京,46,B1,2.15,5.88,2.18,11.76,33.95,31.71
173,オールレディースＪＡＬカップ6,1,3280,6.84,1,垣内清美,53,三重,50,B1,4.9,37.04,0.0,0.0,41.36,51.11
174,オールレディースＪＡＬカップ6,2,4773,6.85,2,中川りな,27,福岡,48,B1,5.54,31.93,5.29,33.33,41.76,27.91
175,オールレディースＪＡＬカップ6,3,3302,6.79,6,谷川里江,53,愛知,45,A2,5.9,43.9,5.0,27.27,39.25,32.79
176,オールレディースＪＡＬカップ6,4,4387,6.78,5,平山智加,35,香川,44,A1,7.42,60.91,7.64,63.64,37.63,34.62
177,オールレディースＪＡＬカップ6,5,4224,6.84,4,大橋栄里,38,福岡,49,B1,4.54,22.22,4.0,20.0,36.9,34.62
178,オールレディースＪＡＬカップ7,1,4433,6.87,1,川野芽唯,34,福岡,47,A2,6.25,44.27,4.95,30.95,37.97,30.0
179,オールレディースＪＡＬカップ7,2,4694,6.86,3,高田　綾,35,福岡,44,B1,4.45,15.73,3.87,14.71,31.41,43.18
180,オールレディースＪＡＬカップ7,3,3175,6.83,4,渡辺千草,56,東京,49,A2,5.3,24.64,5.39,16.67,34.41,38.89
181,オールレディースＪＡＬカップ7,4,4304,6.92,2,藤崎小百,37,福岡,48,A2,5.16,30.6,5.3,31.58,33.33,28.26
182,オールレディースＪＡＬカップ7,5,3483,6.9,5,入船幸子,49,佐賀,43,B1,3.21,14.71,4.61,33.33,28.98,41.3
183,オールレディースＪＡＬカップ8,1,3845,6.91,1,中谷朋子,43,兵庫,46,A1,5.94,39.68,5.81,33.33,32.64,46.0
184,オールレディースＪＡＬカップ8,2,3579,7.0,3,中里優子,47,埼玉,48,A2,5.7,40.26,6.44,66.67,31.18,43.86
185,オールレディースＪＡＬカップ8,3,4605,6.97,5,森　世里,32,滋賀,54,B2,3.67,20.0,0.0,0.0,31.38,36.0
186,オールレディースＪＡＬカップ8,4,4974,6.89,4,安井瑞紀,27,岡山,49,B1,4.23,25.3,3.0,15.0,30.95,42.55
187,オールレディースＪＡＬカップ8,5,4372,6.96,2,原田佑実,33,大阪,45,A2,5.33,32.61,6.54,57.69,34.74,39.13
188,オールレディースＪＡＬカップ8,6,5118,6.9,6,野田なづ,20,佐賀,45,B2,1.37,0.0,1.0,0.0,38.92,39.13
189,オールレディースＪＡＬカップ9,1,4530,6.83,1,小野生奈,31,福岡,44,A1,7.23,52.34,6.62,43.33,32.66,40.48
190,オールレディースＪＡＬカップ9,2,4556,6.88,5,竹井奈美,31,福岡,47,A1,6.74,51.49,4.63,31.43,50.6,46.81
191,オールレディースＪＡＬカップ9,3,4738,6.89,3,清埜翔子,29,埼玉,50,B1,3.76,19.32,4.8,40.0,34.67,31.82
192,オールレディースＪＡＬカップ9,4,3645,6.93,2,淺田千亜,47,徳島,46,B1,5.3,37.84,0.0,0.0,35.43,30.43
193,オールレディースＪＡＬカップ9,5,3551,6.83,4,藤田美代,49,福岡,43,B1,4.72,24.59,3.89,16.67,33.85,45.24
194,オールレディースＪＡＬカップ9,6,3334,6.92,6,角ひとみ,51,広島,45,A2,5.39,36.3,5.38,37.5,36.16,58.0
195,オールレディースＪＡＬカップ10,1,4730,6.82,2,土屋実沙,31,静岡,45,A2,5.75,35.38,6.09,54.55,28.81,36.96
