,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
79,2020-08-27下　関第６６回ボートレースメモリアル2R,6,4296,6.8,4,岡崎恭裕,33,福岡,50,A1,7.6,56.83,7.55,55.36,37.76,35.92
80,2020-08-27下　関第６６回ボートレースメモリアル3R,1,4459,6.85,1,片岡雅裕,34,香川,51,A1,6.78,50.42,7.04,56.52,40.0,37.0
81,2020-08-27下　関第６６回ボートレースメモリアル3R,2,3897,6.82,6,白井英治,43,山口,52,A1,7.95,59.5,8.72,74.44,39.78,32.41
82,2020-08-27下　関第６６回ボートレースメモリアル3R,3,4188,6.83,2,久田敏之,39,群馬,51,A1,7.26,55.22,7.25,50.0,29.89,46.0
83,2020-08-27下　関第６６回ボートレースメモリアル3R,4,4497,6.82,5,桑原　悠,33,長崎,50,A1,6.56,43.44,7.63,66.67,38.54,44.12
84,2020-08-27下　関第６６回ボートレースメモリアル3R,5,4885,6.8,4,大山千広,24,福岡,47,A1,6.97,50.86,6.78,56.25,30.7,37.86
85,2020-08-27下　関第６６回ボートレースメモリアル3R,6,3783,6.86,3,瓜生正義,44,福岡,51,A1,7.76,53.51,6.27,40.0,30.39,33.33
86,2020-08-27下　関第６６回ボートレースメモリアル4R,1,3557,6.81,1,太田和美,47,大阪,54,A1,7.01,51.33,4.38,25.0,31.68,28.71
87,2020-08-27下　関第６６回ボートレースメモリアル4R,2,3952,6.84,4,中澤和志,44,埼玉,52,A1,7.01,48.2,6.48,47.83,28.42,30.1
88,2020-08-27下　関第６６回ボートレースメモリアル4R,3,4262,6.78,5,馬場貴也,36,滋賀,53,A1,7.45,49.65,7.78,64.81,43.59,37.62
89,2020-08-27下　関第６６回ボートレースメモリアル4R,4,3716,6.74,2,石渡鉄兵,45,東京,52,A1,7.13,54.27,4.89,0.0,57.27,32.35
90,2020-08-27下　関第６６回ボートレースメモリアル4R,5,3822,6.81,6,平尾崇典,47,岡山,49,A1,7.78,64.29,6.25,46.43,28.44,31.0
91,2020-08-27下　関第６６回ボートレースメモリアル4R,6,3388,6.88,3,今垣光太,50,福井,51,A1,7.27,48.03,6.44,44.0,31.25,34.65
92,2020-08-27下　関第６６回ボートレースメモリアル5R,1,4024,6.85,3,井口佳典,43,三重,51,A1,7.89,58.82,7.79,50.0,41.38,34.91
93,2020-08-27下　関第６６回ボートレースメモリアル5R,2,3961,6.81,2,谷村一哉,41,山口,52,A1,7.07,52.8,6.99,53.57,41.24,37.62
94,2020-08-27下　関第６６回ボートレースメモリアル5R,3,3779,6.8,1,原田幸哉,44,長崎,52,A1,6.77,50.0,7.76,60.0,28.33,44.66
95,2020-08-27下　関第６６回ボートレースメモリアル5R,4,4350,6.87,4,篠崎元志,34,福岡,51,A1,7.55,51.59,7.32,48.0,27.78,34.0
96,2020-08-27下　関第６６回ボートレースメモリアル5R,5,4166,6.83,6,吉田拡郎,38,岡山,51,A1,7.37,55.21,8.19,62.96,41.28,33.33
97,2020-08-27下　関第６６回ボートレースメモリアル5R,6,3946,6.86,5,赤岩善生,44,愛知,53,A1,7.15,50.94,7.16,55.81,29.89,39.0
98,2020-08-27下　関第６６回ボートレースメモリアル6R,1,4061,6.89,4,萩原秀人,41,福井,54,A1,7.51,55.88,6.97,54.84,35.11,29.29
99,2020-08-27下　関第６６回ボートレースメモリアル6R,2,4586,6.83,1,磯部　誠,29,愛知,53,A1,7.9,59.2,3.33,0.0,48.39,28.26
100,2020-08-27下　関第６６回ボートレースメモリアル6R,3,3415,6.82,6,松井　繁,50,大阪,51,A1,7.73,56.83,6.48,39.13,34.62,34.34
101,2020-08-27下　関第６６回ボートレースメモリアル6R,4,4266,6.97,5,長田頼宗,35,東京,53,A1,6.92,44.44,6.76,36.0,31.82,36.54
102,2020-08-27下　関第６６回ボートレースメモリアル6R,5,4371,6.9,2,西山貴浩,33,福岡,52,A1,7.69,54.84,7.6,54.76,34.69,40.0
103,2020-08-27下　関第６６回ボートレースメモリアル6R,6,4064,6.82,3,原田篤志,40,山口,51,A1,6.72,49.24,6.91,50.53,30.34,28.85
104,2020-08-27下　関第６６回ボートレースメモリアル7R,1,4459,6.85,3,片岡雅裕,34,香川,51,A1,6.78,50.42,7.04,56.52,40.0,37.0
105,2020-08-27下　関第６６回ボートレースメモリアル7R,2,3960,6.83,2,菊地孝平,42,静岡,54,A1,7.01,40.35,7.49,55.32,41.67,28.28
106,2020-08-27下　関第６６回ボートレースメモリアル7R,3,4444,6.88,5,桐生順平,33,埼玉,51,A1,7.58,49.17,8.53,69.44,29.9,28.85
107,2020-08-27下　関第６６回ボートレースメモリアル7R,4,4337,6.9,1,平本真之,36,愛知,54,A1,7.63,57.81,8.06,66.67,30.53,33.0
108,2020-08-27下　関第６６回ボートレースメモリアル7R,5,2992,6.88,4,今村　豊,59,山口,51,A1,6.93,50.56,6.61,39.44,33.33,40.78
109,2020-08-27下　関第６６回ボートレースメモリアル7R,6,4028,6.84,6,田村隆信,42,徳島,54,A1,6.88,46.73,6.88,41.18,32.04,37.25
110,2020-08-27下　関第６６回ボートレースメモリアル8R,1,3573,6.86,1,前本泰和,48,広島,50,A1,8.44,66.67,7.05,51.76,31.48,31.68
111,2020-08-27下　関第６６回ボートレースメモリアル8R,2,4344,6.91,2,新田雄史,35,三重,53,A1,7.92,64.6,7.36,48.48,46.53,32.71
112,2020-08-27下　関第６６回ボートレースメモリアル8R,3,3557,6.89,3,太田和美,47,大阪,54,A1,7.01,51.33,4.38,25.0,31.68,28.71
113,2020-08-27下　関第６６回ボートレースメモリアル8R,4,3780,6.86,6,魚谷智之,44,兵庫,51,A1,7.74,53.78,7.31,38.89,44.16,35.64
114,2020-08-27下　関第６６回ボートレースメモリアル8R,5,4238,6.88,4,毒島　誠,36,群馬,52,A1,7.69,53.68,7.86,57.14,37.04,42.16
115,2020-08-27下　関第６６回ボートレースメモリアル8R,6,4074,6.89,5,柳沢　一,39,愛知,50,A1,6.79,45.21,6.38,41.67,33.0,27.88
116,2020-08-27下　関第６６回ボートレースメモリアル9R,1,3590,6.78,1,濱野谷憲,46,東京,55,A1,7.57,57.61,5.12,23.53,30.51,41.58
117,2020-08-27下　関第６６回ボートレースメモリアル9R,2,3897,6.83,3,白井英治,43,山口,52,A1,7.95,59.5,8.72,74.44,39.78,32.41
118,2020-08-27下　関第６６回ボートレースメモリアル9R,3,4296,6.84,6,岡崎恭裕,33,福岡,50,A1,7.6,56.83,7.55,55.36,37.76,35.92
119,2020-08-27下　関第６６回ボートレースメモリアル9R,4,4503,6.88,2,上野真之,32,佐賀,50,A1,7.98,62.99,7.32,48.65,30.3,47.0
120,2020-08-27下　関第６６回ボートレースメモリアル9R,5,4450,6.86,4,平高奈菜,33,香川,47,A1,7.73,60.91,7.19,59.26,28.43,39.6
121,2020-08-27下　関第６６回ボートレースメモリアル9R,6,4095,6.83,5,福来　剛,39,東京,52,A1,7.12,54.37,4.63,21.05,27.78,40.2
122,2020-08-27下　関第６６回ボートレースメモリアル10R,1,3854,6.81,1,吉川元浩,47,兵庫,51,A1,7.42,52.54,7.65,41.18,43.16,37.86
123,2020-08-27下　関第６６回ボートレースメモリアル10R,2,3961,6.86,6,谷村一哉,41,山口,52,A1,7.07,52.8,6.99,53.57,41.24,37.62
124,2020-08-27下　関第６６回ボートレースメモリアル10R,3,4320,6.78,4,峰　竜太,35,佐賀,51,A1,9.09,77.44,7.96,51.85,31.68,32.67
125,2020-08-27下　関第６６回ボートレースメモリアル10R,4,4885,6.83,3,大山千広,24,福岡,47,A1,6.97,50.86,6.78,56.25,30.7,37.86
126,2020-08-27下　関第６６回ボートレースメモリアル10R,5,3716,6.76,5,石渡鉄兵,45,東京,52,A1,7.13,54.27,4.89,0.0,57.27,32.35
127,2020-08-27下　関第６６回ボートレースメモリアル10R,6,4266,6.93,2,長田頼宗,35,東京,53,A1,6.92,44.44,6.76,36.0,31.82,36.54
128,2020-08-27下　関第６６回ボートレースメモリアル11R,1,4024,6.77,1,井口佳典,43,三重,51,A1,7.89,58.82,7.79,50.0,41.38,34.91
129,2020-08-27下　関第６６回ボートレースメモリアル11R,2,3942,6.75,2,寺田　祥,41,山口,54,A1,7.23,53.39,7.55,59.12,30.93,39.05
130,2020-08-27下　関第６６回ボートレースメモリアル11R,3,4831,6.84,5,羽野直也,25,福岡,52,A1,7.11,55.63,6.67,51.16,30.36,40.2
131,2020-08-27下　関第６６回ボートレースメモリアル11R,4,4075,6.84,3,中野次郎,39,東京,52,A1,6.7,45.97,6.26,33.33,45.0,39.6
132,2020-08-27下　関第６６回ボートレースメモリアル11R,5,3744,6.78,4,徳増秀樹,45,静岡,52,A1,7.83,55.96,7.25,60.0,32.69,31.25
133,2020-08-27下　関第６６回ボートレースメモリアル11R,6,4477,6.81,6,篠崎仁志,32,福岡,53,A1,7.88,59.52,8.89,76.32,29.59,39.81
134,2020-08-27下　関第６６回ボートレースメモリアル12R,1,4444,6.85,1,桐生順平,33,埼玉,51,A1,7.58,49.17,8.53,69.44,29.9,28.85
135,2020-08-27下　関第６６回ボートレースメモリアル12R,2,4344,6.78,3,新田雄史,35,三重,53,A1,7.92,64.6,7.36,48.48,46.53,32.71
136,2020-08-27下　関第６６回ボートレースメモリアル12R,3,4848,6.83,6,仲谷颯仁,26,福岡,51,A1,7.65,67.48,8.45,70.0,42.71,29.7
137,2020-08-27下　関第６６回ボートレースメモリアル12R,4,4686,6.92,4,丸野一樹,29,滋賀,52,A1,7.3,55.0,6.57,42.86,32.65,38.83
138,2020-08-27下　関第６６回ボートレースメモリアル12R,5,4044,6.78,5,湯川浩司,40,大阪,50,A1,7.4,51.85,6.58,46.15,35.64,33.96
139,2020-08-27下　関第６６回ボートレースメモリアル12R,6,3822,6.79,2,平尾崇典,47,岡山,49,A1,7.78,64.29,6.25,46.43,28.44,31.0
140,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯1R,1,4525,6.74,2,真子奈津,32,福岡,45,B1,3.99,17.27,4.32,19.51,36.23,37.2
141,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯1R,2,3334,6.7,1,角ひとみ,51,広島,45,A2,5.36,34.06,5.55,34.78,37.04,37.62
142,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯1R,4,4400,6.73,3,加藤奈月,32,福井,53,B1,4.08,19.05,3.59,18.52,38.46,34.15
143,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯1R,5,4770,6.74,6,小野真歩,28,福岡,52,B2,3.8,20.0,5.5,37.5,32.02,39.44
144,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯1R,6,5123,6.72,5,福山恵里,24,山口,49,B2,1.1,0.0,0.0,0.0,40.1,32.7
145,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,1,4870,6.64,1,新田有理,28,広島,45,B1,4.47,24.49,5.5,31.43,33.18,38.39
146,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,2,4338,6.67,5,飯田佳江,36,滋賀,46,B2,3.79,11.63,3.6,20.0,37.38,39.23
147,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,3,4849,6.68,3,森田太陽,25,滋賀,44,B2,0.0,0.0,2.75,0.0,40.0,38.21
148,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,4,4694,6.73,4,高田　綾,35,福岡,44,B1,4.18,12.9,3.03,10.0,38.33,32.68
149,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,5,4874,6.68,2,池田奈津,26,福岡,50,B1,4.41,25.81,3.33,13.89,31.96,29.95
150,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,6,5072,6.64,6,吉田杏美,25,埼玉,51,B2,1.78,0.0,0.0,0.0,36.27,30.58
151,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,1,4884,6.64,5,勝浦真帆,24,岡山,48,B1,5.04,31.73,5.29,35.71,29.17,31.13
152,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,2,3611,6.71,3,岩崎芳美,48,徳島,49,A1,6.34,45.69,5.82,40.91,34.63,31.88
153,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,3,4045,6.63,2,佐々木裕,40,山口,46,A2,5.73,39.81,6.7,55.56,38.07,32.86
154,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,4,5021,6.59,4,計盛　光,26,大阪,46,B2,2.32,6.33,1.74,3.7,47.44,30.66
155,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,5,4941,6.57,1,孫崎百世,31,滋賀,45,B1,3.74,18.18,3.67,11.11,46.12,40.76
156,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,6,5116,6.67,6,金子七海,20,福井,47,B2,1.5,0.0,0.0,0.0,41.7,34.29
157,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,1,5056,6.62,3,西岡成美,24,徳島,45,B1,3.72,12.04,1.86,0.0,34.47,42.11
158,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,2,4825,6.61,5,倉持莉々,26,東京,50,A2,5.89,35.46,5.69,34.62,49.33,32.68
159,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,3,4823,6.59,1,中村桃佳,27,香川,44,B2,5.62,38.89,7.32,60.71,35.27,35.58
160,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,4,4208,6.63,6,三浦永理,37,静岡,47,B1,6.08,47.83,5.91,36.36,28.71,35.44
161,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,5,4482,6.56,2,守屋美穂,31,岡山,44,A1,7.43,56.58,6.1,48.08,31.22,31.73
162,2020-08-27宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,6,4419,6.66,4,原加央理,33,埼玉,46,B1,5.03,26.44,4.33,22.22,29.17,32.23
