レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-29芦　屋４Ｋソリューションカップ3R,2,4374,6.88,晴,南,1,1,4,永田義紘,36,広島,49,B1,4.87,29.82,4.44,16.67,32.43,26.14
2020-09-29芦　屋４Ｋソリューションカップ3R,3,4802,6.82,晴,南,1,1,1,中田達也,27,福岡,51,A1,6.6,50.36,5.71,37.14,33.8,31.18
2020-09-29芦　屋４Ｋソリューションカップ3R,4,4567,6.82,晴,南,1,1,2,上村慎太,32,山口,50,B1,4.39,20.21,5.0,23.08,26.98,31.33
2020-09-29芦　屋４Ｋソリューションカップ3R,5,4034,6.85,晴,南,1,1,6,西原明生,41,香川,54,B1,4.7,27.62,3.93,21.43,26.47,34.02
2020-09-29芦　屋４Ｋソリューションカップ3R,6,4754,6.82,晴,南,1,1,3,松尾　充,32,三重,49,A1,6.35,50.38,5.89,33.33,26.09,38.46
2020-09-29芦　屋４Ｋソリューションカップ4R,1,4397,6.79,晴,南,1,1,1,西村拓也,33,大阪,52,A1,7.54,58.17,7.62,61.54,29.73,35.05
2020-09-29芦　屋４Ｋソリューションカップ4R,2,3612,6.85,晴,南,1,1,3,馬袋義則,47,兵庫,54,A2,6.03,44.24,5.08,30.77,30.0,32.99
2020-09-29芦　屋４Ｋソリューションカップ4R,3,4348,6.85,晴,南,1,1,4,宮崎　奨,35,香川,55,A1,6.22,42.19,5.92,36.11,37.5,25.0
2020-09-29芦　屋４Ｋソリューションカップ4R,4,4724,6.82,晴,南,1,1,5,吉田祐貴,34,佐賀,52,B1,4.57,24.75,3.69,19.23,25.0,21.0
2020-09-29芦　屋４Ｋソリューションカップ4R,5,4592,6.8,晴,南,1,1,2,小林孝弘,39,山口,50,B1,4.52,21.9,3.89,11.11,50.59,25.0
2020-09-29芦　屋４Ｋソリューションカップ5R,1,4155,6.86,晴,北,1,1,1,長野壮志,39,福岡,56,A1,6.53,53.78,6.48,49.35,24.29,26.8
2020-09-29芦　屋４Ｋソリューションカップ5R,2,4089,6.79,晴,北,1,1,6,妹尾忠幸,40,岡山,53,A2,6.07,36.04,5.68,45.16,28.38,34.04
2020-09-29芦　屋４Ｋソリューションカップ5R,3,3401,6.86,晴,北,1,1,4,上田隆章,53,香川,53,A2,4.31,27.1,4.89,28.57,22.97,42.42
2020-09-29芦　屋４Ｋソリューションカップ5R,4,3606,6.9,晴,北,1,1,2,川北浩貴,48,滋賀,51,A2,4.59,25.93,7.77,69.23,38.96,28.57
2020-09-29芦　屋４Ｋソリューションカップ5R,5,5049,6.87,晴,北,1,1,3,松井友汰,25,大阪,53,B1,4.04,20.75,0.0,0.0,22.97,42.22
2020-09-29芦　屋４Ｋソリューションカップ5R,6,4315,6.76,晴,北,1,1,5,山崎昂介,36,長崎,53,B1,4.31,21.15,4.53,26.67,49.43,40.86
2020-09-29芦　屋４Ｋソリューションカップ6R,1,3726,6.87,晴,北西,2,2,2,桂林　寛,49,福岡,55,A2,5.64,32.87,6.21,41.51,33.33,34.44
2020-09-29芦　屋４Ｋソリューションカップ6R,2,3587,6.88,晴,北西,2,2,1,武田信一,47,徳島,60,B1,4.38,23.08,4.35,21.74,37.14,40.59
2020-09-29芦　屋４Ｋソリューションカップ6R,3,4025,6.76,晴,北西,2,2,5,山本隆幸,43,兵庫,52,A1,6.31,43.42,6.32,46.43,17.14,43.14
2020-09-29芦　屋４Ｋソリューションカップ6R,4,4776,6.87,晴,北西,2,2,6,竹田和哉,26,香川,52,A2,6.27,40.98,6.15,36.59,34.67,35.64
2020-09-29芦　屋４Ｋソリューションカップ6R,5,4390,6.82,晴,北西,2,2,3,松本弓雄,34,徳島,52,B1,4.65,29.2,5.3,30.43,33.33,17.2
2020-09-29芦　屋４Ｋソリューションカップ6R,6,5010,6.84,晴,北西,2,2,4,宇留田翔,23,三重,53,B1,3.99,16.67,2.67,11.11,22.86,27.55
2020-09-29芦　屋４Ｋソリューションカップ7R,1,3224,6.88,晴,北,2,2,1,栗山繁洋,55,佐賀,50,B1,4.62,26.19,4.96,34.78,32.89,31.11
2020-09-29芦　屋４Ｋソリューションカップ7R,2,3935,6.89,晴,北,2,2,3,岩津徹郎,43,岡山,53,B1,5.23,31.63,5.0,22.22,37.68,32.58
2020-09-29芦　屋４Ｋソリューションカップ7R,3,4034,6.88,晴,北,2,2,4,西原明生,41,香川,54,B1,4.7,27.62,3.93,21.43,26.47,34.02
2020-09-29芦　屋４Ｋソリューションカップ7R,4,4562,6.8,晴,北,2,2,5,阪本勇介,32,岡山,54,B1,4.84,24.59,3.5,7.69,28.17,34.69
2020-09-29芦　屋４Ｋソリューションカップ7R,5,5104,6.85,晴,北,2,2,6,山田　丈,22,福岡,52,B2,2.13,0.0,1.56,0.0,32.39,27.08
2020-09-29芦　屋４Ｋソリューションカップ7R,6,3539,6.85,晴,北,2,2,2,金子順一,52,山口,51,B1,4.63,22.76,3.82,14.0,33.78,37.62
2020-09-29芦　屋４Ｋソリューションカップ8R,1,4069,6.84,晴,北,2,2,1,山本修一,40,岡山,53,A2,7.03,55.15,6.7,52.17,21.43,25.27
2020-09-29芦　屋４Ｋソリューションカップ8R,2,3164,6.88,晴,北,2,2,4,森脇　徹,59,山口,53,B1,4.11,18.75,4.5,18.33,34.29,33.67
2020-09-29芦　屋４Ｋソリューションカップ8R,3,4553,6.79,晴,北,2,2,6,坪口竜也,31,長崎,54,A2,5.55,33.06,5.89,33.33,28.77,45.36
2020-09-29芦　屋４Ｋソリューションカップ8R,4,4434,6.84,晴,北,2,2,5,田中辰彦,34,広島,55,A2,5.85,38.71,5.26,31.58,25.71,38.38
2020-09-29芦　屋４Ｋソリューションカップ8R,5,4000,6.84,晴,北,2,2,3,松本博昭,43,広島,55,A2,5.88,41.61,5.38,31.25,38.24,38.38
2020-09-29芦　屋４Ｋソリューションカップ8R,6,5041,6.88,晴,北,2,2,2,荒牧凪沙,22,福岡,51,B1,3.75,14.02,2.08,1.59,31.34,28.42
2020-09-29芦　屋４Ｋソリューションカップ9R,1,3661,6.85,晴,北,3,3,1,柳瀬興志,51,山口,58,B1,5.63,38.21,5.12,26.92,26.47,23.91
2020-09-29芦　屋４Ｋソリューションカップ9R,2,4089,6.78,晴,北,3,3,3,妹尾忠幸,40,岡山,53,A2,6.07,36.04,5.68,45.16,28.38,34.04
2020-09-29芦　屋４Ｋソリューションカップ9R,3,3616,6.83,晴,北,3,3,2,中村　真,47,福岡,54,A2,5.96,43.8,6.06,46.77,22.06,37.23
2020-09-29芦　屋４Ｋソリューションカップ9R,4,3668,6.8,晴,北,3,3,4,市川　猛,49,広島,51,B1,3.95,17.0,2.27,0.0,44.16,35.29
2020-09-29芦　屋４Ｋソリューションカップ9R,5,3726,6.85,晴,北,3,3,5,桂林　寛,49,福岡,55,A2,5.64,32.87,6.21,41.51,33.33,34.44
2020-09-29芦　屋４Ｋソリューションカップ9R,6,5145,6.8,晴,北,3,3,6,島川海輝,17,山口,50,B2,1.83,5.71,0.0,0.0,38.96,27.08
2020-09-29芦　屋４Ｋソリューションカップ10R,1,3612,6.8,晴,北,3,3,1,馬袋義則,47,兵庫,54,A2,6.03,44.24,5.08,30.77,30.0,32.99
2020-09-29芦　屋４Ｋソリューションカップ10R,2,4776,6.84,晴,北,3,3,4,竹田和哉,26,香川,52,A2,6.27,40.98,6.15,36.59,34.67,35.64
2020-09-29芦　屋４Ｋソリューションカップ10R,3,4715,6.77,晴,北,3,3,6,村上　遼,28,長崎,52,A2,6.54,46.0,5.05,36.84,50.6,31.58
2020-09-29芦　屋４Ｋソリューションカップ10R,4,3401,6.84,晴,北,3,3,2,上田隆章,53,香川,53,A2,4.31,27.1,4.89,28.57,22.97,42.42
2020-09-29芦　屋４Ｋソリューションカップ10R,5,4374,6.83,晴,北,3,3,5,永田義紘,36,広島,49,B1,4.87,29.82,4.44,16.67,32.43,26.14
2020-09-29芦　屋４Ｋソリューションカップ10R,6,4253,6.85,晴,北,3,3,3,西川真人,37,滋賀,56,B1,4.66,23.3,4.5,29.17,39.44,37.74
2020-09-29芦　屋４Ｋソリューションカップ11R,1,4348,6.84,晴,北,3,3,1,宮崎　奨,35,香川,55,A1,6.22,42.19,5.92,36.11,37.5,25.0
2020-09-29芦　屋４Ｋソリューションカップ11R,2,4072,6.81,晴,北,3,3,3,森永　淳,39,佐賀,52,A2,6.58,53.26,6.83,58.7,48.65,42.11
2020-09-29芦　屋４Ｋソリューションカップ11R,3,3935,6.86,晴,北,3,3,2,岩津徹郎,43,岡山,53,B1,5.23,31.63,5.0,22.22,37.68,32.58
2020-09-29芦　屋４Ｋソリューションカップ11R,4,4000,6.83,晴,北,3,3,6,松本博昭,43,広島,55,A2,5.88,41.61,5.38,31.25,38.24,38.38
2020-09-29芦　屋４Ｋソリューションカップ11R,5,3606,6.82,晴,北,3,3,4,川北浩貴,48,滋賀,51,A2,4.59,25.93,7.77,69.23,38.96,28.57
2020-09-29芦　屋４Ｋソリューションカップ11R,6,3773,6.87,晴,北,3,3,5,津留浩一,46,長崎,55,B1,4.75,28.95,4.67,27.78,18.18,38.54
2020-09-29芦　屋４Ｋソリューションカップ12R,1,4193,6.79,晴,北,3,3,1,郷原章平,39,福岡,53,A1,6.28,49.17,6.28,41.67,26.92,36.96
2020-09-29芦　屋４Ｋソリューションカップ12R,2,4397,6.8,晴,北,3,3,4,西村拓也,33,大阪,52,A1,7.54,58.17,7.62,61.54,29.73,35.05
2020-09-29芦　屋４Ｋソリューションカップ12R,3,4155,6.84,晴,北,3,3,3,長野壮志,39,福岡,56,A1,6.53,53.78,6.48,49.35,24.29,26.8
2020-09-29芦　屋４Ｋソリューションカップ12R,4,4025,6.75,晴,北,3,3,2,山本隆幸,43,兵庫,52,A1,6.31,43.42,6.32,46.43,17.14,43.14
2020-09-29芦　屋４Ｋソリューションカップ12R,5,4754,6.81,晴,北,3,3,6,松尾　充,32,三重,49,A1,6.35,50.38,5.89,33.33,26.09,38.46
2020-09-29芦　屋４Ｋソリューションカップ12R,6,4736,6.78,晴,北,3,3,5,高倉和士,29,福岡,53,A1,6.54,47.93,6.14,40.0,33.33,38.61
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,1,4762,6.7,晴,南東,2,3,1,藤原啓史,30,岡山,50,A1,7.15,54.7,6.45,52.02,34.97,28.07
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,2,4685,6.63,晴,南東,2,3,4,島村隆幸,29,徳島,50,A1,7.28,63.16,0.0,0.0,30.72,31.71
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,3,3944,6.71,晴,南東,2,3,2,山口裕二,41,長崎,51,A1,6.31,41.77,6.4,35.71,35.29,30.7
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,4,4580,6.75,晴,南東,2,3,6,長谷川雅,31,岡山,51,A1,6.24,38.85,6.09,42.74,27.22,27.88
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,5,4044,6.76,晴,南東,2,3,5,湯川浩司,41,大阪,51,A1,7.62,51.16,7.22,33.33,27.44,35.25
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,6,4885,6.72,晴,南東,2,3,3,大山千広,24,福岡,47,A1,6.89,48.87,6.57,42.55,29.07,33.33
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,1,4305,6.71,晴,南東,2,3,3,金子拓矢,36,群馬,51,A1,6.43,44.92,4.5,37.5,26.75,36.55
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,2,4352,6.71,晴,南東,2,3,5,下條雄太,34,長崎,51,A1,7.08,54.35,6.76,52.38,42.94,38.3
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,3,4040,6.7,晴,南東,2,3,1,廣瀬将亨,41,兵庫,55,A1,6.42,48.95,7.18,57.14,45.0,32.06
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,4,3024,6.78,晴,南東,2,3,4,西島義則,58,広島,57,A1,7.62,63.4,7.81,67.8,39.49,34.19
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,5,4136,6.68,晴,南東,2,3,2,江夏　満,40,福岡,54,A1,6.81,46.67,7.29,60.71,32.02,38.84
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,6,3822,6.72,晴,南東,2,3,6,平尾崇典,47,岡山,49,A1,7.44,60.0,7.43,60.47,32.89,44.36
2020-09-29児　島児島キングカップ開設６８周年記念競走3R,1,4437,6.66,晴,南東,2,3,2,中田元泰,34,香川,54,A1,5.86,41.32,6.63,62.5,31.93,43.51
2020-09-29児　島児島キングカップ開設６８周年記念競走3R,2,4024,6.62,晴,南東,2,3,6,井口佳典,43,三重,51,A1,8.01,58.59,7.33,33.33,28.65,38.24
