,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
0,ルーキーシリーズ第１６戦1,1,5002,6.93,1,上田健太,24,愛知,51,B1,4.5,25.0,0.0,0.0,26.47,16.22
1,ルーキーシリーズ第１６戦1,2,4820,6.93,5,上野　励,28,福岡,56,B1,3.54,15.38,2.88,12.5,38.1,31.37
2,ルーキーシリーズ第１６戦1,3,5008,7.04,6,羽野　諒,23,福岡,53,B1,3.02,5.38,1.98,0.0,28.0,40.48
3,ルーキーシリーズ第１６戦1,4,4879,6.96,3,山崎鉄平,25,佐賀,53,B1,5.61,42.59,4.84,25.81,25.0,22.73
4,ルーキーシリーズ第１６戦1,5,5011,6.99,2,高木圭大,23,長崎,52,B1,3.08,6.25,2.16,4.21,17.14,25.0
5,ルーキーシリーズ第１６戦1,6,5119,6.98,4,真田翔磨,20,福岡,53,B2,1.19,0.0,1.07,0.0,50.0,17.86
6,ルーキーシリーズ第１６戦2,1,5022,6.9,1,伊藤尚汰,25,福岡,48,B1,3.1,12.37,1.32,0.0,37.78,50.0
7,ルーキーシリーズ第１６戦2,2,4966,6.96,2,田川大貴,22,長崎,54,B1,4.91,25.58,3.93,16.98,14.71,28.57
8,ルーキーシリーズ第１６戦2,3,5055,6.97,5,眞鳥章太,24,長崎,53,B1,3.63,13.41,2.24,4.0,22.22,23.26
9,ルーキーシリーズ第１６戦2,4,5086,6.92,4,本村　大,21,長崎,53,B2,2.25,1.75,2.16,0.0,21.21,10.0
10,ルーキーシリーズ第１６戦2,5,5082,6.98,6,一色凌雅,21,愛知,56,B1,3.41,14.47,0.0,0.0,18.52,12.5
11,ルーキーシリーズ第１６戦2,6,5041,6.96,3,荒牧凪沙,21,福岡,51,B1,3.7,12.24,1.74,0.0,16.67,34.04
12,ルーキーシリーズ第１６戦3,1,4771,6.94,4,下寺秀和,27,広島,55,A2,6.16,45.16,6.17,38.89,42.5,15.63
13,ルーキーシリーズ第１６戦3,2,4587,6.98,2,木田峰由,29,福井,53,A2,6.17,46.6,0.0,0.0,34.09,31.25
14,ルーキーシリーズ第１６戦3,3,5043,6.89,1,中村日向,21,香川,53,B1,4.45,20.55,1.13,0.0,29.41,14.29
15,ルーキーシリーズ第１６戦3,4,5032,6.93,3,谷口知優,22,香川,52,B1,3.44,16.67,1.89,2.78,14.71,31.11
16,ルーキーシリーズ第１６戦3,5,5101,6.95,5,表　健太,23,福岡,52,B2,1.66,1.49,0.0,0.0,25.81,35.56
17,ルーキーシリーズ第１６戦4,1,4852,6.92,2,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24
18,ルーキーシリーズ第１６戦4,2,4919,6.94,5,吉田翔悟,29,長崎,52,B1,4.56,26.6,3.89,15.83,52.5,36.96
19,ルーキーシリーズ第１６戦4,3,4989,6.92,4,石原　翼,23,静岡,52,B1,4.94,29.27,5.2,40.0,40.91,25.0
20,ルーキーシリーズ第１６戦4,4,4857,6.93,3,加藤翔馬,23,兵庫,55,A2,5.58,36.79,5.57,42.86,42.22,43.14
21,ルーキーシリーズ第１６戦4,5,4902,6.93,1,山川雄大,27,兵庫,50,B1,4.26,22.62,3.11,16.67,17.95,31.11
22,ルーキーシリーズ第１６戦4,6,4873,6.95,6,蒲原健太,26,佐賀,52,B1,4.91,28.3,3.79,15.15,28.26,45.95
23,ルーキーシリーズ第１６戦5,1,5016,6.89,1,宮田龍馬,22,兵庫,51,B1,3.0,6.67,0.0,0.0,58.14,27.03
24,ルーキーシリーズ第１６戦5,2,4848,6.93,2,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
25,ルーキーシリーズ第１６戦5,3,4957,6.94,3,竹之内極,25,福岡,56,B1,4.12,19.4,2.7,6.52,6.9,32.61
26,ルーキーシリーズ第１６戦5,4,4822,6.91,6,百武　翔,27,佐賀,50,A2,5.37,28.09,0.0,0.0,39.13,35.71
27,ルーキーシリーズ第１６戦5,5,5050,7.02,5,木下雄介,25,滋賀,51,B1,2.4,1.54,0.0,0.0,30.0,21.21
28,ルーキーシリーズ第１６戦5,6,4847,6.97,4,佐藤隆太,26,東京,51,A1,6.4,47.13,6.46,54.17,34.21,20.0
29,ルーキーシリーズ第１６戦6,1,4960,6.88,1,黒野元基,24,愛知,53,A2,6.65,52.43,6.0,33.33,22.86,30.23
30,ルーキーシリーズ第１６戦6,2,4851,6.91,4,関　浩哉,25,群馬,50,A1,6.6,50.0,6.18,36.36,7.69,31.71
31,ルーキーシリーズ第１６戦6,3,4912,6.85,6,中山将太,24,福井,53,B1,5.34,39.08,3.67,16.67,40.0,36.96
32,ルーキーシリーズ第１６戦6,4,5028,6.9,3,原田才一,23,福岡,52,B1,5.15,35.79,3.25,16.67,34.69,30.43
33,ルーキーシリーズ第１６戦6,5,4969,6.9,2,町田洸希,29,長崎,55,B1,3.84,12.05,2.7,9.89,33.33,25.64
34,ルーキーシリーズ第１６戦6,6,5119,6.92,5,真田翔磨,20,福岡,53,B2,1.19,0.0,1.07,0.0,50.0,17.86
35,ルーキーシリーズ第１６戦7,1,4828,6.89,1,松山将吾,26,滋賀,51,A2,6.15,41.67,0.0,0.0,28.13,28.57
36,ルーキーシリーズ第１６戦7,2,4850,6.94,6,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76
37,ルーキーシリーズ第１６戦7,3,5008,7.0,2,羽野　諒,23,福岡,53,B1,3.02,5.38,1.98,0.0,28.0,40.48
38,ルーキーシリーズ第１６戦7,4,4939,7.01,4,宮之原輝,22,東京,50,A1,6.39,47.19,6.42,52.63,37.5,35.56
39,ルーキーシリーズ第１６戦7,5,5032,6.94,5,谷口知優,22,香川,52,B1,3.44,16.67,1.89,2.78,14.71,31.11
40,ルーキーシリーズ第１６戦7,6,5086,6.96,3,本村　大,21,長崎,53,B2,2.25,1.75,2.16,0.0,21.21,10.0
41,ルーキーシリーズ第１６戦8,1,4852,6.9,1,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24
42,ルーキーシリーズ第１６戦8,2,4932,6.91,6,新開　航,24,福岡,50,A1,6.15,42.72,5.2,25.71,42.86,40.91
43,ルーキーシリーズ第１６戦8,3,4933,6.93,3,板橋侑我,24,静岡,52,A2,6.01,39.47,6.12,41.18,9.38,22.22
44,ルーキーシリーズ第１６戦8,4,5002,6.96,2,上田健太,24,愛知,51,B1,4.5,25.0,0.0,0.0,26.47,16.22
45,ルーキーシリーズ第１６戦8,5,5064,7.03,4,品川二千,22,山口,51,B1,3.16,6.45,2.04,4.35,27.91,22.86
46,ルーキーシリーズ第１６戦8,6,5022,6.92,5,伊藤尚汰,25,福岡,48,B1,3.1,12.37,1.32,0.0,37.78,50.0
47,ルーキーシリーズ第１６戦9,1,5041,6.97,2,荒牧凪沙,21,福岡,51,B1,3.7,12.24,1.74,0.0,16.67,34.04
48,ルーキーシリーズ第１６戦9,2,4771,6.96,3,下寺秀和,27,広島,55,A2,6.16,45.16,6.17,38.89,42.5,15.63
49,ルーキーシリーズ第１６戦9,3,4969,6.92,5,町田洸希,29,長崎,55,B1,3.84,12.05,2.7,9.89,33.33,25.64
50,ルーキーシリーズ第１６戦9,4,4919,6.96,6,吉田翔悟,29,長崎,52,B1,4.56,26.6,3.89,15.83,52.5,36.96
51,ルーキーシリーズ第１６戦9,5,4888,6.92,4,金児隆太,32,群馬,49,A2,5.58,30.21,0.0,0.0,29.55,32.35
52,ルーキーシリーズ第１６戦10,1,4939,7.03,1,宮之原輝,22,東京,50,A1,6.39,47.19,6.42,52.63,37.5,35.56
53,ルーキーシリーズ第１６戦10,2,4857,6.98,2,加藤翔馬,23,兵庫,55,A2,5.58,36.79,5.57,42.86,42.22,43.14
54,ルーキーシリーズ第１６戦10,3,4989,6.91,3,石原　翼,23,静岡,52,B1,4.94,29.27,5.2,40.0,40.91,25.0
55,ルーキーシリーズ第１６戦10,4,4851,6.97,5,関　浩哉,25,群馬,50,A1,6.6,50.0,6.18,36.36,7.69,31.71
56,ルーキーシリーズ第１６戦10,5,5028,6.95,4,原田才一,23,福岡,52,B1,5.15,35.79,3.25,16.67,34.69,30.43
57,ルーキーシリーズ第１６戦10,6,4587,6.98,6,木田峰由,29,福井,53,A2,6.17,46.6,0.0,0.0,34.09,31.25
58,ルーキーシリーズ第１６戦11,1,4932,6.91,1,新開　航,24,福岡,50,A1,6.15,42.72,5.2,25.71,42.86,40.91
59,ルーキーシリーズ第１６戦11,2,5043,6.95,3,中村日向,21,香川,53,B1,4.45,20.55,1.13,0.0,29.41,14.29
60,ルーキーシリーズ第１６戦11,3,4828,6.95,5,松山将吾,26,滋賀,51,A2,6.15,41.67,0.0,0.0,28.13,28.57
61,ルーキーシリーズ第１６戦11,4,4960,6.9,4,黒野元基,24,愛知,53,A2,6.65,52.43,6.0,33.33,22.86,30.23
62,ルーキーシリーズ第１６戦11,5,5050,6.93,6,木下雄介,25,滋賀,51,B1,2.4,1.54,0.0,0.0,30.0,21.21
63,ルーキーシリーズ第１６戦11,6,4820,6.9,2,上野　励,28,福岡,56,B1,3.54,15.38,2.88,12.5,38.1,31.37
64,ルーキーシリーズ第１６戦12,1,4850,6.95,3,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76
65,ルーキーシリーズ第１６戦12,2,4848,6.98,1,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
66,ルーキーシリーズ第１６戦12,3,4888,6.97,5,金児隆太,32,群馬,49,A2,5.58,30.21,0.0,0.0,29.55,32.35
67,ルーキーシリーズ第１６戦12,4,4933,6.97,4,板橋侑我,24,静岡,52,A2,6.01,39.47,6.12,41.18,9.38,22.22
68,ルーキーシリーズ第１６戦12,5,5055,7.02,2,眞鳥章太,24,長崎,53,B1,3.63,13.41,2.24,4.0,22.22,23.26
69,ルーキーシリーズ第１６戦12,6,4879,6.96,6,山崎鉄平,25,佐賀,53,B1,5.61,42.59,4.84,25.81,25.0,22.73
70,スポーツ報知杯1,1,4789,6.85,4,古賀智之,31,福岡,52,B1,4.51,19.12,5.16,25.0,42.11,28.72
71,スポーツ報知杯1,2,3837,6.73,1,秋山広一,45,香川,50,A1,6.51,44.25,6.65,45.95,38.89,38.61
72,スポーツ報知杯1,3,4277,6.79,5,金田大輔,37,岡山,52,B1,4.49,25.26,5.25,31.25,11.76,29.9
73,スポーツ報知杯1,4,5026,6.82,2,安河内健,25,佐賀,52,B1,5.25,38.75,3.72,18.85,27.78,29.41
74,スポーツ報知杯1,5,3607,6.85,3,原田智和,48,大阪,51,B1,4.4,24.66,4.68,26.32,57.89,33.33
75,スポーツ報知杯1,6,3006,6.82,6,上條信一,62,大阪,55,B1,3.03,12.12,4.53,26.32,27.27,32.32
76,スポーツ報知杯2,1,4333,6.84,4,村田友也,36,徳島,64,B2,3.84,22.81,2.38,12.5,31.58,32.65
77,スポーツ報知杯2,2,4977,6.86,3,馬野　耀,26,大阪,55,B1,4.95,23.75,3.92,7.69,61.11,35.85
78,スポーツ報知杯2,3,4458,6.84,5,抹香雄三,34,広島,53,B1,5.03,23.0,4.82,22.81,50.0,33.66
79,スポーツ報知杯2,4,4142,6.84,2,平野和明,39,愛知,53,A1,5.63,38.89,6.08,38.89,38.89,24.49
80,スポーツ報知杯2,5,3615,6.8,1,横田　茂,47,広島,51,A2,5.41,35.34,5.72,41.38,25.0,22.77
81,スポーツ報知杯2,6,3444,6.81,6,香月大介,50,福岡,52,B1,4.35,21.79,4.37,13.16,36.84,34.31
82,スポーツ報知杯3,1,3757,6.82,1,畑　和宏,48,広島,52,A2,5.87,39.64,5.69,33.33,27.78,23.08
83,スポーツ報知杯3,2,4790,6.85,4,柳内敬太,30,兵庫,52,B1,4.59,24.0,0.0,0.0,35.29,27.55
84,スポーツ報知杯3,3,4111,6.89,3,奥田　誠,40,広島,54,A1,5.46,37.65,4.52,25.93,13.33,30.39
85,スポーツ報知杯3,4,3052,6.79,2,原田正己,57,徳島,52,B1,3.36,13.7,3.25,0.0,43.48,32.99
86,スポーツ報知杯3,5,4761,6.87,6,山田晃大,30,滋賀,52,B1,5.41,37.89,6.2,40.0,11.11,49.0
87,スポーツ報知杯3,6,4158,6.88,5,木場雄二,39,山口,57,B1,4.13,20.88,3.56,18.75,29.41,30.0
88,スポーツ報知杯4,1,3629,6.82,1,浅見昌克,50,埼玉,52,A2,5.91,41.67,6.06,46.0,38.89,30.0
89,スポーツ報知杯4,2,4041,6.83,3,小林基樹,41,山口,55,B1,4.56,23.73,4.29,14.29,23.53,30.1
90,スポーツ報知杯4,3,4531,6.81,4,武富智亮,31,佐賀,52,A2,6.33,46.36,6.23,46.71,17.65,23.53
91,スポーツ報知杯4,4,3953,6.83,6,志道吉和,44,福岡,51,B1,5.39,37.5,5.43,40.0,47.06,22.47
92,スポーツ報知杯4,5,3975,6.82,5,小野寺智,43,香川,52,A2,5.8,35.16,5.37,31.58,44.44,37.37
93,スポーツ報知杯4,6,3936,6.85,2,三瀬　譲,43,長崎,57,B1,3.86,18.0,4.69,20.69,40.0,44.55
94,スポーツ報知杯5,1,4070,6.82,3,中村亮太,39,長崎,51,A2,6.91,51.16,7.04,56.6,33.33,28.71
95,スポーツ報知杯5,2,3901,6.9,2,松田憲幸,43,山口,52,A2,5.37,32.06,5.17,35.59,31.58,45.54
96,スポーツ報知杯5,3,3462,6.93,5,竹上真司,53,岡山,52,A1,6.1,42.74,6.05,50.0,11.11,41.51
97,スポーツ報知杯5,4,4176,6.97,6,樋口喜彦,37,兵庫,54,B1,3.99,21.65,4.18,29.41,12.5,43.88
98,スポーツ報知杯5,5,3607,6.86,1,原田智和,48,大阪,51,B1,4.4,24.66,4.68,26.32,57.89,33.33
99,スポーツ報知杯5,6,4202,6.89,4,浮田圭浩,38,岡山,54,B1,5.33,34.41,5.27,29.17,18.75,20.39
100,スポーツ報知杯6,1,3614,6.83,1,谷　勝幸,47,広島,54,B1,4.8,23.68,4.96,33.33,11.76,27.18
101,スポーツ報知杯6,2,4359,6.89,5,横川聖志,36,徳島,55,B1,5.24,35.44,4.5,37.5,31.58,41.18
102,スポーツ報知杯6,3,4789,6.93,3,古賀智之,31,福岡,52,B1,4.51,19.12,5.16,25.0,42.11,28.72
103,スポーツ報知杯6,4,4193,6.85,2,郷原章平,39,福岡,53,A1,6.5,52.48,5.97,48.39,23.53,26.92
104,スポーツ報知杯6,5,3615,6.9,4,横田　茂,47,広島,51,A2,5.41,35.34,5.72,41.38,25.0,22.77
105,スポーツ報知杯6,6,4487,6.85,6,三原　司,34,福岡,51,B2,4.69,25.93,5.63,47.37,50.0,37.37
106,スポーツ報知杯7,1,4604,6.79,2,岩瀬裕亮,32,愛知,53,A1,7.04,48.44,7.64,45.45,73.68,34.62
