レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-02唐　津日本モーターボート選手会会長杯11R,5,4423,6.83,曇り ,南東,4,4,6,坂口貴彦,31,岡山,55,B1,4.48,30.83,4.0,22.22,40.0,31.11
2020-09-02唐　津日本モーターボート選手会会長杯11R,6,4346,6.88,曇り ,南東,4,4,5,前田健太,35,福岡,54,B1,4.7,23.13,5.46,38.46,36.36,33.33
2020-09-02唐　津日本モーターボート選手会会長杯12R,1,4278,6.77,曇り ,南東,5,5,1,藤岡俊介,37,兵庫,52,A1,6.95,52.78,7.97,70.0,60.0,40.0
2020-09-02唐　津日本モーターボート選手会会長杯12R,2,4704,6.82,曇り ,南東,5,5,2,河野　大,32,徳島,51,A2,6.21,42.74,4.38,18.75,20.0,28.41
2020-09-02唐　津日本モーターボート選手会会長杯12R,3,4069,6.93,曇り ,南東,5,5,4,山本修一,40,岡山,53,A2,7.02,58.02,0.0,0.0,27.78,25.58
2020-09-02唐　津日本モーターボート選手会会長杯12R,4,4500,6.85,曇り ,南東,5,5,3,山田康二,32,佐賀,53,A2,7.78,68.03,8.03,68.22,0.0,39.8
2020-09-02唐　津日本モーターボート選手会会長杯12R,5,3158,6.88,曇り ,南東,5,5,5,島川光男,55,広島,54,A1,6.2,42.57,7.25,61.02,5.88,30.93
2020-09-02唐　津日本モーターボート選手会会長杯12R,6,3576,6.84,曇り ,南東,5,5,6,白水勝也,47,福岡,51,A2,6.71,53.28,6.33,44.44,37.5,29.17
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦1R,1,3297,7.08,曇り ,東,4,4,1,藤丸光一,53,福岡,49,A2,5.79,41.32,6.71,54.17,30.38,36.9
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦1R,2,3715,7.08,曇り ,東,4,4,2,倉尾大介,45,福岡,55,B1,3.55,16.07,4.74,26.09,35.0,42.05
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦1R,3,3430,7.1,曇り ,東,4,4,3,角浜　修,52,広島,53,B1,4.73,26.27,4.67,27.78,42.31,37.93
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦1R,4,4708,7.22,曇り ,東,4,4,6,半田尚也,31,広島,55,B1,3.89,12.5,2.89,11.11,36.84,34.12
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦1R,5,4592,7.14,曇り ,東,4,4,4,小林孝弘,39,山口,51,B1,4.52,21.59,4.59,22.22,25.76,34.88
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦1R,6,4129,7.18,曇り ,東,4,4,5,宇野博之,40,愛知,55,B1,4.41,27.27,4.6,30.0,32.93,32.56
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦2R,1,4248,7.12,曇り ,南東,5,5,5,岡本　大,38,長崎,55,B1,4.45,23.47,4.48,21.15,31.17,41.57
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦2R,2,4515,7.15,曇り ,南東,5,5,6,藤田浩人,34,佐賀,54,A2,5.61,35.51,5.9,40.48,48.89,33.15
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦2R,3,3621,7.12,曇り ,南東,5,5,1,天野晶夫,46,愛知,55,A1,6.62,47.31,6.92,50.98,40.91,36.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦2R,4,3683,7.1,曇り ,南東,5,5,2,小羽正作,46,福岡,51,A2,5.89,40.0,5.5,27.78,37.31,35.47
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦2R,5,4108,7.08,曇り ,南東,5,5,4,吉村正明,40,山口,50,A1,6.94,55.1,7.3,57.0,35.0,31.58
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦2R,6,3414,7.13,曇り ,南東,5,5,3,加瀬智宏,50,群馬,54,A2,5.35,37.62,6.28,45.0,24.32,34.46
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦3R,1,5067,7.13,曇り ,南東,5,5,3,山田真聖,21,山口,54,B1,1.73,3.17,1.54,0.0,51.47,36.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦3R,2,3615,7.18,曇り ,南東,5,5,5,横田　茂,47,広島,50,A2,5.36,34.58,6.04,42.31,45.68,45.2
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦3R,3,3349,7.13,曇り ,南東,5,5,1,吉田一郎,52,長崎,51,A2,6.33,51.11,7.36,60.61,41.33,31.61
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦3R,4,3224,7.12,曇り ,南東,5,5,4,栗山繁洋,55,佐賀,52,B1,4.58,24.24,5.81,47.62,24.68,34.1
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦3R,5,4428,7.1,曇り ,南東,5,5,2,有賀達也,34,埼玉,52,A1,6.62,50.62,6.88,58.82,31.4,39.43
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦3R,6,5138,7.17,曇り ,南東,5,5,6,村本大成,20,福岡,54,B2,1.24,0.0,0.0,0.0,17.5,34.88
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦4R,1,3406,7.09,曇り ,南東,4,4,1,中里英夫,52,群馬,53,A1,5.27,27.27,6.37,50.98,47.44,37.21
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦4R,2,3508,7.17,曇り ,南東,4,4,3,久富政弘,49,佐賀,54,B1,4.67,29.76,5.22,33.33,33.33,32.18
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦4R,3,4416,7.14,曇り ,南東,4,4,2,三宅健太,33,広島,54,A2,5.39,30.91,5.0,24.0,16.18,35.33
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦4R,4,3305,7.19,曇り ,南東,4,4,6,小野信樹,52,岡山,53,B1,4.2,21.95,3.48,6.9,32.5,34.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦4R,5,5033,7.17,曇り ,南東,4,4,4,藤原孝斗,22,愛知,55,B1,3.16,8.6,2.0,0.0,28.4,34.48
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦4R,6,4693,7.12,曇り ,南東,4,4,5,松下誉士,36,福岡,52,B1,4.14,18.84,3.71,22.86,29.49,35.43
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦5R,1,3024,7.17,曇り ,南東,5,5,2,西島義則,58,広島,58,A1,7.49,61.42,7.1,56.1,6.67,32.12
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦5R,2,4435,7.15,曇り ,南東,5,5,4,服部達哉,34,愛知,57,A2,5.96,42.39,6.64,54.55,30.67,35.26
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦5R,3,3025,7.13,曇り ,南東,5,5,3,山口哲治,58,長崎,51,B1,5.0,35.71,3.33,8.33,39.76,37.79
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦5R,4,3726,7.23,曇り ,南東,5,5,5,桂林　寛,49,福岡,54,A2,5.77,34.92,4.9,24.39,15.38,37.21
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦5R,5,3715,7.09,曇り ,南東,5,5,6,倉尾大介,45,福岡,55,B1,3.55,16.07,4.74,26.09,35.0,42.05
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦5R,6,5004,7.15,曇り ,南東,5,5,1,河野主樹,24,大阪,52,B1,3.14,20.45,3.38,12.5,36.47,30.68
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦6R,1,3909,7.14,雨,南東,6,6,3,佐々木康,47,静岡,55,A1,6.42,43.69,6.77,50.88,53.25,35.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦6R,2,4248,7.14,雨,南東,6,6,2,岡本　大,38,長崎,55,B1,4.45,23.47,4.48,21.15,31.17,41.57
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦6R,3,4607,7.1,雨,南東,6,6,1,鶴田勇雄,31,福岡,52,B1,5.49,27.72,4.87,23.33,29.21,39.66
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦6R,4,3430,7.16,雨,南東,6,6,5,角浜　修,52,広島,53,B1,4.73,26.27,4.67,27.78,42.31,37.93
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦6R,5,4967,7.11,雨,南東,6,6,4,中村魁生,22,大阪,49,A2,5.66,38.89,4.19,25.0,32.58,36.16
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦6R,6,5131,7.1,雨,南東,6,6,6,江藤敦宏,21,福岡,51,B2,1.28,0.0,0.0,0.0,41.67,31.79
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,1,4592,7.17,曇り ,南東,8,8,1,小林孝弘,39,山口,51,B1,4.52,21.59,4.59,22.22,25.76,34.88
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,2,4951,7.2,曇り ,南東,8,8,3,新田洋一,26,広島,53,B1,4.73,25.49,4.03,24.14,30.68,34.29
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,3,3412,7.15,曇り ,南東,8,8,4,鈴木　博,51,埼玉,52,A2,5.72,41.12,6.33,41.27,40.85,34.09
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,4,4492,7.09,曇り ,南東,8,8,2,本多宏和,33,愛知,51,A1,6.55,43.48,0.0,0.0,22.67,38.2
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,5,3414,7.2,曇り ,南東,8,8,6,加瀬智宏,50,群馬,54,A2,5.35,37.62,6.28,45.0,24.32,34.46
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,6,5067,7.21,曇り ,南東,8,8,5,山田真聖,21,山口,54,B1,1.73,3.17,1.54,0.0,51.47,36.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,1,4416,7.29,曇り ,南東,8,8,1,三宅健太,33,広島,54,A2,5.39,30.91,5.0,24.0,16.18,35.33
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,2,3621,7.34,曇り ,南東,8,8,2,天野晶夫,46,愛知,55,A1,6.62,47.31,6.92,50.98,40.91,36.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,3,3853,7.27,曇り ,南東,8,8,6,岩崎正哉,47,福岡,57,A2,5.73,34.17,5.78,42.22,36.36,35.39
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,4,4834,7.25,曇り ,南東,8,8,4,浜本裕己,32,大阪,50,B1,4.68,26.67,0.0,0.0,32.5,42.69
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,5,4708,7.32,曇り ,南東,8,8,3,半田尚也,31,広島,55,B1,3.89,12.5,2.89,11.11,36.84,34.12
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,6,5138,7.31,曇り ,南東,8,8,5,村本大成,20,福岡,54,B2,1.24,0.0,0.0,0.0,17.5,34.88
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,1,3349,7.17,曇り ,南,7,7,2,吉田一郎,52,長崎,51,A2,6.33,51.11,7.36,60.61,41.33,31.61
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,2,3297,7.17,曇り ,南,7,7,4,藤丸光一,53,福岡,49,A2,5.79,41.32,6.71,54.17,30.38,36.9
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,3,4515,7.14,曇り ,南,7,7,3,藤田浩人,34,佐賀,54,A2,5.61,35.51,5.9,40.48,48.89,33.15
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,4,5004,7.15,曇り ,南,7,7,5,河野主樹,24,大阪,52,B1,3.14,20.45,3.38,12.5,36.47,30.68
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,5,4005,7.22,曇り ,南,7,7,1,瀬川公則,42,山口,54,B1,4.14,22.08,4.58,27.69,20.55,31.85
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,6,5105,7.13,曇り ,南,7,7,6,富田恕生,21,福岡,51,B2,1.39,0.0,1.67,0.0,38.82,31.55
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,1,4376,7.17,曇り ,南,5,5,1,藤田靖弘,36,静岡,51,A2,5.63,40.0,6.81,47.62,28.57,37.95
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,2,3473,7.14,曇り ,南,5,5,5,石川真二,50,福岡,52,A1,7.1,58.1,6.61,46.34,25.0,37.87
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,3,4435,7.17,曇り ,南,5,5,2,服部達哉,34,愛知,57,A2,5.96,42.39,6.64,54.55,30.67,35.26
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,4,4607,7.12,曇り ,南,5,5,3,鶴田勇雄,31,福岡,52,B1,5.49,27.72,4.87,23.33,29.21,39.66
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,5,3508,7.23,曇り ,南,5,5,4,久富政弘,49,佐賀,54,B1,4.67,29.76,5.22,33.33,33.33,32.18
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,6,4129,7.17,曇り ,南,5,5,6,宇野博之,40,愛知,55,B1,4.41,27.27,4.6,30.0,32.93,32.56
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,1,3683,7.18,雨,南,7,7,1,小羽正作,46,福岡,51,A2,5.89,40.0,5.5,27.78,37.31,35.47
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,2,3475,7.18,雨,南,7,7,2,橋本久和,50,群馬,52,A1,6.49,49.02,7.43,60.0,41.56,35.03
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,3,3224,7.2,雨,南,7,7,3,栗山繁洋,55,佐賀,52,B1,4.58,24.24,5.81,47.62,24.68,34.1
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,4,3726,7.27,雨,南,7,7,4,桂林　寛,49,福岡,54,A2,5.77,34.92,4.9,24.39,15.38,37.21
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,5,3866,7.25,雨,南,7,7,6,木山誠一,45,岡山,57,B1,4.0,16.39,3.97,16.67,40.23,37.36
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,6,5033,7.21,雨,南,7,7,5,藤原孝斗,22,愛知,55,B1,3.16,8.6,2.0,0.0,28.4,34.48
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦12R,1,3024,7.18,曇り ,南東,10,10,1,西島義則,58,広島,58,A1,7.49,61.42,7.1,56.1,6.67,32.12
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦12R,2,3853,7.16,曇り ,南東,10,10,4,岩崎正哉,47,福岡,57,A2,5.73,34.17,5.78,42.22,36.36,35.39
2020-09-02徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦12R,3,4492,7.13,曇り ,南東,10,10,6,本多宏和,33,愛知,51,A1,6.55,43.48,0.0,0.0,22.67,38.2
