レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-13大　村ルーキーシリーズ第１６戦9R,1,4969,6.83,晴,北,2,1,1,町田洸希,29,長崎,55,B1,3.84,12.05,2.7,9.89,33.33,31.91
2020-09-13大　村ルーキーシリーズ第１６戦9R,2,4966,6.85,晴,北,2,1,5,田川大貴,22,長崎,54,B1,4.91,25.58,3.93,16.98,14.71,28.57
2020-09-13大　村ルーキーシリーズ第１６戦9R,3,4912,6.79,晴,北,2,1,6,中山将太,24,福井,53,B1,5.34,39.08,3.67,16.67,40.0,36.96
2020-09-13大　村ルーキーシリーズ第１６戦9R,4,4888,6.85,晴,北,2,1,2,金児隆太,32,群馬,49,A2,5.58,30.21,0.0,0.0,29.55,32.35
2020-09-13大　村ルーキーシリーズ第１６戦9R,5,4957,6.86,晴,北,2,1,3,竹之内極,25,福岡,56,B1,4.12,19.4,2.7,6.52,6.9,32.61
2020-09-13大　村ルーキーシリーズ第１６戦9R,6,5032,6.81,晴,北,2,1,4,谷口知優,22,香川,52,B1,3.44,16.67,1.89,2.78,14.71,31.11
2020-09-13大　村ルーキーシリーズ第１６戦10R,1,4828,6.84,晴,北,2,1,1,松山将吾,26,滋賀,51,A2,6.15,41.67,0.0,0.0,28.13,28.57
2020-09-13大　村ルーキーシリーズ第１６戦10R,2,4587,6.85,晴,北,2,1,4,木田峰由,29,福井,53,A2,6.17,46.6,0.0,0.0,34.09,31.25
2020-09-13大　村ルーキーシリーズ第１６戦10R,3,4851,6.88,晴,北,2,1,2,関　浩哉,25,群馬,50,A1,6.6,50.0,6.18,36.36,7.69,31.71
2020-09-13大　村ルーキーシリーズ第１６戦10R,4,4919,6.87,晴,北,2,1,3,吉田翔悟,29,長崎,52,B1,4.56,26.6,3.89,15.83,52.5,36.96
2020-09-13大　村ルーキーシリーズ第１６戦10R,5,5028,6.84,晴,北,2,1,5,原田才一,23,福岡,52,B1,5.15,35.79,3.25,16.67,34.69,30.43
2020-09-13大　村ルーキーシリーズ第１６戦10R,6,5016,6.81,晴,北,2,1,6,宮田龍馬,22,兵庫,51,B1,3.0,6.67,0.0,0.0,58.14,27.03
2020-09-13大　村ルーキーシリーズ第１６戦11R,1,4848,6.87,晴,北,1,1,1,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
2020-09-13大　村ルーキーシリーズ第１６戦11R,2,4989,6.84,晴,北,1,1,3,石原　翼,23,静岡,52,B1,4.94,29.27,5.2,40.0,40.91,25.0
2020-09-13大　村ルーキーシリーズ第１６戦11R,3,4960,6.88,晴,北,1,1,2,黒野元基,24,愛知,53,A2,6.65,52.43,6.0,33.33,22.86,30.23
2020-09-13大　村ルーキーシリーズ第１６戦11R,4,4933,6.88,晴,北,1,1,5,板橋侑我,24,静岡,52,A2,6.01,39.47,6.12,41.18,9.38,22.22
2020-09-13大　村ルーキーシリーズ第１６戦11R,5,4771,6.93,晴,北,1,1,4,下寺秀和,27,広島,55,A2,6.16,45.16,6.17,38.89,42.5,15.63
2020-09-13大　村ルーキーシリーズ第１６戦11R,6,5050,6.89,晴,北,1,1,6,木下雄介,25,滋賀,51,B1,2.4,1.54,0.0,0.0,30.0,21.21
2020-09-13大　村ルーキーシリーズ第１６戦12R,1,4852,6.88,晴,南東,1,1,1,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24
2020-09-13大　村ルーキーシリーズ第１６戦12R,2,4932,6.83,晴,南東,1,1,2,新開　航,24,福岡,50,A1,6.15,42.72,5.2,25.71,42.86,40.91
2020-09-13大　村ルーキーシリーズ第１６戦12R,3,4850,6.88,晴,南東,1,1,3,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76
2020-09-13大　村ルーキーシリーズ第１６戦12R,4,4939,6.83,晴,南東,1,1,4,宮之原輝,22,東京,50,A1,6.39,47.19,6.42,52.63,37.5,35.56
2020-09-13大　村ルーキーシリーズ第１６戦12R,5,4879,6.87,晴,南東,1,1,6,山崎鉄平,25,佐賀,53,B1,5.61,42.59,4.84,25.81,25.0,22.73
2020-09-13大　村ルーキーシリーズ第１６戦12R,6,4857,6.89,晴,南東,1,1,5,加藤翔馬,23,兵庫,55,A2,5.58,36.79,5.57,42.86,42.22,43.14
2020-09-13唐　津スポーツ報知杯1R,1,4531,6.89,雨,北東,5,5,1,武富智亮,31,佐賀,52,A2,6.33,46.36,6.23,46.71,17.65,23.53
2020-09-13唐　津スポーツ報知杯1R,2,4333,6.9,雨,北東,5,5,2,村田友也,36,徳島,64,B2,3.84,22.81,2.38,12.5,31.58,32.65
2020-09-13唐　津スポーツ報知杯1R,3,3561,6.96,雨,北東,5,5,5,池田真治,52,岡山,52,B1,3.65,15.58,0.0,0.0,50.0,35.0
2020-09-13唐　津スポーツ報知杯1R,4,4790,6.98,雨,北東,5,5,3,柳内敬太,30,兵庫,52,B1,4.59,24.0,0.0,0.0,35.29,27.55
2020-09-13唐　津スポーツ報知杯1R,5,4607,6.89,雨,北東,5,5,6,鶴田勇雄,31,福岡,52,B1,5.54,27.52,5.6,33.33,29.41,32.35
2020-09-13唐　津スポーツ報知杯1R,6,5025,6.97,雨,北東,5,5,4,粟田　祥,25,徳島,57,B2,1.86,4.05,2.08,8.33,23.53,30.0
2020-09-13唐　津スポーツ報知杯2R,1,4515,6.89,曇り ,北東,4,4,1,藤田浩人,34,佐賀,55,A2,5.64,36.21,6.27,42.86,22.22,38.24
2020-09-13唐　津スポーツ報知杯2R,2,4193,6.92,曇り ,北東,4,4,2,郷原章平,39,福岡,53,A1,6.5,52.48,5.97,48.39,23.53,26.92
2020-09-13唐　津スポーツ報知杯2R,3,5026,6.83,曇り ,北東,4,4,3,安河内健,25,佐賀,52,B1,5.25,38.75,3.72,18.85,27.78,29.41
2020-09-13唐　津スポーツ報知杯2R,4,4359,6.86,曇り ,北東,4,4,5,横川聖志,36,徳島,55,B1,5.24,35.44,4.5,37.5,31.58,41.18
2020-09-13唐　津スポーツ報知杯2R,5,3006,6.89,曇り ,北東,4,4,6,上條信一,62,大阪,55,B1,3.03,12.12,4.53,26.32,27.27,32.32
2020-09-13唐　津スポーツ報知杯2R,6,3444,6.9,曇り ,北東,4,4,4,香月大介,50,福岡,52,B1,4.35,21.79,4.37,13.16,36.84,34.31
2020-09-13唐　津スポーツ報知杯3R,1,3462,6.91,曇り ,北東,5,5,1,竹上真司,53,岡山,52,A1,6.1,42.74,6.05,50.0,11.11,41.51
2020-09-13唐　津スポーツ報知杯3R,2,4041,6.97,曇り ,北東,5,5,2,小林基樹,41,山口,55,B1,4.56,23.73,4.29,14.29,23.53,30.1
2020-09-13唐　津スポーツ報知杯3R,3,3757,6.94,曇り ,北東,5,5,3,畑　和宏,48,広島,52,A2,5.87,39.64,5.69,33.33,27.78,23.08
2020-09-13唐　津スポーツ報知杯3R,4,4458,6.92,曇り ,北東,5,5,4,抹香雄三,34,広島,53,B1,5.03,23.0,4.82,22.81,50.0,33.66
2020-09-13唐　津スポーツ報知杯3R,5,3478,6.94,曇り ,北東,5,5,5,嶋田貴支,49,香川,52,B1,5.28,29.03,3.79,14.29,17.65,36.63
2020-09-13唐　津スポーツ報知杯3R,6,3953,6.88,曇り ,北東,5,5,6,志道吉和,44,福岡,51,B1,5.39,37.5,5.43,40.0,47.06,22.47
2020-09-13唐　津スポーツ報知杯4R,1,4452,6.89,曇り ,北東,5,5,1,松尾　祭,32,香川,54,A2,5.33,33.66,4.61,38.89,72.22,41.75
2020-09-13唐　津スポーツ報知杯4R,2,3614,6.85,曇り ,北東,5,5,3,谷　勝幸,47,広島,54,B1,4.8,23.68,4.96,33.33,11.76,27.18
2020-09-13唐　津スポーツ報知杯4R,3,4789,6.95,曇り ,北東,5,5,2,古賀智之,31,福岡,52,B1,4.51,19.12,5.16,25.0,42.11,28.72
2020-09-13唐　津スポーツ報知杯4R,4,3629,6.91,曇り ,北東,5,5,5,浅見昌克,50,埼玉,52,A2,5.91,41.67,6.06,46.0,38.89,30.0
2020-09-13唐　津スポーツ報知杯4R,5,3837,6.94,曇り ,北東,5,5,4,秋山広一,45,香川,50,A1,6.51,44.25,6.65,45.95,38.89,38.61
2020-09-13唐　津スポーツ報知杯4R,6,4487,6.91,曇り ,北東,5,5,6,三原　司,34,福岡,51,B2,4.69,25.93,5.63,47.37,50.0,37.37
2020-09-13唐　津スポーツ報知杯5R,1,4445,6.86,雨,北東,5,5,3,宮地元輝,33,佐賀,55,A1,6.95,58.25,6.99,52.67,31.25,25.25
2020-09-13唐　津スポーツ報知杯5R,2,4977,6.92,雨,北東,5,5,1,馬野　耀,26,大阪,55,B1,4.95,23.75,3.92,7.69,61.11,35.85
2020-09-13唐　津スポーツ報知杯5R,3,4176,7.02,雨,北東,5,5,2,樋口喜彦,37,兵庫,54,B1,3.99,21.65,4.18,29.41,12.5,43.88
2020-09-13唐　津スポーツ報知杯5R,4,3901,7.01,雨,北東,5,5,4,松田憲幸,43,山口,52,A2,5.37,32.06,5.17,35.59,31.58,45.54
2020-09-13唐　津スポーツ報知杯5R,5,4790,6.93,雨,北東,5,5,5,柳内敬太,30,兵庫,52,B1,4.59,24.0,0.0,0.0,35.29,27.55
2020-09-13唐　津スポーツ報知杯5R,6,3615,6.88,雨,北東,5,5,6,横田　茂,47,広島,51,A2,5.41,35.34,5.72,41.38,25.0,22.77
2020-09-13唐　津スポーツ報知杯6R,1,4070,6.85,雨,北東,6,6,3,中村亮太,39,長崎,51,A2,6.91,51.16,7.04,56.6,33.33,28.71
2020-09-13唐　津スポーツ報知杯6R,2,4607,6.84,雨,北東,6,6,4,鶴田勇雄,31,福岡,52,B1,5.54,27.52,5.6,33.33,29.41,32.35
2020-09-13唐　津スポーツ報知杯6R,3,3975,6.86,雨,北東,6,6,5,小野寺智,43,香川,52,A2,5.8,35.16,5.37,31.58,44.44,37.37
2020-09-13唐　津スポーツ報知杯6R,4,3484,6.86,雨,北東,6,6,2,芝田浩治,48,兵庫,54,A1,6.04,37.04,5.58,42.11,38.89,42.0
2020-09-13唐　津スポーツ報知杯6R,5,4158,6.91,雨,北東,6,6,1,木場雄二,39,山口,57,B1,4.13,20.88,3.56,18.75,29.41,30.0
2020-09-13唐　津スポーツ報知杯6R,6,4137,6.92,雨,北東,6,6,6,君島秀三,40,滋賀,53,A1,6.47,47.22,7.79,63.16,21.05,30.48
2020-09-13唐　津スポーツ報知杯7R,1,4604,6.81,曇り ,北東,6,6,3,岩瀬裕亮,32,愛知,53,A1,7.04,48.44,7.64,45.45,73.68,34.62
2020-09-13唐　津スポーツ報知杯7R,2,3561,6.91,曇り ,北東,6,6,2,池田真治,52,岡山,52,B1,3.65,15.58,0.0,0.0,50.0,35.0
2020-09-13唐　津スポーツ報知杯7R,3,4436,6.9,曇り ,北東,6,6,6,渋谷明憲,34,大阪,52,A2,5.81,43.0,5.26,34.04,33.33,24.24
2020-09-13唐　津スポーツ報知杯7R,4,4041,6.93,曇り ,北東,6,6,4,小林基樹,41,山口,55,B1,4.56,23.73,4.29,14.29,23.53,30.1
2020-09-13唐　津スポーツ報知杯7R,5,3936,6.89,曇り ,北東,6,6,1,三瀬　譲,43,長崎,57,B1,3.86,18.0,4.69,20.69,40.0,44.55
2020-09-13唐　津スポーツ報知杯7R,6,4111,6.93,曇り ,北東,6,6,5,奥田　誠,40,広島,54,A1,5.46,37.65,4.52,25.93,13.33,30.39
2020-09-13唐　津スポーツ報知杯8R,1,3607,6.95,曇り ,北東,5,5,2,原田智和,48,大阪,51,B1,4.4,24.66,4.68,26.32,57.89,33.33
2020-09-13唐　津スポーツ報知杯8R,2,4333,6.86,曇り ,北東,5,5,1,村田友也,36,徳島,64,B2,3.84,22.81,2.38,12.5,31.58,32.65
2020-09-13唐　津スポーツ報知杯8R,3,4761,6.9,曇り ,北東,5,5,4,山田晃大,30,滋賀,52,B1,5.41,37.89,6.2,40.0,11.11,49.0
2020-09-13唐　津スポーツ報知杯8R,4,4277,6.86,曇り ,北東,5,5,5,金田大輔,37,岡山,52,B1,4.49,25.26,5.25,31.25,11.76,29.9
2020-09-13唐　津スポーツ報知杯8R,5,3052,6.91,曇り ,北東,5,5,6,原田正己,57,徳島,52,B1,3.36,13.7,3.25,0.0,43.48,32.99
2020-09-13唐　津スポーツ報知杯8R,6,4202,6.9,曇り ,北東,5,5,3,浮田圭浩,38,岡山,54,B1,5.33,34.41,5.27,29.17,18.75,20.39
2020-09-13唐　津スポーツ報知杯9R,1,3629,6.91,曇り ,北東,6,6,2,浅見昌克,50,埼玉,52,A2,5.91,41.67,6.06,46.0,38.89,30.0
2020-09-13唐　津スポーツ報知杯9R,2,3757,6.86,曇り ,北東,6,6,4,畑　和宏,48,広島,52,A2,5.87,39.64,5.69,33.33,27.78,23.08
2020-09-13唐　津スポーツ報知杯9R,3,4789,6.91,曇り ,北東,6,6,3,古賀智之,31,福岡,52,B1,4.51,19.12,5.16,25.0,42.11,28.72
2020-09-13唐　津スポーツ報知杯9R,4,4142,6.94,曇り ,北東,6,6,5,平野和明,39,愛知,53,A1,5.63,38.89,6.08,38.89,38.89,24.49
2020-09-13唐　津スポーツ報知杯9R,5,3478,6.99,曇り ,北東,6,6,6,嶋田貴支,49,香川,52,B1,5.28,29.03,3.79,14.29,17.65,36.63
2020-09-13唐　津スポーツ報知杯9R,6,5025,6.94,曇り ,北東,6,6,1,粟田　祥,25,徳島,57,B2,1.86,4.05,2.08,8.33,23.53,30.0
2020-09-13唐　津スポーツ報知杯10R,1,3484,6.87,曇り ,北東,6,6,5,芝田浩治,48,兵庫,54,A1,6.04,37.04,5.58,42.11,38.89,42.0
2020-09-13唐　津スポーツ報知杯10R,2,5026,6.85,曇り ,北東,6,6,4,安河内健,25,佐賀,52,B1,5.25,38.75,3.72,18.85,27.78,29.41
2020-09-13唐　津スポーツ報知杯10R,3,4531,6.83,曇り ,北東,6,6,6,武富智亮,31,佐賀,52,A2,6.33,46.36,6.23,46.71,17.65,23.53
2020-09-13唐　津スポーツ報知杯10R,4,4070,6.84,曇り ,北東,6,6,1,中村亮太,39,長崎,51,A2,6.91,51.16,7.04,56.6,33.33,28.71
2020-09-13唐　津スポーツ報知杯10R,5,4176,6.96,曇り ,北東,6,6,3,樋口喜彦,37,兵庫,54,B1,3.99,21.65,4.18,29.41,12.5,43.88
2020-09-13唐　津スポーツ報知杯10R,6,3614,6.88,曇り ,北東,6,6,2,谷　勝幸,47,広島,54,B1,4.8,23.68,4.96,33.33,11.76,27.18
2020-09-13唐　津スポーツ報知杯11R,1,4445,6.87,曇り ,北東,6,6,1,宮地元輝,33,佐賀,55,A1,6.95,58.25,6.99,52.67,31.25,25.25
2020-09-13唐　津スポーツ報知杯11R,2,3901,6.94,曇り ,北東,6,6,3,松田憲幸,43,山口,52,A2,5.37,32.06,5.17,35.59,31.58,45.54
2020-09-13唐　津スポーツ報知杯11R,3,3837,6.95,曇り ,北東,6,6,5,秋山広一,45,香川,50,A1,6.51,44.25,6.65,45.95,38.89,38.61
2020-09-13唐　津スポーツ報知杯11R,4,4436,6.97,曇り ,北東,6,6,4,渋谷明憲,34,大阪,52,A2,5.81,43.0,5.26,34.04,33.33,24.24
2020-09-13唐　津スポーツ報知杯11R,5,4515,6.88,曇り ,北東,6,6,6,藤田浩人,34,佐賀,55,A2,5.64,36.21,6.27,42.86,22.22,38.24
2020-09-13唐　津スポーツ報知杯11R,6,4359,6.85,曇り ,北東,6,6,2,横川聖志,36,徳島,55,B1,5.24,35.44,4.5,37.5,31.58,41.18
2020-09-13唐　津スポーツ報知杯12R,1,4604,6.78,曇り ,北東,7,7,1,岩瀬裕亮,32,愛知,53,A1,7.04,48.44,7.64,45.45,73.68,34.62
2020-09-13唐　津スポーツ報知杯12R,2,4977,6.87,曇り ,北東,7,7,6,馬野　耀,26,大阪,55,B1,4.95,23.75,3.92,7.69,61.11,35.85
2020-09-13唐　津スポーツ報知杯12R,3,4193,6.92,曇り ,北東,7,7,3,郷原章平,39,福岡,53,A1,6.5,52.48,5.97,48.39,23.53,26.92
2020-09-13唐　津スポーツ報知杯12R,4,4137,6.91,曇り ,北東,7,7,2,君島秀三,40,滋賀,53,A1,6.47,47.22,7.79,63.16,21.05,30.48
2020-09-13唐　津スポーツ報知杯12R,5,3462,6.87,曇り ,北東,7,7,5,竹上真司,53,岡山,52,A1,6.1,42.74,6.05,50.0,11.11,41.51
2020-09-13唐　津スポーツ報知杯12R,6,4452,6.84,曇り ,北東,7,7,4,松尾　祭,32,香川,54,A2,5.33,33.66,4.61,38.89,72.22,41.75
2020-09-13徳　山スポーツ報知杯争奪戦1R,1,3684,6.93,曇り ,北西,3,3,1,清水攻二,46,山口,53,A2,5.69,34.41,5.99,42.34,35.48,31.87
2020-09-13徳　山スポーツ報知杯争奪戦1R,2,5091,7.02,曇り ,北西,3,3,5,為本智也,19,福井,53,B2,3.83,23.4,0.0,0.0,42.05,26.01
2020-09-13徳　山スポーツ報知杯争奪戦1R,3,3935,6.98,曇り ,北西,3,3,2,岩津徹郎,43,岡山,54,B1,5.25,32.95,4.69,31.25,25.81,33.15
2020-09-13徳　山スポーツ報知杯争奪戦1R,4,4462,7.01,曇り ,北西,3,3,4,夏山亮平,34,大阪,55,B1,5.4,40.0,2.62,10.34,22.22,28.57
2020-09-13徳　山スポーツ報知杯争奪戦1R,5,3372,6.99,曇り ,北西,3,3,3,加藤雅之,53,広島,51,B1,3.64,19.23,3.56,12.0,39.29,31.28
2020-09-13徳　山スポーツ報知杯争奪戦1R,6,4638,7.0,曇り ,北西,3,3,6,小林遼太,29,福岡,52,B1,5.22,34.25,4.47,15.79,25.64,29.55
2020-09-13徳　山スポーツ報知杯争奪戦2R,1,4357,6.91,曇り ,北,3,3,5,田中和也,36,大阪,52,A1,7.21,59.26,5.77,33.33,35.96,35.84
2020-09-13徳　山スポーツ報知杯争奪戦2R,2,3558,6.95,曇り ,北,3,3,4,山本浩次,47,岡山,56,A2,5.53,38.66,5.58,36.11,36.05,29.94
2020-09-13徳　山スポーツ報知杯争奪戦2R,3,4184,6.89,曇り ,北,3,3,1,渡邊雄一,34,大阪,49,A1,6.14,43.22,6.44,46.34,15.28,35.47
2020-09-13徳　山スポーツ報知杯争奪戦2R,4,4424,6.83,曇り ,北,3,3,2,松尾昂明,35,福岡,52,A2,6.28,49.66,5.94,35.29,27.71,17.39
2020-09-13徳　山スポーツ報知杯争奪戦2R,5,4980,6.93,曇り ,北,3,3,3,佐々木完,24,山口,49,B1,5.87,40.0,4.65,22.73,31.91,28.33
2020-09-13徳　山スポーツ報知杯争奪戦2R,6,4596,7.0,曇り ,北,3,3,6,葛原大陽,37,徳島,48,A2,6.22,42.45,5.73,40.63,38.04,33.52
2020-09-13徳　山スポーツ報知杯争奪戦3R,1,3555,7.0,晴,北西,4,4,1,野添貴裕,47,大阪,55,A2,6.9,54.87,7.2,61.36,30.21,32.12
2020-09-13徳　山スポーツ報知杯争奪戦3R,2,3828,6.96,晴,北西,4,4,4,明石正之,47,兵庫,51,A1,5.92,45.54,6.95,51.22,29.9,36.31
2020-09-13徳　山スポーツ報知杯争奪戦3R,3,3661,6.95,晴,北西,4,4,3,柳瀬興志,51,山口,58,B1,5.68,39.22,5.47,33.58,47.37,27.27
