レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-07住之江第４８回高松宮記念特別競走3R,1,4262,6.72,曇り ,南,3,1,1,馬場貴也,36,滋賀,53,A1,7.76,53.78,7.15,43.28,31.63,40.43
2020-09-07住之江第４８回高松宮記念特別競走3R,2,3590,6.85,曇り ,南,3,1,5,濱野谷憲,46,東京,56,A1,7.63,56.0,7.58,47.17,26.04,38.61
2020-09-07住之江第４８回高松宮記念特別競走3R,3,4040,6.85,曇り ,南,3,1,4,廣瀬将亨,41,兵庫,54,A1,6.47,49.19,6.06,27.78,40.0,27.91
2020-09-07住之江第４８回高松宮記念特別競走3R,4,3920,6.75,曇り ,南,3,1,2,正木聖賢,45,広島,51,A1,5.82,38.89,6.0,37.5,39.6,35.11
2020-09-07住之江第４８回高松宮記念特別競走3R,5,4148,6.83,曇り ,南,3,1,6,枝尾　賢,38,福岡,50,A1,7.13,55.83,7.12,56.9,39.58,27.17
2020-09-07住之江第４８回高松宮記念特別競走3R,6,4832,6.82,曇り ,南,3,1,3,権藤俊光,33,大阪,53,A1,6.6,42.98,6.3,40.3,27.06,26.92
2020-09-07住之江第４８回高松宮記念特別競走4R,1,3959,6.74,晴,南,3,1,1,坪井康晴,42,静岡,53,A1,7.4,53.04,7.53,48.98,35.0,40.0
2020-09-07住之江第４８回高松宮記念特別競走4R,2,4659,6.76,晴,南,3,1,3,木下翔太,29,大阪,53,A1,6.91,43.75,7.65,54.09,42.55,34.41
2020-09-07住之江第４８回高松宮記念特別競走4R,3,4468,6.81,晴,南,3,1,6,大池佑来,33,東京,51,A1,6.93,52.73,5.64,36.36,25.0,30.12
2020-09-07住之江第４８回高松宮記念特別競走4R,4,4578,6.72,晴,南,3,1,2,藤山雅弘,31,大阪,52,A1,6.59,50.42,6.25,43.42,43.43,41.0
2020-09-07住之江第４８回高松宮記念特別競走4R,5,3826,6.77,晴,南,3,1,4,村田修次,47,東京,53,A1,6.91,55.2,6.58,48.39,18.48,34.07
2020-09-07住之江第４８回高松宮記念特別競走4R,6,4074,6.74,晴,南,3,1,5,柳沢　一,39,愛知,51,A1,6.65,40.94,6.14,23.81,44.68,32.41
2020-09-07住之江第４８回高松宮記念特別競走5R,1,4013,6.8,晴,南,4,2,1,中島孝平,40,福井,51,A1,7.85,62.6,6.82,42.42,41.67,36.47
2020-09-07住之江第４８回高松宮記念特別競走5R,2,4584,6.82,晴,南,4,2,5,村岡賢人,30,岡山,52,A1,6.39,43.52,6.36,45.45,43.27,34.48
2020-09-07住之江第４８回高松宮記念特別競走5R,3,4352,6.86,晴,南,4,2,3,下條雄太,34,長崎,51,A1,7.11,55.83,6.85,42.42,14.47,39.56
2020-09-07住之江第４８回高松宮記念特別競走5R,4,4908,6.69,晴,南,4,2,2,上田龍星,25,大阪,51,A1,6.71,51.04,5.94,41.61,38.24,38.89
2020-09-07住之江第４８回高松宮記念特別競走5R,5,4136,6.84,晴,南,4,2,6,江夏　満,40,福岡,53,A1,7.17,50.43,6.82,50.0,39.58,45.83
2020-09-07住之江第４８回高松宮記念特別競走5R,6,3514,6.73,晴,南,4,2,4,山一鉄也,53,福岡,51,A1,7.14,56.2,6.22,44.44,41.24,29.21
2020-09-07住之江第４８回高松宮記念特別競走6R,1,4427,6.78,晴,南,5,2,4,秦　英悟,34,大阪,51,A1,7.27,60.0,6.25,47.33,35.29,37.0
2020-09-07住之江第４８回高松宮記念特別競走6R,2,4739,6.8,晴,南,5,2,1,中村晃朋,28,香川,51,A1,5.49,36.78,6.64,46.15,31.25,28.57
2020-09-07住之江第４８回高松宮記念特別競走6R,3,4361,6.83,晴,南,5,2,5,柳生泰二,35,山口,52,A1,6.56,50.91,6.35,52.94,25.29,33.71
2020-09-07住之江第４８回高松宮記念特別競走6R,4,4238,6.8,晴,南,5,2,3,毒島　誠,36,群馬,52,A1,7.69,53.49,7.98,51.02,45.1,31.0
2020-09-07住之江第４８回高松宮記念特別競走6R,5,4227,6.8,晴,南,5,2,2,安達裕樹,37,三重,52,A1,7.02,51.24,3.0,0.0,26.97,29.47
2020-09-07住之江第４８回高松宮記念特別競走6R,6,4437,6.82,晴,南,5,2,6,中田元泰,34,香川,55,A1,6.19,44.66,7.33,61.9,31.68,37.0
2020-09-07住之江第４８回高松宮記念特別競走7R,1,4754,6.83,晴,南,5,2,3,松尾　充,32,三重,50,A1,6.35,51.75,5.41,31.03,23.86,34.91
2020-09-07住之江第４８回高松宮記念特別競走7R,2,3590,6.8,晴,南,5,2,1,濱野谷憲,46,東京,56,A1,7.63,56.0,7.58,47.17,26.04,38.61
2020-09-07住之江第４８回高松宮記念特別競走7R,3,3557,6.8,晴,南,5,2,2,太田和美,47,大阪,53,A1,7.22,52.13,7.03,53.9,20.0,42.39
2020-09-07住之江第４８回高松宮記念特別競走7R,4,4682,6.88,晴,南,5,2,5,大上卓人,30,広島,52,A1,6.91,54.37,7.5,70.0,38.38,28.0
2020-09-07住之江第４８回高松宮記念特別競走7R,5,4578,6.84,晴,南,5,2,4,藤山雅弘,31,大阪,52,A1,6.59,50.42,6.25,43.42,43.43,41.0
2020-09-07住之江第４８回高松宮記念特別競走7R,6,4040,6.76,晴,南,5,2,6,廣瀬将亨,41,兵庫,54,A1,6.47,49.19,6.06,27.78,40.0,27.91
2020-09-07住之江第４８回高松宮記念特別競走8R,1,4074,6.74,晴,南,2,1,1,柳沢　一,39,愛知,51,A1,6.65,40.94,6.14,23.81,44.68,32.41
2020-09-07住之江第４８回高松宮記念特別競走8R,2,4013,6.74,晴,南,2,1,3,中島孝平,40,福井,51,A1,7.85,62.6,6.82,42.42,41.67,36.47
2020-09-07住之江第４８回高松宮記念特別競走8R,3,4659,6.68,晴,南,2,1,2,木下翔太,29,大阪,53,A1,6.91,43.75,7.65,54.09,42.55,34.41
2020-09-07住之江第４８回高松宮記念特別競走8R,4,4832,6.76,晴,南,2,1,4,権藤俊光,33,大阪,53,A1,6.6,42.98,6.3,40.3,27.06,26.92
2020-09-07住之江第４８回高松宮記念特別競走8R,5,4262,6.72,晴,南,2,1,5,馬場貴也,36,滋賀,53,A1,7.76,53.78,7.15,43.28,31.63,40.43
2020-09-07住之江第４８回高松宮記念特別競走8R,6,3795,6.75,晴,南,2,1,6,金子龍介,47,兵庫,51,A1,7.17,59.66,7.25,75.0,31.68,31.31
2020-09-07住之江第４８回高松宮記念特別競走9R,1,4024,6.74,晴,南,2,1,1,井口佳典,43,三重,51,A1,7.88,57.5,7.88,48.53,30.85,35.71
2020-09-07住之江第４８回高松宮記念特別競走9R,2,4586,6.72,晴,南,2,1,3,磯部　誠,29,愛知,54,A1,8.06,63.16,7.3,43.48,37.63,38.71
2020-09-07住之江第４８回高松宮記念特別競走9R,3,4497,6.77,晴,南,2,1,5,桑原　悠,33,長崎,51,A1,6.48,42.57,6.69,36.11,50.0,36.49
2020-09-07住之江第４８回高松宮記念特別競走9R,4,3941,6.72,晴,南,2,1,6,池田浩二,42,愛知,53,A1,7.41,46.15,7.05,36.59,28.71,40.0
2020-09-07住之江第４８回高松宮記念特別競走9R,5,4524,6.75,晴,南,2,1,2,深谷知博,32,静岡,51,A1,7.22,59.85,6.8,52.17,35.35,39.05
2020-09-07住之江第４８回高松宮記念特別競走9R,6,4061,6.78,晴,南,2,1,4,萩原秀人,41,福井,54,A1,7.44,51.33,7.76,49.21,33.0,37.25
2020-09-07住之江第４８回高松宮記念特別競走10R,1,4044,6.68,晴,南,3,1,1,湯川浩司,40,大阪,51,A1,7.26,44.29,7.67,56.32,32.99,29.9
2020-09-07住之江第４８回高松宮記念特別競走10R,2,4033,6.73,晴,南,3,1,3,伊藤将吉,41,静岡,52,A1,6.37,49.57,5.44,38.89,56.25,27.85
2020-09-07住之江第４８回高松宮記念特別競走10R,3,3573,6.71,晴,南,3,1,5,前本泰和,48,広島,51,A1,8.35,67.59,7.63,33.33,46.39,44.9
2020-09-07住之江第４８回高松宮記念特別競走10R,4,3388,6.73,晴,南,3,1,2,今垣光太,50,福井,51,A1,7.11,44.92,7.21,41.51,35.79,33.33
2020-09-07住之江第４８回高松宮記念特別競走10R,5,3933,6.72,晴,南,3,1,6,山地正樹,44,岡山,53,A1,7.12,54.26,6.43,46.43,63.27,33.98
2020-09-07住之江第４８回高松宮記念特別競走10R,6,4324,6.76,晴,南,3,1,4,海野康志,32,山口,61,A1,6.22,40.74,6.45,39.62,27.08,29.47
2020-09-07住之江第４８回高松宮記念特別競走11R,1,3779,6.74,晴,南,3,1,3,原田幸哉,44,長崎,52,A1,6.41,41.07,6.73,40.82,28.87,30.11
2020-09-07住之江第４８回高松宮記念特別競走11R,2,3854,6.73,晴,南,3,1,1,吉川元浩,47,兵庫,51,A1,7.39,53.47,6.94,42.17,31.58,34.26
2020-09-07住之江第４８回高松宮記念特別競走11R,3,4477,6.76,晴,南,3,1,4,篠崎仁志,32,福岡,54,A1,8.06,59.05,7.26,45.28,39.36,36.78
2020-09-07住之江第４８回高松宮記念特別競走11R,4,3415,6.78,晴,南,3,1,2,松井　繁,50,大阪,51,A1,7.86,56.78,7.8,61.11,29.67,35.63
2020-09-07住之江第４８回高松宮記念特別競走11R,5,4566,6.78,晴,南,3,1,6,塩田北斗,32,福岡,53,A1,7.65,62.5,4.63,12.5,43.14,42.31
2020-09-07住之江第４８回高松宮記念特別競走11R,6,4397,6.77,晴,南,3,1,5,西村拓也,33,大阪,52,A1,7.48,58.21,7.37,55.56,31.25,35.0
2020-09-07住之江第４８回高松宮記念特別競走12R,1,4238,6.71,晴,南,2,1,1,毒島　誠,36,群馬,52,A1,7.69,53.49,7.98,51.02,45.1,31.0
2020-09-07住之江第４８回高松宮記念特別競走12R,2,3826,6.75,晴,南,2,1,3,村田修次,47,東京,53,A1,6.91,55.2,6.58,48.39,18.48,34.07
2020-09-07住之江第４８回高松宮記念特別競走12R,3,4042,6.7,晴,南,2,1,2,丸岡正典,41,大阪,51,A1,6.25,39.62,6.91,49.42,23.91,30.48
2020-09-07住之江第４８回高松宮記念特別競走12R,4,3968,6.78,晴,南,2,1,6,茶谷信次,44,滋賀,52,A1,6.0,39.29,6.35,45.0,26.14,36.17
2020-09-07住之江第４８回高松宮記念特別競走12R,5,4908,6.71,晴,南,2,1,4,上田龍星,25,大阪,51,A1,6.71,51.04,5.94,41.61,38.24,38.89
2020-09-07住之江第４８回高松宮記念特別競走12R,6,3920,6.81,晴,南,2,1,5,正木聖賢,45,広島,51,A1,5.82,38.89,6.0,37.5,39.6,35.11
2020-09-07琵琶湖第７回中日スポーツ杯1R,1,4256,6.81,晴,南東,3,3,1,渡辺浩司,36,福岡,51,A1,7.19,57.48,8.33,80.95,31.88,16.28
2020-09-07琵琶湖第７回中日スポーツ杯1R,2,4139,6.78,晴,南東,3,3,3,丹下　健,39,愛知,55,B1,5.0,29.63,5.03,31.03,38.81,40.32
2020-09-07琵琶湖第７回中日スポーツ杯1R,3,3819,6.75,晴,南東,3,3,2,大内裕樹,48,滋賀,54,B1,3.53,15.0,3.34,12.09,37.84,23.4
2020-09-07琵琶湖第７回中日スポーツ杯1R,4,3567,6.85,晴,南東,3,3,6,吉岡　誠,50,山口,56,B1,4.54,25.0,4.25,25.0,20.69,22.92
2020-09-07琵琶湖第７回中日スポーツ杯1R,5,4422,6.77,晴,南東,3,3,4,永井亮次,32,大阪,54,B1,4.09,18.67,5.61,39.47,30.3,36.36
2020-09-07琵琶湖第７回中日スポーツ杯1R,6,3564,6.71,晴,南東,3,3,5,桑原　啓,50,福岡,53,B1,4.52,22.22,4.63,25.93,33.82,26.42
2020-09-07琵琶湖第７回中日スポーツ杯2R,1,3054,6.61,晴,南東,6,4,1,北川幸典,57,広島,57,A2,5.79,44.71,7.0,47.83,57.33,27.69
2020-09-07琵琶湖第７回中日スポーツ杯2R,2,3553,6.59,晴,南東,6,4,3,平池仁志,48,香川,53,B1,4.51,24.24,5.8,45.0,40.85,47.46
2020-09-07琵琶湖第７回中日スポーツ杯2R,3,4106,6.67,晴,南東,6,4,6,坂井康嗣,40,佐賀,52,A2,5.64,37.04,5.15,15.38,17.54,37.74
2020-09-07琵琶湖第７回中日スポーツ杯2R,4,3793,6.66,晴,南東,6,4,4,高橋真吾,47,埼玉,55,B1,4.97,33.33,0.0,0.0,43.55,30.36
2020-09-07琵琶湖第７回中日スポーツ杯2R,5,3569,6.78,晴,南東,6,4,2,増田　進,49,東京,53,B1,4.37,25.77,5.07,20.69,32.39,34.92
2020-09-07琵琶湖第７回中日スポーツ杯2R,6,2876,6.64,晴,南東,6,4,5,鈴木幸夫,63,愛知,50,A1,6.66,54.69,5.5,40.0,18.03,25.0
2020-09-07琵琶湖第７回中日スポーツ杯3R,1,4724,6.68,晴,南東,4,4,2,吉田祐貴,34,佐賀,51,B1,4.73,27.38,4.29,14.29,44.26,27.87
2020-09-07琵琶湖第７回中日スポーツ杯3R,2,3961,6.7,晴,南東,4,4,3,谷村一哉,41,山口,54,A1,7.01,50.75,6.84,43.75,30.56,41.07
2020-09-07琵琶湖第７回中日スポーツ杯3R,3,4560,6.72,晴,南東,4,4,5,庄司樹良,29,東京,54,B1,4.55,23.08,4.61,35.48,25.37,37.5
2020-09-07琵琶湖第７回中日スポーツ杯3R,4,3251,6.77,晴,南東,4,4,4,平石和男,54,埼玉,51,A2,6.02,36.36,6.8,51.43,35.71,43.75
2020-09-07琵琶湖第７回中日スポーツ杯3R,5,4594,6.67,晴,南東,4,4,1,谷川祐一,38,滋賀,51,A2,6.58,51.97,6.16,49.63,18.03,18.75
2020-09-07琵琶湖第７回中日スポーツ杯3R,6,4766,6.73,晴,南東,4,4,6,石井孝之,29,群馬,52,B1,4.16,24.1,4.7,20.0,29.09,29.23
2020-09-07琵琶湖第７回中日スポーツ杯4R,1,3813,6.69,晴,南,6,4,3,佐藤大介,44,愛知,53,A1,6.42,46.9,6.59,47.83,44.12,31.03
2020-09-07琵琶湖第７回中日スポーツ杯4R,2,3877,6.63,晴,南,6,4,1,松浦博人,43,東京,56,A2,4.8,25.24,5.55,30.0,34.33,36.36
2020-09-07琵琶湖第７回中日スポーツ杯4R,3,4325,6.78,晴,南,6,4,4,新出浩司,37,大阪,53,A2,5.66,38.68,4.17,27.78,37.1,46.27
2020-09-07琵琶湖第７回中日スポーツ杯4R,4,4633,6.77,晴,南,6,4,5,森　智也,31,兵庫,50,B1,5.06,27.54,5.4,37.78,31.67,33.96
2020-09-07琵琶湖第７回中日スポーツ杯4R,5,3036,6.71,晴,南,6,4,2,吉本正昭,62,山口,58,B1,4.61,30.56,7.17,75.0,21.67,22.0
2020-09-07琵琶湖第７回中日スポーツ杯4R,6,4674,6.69,晴,南,6,4,6,池田剛規,33,福岡,51,B1,4.76,29.27,4.44,20.0,17.74,30.3
2020-09-07琵琶湖第７回中日スポーツ杯5R,1,4434,6.71,晴,南,3,3,2,田中辰彦,34,広島,53,A2,5.87,38.83,5.18,22.73,23.21,45.16
2020-09-07琵琶湖第７回中日スポーツ杯5R,2,4363,6.66,晴,南,3,3,1,大野芳顕,35,福岡,53,A1,6.28,46.28,5.18,27.27,29.41,18.75
2020-09-07琵琶湖第７回中日スポーツ杯5R,3,4508,6.73,晴,南,3,3,5,野間大樹,31,大阪,50,B2,4.31,27.78,4.17,20.69,29.23,48.28
2020-09-07琵琶湖第７回中日スポーツ杯5R,4,3567,6.73,晴,南,3,3,4,吉岡　誠,50,山口,56,B1,4.54,25.0,4.25,25.0,20.69,22.92
2020-09-07琵琶湖第７回中日スポーツ杯5R,5,5014,6.63,晴,南,3,3,3,梶山涼斗,22,佐賀,52,B1,3.93,14.61,0.0,0.0,14.52,37.5
2020-09-07琵琶湖第７回中日スポーツ杯5R,6,5017,6.71,晴,南,3,3,6,澤田尚也,21,滋賀,52,B1,5.05,26.56,4.24,17.79,17.07,26.92
2020-09-07琵琶湖第７回中日スポーツ杯6R,1,3582,6.7,曇り ,南,5,4,3,吉川昭男,47,滋賀,51,A1,6.03,40.63,7.24,60.13,25.0,38.33
2020-09-07琵琶湖第７回中日スポーツ杯6R,2,3868,6.67,曇り ,南,5,4,1,尾形栄治,45,東京,53,A2,5.65,36.67,0.0,0.0,34.38,42.67
2020-09-07琵琶湖第７回中日スポーツ杯6R,3,4441,6.79,曇り ,南,5,4,4,末永由楽,34,岡山,54,A1,6.02,42.15,5.84,34.69,41.79,35.48
2020-09-07琵琶湖第７回中日スポーツ杯6R,4,4422,6.79,曇り ,南,5,4,5,永井亮次,32,大阪,54,B1,4.09,18.67,5.61,39.47,30.3,36.36
2020-09-07琵琶湖第７回中日スポーツ杯6R,5,4543,6.84,曇り ,南,5,4,6,重木輝彦,32,兵庫,48,A2,6.25,36.89,5.5,40.91,22.58,28.33
2020-09-07琵琶湖第７回中日スポーツ杯6R,6,3058,6.79,曇り ,南,5,4,2,原　義昭,62,岡山,55,B1,3.06,6.12,3.79,21.05,40.3,11.63
2020-09-07琵琶湖第７回中日スポーツ杯7R,1,3659,6.74,曇り ,南西,3,3,1,藤生雄人,45,群馬,54,A2,5.82,40.91,6.23,45.61,55.56,31.82
2020-09-07琵琶湖第７回中日スポーツ杯7R,2,3882,6.72,曇り ,南西,3,3,4,新田智彰,47,大阪,56,A2,5.6,41.05,5.24,32.76,22.92,25.93
2020-09-07琵琶湖第７回中日スポーツ杯7R,3,5007,6.82,曇り ,南西,3,3,6,近藤雄一,23,東京,57,B1,2.62,3.08,0.0,0.0,45.83,32.69
2020-09-07琵琶湖第７回中日スポーツ杯7R,4,3564,6.74,曇り ,南西,3,3,2,桑原　啓,50,福岡,53,B1,4.52,22.22,4.63,25.93,33.82,26.42
2020-09-07琵琶湖第７回中日スポーツ杯7R,5,4594,6.76,曇り ,南西,3,3,3,谷川祐一,38,滋賀,51,A2,6.58,51.97,6.16,49.63,18.03,18.75
2020-09-07琵琶湖第７回中日スポーツ杯7R,6,3569,6.79,曇り ,南西,3,3,5,増田　進,49,東京,53,B1,4.37,25.77,5.07,20.69,32.39,34.92
2020-09-07琵琶湖第７回中日スポーツ杯8R,1,4522,6.66,曇り ,南西,7,5,4,古澤光紀,32,福岡,53,A1,6.99,57.02,0.0,0.0,34.67,33.33
2020-09-07琵琶湖第７回中日スポーツ杯8R,2,4139,6.76,曇り ,南西,7,5,1,丹下　健,39,愛知,55,B1,5.0,29.63,5.03,31.03,38.81,40.32
2020-09-07琵琶湖第７回中日スポーツ杯8R,3,4106,6.75,曇り ,南西,7,5,2,坂井康嗣,40,佐賀,52,A2,5.64,37.04,5.15,15.38,17.54,37.74
2020-09-07琵琶湖第７回中日スポーツ杯8R,4,3036,6.79,曇り ,南西,7,5,5,吉本正昭,62,山口,58,B1,4.61,30.56,7.17,75.0,21.67,22.0
2020-09-07琵琶湖第７回中日スポーツ杯8R,5,5126,6.74,曇り ,南西,7,5,6,山下大輝,24,兵庫,51,B2,1.72,1.35,1.5,0.0,39.71,31.34
2020-09-07琵琶湖第７回中日スポーツ杯8R,6,4560,6.7,曇り ,南西,7,5,3,庄司樹良,29,東京,54,B1,4.55,23.08,4.61,35.48,25.37,37.5
2020-09-07琵琶湖第７回中日スポーツ杯9R,1,2876,6.81,曇り ,南西,5,4,1,鈴木幸夫,63,愛知,50,A1,6.66,54.69,5.5,40.0,18.03,25.0
2020-09-07琵琶湖第７回中日スポーツ杯9R,2,4421,6.74,曇り ,南西,5,4,5,森作広大,32,東京,56,B1,4.43,21.33,4.63,21.05,31.51,52.73
2020-09-07琵琶湖第７回中日スポーツ杯9R,3,4674,6.7,曇り ,南西,5,4,2,池田剛規,33,福岡,51,B1,4.76,29.27,4.44,20.0,17.74,30.3
2020-09-07琵琶湖第７回中日スポーツ杯9R,4,4543,6.73,曇り ,南西,5,4,3,重木輝彦,32,兵庫,48,A2,6.25,36.89,5.5,40.91,22.58,28.33
2020-09-07琵琶湖第７回中日スポーツ杯9R,5,4724,6.71,曇り ,南西,5,4,6,吉田祐貴,34,佐賀,51,B1,4.73,27.38,4.29,14.29,44.26,27.87
2020-09-07琵琶湖第７回中日スポーツ杯9R,6,5017,6.72,曇り ,南西,5,4,4,澤田尚也,21,滋賀,52,B1,5.05,26.56,4.24,17.79,17.07,26.92
2020-09-07琵琶湖第７回中日スポーツ杯10R,1,3582,6.73,曇り ,南,3,3,1,吉川昭男,47,滋賀,51,A1,6.03,40.63,7.24,60.13,25.0,38.33
2020-09-07琵琶湖第７回中日スポーツ杯10R,2,3813,6.73,曇り ,南,3,3,2,佐藤大介,44,愛知,53,A1,6.42,46.9,6.59,47.83,44.12,31.03
2020-09-07琵琶湖第７回中日スポーツ杯10R,3,4256,6.74,曇り ,南,3,3,3,渡辺浩司,36,福岡,51,A1,7.19,57.48,8.33,80.95,31.88,16.28
2020-09-07琵琶湖第７回中日スポーツ杯10R,4,4434,6.75,曇り ,南,3,3,5,田中辰彦,34,広島,53,A2,5.87,38.83,5.18,22.73,23.21,45.16
2020-09-07琵琶湖第７回中日スポーツ杯10R,5,3961,6.78,曇り ,南,3,3,4,谷村一哉,41,山口,54,A1,7.01,50.75,6.84,43.75,30.56,41.07
2020-09-07琵琶湖第７回中日スポーツ杯10R,6,3793,6.69,曇り ,南,3,3,6,高橋真吾,47,埼玉,55,B1,4.97,33.33,0.0,0.0,43.55,30.36
2020-09-07琵琶湖第７回中日スポーツ杯11R,1,4441,6.75,晴,南,4,4,3,末永由楽,34,岡山,54,A1,6.02,42.15,5.84,34.69,41.79,35.48
2020-09-07琵琶湖第７回中日スポーツ杯11R,2,3553,6.7,晴,南,4,4,5,平池仁志,48,香川,53,B1,4.51,24.24,5.8,45.0,40.85,47.46
2020-09-07琵琶湖第７回中日スポーツ杯11R,3,3877,6.79,晴,南,4,4,6,松浦博人,43,東京,56,A2,4.8,25.24,5.55,30.0,34.33,36.36
2020-09-07琵琶湖第７回中日スポーツ杯11R,4,3882,6.76,晴,南,4,4,1,新田智彰,47,大阪,56,A2,5.6,41.05,5.24,32.76,22.92,25.93
2020-09-07琵琶湖第７回中日スポーツ杯11R,5,4363,6.72,晴,南,4,4,2,大野芳顕,35,福岡,53,A1,6.28,46.28,5.18,27.27,29.41,18.75
2020-09-07琵琶湖第７回中日スポーツ杯11R,6,4766,6.77,晴,南,4,4,4,石井孝之,29,群馬,52,B1,4.16,24.1,4.7,20.0,29.09,29.23
2020-09-07琵琶湖第７回中日スポーツ杯12R,1,4522,6.65,晴,南西,6,6,1,古澤光紀,32,福岡,53,A1,6.99,57.02,0.0,0.0,34.67,33.33
2020-09-07琵琶湖第７回中日スポーツ杯12R,2,3659,6.7,晴,南西,6,6,5,藤生雄人,45,群馬,54,A2,5.82,40.91,6.23,45.61,55.56,31.82
2020-09-07琵琶湖第７回中日スポーツ杯12R,3,3054,6.72,晴,南西,6,6,4,北川幸典,57,広島,57,A2,5.79,44.71,7.0,47.83,57.33,27.69
2020-09-07琵琶湖第７回中日スポーツ杯12R,4,3251,6.79,晴,南西,6,6,2,平石和男,54,埼玉,51,A2,6.02,36.36,6.8,51.43,35.71,43.75
2020-09-07琵琶湖第７回中日スポーツ杯12R,5,3868,6.75,晴,南西,6,6,3,尾形栄治,45,東京,53,A2,5.65,36.67,0.0,0.0,34.38,42.67
2020-09-07琵琶湖第７回中日スポーツ杯12R,6,4633,6.77,晴,南西,6,6,6,森　智也,31,兵庫,50,B1,5.06,27.54,5.4,37.78,31.67,33.96
2020-09-07　津　津インクル開設９周年記念レース1R,1,5020,6.92,雨,南東,2,1,2,宮村勇哉,28,三重,55,B1,2.28,1.49,1.74,2.47,0.0,29.25
2020-09-07　津　津インクル開設９周年記念レース1R,2,4949,6.89,雨,南東,2,1,4,横田貴満,27,佐賀,51,B1,4.39,21.25,0.0,0.0,0.0,32.08
2020-09-07　津　津インクル開設９周年記念レース1R,3,4431,6.94,雨,南東,2,1,6,石塚裕介,34,三重,53,B1,4.8,33.33,5.66,36.79,0.0,41.36
2020-09-07　津　津インクル開設９周年記念レース1R,4,4943,6.94,雨,南東,2,1,5,八木治樹,29,愛知,52,B1,4.5,25.64,4.88,32.0,0.0,31.82
2020-09-07　津　津インクル開設９周年記念レース1R,5,3433,6.99,雨,南東,2,1,3,諏訪忠宏,52,埼玉,56,B1,3.14,13.04,4.15,11.54,0.0,38.12
2020-09-07　津　津インクル開設９周年記念レース1R,6,4036,6.92,雨,南東,2,1,1,金田　諭,41,埼玉,51,A1,6.79,52.88,5.09,9.09,0.0,38.33
2020-09-07　津　津インクル開設９周年記念レース2R,1,5112,6.92,雨,南東,1,1,5,砂長知輝,20,埼玉,53,B2,3.11,1.79,1.63,0.0,0.0,35.32
2020-09-07　津　津インクル開設９周年記念レース2R,2,5039,6.94,雨,南東,1,1,1,倉田茂将,22,愛知,55,B1,3.54,18.84,1.64,3.57,0.0,33.33
2020-09-07　津　津インクル開設９周年記念レース2R,3,4953,6.88,雨,南東,1,1,2,尾上雅也,25,埼玉,54,B1,4.42,26.42,2.42,12.5,0.0,40.09
2020-09-07　津　津インクル開設９周年記念レース2R,4,3982,6.97,雨,南東,1,1,4,福田　理,42,岡山,55,B1,5.22,30.14,4.5,31.25,0.0,35.21
2020-09-07　津　津インクル開設９周年記念レース2R,5,3578,6.97,雨,南東,1,1,3,塩田雄一,47,香川,50,B1,4.65,29.06,3.0,11.11,0.0,40.61
