レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-25下　関第６６回ボートレースメモリアル4R,5,3854,6.83,晴,東,4,4,下　関,2,吉川元浩,47,兵庫,51,A1,7.42,52.54,7.65,41.18,43.16,37.86
2020-08-25下　関第６６回ボートレースメモリアル4R,6,4371,6.87,晴,東,4,4,下　関,5,西山貴浩,33,福岡,52,A1,7.69,54.84,7.6,54.76,34.69,40.0
2020-08-25下　関第６６回ボートレースメモリアル5R,1,3744,6.82,晴,東,4,4,下　関,2,徳増秀樹,45,静岡,52,A1,7.83,55.96,7.25,60.0,32.69,31.25
2020-08-25下　関第６６回ボートレースメモリアル5R,2,3716,6.8,晴,東,4,4,下　関,4,石渡鉄兵,45,東京,52,A1,7.13,54.27,4.89,0.0,57.27,32.35
2020-08-25下　関第６６回ボートレースメモリアル5R,3,4030,6.88,晴,東,4,4,下　関,1,森高一真,42,香川,50,A1,7.45,55.65,6.73,45.95,53.54,35.64
2020-08-25下　関第６６回ボートレースメモリアル5R,4,4337,6.9,晴,東,4,4,下　関,5,平本真之,36,愛知,54,A1,7.63,57.81,8.06,66.67,30.53,33.0
2020-08-25下　関第６６回ボートレースメモリアル5R,5,3952,6.89,晴,東,4,4,下　関,6,中澤和志,44,埼玉,52,A1,7.01,48.2,6.48,47.83,28.42,30.1
2020-08-25下　関第６６回ボートレースメモリアル5R,6,4028,6.84,晴,東,4,4,下　関,3,田村隆信,42,徳島,54,A1,6.88,46.73,6.88,41.18,32.04,37.25
2020-08-25下　関第６６回ボートレースメモリアル6R,1,3942,6.85,晴,東,4,4,下　関,3,寺田　祥,41,山口,54,A1,7.23,53.39,7.55,59.12,30.93,39.05
2020-08-25下　関第６６回ボートレースメモリアル6R,2,4166,6.85,晴,東,4,4,下　関,2,吉田拡郎,38,岡山,51,A1,7.37,55.21,8.19,62.96,41.28,33.33
2020-08-25下　関第６６回ボートレースメモリアル6R,3,4061,6.85,晴,東,4,4,下　関,1,萩原秀人,41,福井,54,A1,7.51,55.88,6.97,54.84,35.11,29.29
2020-08-25下　関第６６回ボートレースメモリアル6R,4,3557,6.87,晴,東,4,4,下　関,4,太田和美,47,大阪,54,A1,7.01,51.33,4.38,25.0,31.68,28.71
2020-08-25下　関第６６回ボートレースメモリアル6R,5,3783,6.86,晴,東,4,4,下　関,5,瓜生正義,44,福岡,51,A1,7.76,53.51,6.27,40.0,30.39,33.33
2020-08-25下　関第６６回ボートレースメモリアル6R,6,4497,6.88,晴,東,4,4,下　関,6,桑原　悠,33,長崎,50,A1,6.56,43.44,7.63,66.67,38.54,44.12
2020-08-25下　関第６６回ボートレースメモリアル7R,1,4848,6.9,晴,東,4,4,下　関,5,仲谷颯仁,26,福岡,51,A1,7.65,67.48,8.45,70.0,42.71,29.7
2020-08-25下　関第６６回ボートレースメモリアル7R,2,3780,6.87,晴,東,4,4,下　関,1,魚谷智之,44,兵庫,51,A1,7.74,53.78,7.31,38.89,44.16,35.64
2020-08-25下　関第６６回ボートレースメモリアル7R,3,4266,6.93,晴,東,4,4,下　関,4,長田頼宗,35,東京,53,A1,6.92,44.44,6.76,36.0,31.82,36.54
2020-08-25下　関第６６回ボートレースメモリアル7R,4,4262,6.84,晴,東,4,4,下　関,6,馬場貴也,36,滋賀,53,A1,7.45,49.65,7.78,64.81,43.59,37.62
2020-08-25下　関第６６回ボートレースメモリアル7R,5,4350,6.87,晴,東,4,4,下　関,3,篠崎元志,34,福岡,51,A1,7.55,51.59,7.32,48.0,27.78,34.0
2020-08-25下　関第６６回ボートレースメモリアル7R,6,4450,6.87,晴,東,4,4,下　関,2,平高奈菜,33,香川,47,A1,7.73,60.91,7.19,59.26,28.43,39.6
2020-08-25下　関第６６回ボートレースメモリアル8R,1,4344,6.81,晴,東,3,3,下　関,1,新田雄史,35,三重,53,A1,7.92,64.6,7.36,48.48,46.53,32.71
2020-08-25下　関第６６回ボートレースメモリアル8R,2,3854,6.78,晴,東,3,3,下　関,3,吉川元浩,47,兵庫,51,A1,7.42,52.54,7.65,41.18,43.16,37.86
2020-08-25下　関第６６回ボートレースメモリアル8R,3,4459,6.84,晴,東,3,3,下　関,4,片岡雅裕,34,香川,51,A1,6.78,50.42,7.04,56.52,40.0,37.0
2020-08-25下　関第６６回ボートレースメモリアル8R,4,4095,6.88,晴,東,3,3,下　関,6,福来　剛,39,東京,52,A1,7.12,54.37,4.63,21.05,27.78,40.2
2020-08-25下　関第６６回ボートレースメモリアル8R,5,4296,6.83,晴,東,3,3,下　関,5,岡崎恭裕,33,福岡,50,A1,7.6,56.83,7.55,55.36,37.76,35.92
2020-08-25下　関第６６回ボートレースメモリアル8R,6,4064,6.8,晴,東,3,3,下　関,2,原田篤志,40,山口,51,A1,6.72,49.24,6.91,50.53,30.34,28.85
2020-08-25下　関第６６回ボートレースメモリアル9R,1,4477,6.79,晴,南東,3,3,下　関,1,篠崎仁志,32,福岡,53,A1,7.88,59.52,8.89,76.32,29.59,39.81
2020-08-25下　関第６６回ボートレースメモリアル9R,2,3946,6.8,晴,南東,3,3,下　関,2,赤岩善生,44,愛知,53,A1,7.15,50.94,7.16,55.81,29.89,39.0
2020-08-25下　関第６６回ボートレースメモリアル9R,3,4686,6.85,晴,南東,3,3,下　関,6,丸野一樹,29,滋賀,52,A1,7.3,55.0,6.57,42.86,32.65,38.83
2020-08-25下　関第６６回ボートレースメモリアル9R,4,3388,6.83,晴,南東,3,3,下　関,4,今垣光太,50,福井,51,A1,7.27,48.03,6.44,44.0,31.25,34.65
2020-08-25下　関第６６回ボートレースメモリアル9R,5,3744,6.74,晴,南東,3,3,下　関,3,徳増秀樹,45,静岡,52,A1,7.83,55.96,7.25,60.0,32.69,31.25
2020-08-25下　関第６６回ボートレースメモリアル9R,6,4063,6.82,晴,南東,3,3,下　関,5,市橋卓士,40,徳島,52,A1,6.83,54.0,7.27,57.69,39.08,37.74
2020-08-25下　関第６６回ボートレースメモリアル10R,1,3960,6.76,晴,東,4,4,下　関,1,菊地孝平,42,静岡,54,A1,7.01,40.35,7.49,55.32,41.67,28.28
2020-08-25下　関第６６回ボートレースメモリアル10R,2,4337,6.86,晴,東,4,4,下　関,3,平本真之,36,愛知,54,A1,7.63,57.81,8.06,66.67,30.53,33.0
2020-08-25下　関第６６回ボートレースメモリアル10R,3,3590,6.8,晴,東,4,4,下　関,2,濱野谷憲,46,東京,55,A1,7.57,57.61,5.12,23.53,30.51,41.58
2020-08-25下　関第６６回ボートレースメモリアル10R,4,3573,6.79,晴,東,4,4,下　関,4,前本泰和,48,広島,50,A1,8.44,66.67,7.05,51.76,31.48,31.68
2020-08-25下　関第６６回ボートレースメモリアル10R,5,4061,6.81,晴,東,4,4,下　関,5,萩原秀人,41,福井,54,A1,7.51,55.88,6.97,54.84,35.11,29.29
2020-08-25下　関第６６回ボートレースメモリアル10R,6,3779,6.8,晴,東,4,4,下　関,6,原田幸哉,44,長崎,52,A1,6.77,50.0,7.76,60.0,28.33,44.66
2020-08-25下　関第６６回ボートレースメモリアル11R,1,4044,6.83,晴,北東,4,4,下　関,4,湯川浩司,40,大阪,50,A1,7.4,51.85,6.58,46.15,35.64,33.96
2020-08-25下　関第６６回ボートレースメモリアル11R,2,3780,6.86,晴,北東,4,4,下　関,5,魚谷智之,44,兵庫,51,A1,7.74,53.78,7.31,38.89,44.16,35.64
2020-08-25下　関第６６回ボートレースメモリアル11R,3,4503,6.9,晴,北東,4,4,下　関,6,上野真之,32,佐賀,50,A1,7.98,62.99,7.32,48.65,30.3,47.0
2020-08-25下　関第６６回ボートレースメモリアル11R,4,3783,6.79,晴,北東,4,4,下　関,2,瓜生正義,44,福岡,51,A1,7.76,53.51,6.27,40.0,30.39,33.33
2020-08-25下　関第６６回ボートレースメモリアル11R,5,4028,6.8,晴,北東,4,4,下　関,1,田村隆信,42,徳島,54,A1,6.88,46.73,6.88,41.18,32.04,37.25
2020-08-25下　関第６６回ボートレースメモリアル11R,6,4586,6.83,晴,北東,4,4,下　関,3,磯部　誠,29,愛知,53,A1,7.9,59.2,3.33,0.0,48.39,28.26
2020-08-25下　関第６６回ボートレースメモリアル12R,1,4320,6.78,晴,北東,4,4,下　関,1,峰　竜太,35,佐賀,51,A1,9.09,77.44,7.96,51.85,31.68,32.67
2020-08-25下　関第６６回ボートレースメモリアル12R,2,4238,6.89,晴,北東,4,4,下　関,3,毒島　誠,36,群馬,52,A1,7.69,53.68,7.86,57.14,37.04,42.16
2020-08-25下　関第６６回ボートレースメモリアル12R,3,3897,6.83,晴,北東,4,4,下　関,2,白井英治,43,山口,52,A1,7.95,59.5,8.72,74.44,39.78,32.41
2020-08-25下　関第６６回ボートレースメモリアル12R,4,4024,6.73,晴,北東,4,4,下　関,4,井口佳典,43,三重,51,A1,7.89,58.82,7.79,50.0,41.38,34.91
2020-08-25下　関第６６回ボートレースメモリアル12R,5,3415,6.84,晴,北東,4,4,下　関,5,松井　繁,50,大阪,51,A1,7.73,56.83,6.48,39.13,34.62,34.34
2020-08-25下　関第６６回ボートレースメモリアル12R,6,4444,6.89,晴,北東,4,4,下　関,6,桐生順平,33,埼玉,51,A1,7.58,49.17,8.53,69.44,29.9,28.85
2020-08-25徳　山黒神杯争奪1R,1,4294,7.13,曇り ,南,3,3,徳　山,1,古賀繁輝,34,佐賀,56,A1,6.71,52.42,7.1,52.5,28.74,29.17
2020-08-25徳　山黒神杯争奪1R,2,4368,7.06,曇り ,南,3,3,徳　山,3,山口隆史,34,福岡,52,B1,4.63,17.59,0.0,0.0,41.54,29.27
2020-08-25徳　山黒神杯争奪1R,3,3614,7.14,曇り ,南,3,3,徳　山,4,谷　勝幸,47,広島,54,B1,4.66,22.11,4.49,28.57,57.14,38.89
2020-08-25徳　山黒神杯争奪1R,4,4803,7.08,曇り ,南,3,3,徳　山,2,飯田庄吾,26,福岡,55,B1,3.48,9.3,3.56,11.11,31.87,38.27
2020-08-25徳　山黒神杯争奪1R,5,5093,7.08,曇り ,南,3,3,徳　山,6,浦野　海,18,福岡,55,B2,1.86,2.63,1.31,0.0,24.64,29.94
2020-08-25徳　山黒神杯争奪1R,6,4855,7.1,曇り ,南,3,3,徳　山,5,江頭賢太,24,長崎,51,B1,3.73,14.81,4.31,19.23,48.31,32.34
2020-08-25徳　山黒神杯争奪2R,1,4545,7.02,晴,南東,4,4,徳　山,1,岡村慶太,32,福岡,54,A1,6.57,45.63,5.88,37.5,39.51,25.61
2020-08-25徳　山黒神杯争奪2R,2,4179,7.03,晴,南東,4,4,徳　山,5,広次　修,37,山口,51,A2,5.5,35.62,5.66,39.39,44.3,28.66
2020-08-25徳　山黒神杯争奪2R,3,3566,7.09,晴,南東,4,4,徳　山,2,川添英正,50,福岡,52,A2,5.02,31.0,5.4,33.33,37.21,29.27
2020-08-25徳　山黒神杯争奪2R,4,3434,7.14,晴,南東,4,4,徳　山,4,松尾宣邦,51,福岡,54,B1,5.15,34.19,5.3,40.0,28.89,37.58
2020-08-25徳　山黒神杯争奪2R,5,3108,7.12,晴,南東,4,4,徳　山,6,松本真吾,56,徳島,50,B1,3.55,15.6,3.69,15.38,16.13,31.18
2020-08-25徳　山黒神杯争奪2R,6,3680,7.15,晴,南東,4,4,徳　山,3,森林　太,47,長崎,54,B1,4.36,21.55,4.82,21.05,18.92,30.0
2020-08-25徳　山黒神杯争奪3R,1,4022,7.08,晴,南東,3,3,徳　山,3,待鳥雄紀,40,福岡,57,A2,6.14,39.6,0.0,0.0,40.0,29.11
2020-08-25徳　山黒神杯争奪3R,2,4359,7.18,晴,南東,3,3,徳　山,2,横川聖志,35,徳島,54,B1,5.13,34.94,6.03,46.67,40.51,35.67
2020-08-25徳　山黒神杯争奪3R,3,4413,7.09,晴,南東,3,3,徳　山,1,水摩　敦,34,福岡,50,A1,6.68,49.33,6.21,48.84,26.51,38.61
2020-08-25徳　山黒神杯争奪3R,4,4092,7.07,晴,南東,3,3,徳　山,4,岡部大輔,39,佐賀,52,A2,6.25,48.36,5.5,40.0,41.33,34.55
2020-08-25徳　山黒神杯争奪3R,5,3443,7.17,晴,南東,3,3,徳　山,5,森　秋光,50,岡山,55,B1,5.45,36.13,4.23,20.45,39.34,36.02
2020-08-25徳　山黒神杯争奪3R,6,3936,7.15,晴,南東,3,3,徳　山,6,三瀬　譲,43,長崎,55,B1,4.09,18.87,4.22,33.33,34.57,32.93
2020-08-25徳　山黒神杯争奪4R,1,3876,7.09,晴,南,4,4,徳　山,1,中辻崇人,43,福岡,53,A1,7.07,57.02,7.16,50.0,29.63,30.12
2020-08-25徳　山黒神杯争奪4R,2,3338,7.14,晴,南,4,4,徳　山,4,出本正博,55,広島,54,B1,4.27,13.95,3.76,12.0,28.0,36.14
2020-08-25徳　山黒神杯争奪4R,3,4336,7.13,晴,南,4,4,徳　山,2,松田竜馬,36,福岡,54,A2,5.47,38.1,5.2,40.0,38.46,34.12
2020-08-25徳　山黒神杯争奪4R,4,3361,7.07,晴,南,4,4,徳　山,5,岡部　浩,51,徳島,51,B1,5.22,32.26,4.27,29.55,29.17,31.65
2020-08-25徳　山黒神杯争奪4R,5,4968,7.16,晴,南,4,4,徳　山,3,宮崎光基,30,徳島,56,B2,1.62,0.0,1.72,4.0,45.83,26.58
2020-08-25徳　山黒神杯争奪4R,6,5142,7.14,晴,南,4,4,徳　山,6,常住　蓮,19,佐賀,51,B2,2.16,2.63,0.0,0.0,39.24,29.31
2020-08-25徳　山黒神杯争奪5R,1,4817,7.12,晴,南,4,4,徳　山,1,渡邉　翼,29,山口,50,B1,5.21,28.57,5.44,33.04,41.67,37.13
2020-08-25徳　山黒神杯争奪5R,2,4006,7.11,晴,南,4,4,徳　山,2,小野勇作,42,佐賀,50,A1,5.82,38.2,5.81,40.63,31.88,33.13
2020-08-25徳　山黒神杯争奪5R,3,3522,7.1,晴,南,4,4,徳　山,3,長溝一生,52,佐賀,54,A2,6.31,48.03,6.17,48.19,21.43,31.29
2020-08-25徳　山黒神杯争奪5R,4,3584,7.19,晴,南,4,4,徳　山,5,佐々木英,47,広島,54,A2,5.44,38.97,6.15,45.45,23.94,39.52
2020-08-25徳　山黒神杯争奪5R,5,4202,7.16,晴,南,4,4,徳　山,6,浮田圭浩,38,岡山,56,B1,5.41,34.51,5.51,38.6,30.56,28.92
2020-08-25徳　山黒神杯争奪5R,6,4422,7.13,晴,南,4,4,徳　山,4,永井亮次,31,大阪,54,B1,4.09,18.39,3.45,13.64,30.12,35.12
2020-08-25徳　山黒神杯争奪6R,1,4802,7.14,晴,南東,3,3,徳　山,2,中田達也,26,福岡,51,A1,6.38,48.61,6.13,38.71,23.19,28.14
2020-08-25徳　山黒神杯争奪6R,2,4039,7.2,晴,南東,3,3,徳　山,5,村上功祐,41,大阪,59,B1,5.46,33.33,0.0,0.0,27.03,16.03
2020-08-25徳　山黒神杯争奪6R,3,3784,7.13,晴,南東,3,3,徳　山,4,中島友和,43,佐賀,53,A2,5.87,44.17,6.08,50.0,34.29,29.65
2020-08-25徳　山黒神杯争奪6R,4,3680,7.16,晴,南東,3,3,徳　山,1,森林　太,47,長崎,54,B1,4.36,21.55,4.82,21.05,18.92,30.0
2020-08-25徳　山黒神杯争奪6R,5,4101,7.26,晴,南東,3,3,徳　山,6,三井所尊,41,佐賀,52,A1,7.25,61.86,7.3,69.57,35.62,32.0
2020-08-25徳　山黒神杯争奪6R,6,4855,7.21,晴,南東,3,3,徳　山,3,江頭賢太,24,長崎,51,B1,3.73,14.81,4.31,19.23,48.31,32.34
2020-08-25徳　山黒神杯争奪7R,1,4251,7.09,晴,南,3,3,徳　山,6,川崎誠志,37,山口,52,B1,4.74,27.88,4.09,21.52,25.0,26.35
2020-08-25徳　山黒神杯争奪7R,2,4126,7.14,晴,南,3,3,徳　山,1,吉本玲緒,41,広島,57,B1,4.4,23.58,3.3,18.52,43.59,34.71
2020-08-25徳　山黒神杯争奪7R,3,3936,7.15,晴,南,3,3,徳　山,2,三瀬　譲,43,長崎,55,B1,4.09,18.87,4.22,33.33,34.57,32.93
2020-08-25徳　山黒神杯争奪7R,4,5142,7.14,晴,南,3,3,徳　山,5,常住　蓮,19,佐賀,51,B2,2.16,2.63,0.0,0.0,39.24,29.31
2020-08-25徳　山黒神杯争奪7R,5,4803,7.12,晴,南,3,3,徳　山,3,飯田庄吾,26,福岡,55,B1,3.48,9.3,3.56,11.11,31.87,38.27
2020-08-25徳　山黒神杯争奪7R,6,3108,7.1,晴,南,3,3,徳　山,4,松本真吾,56,徳島,50,B1,3.55,15.6,3.69,15.38,16.13,31.18
2020-08-25徳　山黒神杯争奪8R,1,3338,7.07,晴,南東,4,4,徳　山,1,出本正博,55,広島,54,B1,4.27,13.95,3.76,12.0,28.0,36.14
2020-08-25徳　山黒神杯争奪8R,2,4402,7.13,晴,南東,4,4,徳　山,3,乙藤智史,35,福岡,53,A2,6.15,42.98,6.38,38.1,24.1,28.83
2020-08-25徳　山黒神杯争奪8R,3,4500,7.07,晴,南東,4,4,徳　山,5,山田康二,32,佐賀,52,A2,7.9,69.57,8.25,50.0,30.0,29.61
2020-08-25徳　山黒神杯争奪8R,4,3614,7.09,晴,南東,4,4,徳　山,6,谷　勝幸,47,広島,54,B1,4.66,22.11,4.49,28.57,57.14,38.89
2020-08-25徳　山黒神杯争奪8R,5,4718,7.03,晴,南東,4,4,徳　山,4,北川太一,27,佐賀,48,B1,5.15,31.46,4.22,23.91,25.29,27.06
2020-08-25徳　山黒神杯争奪8R,6,4287,7.06,晴,南東,4,4,徳　山,2,今井貴士,36,福岡,56,A1,6.55,53.39,6.06,40.0,44.59,29.68
2020-08-25徳　山黒神杯争奪9R,1,3584,7.2,晴,南東,5,5,徳　山,3,佐々木英,47,広島,54,A2,5.44,38.97,6.15,45.45,23.94,39.52
2020-08-25徳　山黒神杯争奪9R,2,3434,7.16,晴,南東,5,5,徳　山,1,松尾宣邦,51,福岡,54,B1,5.15,34.19,5.3,40.0,28.89,37.58
2020-08-25徳　山黒神杯争奪9R,3,4359,7.22,晴,南東,5,5,徳　山,4,横川聖志,35,徳島,54,B1,5.13,34.94,6.03,46.67,40.51,35.67
2020-08-25徳　山黒神杯争奪9R,4,4566,7.13,晴,南東,5,5,徳　山,6,塩田北斗,32,福岡,53,A1,7.62,61.21,7.37,68.42,33.77,33.97
2020-08-25徳　山黒神杯争奪9R,5,3616,7.16,晴,南東,5,5,徳　山,5,中村　真,47,福岡,54,A2,5.81,42.54,5.79,41.38,31.58,35.88
2020-08-25徳　山黒神杯争奪9R,6,4082,7.18,晴,南東,5,5,徳　山,2,濱崎　誠,41,大阪,52,A2,6.03,42.37,5.22,42.22,29.69,25.61
2020-08-25徳　山黒神杯争奪10R,1,4545,7.05,晴,南,4,4,徳　山,2,岡村慶太,32,福岡,54,A1,6.57,45.63,5.88,37.5,39.51,25.61
2020-08-25徳　山黒神杯争奪10R,2,4179,7.09,晴,南,4,4,徳　山,1,広次　修,37,山口,51,A2,5.5,35.62,5.66,39.39,44.3,28.66
2020-08-25徳　山黒神杯争奪10R,3,4802,7.18,晴,南,4,4,徳　山,4,中田達也,26,福岡,51,A1,6.38,48.61,6.13,38.71,23.19,28.14
2020-08-25徳　山黒神杯争奪10R,4,4092,7.14,晴,南,4,4,徳　山,3,岡部大輔,39,佐賀,52,A2,6.25,48.36,5.5,40.0,41.33,34.55
2020-08-25徳　山黒神杯争奪10R,5,4336,7.18,晴,南,4,4,徳　山,6,松田竜馬,36,福岡,54,A2,5.47,38.1,5.2,40.0,38.46,34.12
2020-08-25徳　山黒神杯争奪10R,6,4294,7.14,晴,南,4,4,徳　山,5,古賀繁輝,34,佐賀,56,A1,6.71,52.42,7.1,52.5,28.74,29.17
2020-08-25徳　山黒神杯争奪11R,1,4006,7.12,晴,南東,4,4,徳　山,1,小野勇作,42,佐賀,50,A1,5.82,38.2,5.81,40.63,31.88,33.13
2020-08-25徳　山黒神杯争奪11R,2,4022,7.12,晴,南東,4,4,徳　山,6,待鳥雄紀,40,福岡,57,A2,6.14,39.6,0.0,0.0,40.0,29.11
2020-08-25徳　山黒神杯争奪11R,3,4413,7.09,晴,南東,4,4,徳　山,2,水摩　敦,34,福岡,50,A1,6.68,49.33,6.21,48.84,26.51,38.61
2020-08-25徳　山黒神杯争奪11R,4,3361,7.1,晴,南東,4,4,徳　山,4,岡部　浩,51,徳島,51,B1,5.22,32.26,4.27,29.55,29.17,31.65
2020-08-25徳　山黒神杯争奪11R,5,4817,7.15,晴,南東,4,4,徳　山,5,渡邉　翼,29,山口,50,B1,5.21,28.57,5.44,33.04,41.67,37.13
2020-08-25徳　山黒神杯争奪11R,6,4039,7.21,晴,南東,4,4,徳　山,3,村上功祐,41,大阪,59,B1,5.46,33.33,0.0,0.0,27.03,16.03
2020-08-25徳　山黒神杯争奪12R,1,4287,7.08,晴,南東,3,3,徳　山,1,今井貴士,36,福岡,56,A1,6.55,53.39,6.06,40.0,44.59,29.68
2020-08-25徳　山黒神杯争奪12R,2,3784,7.11,晴,南東,3,3,徳　山,2,中島友和,43,佐賀,53,A2,5.87,44.17,6.08,50.0,34.29,29.65
2020-08-25徳　山黒神杯争奪12R,3,4718,7.08,晴,南東,3,3,徳　山,5,北川太一,27,佐賀,48,B1,5.15,31.46,4.22,23.91,25.29,27.06
2020-08-25徳　山黒神杯争奪12R,4,3876,7.06,晴,南東,3,3,徳　山,3,中辻崇人,43,福岡,53,A1,7.07,57.02,7.16,50.0,29.63,30.12
2020-08-25徳　山黒神杯争奪12R,5,3522,7.1,晴,南東,3,3,徳　山,6,長溝一生,52,佐賀,54,A2,6.31,48.03,6.17,48.19,21.43,31.29
2020-08-25徳　山黒神杯争奪12R,6,3566,7.11,晴,南東,3,3,徳　山,4,川添英正,50,福岡,52,A2,5.02,31.0,5.4,33.33,37.21,29.27
2020-08-25丸　亀サッポロビールカップ２０２０1R,1,3875,6.82,晴,北,4,4,丸　亀,1,廣中良一,43,山口,52,B1,4.24,23.58,4.04,22.92,44.58,29.41
2020-08-25丸　亀サッポロビールカップ２０２０1R,2,3445,6.83,晴,北,4,4,丸　亀,3,加藤高史,50,埼玉,53,A2,6.05,44.35,6.27,54.55,45.4,41.67
2020-08-25丸　亀サッポロビールカップ２０２０1R,3,3877,6.9,晴,北,4,4,丸　亀,6,松浦博人,43,東京,55,A2,4.77,26.13,4.92,24.32,28.65,31.03
2020-08-25丸　亀サッポロビールカップ２０２０1R,4,4765,6.84,晴,北,4,4,丸　亀,2,野田部宏,30,福岡,52,B1,3.4,11.9,0.0,0.0,38.82,32.0
2020-08-25丸　亀サッポロビールカップ２０２０1R,5,3815,6.88,晴,北,4,4,丸　亀,5,森岡満郎,44,岡山,53,A2,4.9,24.3,4.7,10.0,23.27,33.33
2020-08-25丸　亀サッポロビールカップ２０２０1R,6,3974,6.91,晴,北,4,4,丸　亀,4,深山祐二,43,佐賀,52,B1,4.21,22.68,3.91,18.18,21.74,37.5
2020-08-25丸　亀サッポロビールカップ２０２０2R,1,4395,6.87,晴,北,4,4,丸　亀,4,下河雅史,34,福岡,55,B1,4.75,23.68,6.05,36.84,47.34,18.75
2020-08-25丸　亀サッポロビールカップ２０２０2R,2,3883,6.88,晴,北,4,4,丸　亀,1,山根大樹,46,広島,54,B1,3.95,18.27,3.77,13.64,35.93,31.25
2020-08-25丸　亀サッポロビールカップ２０２０2R,3,3692,6.82,晴,北,4,4,丸　亀,5,竹腰正樹,49,福井,52,B1,4.49,27.59,6.03,43.33,25.75,24.14
