レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-14下　関オラレ下関オープン６周年記念4R,1,4514,6.7,晴,南西,3,3,6,上條嘉嗣,30,大阪,53,A2,5.9,44.78,6.46,40.0,31.36,41.96
2020-09-14下　関オラレ下関オープン６周年記念4R,2,3873,6.74,晴,南西,3,3,2,別府昌樹,44,広島,51,A2,6.36,46.09,5.72,27.78,27.35,35.59
2020-09-14下　関オラレ下関オープン６周年記念4R,3,4248,6.74,晴,南西,3,3,1,岡本　大,38,長崎,55,B1,4.57,24.53,4.91,36.36,31.58,35.09
2020-09-14下　関オラレ下関オープン６周年記念4R,4,4430,6.71,晴,南西,3,3,3,永田秀二,34,東京,56,A1,6.45,47.15,5.25,25.0,31.25,39.32
2020-09-14下　関オラレ下関オープン６周年記念4R,5,4174,6.73,晴,南西,3,3,5,赤坂俊輔,37,長崎,50,A1,7.56,56.36,6.78,50.0,29.25,19.82
2020-09-14下　関オラレ下関オープン６周年記念4R,6,4999,6.7,晴,南西,3,3,4,沓名貴輝,26,愛知,49,B1,2.86,9.72,0.0,0.0,35.92,39.64
2020-09-14下　関オラレ下関オープン６周年記念5R,1,4064,6.68,晴,西,3,3,1,原田篤志,40,山口,51,A1,6.81,52.0,6.88,50.26,50.47,42.34
2020-09-14下　関オラレ下関オープン６周年記念5R,2,2912,6.77,晴,西,3,3,3,尾崎鉄也,64,長崎,56,B1,4.41,24.21,3.06,11.11,35.4,26.61
2020-09-14下　関オラレ下関オープン６周年記念5R,3,4415,6.65,晴,西,3,3,4,下出卓矢,33,福井,55,A2,5.79,41.07,5.63,31.25,22.43,43.59
2020-09-14下　関オラレ下関オープン６周年記念5R,4,4564,6.72,晴,西,3,3,5,山本景士,32,広島,53,B1,5.33,30.65,5.14,30.23,38.33,31.58
2020-09-14下　関オラレ下関オープン６周年記念5R,5,3859,6.77,晴,西,3,3,2,多羅尾達,47,東京,53,B1,4.48,29.35,4.24,29.41,35.09,37.84
2020-09-14下　関オラレ下関オープン６周年記念5R,6,4088,6.64,晴,西,3,3,6,野田祥子,40,長崎,47,B1,4.55,29.49,4.05,26.32,30.16,40.35
2020-09-14下　関オラレ下関オープン６周年記念6R,1,3842,6.76,晴,北西,1,1,1,星野太郎,44,三重,51,B1,4.68,31.82,5.32,25.0,39.29,35.71
2020-09-14下　関オラレ下関オープン６周年記念6R,2,3562,6.71,晴,北西,1,1,3,山下和彦,51,広島,51,A1,6.35,46.92,5.53,33.33,23.58,28.57
2020-09-14下　関オラレ下関オープン６周年記念6R,3,3557,6.72,晴,北西,1,1,2,太田和美,47,大阪,55,A1,7.17,49.51,5.56,25.0,34.75,33.62
2020-09-14下　関オラレ下関オープン６周年記念6R,4,4269,6.71,晴,北西,1,1,6,杉山裕也,34,愛知,52,A2,6.65,51.11,7.0,0.0,37.93,29.91
2020-09-14下　関オラレ下関オープン６周年記念6R,5,4705,6.75,晴,北西,1,1,4,吉川勇作,32,長崎,54,B1,4.21,22.45,5.6,40.0,32.38,31.62
2020-09-14下　関オラレ下関オープン６周年記念6R,6,4287,6.75,晴,北西,1,1,5,今井貴士,36,福岡,55,A1,6.85,56.64,6.14,49.02,45.22,27.27
2020-09-14下　関オラレ下関オープン６周年記念7R,1,4168,6.62,晴,北,1,1,4,石野貴之,38,大阪,53,A1,6.45,43.18,6.52,56.0,56.25,33.63
2020-09-14下　関オラレ下関オープン６周年記念7R,2,3442,6.74,晴,北,1,1,1,宮武英司,51,香川,54,A2,5.69,35.83,5.58,38.71,20.41,38.74
2020-09-14下　関オラレ下関オープン６周年記念7R,3,4513,6.71,晴,北,1,1,5,河野真也,31,福岡,53,A2,5.68,35.23,5.1,31.03,30.19,38.46
2020-09-14下　関オラレ下関オープン６周年記念7R,4,4250,6.82,晴,北,1,1,3,藤川利文,37,福岡,54,B1,4.09,22.35,4.56,24.0,22.73,23.76
2020-09-14下　関オラレ下関オープン６周年記念7R,5,3666,6.74,晴,北,1,1,2,内野省一,50,愛知,53,B1,4.28,18.6,3.97,19.44,36.75,33.33
2020-09-14下　関オラレ下関オープン６周年記念7R,6,4187,6.75,晴,北,1,1,6,香川友尚,39,香川,53,B1,3.6,16.36,3.88,17.07,30.77,28.21
2020-09-14下　関オラレ下関オープン６周年記念8R,1,3870,6.74,晴,北,1,1,1,寺嶋　雄,44,福井,51,B1,4.42,24.24,0.0,0.0,28.89,28.95
2020-09-14下　関オラレ下関オープン６周年記念8R,2,4237,6.72,晴,北,1,1,2,大峯　豊,36,山口,53,A1,6.67,55.07,6.67,48.48,27.72,42.86
2020-09-14下　関オラレ下関オープン６周年記念8R,3,3959,6.7,晴,北,1,1,3,坪井康晴,42,静岡,54,A1,7.25,50.81,5.44,27.78,24.79,24.75
2020-09-14下　関オラレ下関オープン６周年記念8R,4,4594,6.73,晴,北,1,1,4,谷川祐一,38,滋賀,52,A2,6.4,50.0,6.74,56.41,33.02,28.32
2020-09-14下　関オラレ下関オープン６周年記念8R,5,3527,6.74,晴,北,1,1,6,中嶋誠一,49,長崎,50,A2,5.78,36.07,5.8,24.0,30.33,36.94
2020-09-14下　関オラレ下関オープン６周年記念8R,6,4245,6.74,晴,北,1,1,5,高橋直哉,38,東京,52,B1,4.52,20.83,3.88,12.5,43.16,30.77
2020-09-14下　関オラレ下関オープン６周年記念9R,1,3900,6.82,晴,北,1,1,1,香川素子,43,滋賀,47,A1,6.79,51.75,6.5,50.0,25.4,25.24
2020-09-14下　関オラレ下関オープン６周年記念9R,2,4088,6.68,晴,北,1,1,4,野田祥子,40,長崎,47,B1,4.55,29.49,4.05,26.32,30.16,40.35
2020-09-14下　関オラレ下関オープン６周年記念9R,3,3232,6.79,晴,北,1,1,2,山川美由,53,香川,46,A2,6.39,40.96,4.91,22.73,41.74,41.44
2020-09-14下　関オラレ下関オープン６周年記念9R,4,4473,6.76,晴,北,1,1,3,藤堂里香,33,福井,43,B2,3.63,15.79,0.0,0.0,27.13,28.95
2020-09-14下　関オラレ下関オープン６周年記念9R,5,4313,6.74,晴,北,1,1,6,西村美智,36,香川,51,A2,5.93,41.58,5.29,28.95,35.58,22.02
2020-09-14下　関オラレ下関オープン６周年記念9R,6,4882,6.76,晴,北,1,1,5,瀧川千依,24,広島,43,B2,3.69,22.62,0.0,0.0,31.86,36.04
2020-09-14下　関オラレ下関オープン６周年記念10R,1,4514,6.75,晴,北東,2,2,2,上條嘉嗣,30,大阪,53,A2,5.9,44.78,6.46,40.0,31.36,41.96
2020-09-14下　関オラレ下関オープン６周年記念10R,2,4259,6.82,晴,北東,2,2,5,真庭明志,36,長崎,52,A2,5.93,45.24,5.7,35.85,47.75,25.69
2020-09-14下　関オラレ下関オープン６周年記念10R,3,4388,6.73,晴,北東,2,2,6,是澤孝宏,35,滋賀,50,A2,6.6,43.3,6.78,55.56,29.06,41.03
2020-09-14下　関オラレ下関オープン６周年記念10R,4,4287,6.79,晴,北東,2,2,1,今井貴士,36,福岡,55,A1,6.85,56.64,6.14,49.02,45.22,27.27
2020-09-14下　関オラレ下関オープン６周年記念10R,5,4449,6.75,晴,北東,2,2,3,中嶋達也,33,兵庫,53,B1,3.97,22.22,4.09,36.36,41.07,25.24
2020-09-14下　関オラレ下関オープン６周年記念10R,6,3859,6.79,晴,北東,2,2,4,多羅尾達,47,東京,53,B1,4.48,29.35,4.24,29.41,35.09,37.84
2020-09-14下　関オラレ下関オープン６周年記念11R,1,4174,6.82,晴,北東,2,2,1,赤坂俊輔,37,長崎,50,A1,7.56,56.36,6.78,50.0,29.25,19.82
2020-09-14下　関オラレ下関オープン６周年記念11R,2,4261,6.75,晴,北東,2,2,4,岡　祐臣,36,三重,54,A1,6.61,46.83,6.69,50.0,28.97,24.76
2020-09-14下　関オラレ下関オープン６周年記念11R,3,4415,6.65,晴,北東,2,2,6,下出卓矢,33,福井,55,A2,5.79,41.07,5.63,31.25,22.43,43.59
2020-09-14下　関オラレ下関オープン６周年記念11R,4,4513,6.79,晴,北東,2,2,2,河野真也,31,福岡,53,A2,5.68,35.23,5.1,31.03,30.19,38.46
2020-09-14下　関オラレ下関オープン６周年記念11R,5,3842,6.76,晴,北東,2,2,3,星野太郎,44,三重,51,B1,4.68,31.82,5.32,25.0,39.29,35.71
2020-09-14下　関オラレ下関オープン６周年記念11R,6,4253,6.84,晴,北東,2,2,5,西川真人,37,滋賀,56,B1,4.71,23.4,5.83,33.33,32.74,35.9
2020-09-14下　関オラレ下関オープン６周年記念12R,1,4064,6.73,晴,北,2,2,3,原田篤志,40,山口,51,A1,6.81,52.0,6.88,50.26,50.47,42.34
2020-09-14下　関オラレ下関オープン６周年記念12R,2,4168,6.68,晴,北,2,2,1,石野貴之,38,大阪,53,A1,6.45,43.18,6.52,56.0,56.25,33.63
2020-09-14下　関オラレ下関オープン６周年記念12R,3,3557,6.74,晴,北,2,2,4,太田和美,47,大阪,55,A1,7.17,49.51,5.56,25.0,34.75,33.62
2020-09-14下　関オラレ下関オープン６周年記念12R,4,4832,6.74,晴,北,2,2,6,権藤俊光,33,大阪,53,A1,6.56,40.65,7.19,60.34,30.63,22.22
2020-09-14下　関オラレ下関オープン６周年記念12R,5,4430,6.78,晴,北,2,2,5,永田秀二,34,東京,56,A1,6.45,47.15,5.25,25.0,31.25,39.32
2020-09-14下　関オラレ下関オープン６周年記念12R,6,3959,6.72,晴,北,2,2,2,坪井康晴,42,静岡,54,A1,7.25,50.81,5.44,27.78,24.79,24.75
2020-09-14徳　山スポーツ報知杯争奪戦1R,1,4060,6.91,晴,北,1,1,1,島田一生,41,福岡,57,A2,5.56,38.1,5.57,39.22,24.71,32.97
2020-09-14徳　山スポーツ報知杯争奪戦1R,2,4980,6.94,晴,北,1,1,5,佐々木完,24,山口,49,B1,5.87,40.0,4.65,22.73,31.91,28.33
2020-09-14徳　山スポーツ報知杯争奪戦1R,3,3535,7.01,晴,北,1,1,3,渡　修平,48,兵庫,51,B1,4.24,21.65,5.33,33.33,34.52,34.44
2020-09-14徳　山スポーツ報知杯争奪戦1R,4,3701,6.97,晴,北,1,1,2,大西隆洋,47,香川,58,B1,3.78,16.88,3.84,16.22,34.52,29.41
2020-09-14徳　山スポーツ報知杯争奪戦1R,5,4930,6.86,晴,北,1,1,6,佐藤　悠,24,福井,53,B1,5.73,39.19,0.0,0.0,46.32,35.29
2020-09-14徳　山スポーツ報知杯争奪戦1R,6,3372,6.9,晴,北,1,1,4,加藤雅之,53,広島,51,B1,3.64,19.23,3.56,12.0,39.29,31.28
2020-09-14徳　山スポーツ報知杯争奪戦2R,1,3828,6.92,晴,東,1,1,1,明石正之,47,兵庫,51,A1,5.92,45.54,6.95,51.22,29.9,36.31
2020-09-14徳　山スポーツ報知杯争奪戦2R,2,4384,7.05,晴,東,1,1,5,鶴本崇文,35,大阪,52,A1,6.46,44.26,5.82,39.29,29.55,30.91
2020-09-14徳　山スポーツ報知杯争奪戦2R,3,3912,7.01,晴,東,1,1,6,川原正明,46,福井,49,A1,6.01,39.39,6.06,35.29,20.37,25.61
2020-09-14徳　山スポーツ報知杯争奪戦2R,4,3661,6.94,晴,東,1,1,3,柳瀬興志,51,山口,58,B1,5.68,39.22,5.47,33.58,47.37,27.27
2020-09-14徳　山スポーツ報知杯争奪戦2R,5,3832,6.97,晴,東,1,1,2,下田哲也,46,香川,55,A2,4.85,20.41,5.38,28.57,31.33,30.46
2020-09-14徳　山スポーツ報知杯争奪戦2R,6,2878,7.07,晴,東,1,1,4,富山弘幸,62,大阪,57,A2,5.53,30.1,5.83,39.62,24.72,28.49
2020-09-14徳　山スポーツ報知杯争奪戦3R,1,4357,6.93,晴,北西,3,3,1,田中和也,36,大阪,52,A1,7.21,59.26,5.77,33.33,35.96,35.84
2020-09-14徳　山スポーツ報知杯争奪戦3R,2,3825,7.0,晴,北西,3,3,3,宮嵜隆太,47,福岡,59,B1,3.63,20.0,2.89,0.0,28.57,35.36
2020-09-14徳　山スポーツ報知杯争奪戦3R,3,3572,7.05,晴,北西,3,3,6,安田政彦,49,兵庫,53,A1,6.63,48.06,6.73,48.65,26.37,34.43
2020-09-14徳　山スポーツ報知杯争奪戦3R,4,3555,7.0,晴,北西,3,3,5,野添貴裕,47,大阪,55,A2,6.9,54.87,7.2,61.36,30.21,32.12
2020-09-14徳　山スポーツ報知杯争奪戦3R,5,4009,7.02,晴,北西,3,3,4,小林一樹,41,山口,56,B1,5.05,28.57,5.72,37.04,45.98,30.39
2020-09-14徳　山スポーツ報知杯争奪戦3R,6,3571,7.0,晴,北西,3,3,2,寺本武司,49,長崎,55,B1,3.92,18.82,4.17,25.0,53.49,25.29
2020-09-14徳　山スポーツ報知杯争奪戦4R,1,4503,6.93,晴,南西,2,2,1,上野真之,32,佐賀,51,A1,7.9,61.74,7.06,51.61,28.05,28.92
2020-09-14徳　山スポーツ報知杯争奪戦4R,2,3907,6.94,晴,南西,2,2,2,村越　篤,42,香川,56,A2,5.72,38.16,6.29,45.16,34.83,33.52
2020-09-14徳　山スポーツ報知杯争奪戦4R,3,3187,7.03,晴,南西,2,2,3,篠原俊夫,59,香川,52,B1,3.71,20.0,3.25,12.5,47.67,33.88
2020-09-14徳　山スポーツ報知杯争奪戦4R,4,4346,7.01,晴,南西,2,2,5,前田健太,35,福岡,54,B1,4.74,23.97,4.6,23.33,41.77,35.06
2020-09-14徳　山スポーツ報知杯争奪戦4R,5,4007,7.01,晴,南西,2,2,4,榮田将彦,41,山口,49,B1,4.95,34.62,4.49,23.4,25.84,29.35
2020-09-14徳　山スポーツ報知杯争奪戦4R,6,5091,6.99,晴,南西,2,2,6,為本智也,19,福井,53,B2,3.83,23.4,0.0,0.0,42.05,26.01
2020-09-14徳　山スポーツ報知杯争奪戦5R,1,4472,6.99,晴,西,2,2,2,尾嶋一広,33,兵庫,56,A1,6.48,44.53,7.05,48.28,29.47,28.65
2020-09-14徳　山スポーツ報知杯争奪戦5R,2,3535,7.13,晴,西,2,2,5,渡　修平,48,兵庫,51,B1,4.24,21.65,5.33,33.33,34.52,34.44
2020-09-14徳　山スポーツ報知杯争奪戦5R,3,4163,6.97,晴,西,2,2,6,山崎裕司,38,広島,51,A2,6.02,42.86,5.9,30.77,28.05,35.0
2020-09-14徳　山スポーツ報知杯争奪戦5R,4,4315,6.95,晴,西,2,2,1,山崎昂介,36,長崎,52,B1,4.37,22.11,4.41,22.22,28.57,28.99
2020-09-14徳　山スポーツ報知杯争奪戦5R,5,3558,6.99,晴,西,2,2,3,山本浩次,47,岡山,56,A2,5.53,38.66,5.58,36.11,36.05,29.94
2020-09-14徳　山スポーツ報知杯争奪戦5R,6,4462,7.01,晴,西,2,2,4,夏山亮平,34,大阪,55,B1,5.4,40.0,2.62,10.34,22.22,28.57
2020-09-14徳　山スポーツ報知杯争奪戦6R,1,4930,6.9,晴,南西,3,3,2,佐藤　悠,24,福井,53,B1,5.73,39.19,0.0,0.0,46.32,35.29
2020-09-14徳　山スポーツ報知杯争奪戦6R,2,4374,6.99,晴,南西,3,3,1,永田義紘,36,広島,49,B1,4.98,31.73,4.18,17.86,35.48,28.9
2020-09-14徳　山スポーツ報知杯争奪戦6R,3,4184,6.93,晴,南西,3,3,6,渡邊雄一,34,大阪,49,A1,6.14,43.22,6.44,46.34,15.28,35.47
2020-09-14徳　山スポーツ報知杯争奪戦6R,4,3848,7.0,晴,南西,3,3,4,川上聡介,43,愛知,56,B1,5.02,26.32,5.23,27.27,22.83,31.15
2020-09-14徳　山スポーツ報知杯争奪戦6R,5,3832,6.98,晴,南西,3,3,3,下田哲也,46,香川,55,A2,4.85,20.41,5.38,28.57,31.33,30.46
2020-09-14徳　山スポーツ報知杯争奪戦6R,6,4596,7.04,晴,南西,3,3,5,葛原大陽,37,徳島,48,A2,6.22,42.45,5.73,40.63,38.04,33.52
2020-09-14徳　山スポーツ報知杯争奪戦7R,1,3555,6.99,晴,南西,3,3,2,野添貴裕,47,大阪,55,A2,6.9,54.87,7.2,61.36,30.21,32.12
2020-09-14徳　山スポーツ報知杯争奪戦7R,2,4143,7.01,晴,南西,3,3,1,浦田晃嗣,39,佐賀,56,B1,4.35,20.83,4.11,22.22,40.0,34.78
2020-09-14徳　山スポーツ報知杯争奪戦7R,3,4471,7.0,晴,南西,3,3,4,新田泰章,33,広島,52,B2,6.31,50.0,6.55,52.63,38.78,37.1
2020-09-14徳　山スポーツ報知杯争奪戦7R,4,4060,6.98,晴,南西,3,3,3,島田一生,41,福岡,57,A2,5.56,38.1,5.57,39.22,24.71,32.97
2020-09-14徳　山スポーツ報知杯争奪戦7R,5,3684,6.99,晴,南西,3,3,6,清水攻二,46,山口,53,A2,5.69,34.41,5.99,42.34,35.48,31.87
2020-09-14徳　山スポーツ報知杯争奪戦7R,6,4638,6.96,晴,南西,3,3,5,小林遼太,29,福岡,52,B1,5.22,34.25,4.47,15.79,25.64,29.55
2020-09-14徳　山スポーツ報知杯争奪戦8R,1,4007,7.01,晴,西,4,4,1,榮田将彦,41,山口,49,B1,4.95,34.62,4.49,23.4,25.84,29.35
2020-09-14徳　山スポーツ報知杯争奪戦8R,2,3935,6.99,晴,西,4,4,2,岩津徹郎,43,岡山,54,B1,5.25,32.95,4.69,31.25,25.81,33.15
2020-09-14徳　山スポーツ報知杯争奪戦8R,3,3685,6.98,晴,西,4,4,3,荒井輝年,46,岡山,57,A1,6.71,48.23,6.35,44.16,48.48,30.19
2020-09-14徳　山スポーツ報知杯争奪戦8R,4,3572,7.05,晴,西,4,4,5,安田政彦,49,兵庫,53,A1,6.63,48.06,6.73,48.65,26.37,34.43
2020-09-14徳　山スポーツ報知杯争奪戦8R,5,4980,6.98,晴,西,4,4,4,佐々木完,24,山口,49,B1,5.87,40.0,4.65,22.73,31.91,28.33
2020-09-14徳　山スポーツ報知杯争奪戦9R,1,3701,6.98,晴,南西,5,5,1,大西隆洋,47,香川,58,B1,3.78,16.88,3.84,16.22,34.52,29.41
2020-09-14徳　山スポーツ報知杯争奪戦9R,2,3661,7.01,晴,南西,5,5,2,柳瀬興志,51,山口,58,B1,5.68,39.22,5.47,33.58,47.37,27.27
2020-09-14徳　山スポーツ報知杯争奪戦9R,3,4424,6.88,晴,南西,5,5,3,松尾昂明,35,福岡,52,A2,6.28,49.66,5.94,35.29,27.71,17.39
2020-09-14徳　山スポーツ報知杯争奪戦9R,4,4472,6.98,晴,南西,5,5,4,尾嶋一広,33,兵庫,56,A1,6.48,44.53,7.05,48.28,29.47,28.65
2020-09-14徳　山スポーツ報知杯争奪戦9R,5,4272,7.04,晴,南西,5,5,5,大場広孝,38,福岡,58,A2,5.37,34.92,4.83,27.78,16.09,30.99
2020-09-14徳　山スポーツ報知杯争奪戦9R,6,4009,6.98,晴,南西,5,5,6,小林一樹,41,山口,56,B1,5.05,28.57,5.72,37.04,45.98,30.39
2020-09-14徳　山スポーツ報知杯争奪戦10R,1,4462,7.01,晴,南西,3,3,1,夏山亮平,34,大阪,55,B1,5.4,40.0,2.62,10.34,22.22,28.57
2020-09-14徳　山スポーツ報知杯争奪戦10R,2,3828,7.03,晴,南西,3,3,2,明石正之,47,兵庫,51,A1,5.92,45.54,6.95,51.22,29.9,36.31
2020-09-14徳　山スポーツ報知杯争奪戦10R,3,4596,7.09,晴,南西,3,3,4,葛原大陽,37,徳島,48,A2,6.22,42.45,5.73,40.63,38.04,33.52
2020-09-14徳　山スポーツ報知杯争奪戦10R,4,3571,7.03,晴,南西,3,3,3,寺本武司,49,長崎,55,B1,3.92,18.82,4.17,25.0,53.49,25.29
2020-09-14徳　山スポーツ報知杯争奪戦10R,5,3372,6.99,晴,南西,3,3,5,加藤雅之,53,広島,51,B1,3.64,19.23,3.56,12.0,39.29,31.28
2020-09-14徳　山スポーツ報知杯争奪戦10R,6,3955,7.03,晴,南西,3,3,6,眞田英二,43,徳島,51,A2,5.82,43.64,5.77,36.54,38.3,30.56
2020-09-14徳　山スポーツ報知杯争奪戦11R,1,3907,7.01,晴,南西,3,3,1,村越　篤,42,香川,56,A2,5.72,38.16,6.29,45.16,34.83,33.52
2020-09-14徳　山スポーツ報知杯争奪戦11R,2,4638,7.0,晴,南西,3,3,3,小林遼太,29,福岡,52,B1,5.22,34.25,4.47,15.79,25.64,29.55
2020-09-14徳　山スポーツ報知杯争奪戦11R,3,3558,7.05,晴,南西,3,3,5,山本浩次,47,岡山,56,A2,5.53,38.66,5.58,36.11,36.05,29.94
2020-09-14徳　山スポーツ報知杯争奪戦11R,4,4384,7.07,晴,南西,3,3,6,鶴本崇文,35,大阪,52,A1,6.46,44.26,5.82,39.29,29.55,30.91
2020-09-14徳　山スポーツ報知杯争奪戦11R,5,3848,7.05,晴,南西,3,3,2,川上聡介,43,愛知,56,B1,5.02,26.32,5.23,27.27,22.83,31.15
2020-09-14徳　山スポーツ報知杯争奪戦11R,6,3825,7.04,晴,南西,3,3,4,宮嵜隆太,47,福岡,59,B1,3.63,20.0,2.89,0.0,28.57,35.36
2020-09-14徳　山スポーツ報知杯争奪戦12R,1,3685,7.0,晴,南西,4,4,1,荒井輝年,46,岡山,57,A1,6.71,48.23,6.35,44.16,48.48,30.19
2020-09-14徳　山スポーツ報知杯争奪戦12R,2,4503,7.04,晴,南西,4,4,5,上野真之,32,佐賀,51,A1,7.9,61.74,7.06,51.61,28.05,28.92
2020-09-14徳　山スポーツ報知杯争奪戦12R,3,4184,6.99,晴,南西,4,4,2,渡邊雄一,34,大阪,49,A1,6.14,43.22,6.44,46.34,15.28,35.47
2020-09-14徳　山スポーツ報知杯争奪戦12R,4,4471,7.01,晴,南西,4,4,6,新田泰章,33,広島,52,B2,6.31,50.0,6.55,52.63,38.78,37.1
2020-09-14徳　山スポーツ報知杯争奪戦12R,5,4516,6.95,晴,南西,4,4,4,野口勝弘,33,愛知,53,A2,4.99,24.73,4.6,30.0,30.34,37.78
2020-09-14徳　山スポーツ報知杯争奪戦12R,6,4163,6.96,晴,南西,4,4,3,山崎裕司,38,広島,51,A2,6.02,42.86,5.9,30.77,28.05,35.0
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,1,4601,6.67,曇り ,東,1,1,1,森野正弘,35,山口,53,A1,6.82,50.0,5.95,38.1,31.3,40.81
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,2,3780,6.71,曇り ,東,1,1,4,魚谷智之,44,兵庫,51,A1,7.44,48.21,8.48,62.96,33.48,29.28
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,3,3918,6.7,曇り ,東,1,1,2,深井利寿,46,滋賀,51,A1,6.39,50.0,6.43,48.65,30.28,32.89
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,4,3956,6.72,曇り ,東,1,1,5,横澤剛治,43,静岡,55,A1,7.17,57.66,6.62,44.83,27.8,29.82
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,5,4812,6.64,曇り ,東,1,1,6,西野雄貴,30,徳島,52,A1,6.39,44.8,5.88,45.45,28.3,38.46
2020-09-14宮　島宮島チャンピオンカップ開設６６周年1R,6,4624,6.69,曇り ,東,1,1,3,高田　明,35,佐賀,49,A1,6.93,50.94,6.05,40.0,29.72,36.89
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,1,3499,6.68,曇り ,東,1,1,1,市川哲也,51,広島,51,A1,6.95,54.35,6.84,52.48,31.3,36.73
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,2,4370,6.67,曇り ,東,1,1,2,山口達也,33,岡山,56,A1,6.28,55.74,5.94,36.0,36.89,42.15
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,3,4366,6.65,曇り ,東,1,1,3,前沢丈史,34,東京,54,A1,6.68,47.48,6.71,55.88,28.02,37.1
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,4,3737,6.75,曇り ,東,1,1,4,上平真二,46,広島,53,A1,7.68,60.9,7.69,62.22,31.65,38.22
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,5,4371,6.63,曇り ,東,1,1,5,西山貴浩,33,福岡,52,A1,7.92,56.15,6.97,51.72,34.87,32.69
2020-09-14宮　島宮島チャンピオンカップ開設６６周年2R,6,4759,6.68,曇り ,東,1,1,6,今泉友吾,30,東京,51,A1,6.43,41.67,6.63,43.75,29.68,31.22
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,1,3024,6.64,曇り ,東,2,2,4,西島義則,58,広島,57,A1,7.6,63.24,6.89,55.68,29.78,33.03
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,2,3909,6.67,曇り ,東,2,2,2,佐々木康,47,静岡,54,A1,6.44,44.64,4.25,25.0,39.18,38.46
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,3,4218,6.65,曇り ,東,2,2,6,吉川喜継,39,滋賀,51,A1,6.4,44.14,5.7,25.0,30.59,39.82
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,4,4685,6.59,曇り ,東,2,2,5,島村隆幸,29,徳島,50,A1,7.31,64.18,6.36,41.67,45.78,35.24
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,5,3984,6.65,曇り ,東,2,2,3,坂口　周,42,三重,52,A1,6.96,52.13,7.54,50.0,28.83,38.05
2020-09-14宮　島宮島チャンピオンカップ開設６６周年3R,6,4757,6.66,曇り ,東,2,2,1,山田祐也,31,徳島,52,A1,6.44,45.99,6.03,51.61,34.47,34.07
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,1,3960,6.7,曇り ,東,2,2,2,菊地孝平,42,静岡,53,A1,7.16,40.38,7.27,26.92,28.83,39.55
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,2,4239,6.7,曇り ,東,2,2,6,竹田辰也,36,山口,52,A1,7.0,47.52,5.95,42.11,37.72,33.48
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,3,4391,6.73,曇り ,東,2,2,5,松田祐季,34,福井,52,A1,7.0,50.93,7.22,22.22,35.27,32.59
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,4,4075,6.74,曇り ,東,2,2,1,中野次郎,39,東京,53,A1,6.42,38.83,7.1,56.25,29.09,33.33
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,5,3719,6.78,曇り ,東,2,2,4,辻　栄蔵,45,広島,51,A1,6.59,42.17,7.64,63.28,31.09,31.25
2020-09-14宮　島宮島チャンピオンカップ開設６６周年4R,6,2992,6.74,曇り ,東,2,2,3,今村　豊,59,山口,51,A1,6.71,48.1,6.33,40.0,33.92,28.91
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,1,4337,6.77,晴,東,1,1,1,平本真之,36,愛知,55,A1,7.5,55.08,7.0,27.78,34.73,36.36
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,2,4573,6.64,晴,東,1,1,2,佐藤　翼,32,埼玉,51,A1,7.37,60.58,6.96,50.0,29.77,29.91
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,3,4296,6.7,晴,東,1,1,3,岡崎恭裕,33,福岡,50,A1,7.6,55.04,8.1,62.07,31.03,32.88
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,4,3918,6.69,晴,東,1,1,4,深井利寿,46,滋賀,51,A1,6.39,50.0,6.43,48.65,30.28,32.89
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,5,3158,6.72,晴,東,1,1,6,島川光男,55,広島,52,A1,6.25,44.62,7.05,59.13,34.51,36.32
2020-09-14宮　島宮島チャンピオンカップ開設６６周年5R,6,4601,6.71,晴,東,1,1,5,森野正弘,35,山口,53,A1,6.82,50.0,5.95,38.1,31.3,40.81
