レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-12丸　亀マクール杯4R,2,4332,6.87,晴,西,1,1,丸　亀,1,村上彰一,36,福岡,56,B1,3.24,9.09,3.96,22.22,27.85,22.22
2020-08-12丸　亀マクール杯4R,3,4643,6.85,晴,西,1,1,丸　亀,6,近江翔吾,27,香川,51,A2,6.79,45.68,6.74,50.61,33.96,52.94
2020-08-12丸　亀マクール杯4R,4,3571,6.95,晴,西,1,1,丸　亀,4,寺本武司,48,長崎,54,B1,4.19,21.59,4.61,27.78,27.44,10.53
2020-08-12丸　亀マクール杯4R,5,4514,6.95,晴,西,1,1,丸　亀,5,上條嘉嗣,30,大阪,54,A2,6.04,44.54,7.0,47.06,29.17,50.0
2020-08-12丸　亀マクール杯4R,6,4393,6.94,晴,西,1,1,丸　亀,2,田中孝明,34,福岡,56,B1,4.49,22.67,5.54,38.46,17.9,0.0
2020-08-12丸　亀マクール杯5R,1,4567,6.89,晴,西,2,2,丸　亀,1,上村慎太,32,山口,51,B1,4.31,20.0,4.96,33.33,30.0,30.0
2020-08-12丸　亀マクール杯5R,2,4820,6.91,晴,西,2,2,丸　亀,4,上野　励,28,福岡,56,B1,2.85,3.03,2.63,12.5,30.86,22.22
2020-08-12丸　亀マクール杯5R,3,4111,6.94,晴,西,2,2,丸　亀,6,奥田　誠,40,広島,55,A1,5.73,40.32,5.63,43.9,31.93,60.0
2020-08-12丸　亀マクール杯5R,4,4023,6.93,晴,西,2,2,丸　亀,2,柴田友和,42,福岡,52,B1,4.47,21.65,4.18,18.18,26.25,22.22
2020-08-12丸　亀マクール杯5R,5,4277,6.84,晴,西,2,2,丸　亀,3,金田大輔,37,岡山,51,B1,4.41,25.35,5.78,34.78,26.11,28.57
2020-08-12丸　亀マクール杯5R,6,3901,7.01,晴,西,2,2,丸　亀,5,松田憲幸,43,山口,52,A2,5.34,30.71,4.79,28.57,23.42,26.67
2020-08-12丸　亀マクール杯6R,1,4436,6.91,晴,西,2,2,丸　亀,1,渋谷明憲,34,大阪,52,A2,5.46,39.81,5.15,31.25,27.67,50.0
2020-08-12丸　亀マクール杯6R,2,4790,6.86,晴,西,2,2,丸　亀,5,柳内敬太,30,兵庫,51,B1,4.71,26.8,5.03,40.0,28.57,40.0
2020-08-12丸　亀マクール杯6R,3,4009,6.83,晴,西,2,2,丸　亀,3,小林一樹,41,山口,57,B1,5.05,27.71,5.6,30.0,43.79,22.22
2020-08-12丸　亀マクール杯6R,4,3746,6.88,晴,西,2,2,丸　亀,4,岡瀬正人,45,岡山,52,A2,6.0,40.88,6.0,37.21,27.81,45.45
2020-08-12丸　亀マクール杯6R,5,3424,7.04,晴,西,2,2,丸　亀,2,松浦　努,54,岡山,56,B1,3.6,18.6,0.0,0.0,29.88,33.33
2020-08-12丸　亀マクール杯6R,6,4221,6.87,晴,西,2,2,丸　亀,6,南部圭史,38,香川,49,B2,3.32,12.2,3.73,14.84,31.58,45.45
2020-08-12丸　亀マクール杯7R,1,4771,6.88,晴,西,2,2,丸　亀,1,下寺秀和,27,広島,56,A2,6.22,44.78,5.92,44.0,30.38,33.33
2020-08-12丸　亀マクール杯7R,2,3982,6.88,晴,西,2,2,丸　亀,2,福田　理,42,岡山,57,B1,4.9,26.87,4.5,26.19,36.81,35.0
2020-08-12丸　亀マクール杯7R,3,4969,6.86,晴,西,2,2,丸　亀,3,町田洸希,29,長崎,53,B1,3.67,9.72,1.94,0.0,34.21,50.0
2020-08-12丸　亀マクール杯7R,4,5041,6.91,晴,西,2,2,丸　亀,4,荒牧凪沙,21,福岡,51,B1,3.4,9.09,2.31,6.9,29.19,66.67
2020-08-12丸　亀マクール杯7R,5,4580,6.92,晴,西,2,2,丸　亀,6,長谷川雅,31,岡山,52,A1,6.24,40.32,6.42,36.84,37.97,33.33
2020-08-12丸　亀マクール杯7R,6,4894,6.84,晴,西,2,2,丸　亀,5,原村拓也,29,香川,51,B2,4.51,20.51,3.24,12.9,30.26,10.0
2020-08-12丸　亀マクール杯8R,1,4514,6.89,晴,北西,1,1,丸　亀,2,上條嘉嗣,30,大阪,54,A2,6.04,44.54,7.0,47.06,29.17,50.0
2020-08-12丸　亀マクール杯8R,2,4601,6.92,晴,北西,1,1,丸　亀,1,森野正弘,35,山口,54,A1,6.79,52.75,6.04,36.73,33.76,11.11
2020-08-12丸　亀マクール杯8R,3,4057,6.91,晴,北西,1,1,丸　亀,4,松井賢治,41,兵庫,52,A2,5.73,37.5,5.78,42.5,24.18,0.0
2020-08-12丸　亀マクール杯8R,4,4332,6.91,晴,北西,1,1,丸　亀,3,村上彰一,36,福岡,56,B1,3.24,9.09,3.96,22.22,27.85,22.22
2020-08-12丸　亀マクール杯8R,5,5043,6.82,晴,北西,1,1,丸　亀,6,中村日向,21,香川,53,B1,3.7,12.16,2.82,9.8,32.73,22.22
2020-08-12丸　亀マクール杯8R,6,3723,6.89,晴,北西,1,1,丸　亀,5,白井弘文,49,山口,56,B1,4.05,16.48,3.73,19.23,19.74,11.11
2020-08-12丸　亀マクール杯9R,1,4643,6.89,晴,西,1,1,丸　亀,3,近江翔吾,27,香川,51,A2,6.79,45.68,6.74,50.61,33.96,52.94
2020-08-12丸　亀マクール杯9R,2,3722,6.85,晴,西,1,1,丸　亀,4,西村秀樹,50,福岡,52,B1,3.85,10.96,3.86,0.0,26.28,22.22
2020-08-12丸　亀マクール杯9R,3,5092,6.85,晴,西,1,1,丸　亀,6,篠原晟弥,19,福岡,51,B1,2.76,6.76,1.93,7.14,37.01,11.11
2020-08-12丸　亀マクール杯9R,4,3901,6.87,晴,西,1,1,丸　亀,1,松田憲幸,43,山口,52,A2,5.34,30.71,4.79,28.57,23.42,26.67
2020-08-12丸　亀マクール杯9R,5,3571,6.9,晴,西,1,1,丸　亀,2,寺本武司,48,長崎,54,B1,4.19,21.59,4.61,27.78,27.44,10.53
2020-08-12丸　亀マクール杯9R,6,4567,6.8,晴,西,1,1,丸　亀,5,上村慎太,32,山口,51,B1,4.31,20.0,4.96,33.33,30.0,30.0
2020-08-12丸　亀マクール杯10R,1,3746,6.92,晴,南,1,1,丸　亀,1,岡瀬正人,45,岡山,52,A2,6.0,40.88,6.0,37.21,27.81,45.45
2020-08-12丸　亀マクール杯10R,2,4558,6.93,晴,南,1,1,丸　亀,2,宮野　仁,30,岡山,54,B1,5.03,29.9,4.58,26.32,37.42,50.0
2020-08-12丸　亀マクール杯10R,3,4436,6.93,晴,南,1,1,丸　亀,3,渋谷明憲,34,大阪,52,A2,5.46,39.81,5.15,31.25,27.67,50.0
2020-08-12丸　亀マクール杯10R,4,3753,7.05,晴,南,1,1,丸　亀,4,河上哲也,49,香川,53,B1,3.72,15.73,4.37,23.62,29.8,0.0
2020-08-12丸　亀マクール杯10R,5,4393,6.85,晴,南,1,1,丸　亀,5,田中孝明,34,福岡,56,B1,4.49,22.67,5.54,38.46,17.9,0.0
2020-08-12丸　亀マクール杯10R,6,4023,6.88,晴,南,1,1,丸　亀,6,柴田友和,42,福岡,52,B1,4.47,21.65,4.18,18.18,26.25,22.22
2020-08-12丸　亀マクール杯11R,1,4580,7.0,晴,南西,1,1,丸　亀,1,長谷川雅,31,岡山,52,A1,6.24,40.32,6.42,36.84,37.97,33.33
2020-08-12丸　亀マクール杯11R,2,4771,6.92,晴,南西,1,1,丸　亀,3,下寺秀和,27,広島,56,A2,6.22,44.78,5.92,44.0,30.38,33.33
2020-08-12丸　亀マクール杯11R,3,4601,6.87,晴,南西,1,1,丸　亀,6,森野正弘,35,山口,54,A1,6.79,52.75,6.04,36.73,33.76,11.11
2020-08-12丸　亀マクール杯11R,4,4009,6.88,晴,南西,1,1,丸　亀,4,小林一樹,41,山口,57,B1,5.05,27.71,5.6,30.0,43.79,22.22
2020-08-12丸　亀マクール杯11R,5,3454,6.96,晴,南西,1,1,丸　亀,5,井川大作,49,岡山,60,B1,4.7,21.51,4.67,19.23,24.07,9.09
2020-08-12丸　亀マクール杯11R,6,3949,6.98,晴,南西,1,1,丸　亀,2,今出晋二,44,岡山,57,B1,3.93,15.52,3.78,22.22,31.48,22.22
2020-08-12丸　亀マクール杯12R,1,3822,6.87,晴,南,2,2,丸　亀,1,平尾崇典,47,岡山,50,A1,7.61,61.47,7.03,44.83,27.54,54.55
2020-08-12丸　亀マクール杯12R,2,4356,6.86,晴,南,2,2,丸　亀,5,長岡良也,36,兵庫,51,A1,7.17,58.68,7.95,70.0,29.61,28.57
2020-08-12丸　亀マクール杯12R,3,3907,6.91,晴,南,2,2,丸　亀,2,村越　篤,42,香川,55,A2,5.61,35.94,5.77,40.15,32.5,22.22
2020-08-12丸　亀マクール杯12R,4,4652,6.95,晴,南,2,2,丸　亀,6,酒見峻介,35,佐賀,49,B1,4.32,17.36,4.89,33.33,21.43,70.0
2020-08-12丸　亀マクール杯12R,5,4210,6.91,晴,南,2,2,丸　亀,3,松村康太,37,福井,53,A2,6.11,35.9,6.09,54.55,29.8,30.0
2020-08-12丸　亀マクール杯12R,6,3427,6.95,晴,南,2,2,丸　亀,4,大賀広幸,53,山口,53,A2,6.34,46.81,4.92,23.08,26.92,63.64
2020-08-12鳴　門第５３回渦王杯競走1R,1,3304,6.76,晴,南東,2,2,鳴　門,1,烏野賢太,52,徳島,52,A2,6.21,41.13,6.81,51.74,39.71,37.88
2020-08-12鳴　門第５３回渦王杯競走1R,2,4333,6.86,晴,南東,2,2,鳴　門,3,村田友也,36,徳島,64,B2,3.83,20.83,4.39,25.17,36.11,30.86
2020-08-12鳴　門第５３回渦王杯競走1R,3,3477,6.75,晴,南東,2,2,鳴　門,6,近藤稔也,49,徳島,54,B1,4.72,24.14,4.49,25.47,42.25,32.1
2020-08-12鳴　門第５３回渦王杯競走1R,4,4316,6.87,晴,南東,2,2,鳴　門,5,山口裕太,36,広島,54,B1,4.14,20.99,0.0,0.0,45.07,33.33
2020-08-12鳴　門第５３回渦王杯競走1R,5,2935,6.85,晴,南東,2,2,鳴　門,4,幸本　誠,62,広島,53,B1,3.88,18.28,4.23,19.35,37.97,43.21
2020-08-12鳴　門第５３回渦王杯競走1R,6,5025,6.84,晴,南東,2,2,鳴　門,2,粟田　祥,25,徳島,57,B2,2.0,3.57,1.48,0.0,29.17,41.67
2020-08-12鳴　門第５３回渦王杯競走2R,1,3788,6.72,晴,南東,3,3,鳴　門,5,一宮稔弘,48,徳島,51,A1,6.86,51.46,6.41,50.85,27.38,37.66
2020-08-12鳴　門第５３回渦王杯競走2R,2,4907,6.72,晴,南東,3,3,鳴　門,2,小池修平,25,大阪,54,A1,6.48,50.0,4.44,25.0,31.51,50.0
2020-08-12鳴　門第５３回渦王杯競走2R,3,5049,6.74,晴,南東,3,3,鳴　門,3,松井友汰,25,大阪,53,B1,3.38,15.0,2.42,4.17,32.14,33.75
2020-08-12鳴　門第５３回渦王杯競走2R,4,3743,6.75,晴,南東,3,3,鳴　門,6,林　美憲,45,徳島,51,A1,6.54,52.0,6.67,50.54,31.18,31.08
2020-08-12鳴　門第５３回渦王杯競走2R,5,4416,6.73,晴,南東,3,3,鳴　門,1,三宅健太,33,広島,55,A2,5.53,32.35,5.08,20.0,38.67,34.52
2020-08-12鳴　門第５３回渦王杯競走2R,6,4951,6.78,晴,南東,3,3,鳴　門,4,新田洋一,26,広島,53,B1,4.31,18.97,3.27,13.51,38.36,37.66
2020-08-12鳴　門第５３回渦王杯競走3R,1,4812,6.75,晴,南東,3,3,鳴　門,1,西野雄貴,30,徳島,53,A1,6.14,43.75,6.91,57.21,37.33,36.0
2020-08-12鳴　門第５３回渦王杯競走3R,2,4427,6.74,晴,南東,3,3,鳴　門,4,秦　英悟,34,大阪,52,A1,7.31,60.58,6.11,39.13,37.21,43.59
2020-08-12鳴　門第５３回渦王杯競走3R,3,3443,6.8,晴,南東,3,3,鳴　門,6,森　秋光,50,岡山,54,B1,5.54,37.61,4.66,26.32,47.14,45.83
2020-08-12鳴　門第５３回渦王杯競走3R,4,3456,6.85,晴,南東,3,3,鳴　門,2,松下　潤,49,徳島,53,B1,4.08,17.65,3.68,14.93,34.12,41.03
2020-08-12鳴　門第５３回渦王杯競走3R,5,4323,6.79,晴,南東,3,3,鳴　門,5,山田佑樹,33,岡山,56,B1,4.76,30.3,4.28,23.26,52.24,45.33
2020-08-12鳴　門第５３回渦王杯競走4R,1,3333,6.73,晴,南東,3,3,鳴　門,1,丸尾義孝,52,徳島,52,A1,6.37,43.9,6.51,50.37,30.12,42.86
2020-08-12鳴　門第５３回渦王杯競走4R,2,4000,6.8,晴,南東,3,3,鳴　門,2,松本博昭,43,広島,55,A2,5.98,41.23,6.2,41.46,47.44,31.25
2020-08-12鳴　門第５３回渦王杯競走4R,3,4967,6.75,晴,南東,3,3,鳴　門,6,中村魁生,22,大阪,50,A2,5.65,42.11,6.0,50.0,38.64,33.77
2020-08-12鳴　門第５３回渦王杯競走4R,4,3587,6.85,晴,南東,3,3,鳴　門,3,武田信一,47,徳島,61,B1,4.79,29.07,5.07,31.86,33.77,43.42
2020-08-12鳴　門第５３回渦王杯競走4R,5,3600,6.82,晴,南東,3,3,鳴　門,4,玄馬　徹,50,岡山,50,B1,4.39,30.12,5.19,40.74,30.34,36.59
2020-08-12鳴　門第５３回渦王杯競走4R,6,3361,6.75,晴,南東,3,3,鳴　門,5,岡部　浩,51,徳島,52,B1,5.28,32.53,5.31,33.13,48.57,33.33
2020-08-12鳴　門第５３回渦王杯競走5R,1,4063,6.78,晴,南東,2,2,鳴　門,2,市橋卓士,40,徳島,54,A1,6.86,53.96,7.22,55.56,42.11,38.36
2020-08-12鳴　門第５３回渦王杯競走5R,2,4219,6.78,晴,南東,2,2,鳴　門,1,本岡勝利,38,広島,57,B1,4.2,15.69,4.46,17.14,38.67,31.33
2020-08-12鳴　門第５３回渦王杯競走5R,3,3439,6.89,晴,南東,2,2,鳴　門,3,大平誉史,51,大阪,54,A2,6.02,41.05,4.81,30.77,38.57,32.88
2020-08-12鳴　門第５３回渦王杯競走5R,4,3997,6.77,晴,南東,2,2,鳴　門,6,北村征嗣,41,大阪,55,A1,7.11,52.45,6.53,48.94,43.24,32.5
2020-08-12鳴　門第５３回渦王杯競走5R,5,3884,6.8,晴,南東,2,2,鳴　門,4,豊田　聡,46,徳島,51,B1,3.58,10.39,4.37,20.14,36.49,40.28
2020-08-12鳴　門第５３回渦王杯競走5R,6,5025,6.77,晴,南東,2,2,鳴　門,5,粟田　祥,25,徳島,57,B2,2.0,3.57,1.48,0.0,29.17,41.67
2020-08-12鳴　門第５３回渦王杯競走6R,1,3430,6.8,晴,南東,2,2,鳴　門,4,角浜　修,52,広島,55,B1,4.71,27.2,5.29,28.57,37.5,31.17
2020-08-12鳴　門第５３回渦王杯競走6R,2,5049,6.86,晴,南東,2,2,鳴　門,5,松井友汰,25,大阪,53,B1,3.38,15.0,2.42,4.17,32.14,33.75
2020-08-12鳴　門第５３回渦王杯競走6R,3,4116,6.77,晴,南東,2,2,鳴　門,3,川田正人,39,徳島,51,A2,5.15,31.82,5.76,37.14,30.88,32.89
2020-08-12鳴　門第５３回渦王杯競走6R,4,4054,6.76,晴,南東,2,2,鳴　門,2,福嶋智之,42,岡山,53,B1,4.99,28.13,4.2,24.49,35.42,38.67
2020-08-12鳴　門第５３回渦王杯競走6R,5,4028,6.69,晴,南東,2,2,鳴　門,6,田村隆信,42,徳島,54,A1,6.95,46.88,7.49,58.02,15.71,33.73
2020-08-12鳴　門第５３回渦王杯競走7R,1,4762,6.78,晴,南東,2,2,鳴　門,2,藤原啓史,30,岡山,50,A1,7.08,54.08,6.23,50.0,38.46,32.47
2020-08-12鳴　門第５３回渦王杯競走7R,2,3743,6.87,晴,南東,2,2,鳴　門,4,林　美憲,45,徳島,51,A1,6.54,52.0,6.67,50.54,31.18,31.08
2020-08-12鳴　門第５３回渦王杯競走7R,3,4257,6.81,晴,南東,2,2,鳴　門,3,古川　健,36,広島,50,B1,4.79,32.63,4.3,20.0,30.38,34.94
2020-08-12鳴　門第５３回渦王杯競走7R,4,4323,6.81,晴,南東,2,2,鳴　門,1,山田佑樹,33,岡山,56,B1,4.76,30.3,4.28,23.26,52.24,45.33
2020-08-12鳴　門第５３回渦王杯競走7R,5,4732,6.76,晴,南東,2,2,鳴　門,5,堀本和也,31,徳島,55,B2,5.56,40.0,6.45,46.81,34.21,42.53
2020-08-12鳴　門第５３回渦王杯競走7R,6,4271,6.78,晴,南東,2,2,鳴　門,6,川崎公靖,38,広島,52,B1,4.8,26.92,5.52,34.78,31.65,34.62
2020-08-12鳴　門第５３回渦王杯競走8R,1,4052,6.82,晴,南東,3,3,鳴　門,5,興津　藍,39,徳島,50,A1,7.37,54.72,7.29,52.5,43.33,34.52
2020-08-12鳴　門第５３回渦王杯競走8R,2,3820,6.84,晴,南東,3,3,鳴　門,6,樫葉次郎,48,徳島,57,B1,4.73,24.39,4.76,25.17,44.83,43.21
2020-08-12鳴　門第５３回渦王杯競走8R,3,4951,6.85,晴,南東,3,3,鳴　門,3,新田洋一,26,広島,53,B1,4.31,18.97,3.27,13.51,38.36,37.66
2020-08-12鳴　門第５３回渦王杯競走8R,4,2935,6.74,晴,南東,3,3,鳴　門,1,幸本　誠,62,広島,53,B1,3.88,18.28,4.23,19.35,37.97,43.21
2020-08-12鳴　門第５３回渦王杯競走8R,5,3333,6.77,晴,南東,3,3,鳴　門,4,丸尾義孝,52,徳島,52,A1,6.37,43.9,6.51,50.37,30.12,42.86
2020-08-12鳴　門第５３回渦王杯競走8R,6,5001,6.71,晴,南東,3,3,鳴　門,2,坂本雅佳,25,岡山,56,B1,3.27,14.16,3.56,11.11,35.06,34.94
2020-08-12鳴　門第５３回渦王杯競走9R,1,3443,6.81,晴,南東,2,2,鳴　門,2,森　秋光,50,岡山,54,B1,5.54,37.61,4.66,26.32,47.14,45.83
2020-08-12鳴　門第５３回渦王杯競走9R,2,3600,6.75,晴,南東,2,2,鳴　門,1,玄馬　徹,50,岡山,50,B1,4.39,30.12,5.19,40.74,30.34,36.59
2020-08-12鳴　門第５３回渦王杯競走9R,3,3788,6.85,晴,南東,2,2,鳴　門,4,一宮稔弘,48,徳島,51,A1,6.86,51.46,6.41,50.85,27.38,37.66
2020-08-12鳴　門第５３回渦王杯競走9R,4,4685,6.84,晴,南東,2,2,鳴　門,3,島村隆幸,29,徳島,50,A1,7.28,63.37,7.1,57.14,34.52,39.29
2020-08-12鳴　門第５３回渦王杯競走9R,5,3884,6.87,晴,南東,2,2,鳴　門,6,豊田　聡,46,徳島,51,B1,3.58,10.39,4.37,20.14,36.49,40.28
2020-08-12鳴　門第５３回渦王杯競走9R,6,4636,6.82,晴,南東,2,2,鳴　門,5,赤池修平,30,徳島,52,B1,3.63,20.0,4.67,30.15,33.75,39.51
2020-08-12鳴　門第５３回渦王杯競走10R,1,3361,6.72,晴,南東,2,2,鳴　門,1,岡部　浩,51,徳島,52,B1,5.28,32.53,5.31,33.13,48.57,33.33
2020-08-12鳴　門第５３回渦王杯競走10R,2,4063,6.76,晴,南東,2,2,鳴　門,6,市橋卓士,40,徳島,54,A1,6.86,53.96,7.22,55.56,42.11,38.36
2020-08-12鳴　門第５３回渦王杯競走10R,3,3477,6.75,晴,南東,2,2,鳴　門,2,近藤稔也,49,徳島,54,B1,4.72,24.14,4.49,25.47,42.25,32.1
2020-08-12鳴　門第５３回渦王杯競走10R,4,3456,6.79,晴,南東,2,2,鳴　門,4,松下　潤,49,徳島,53,B1,4.08,17.65,3.68,14.93,34.12,41.03
2020-08-12鳴　門第５３回渦王杯競走10R,5,4907,6.74,晴,南東,2,2,鳴　門,3,小池修平,25,大阪,54,A1,6.48,50.0,4.44,25.0,31.51,50.0
2020-08-12鳴　門第５３回渦王杯競走10R,6,4054,6.74,晴,南東,2,2,鳴　門,5,福嶋智之,42,岡山,53,B1,4.99,28.13,4.2,24.49,35.42,38.67
2020-08-12鳴　門第５３回渦王杯競走11R,1,4427,6.72,晴,南東,2,2,鳴　門,1,秦　英悟,34,大阪,52,A1,7.31,60.58,6.11,39.13,37.21,43.59
2020-08-12鳴　門第５３回渦王杯競走11R,2,3841,6.78,晴,南東,2,2,鳴　門,4,佐々木和,44,徳島,56,A1,6.36,46.72,6.64,47.34,34.38,36.25
2020-08-12鳴　門第５３回渦王杯競走11R,3,4028,6.75,晴,南東,2,2,鳴　門,2,田村隆信,42,徳島,54,A1,6.95,46.88,7.49,58.02,15.71,33.73
2020-08-12鳴　門第５３回渦王杯競走11R,4,4000,6.83,晴,南東,2,2,鳴　門,5,松本博昭,43,広島,55,A2,5.98,41.23,6.2,41.46,47.44,31.25
2020-08-12鳴　門第５３回渦王杯競走11R,5,4271,6.8,晴,南東,2,2,鳴　門,3,川崎公靖,38,広島,52,B1,4.8,26.92,5.52,34.78,31.65,34.62
2020-08-12鳴　門第５３回渦王杯競走11R,6,3439,6.82,晴,南東,2,2,鳴　門,6,大平誉史,51,大阪,54,A2,6.02,41.05,4.81,30.77,38.57,32.88
2020-08-12鳴　門第５３回渦王杯競走12R,1,4052,6.67,晴,南東,2,2,鳴　門,1,興津　藍,39,徳島,50,A1,7.37,54.72,7.29,52.5,43.33,34.52
2020-08-12鳴　門第５３回渦王杯競走12R,2,3997,6.77,晴,南東,2,2,鳴　門,2,北村征嗣,41,大阪,55,A1,7.11,52.45,6.53,48.94,43.24,32.5
2020-08-12鳴　門第５３回渦王杯競走12R,3,4762,6.82,晴,南東,2,2,鳴　門,6,藤原啓史,30,岡山,50,A1,7.08,54.08,6.23,50.0,38.46,32.47
2020-08-12鳴　門第５３回渦王杯競走12R,4,4967,6.76,晴,南東,2,2,鳴　門,3,中村魁生,22,大阪,50,A2,5.65,42.11,6.0,50.0,38.64,33.77
2020-08-12鳴　門第５３回渦王杯競走12R,5,3304,6.84,晴,南東,2,2,鳴　門,5,烏野賢太,52,徳島,52,A2,6.21,41.13,6.81,51.74,39.71,37.88
2020-08-12鳴　門第５３回渦王杯競走12R,6,4812,6.78,晴,南東,2,2,鳴　門,4,西野雄貴,30,徳島,53,A1,6.14,43.75,6.91,57.21,37.33,36.0
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦1R,1,4925,6.78,晴,南西,3,0,尼　崎,1,森　悠稀,27,兵庫,50,B1,5.07,33.04,4.35,24.21,35.71,37.5
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦1R,2,4735,6.78,晴,南西,3,0,尼　崎,3,角山雄哉,29,兵庫,52,B1,3.78,12.9,4.65,21.13,26.87,39.34
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦1R,3,5016,6.8,晴,南西,3,0,尼　崎,2,宮田龍馬,22,兵庫,51,B1,2.77,4.62,2.11,5.68,31.51,21.54
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦1R,4,4025,6.81,晴,南西,3,0,尼　崎,4,山本隆幸,42,兵庫,52,A1,6.55,46.09,6.36,40.41,36.76,22.95
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦1R,5,3122,6.84,晴,南西,3,0,尼　崎,5,高山哲也,58,兵庫,54,B1,4.57,22.0,4.57,19.82,34.92,31.75
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦1R,6,4404,6.8,晴,南西,3,0,尼　崎,6,岸蔭　亮,35,兵庫,50,B1,4.65,33.85,5.8,43.01,40.58,38.71
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦2R,1,4375,6.77,晴,西,4,0,尼　崎,4,照屋厚仁,36,兵庫,51,A2,5.6,35.19,6.38,48.72,39.68,39.39
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦2R,2,4446,6.76,晴,西,4,0,尼　崎,5,和田兼輔,33,兵庫,51,A1,6.15,41.46,6.65,48.18,24.62,51.56
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦2R,3,4712,6.65,晴,西,4,0,尼　崎,6,冨好祐真,30,兵庫,53,B1,3.96,20.55,4.91,27.62,29.41,20.97
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦2R,4,4877,6.74,晴,西,4,0,尼　崎,2,鈴谷一平,25,兵庫,55,B1,4.7,26.14,4.86,28.99,55.07,32.79
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦2R,5,3339,6.81,晴,西,4,0,尼　崎,3,泉　具巳,55,兵庫,55,A2,5.45,40.0,5.93,41.46,32.84,27.27
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦2R,6,4982,6.72,晴,西,4,0,尼　崎,1,中村将隆,23,兵庫,54,B2,2.68,10.0,2.2,5.49,20.0,29.23
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦3R,1,4917,6.67,晴,南,5,3,尼　崎,1,岩橋裕馬,32,兵庫,51,B1,4.32,20.55,3.75,18.75,37.88,29.85
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦3R,2,3828,6.73,晴,南,5,3,尼　崎,2,明石正之,46,兵庫,50,A1,5.94,44.0,6.53,49.31,39.73,35.82
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦3R,3,4857,6.82,晴,南,5,3,尼　崎,4,加藤翔馬,23,兵庫,55,A2,5.82,40.91,5.14,34.44,29.17,31.67
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦3R,4,4512,6.73,晴,南,5,3,尼　崎,3,高野哲史,31,兵庫,51,A1,6.76,53.52,6.86,54.29,19.72,32.35
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦3R,5,3246,6.76,晴,南,5,3,尼　崎,6,星野政彦,55,兵庫,54,B1,4.91,26.85,5.35,34.13,40.3,39.39
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦3R,6,5060,6.89,晴,南,5,3,尼　崎,5,数原　魁,23,兵庫,50,B1,2.51,1.22,2.38,5.13,23.19,40.0
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦4R,1,4055,6.84,晴,西,5,3,尼　崎,3,吉田俊彦,42,兵庫,53,A2,6.7,54.55,6.86,51.57,47.76,36.67
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦4R,2,3498,6.58,晴,西,5,3,尼　崎,1,白石浩二,52,兵庫,52,B1,3.56,11.27,4.03,18.28,45.95,45.45
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦4R,3,3745,6.82,晴,西,5,3,尼　崎,4,橋本年光,45,兵庫,54,A2,5.49,33.8,5.89,34.18,51.47,38.33
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦4R,4,4725,6.8,晴,西,5,3,尼　崎,5,佐竹太一,33,兵庫,51,B1,5.09,30.91,4.65,27.17,38.81,40.0
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦4R,5,4794,6.74,晴,西,5,3,尼　崎,6,和田拓也,30,兵庫,53,B1,5.06,31.82,5.43,36.13,30.43,38.1
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦4R,6,4040,6.73,晴,西,5,3,尼　崎,2,廣瀬将亨,41,兵庫,56,A1,6.87,51.67,5.79,41.84,25.0,32.84
2020-08-12尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦5R,1,3484,6.72,晴,南西,4,0,尼　崎,2,芝田浩治,48,兵庫,54,A1,5.93,35.0,7.12,56.91,16.42,30.77
