,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
14,2020-08-13唐　津お盆特選～がばい王者決定戦～3R,3,4101,6.69,3,三井所尊,41,佐賀,52,A1,7.21,61.63,7.3,61.94,0.0,38.64
15,2020-08-13唐　津お盆特選～がばい王者決定戦～3R,4,4632,6.78,4,長尾京志,31,福岡,53,B1,4.98,25.26,0.0,0.0,0.0,31.82
16,2020-08-13唐　津お盆特選～がばい王者決定戦～3R,5,3211,6.85,6,北川敏弘,58,佐賀,53,B1,4.43,21.51,5.02,26.32,0.0,30.88
17,2020-08-13唐　津お盆特選～がばい王者決定戦～3R,6,5084,6.83,5,末永和也,21,佐賀,52,B1,3.8,18.42,3.75,16.88,0.0,45.45
18,2020-08-13唐　津お盆特選～がばい王者決定戦～4R,1,3784,6.82,1,中島友和,43,佐賀,52,A2,5.95,45.95,6.02,40.66,0.0,38.55
19,2020-08-13唐　津お盆特選～がばい王者決定戦～4R,2,3471,6.83,2,赤峰和也,50,佐賀,53,B1,3.97,20.62,4.79,30.97,0.0,43.82
20,2020-08-13唐　津お盆特選～がばい王者決定戦～4R,3,4822,6.74,3,百武　翔,27,佐賀,50,A2,5.43,29.21,5.41,35.59,0.0,31.08
21,2020-08-13唐　津お盆特選～がばい王者決定戦～4R,4,4981,6.9,4,牧山敦也,24,佐賀,50,B1,4.44,18.63,3.54,13.55,0.0,42.86
22,2020-08-13唐　津お盆特選～がばい王者決定戦～4R,5,4072,6.76,5,森永　淳,39,佐賀,51,A2,6.79,56.38,7.01,58.89,0.0,20.99
23,2020-08-13唐　津お盆特選～がばい王者決定戦～4R,6,5142,6.88,6,常住　蓮,19,佐賀,50,B2,2.07,0.0,1.5,0.0,0.0,33.72
24,2020-08-13唐　津お盆特選～がばい王者決定戦～5R,1,4122,6.76,6,安東幸治,38,福岡,56,A2,5.59,38.46,5.74,36.17,0.0,34.88
25,2020-08-13唐　津お盆特選～がばい王者決定戦～5R,2,4697,6.8,5,國弘翔平,34,福岡,50,B1,4.34,26.26,3.37,15.79,0.0,34.52
26,2020-08-13唐　津お盆特選～がばい王者決定戦～5R,3,4938,6.69,2,小芦るり,22,佐賀,48,B1,4.73,28.21,4.32,29.79,0.0,36.9
27,2020-08-13唐　津お盆特選～がばい王者決定戦～5R,4,4994,6.72,1,山本梨菜,22,佐賀,48,B1,4.41,17.14,3.48,8.54,0.0,32.53
28,2020-08-13唐　津お盆特選～がばい王者決定戦～5R,5,4803,6.77,3,飯田庄吾,26,福岡,58,B1,3.58,10.39,3.65,13.04,0.0,34.57
29,2020-08-13唐　津お盆特選～がばい王者決定戦～5R,6,3522,6.75,4,長溝一生,52,佐賀,53,A2,6.26,47.01,5.84,43.59,0.0,37.5
30,2020-08-13唐　津お盆特選～がばい王者決定戦～6R,1,4879,6.7,1,山崎鉄平,25,佐賀,53,B1,5.5,39.05,4.58,24.1,0.0,39.02
31,2020-08-13唐　津お盆特選～がばい王者決定戦～6R,2,3623,6.8,2,深川真二,46,佐賀,51,A1,7.8,62.5,7.52,67.11,0.0,36.11
32,2020-08-13唐　津お盆特選～がばい王者決定戦～6R,3,4773,6.65,3,中川りな,27,福岡,47,B1,5.78,35.45,4.85,22.22,0.0,38.75
33,2020-08-13唐　津お盆特選～がばい王者決定戦～6R,4,3153,6.77,5,前川竜次,56,佐賀,51,B1,4.41,22.22,4.91,24.32,0.0,21.52
34,2020-08-13唐　津お盆特選～がばい王者決定戦～6R,5,5056,6.7,4,西岡成美,24,徳島,46,B1,3.74,12.12,3.35,11.76,0.0,30.0
35,2020-08-13唐　津お盆特選～がばい王者決定戦～6R,6,5118,6.74,6,野田なづ,20,佐賀,46,B2,1.29,0.0,1.0,0.0,0.0,38.96
36,2020-08-13唐　津お盆特選～がばい王者決定戦～7R,1,4624,6.79,2,高田　明,35,佐賀,49,A1,6.54,45.1,6.46,48.34,0.0,31.65
37,2020-08-13唐　津お盆特選～がばい王者決定戦～7R,2,5029,6.8,3,中　亮太,23,福岡,52,B1,3.3,14.29,3.63,25.0,0.0,42.86
38,2020-08-13唐　津お盆特選～がばい王者決定戦～7R,3,3335,6.91,4,小菅文隆,51,佐賀,62,B1,3.37,13.16,3.7,16.67,0.0,34.48
39,2020-08-13唐　津お盆特選～がばい王者決定戦～7R,4,4724,6.85,5,吉田祐貴,34,佐賀,51,B1,4.58,25.27,4.23,20.79,0.0,24.05
40,2020-08-13唐　津お盆特選～がばい王者決定戦～7R,5,3974,6.77,1,深山祐二,43,佐賀,52,B1,4.26,23.08,4.4,21.5,0.0,18.75
41,2020-08-13唐　津お盆特選～がばい王者決定戦～7R,6,4765,6.85,6,野田部宏,30,福岡,52,B1,3.7,15.15,2.35,5.88,0.0,37.5
42,2020-08-13唐　津お盆特選～がばい王者決定戦～8R,1,4503,6.84,4,上野真之,32,佐賀,53,A1,8.05,63.25,7.75,64.42,0.0,36.59
43,2020-08-13唐　津お盆特選～がばい王者決定戦～8R,2,5084,6.79,6,末永和也,21,佐賀,52,B1,3.8,18.42,3.75,16.88,0.0,45.45
44,2020-08-13唐　津お盆特選～がばい王者決定戦～8R,3,5104,6.84,5,山田　丈,21,福岡,51,B2,1.89,0.0,0.0,0.0,0.0,32.1
45,2020-08-13唐　津お盆特選～がばい王者決定戦～8R,4,4552,6.85,2,杉山勝匡,31,佐賀,48,B1,4.22,23.47,4.96,38.36,0.0,33.33
46,2020-08-13唐　津お盆特選～がばい王者決定戦～8R,5,4981,6.89,3,牧山敦也,24,佐賀,50,B1,4.44,18.63,3.54,13.55,0.0,42.86
47,2020-08-13唐　津お盆特選～がばい王者決定戦～8R,6,3617,6.79,1,竹田広樹,47,佐賀,55,B1,4.27,25.53,3.9,20.25,0.0,38.46
48,2020-08-13唐　津お盆特選～がばい王者決定戦～9R,1,4718,6.8,1,北川太一,27,佐賀,49,B1,5.16,31.65,5.59,36.45,0.0,36.67
49,2020-08-13唐　津お盆特選～がばい王者決定戦～9R,2,4531,6.84,6,武富智亮,31,佐賀,51,A2,6.41,47.22,6.3,48.1,0.0,32.91
50,2020-08-13唐　津お盆特選～がばい王者決定戦～9R,3,4294,6.81,2,古賀繁輝,34,佐賀,55,A1,6.68,51.75,6.98,52.98,0.0,24.36
51,2020-08-13唐　津お盆特選～がばい王者決定戦～9R,4,4942,6.8,5,柴田朋哉,30,福岡,52,B1,4.42,22.22,3.65,11.54,0.0,52.94
52,2020-08-13唐　津お盆特選～がばい王者決定戦～9R,5,3989,6.87,4,熊本英一,42,佐賀,57,B1,4.68,26.67,4.26,17.24,0.0,40.54
53,2020-08-13唐　津お盆特選～がばい王者決定戦～9R,6,4697,6.81,3,國弘翔平,34,福岡,50,B1,4.34,26.26,3.37,15.79,0.0,34.52
54,2020-08-13唐　津お盆特選～がばい王者決定戦～10R,1,4101,6.73,5,三井所尊,41,佐賀,52,A1,7.21,61.63,7.3,61.94,0.0,38.64
55,2020-08-13唐　津お盆特選～がばい王者決定戦～10R,2,4500,6.82,4,山田康二,32,佐賀,53,A2,7.76,67.62,7.92,66.39,0.0,42.17
56,2020-08-13唐　津お盆特選～がばい王者決定戦～10R,3,3224,6.82,3,栗山繁洋,55,佐賀,54,B1,5.0,30.26,4.37,23.26,0.0,39.77
57,2020-08-13唐　津お盆特選～がばい王者決定戦～10R,4,3153,6.84,6,前川竜次,56,佐賀,51,B1,4.41,22.22,4.91,24.32,0.0,21.52
58,2020-08-13唐　津お盆特選～がばい王者決定戦～10R,5,4873,6.76,2,蒲原健太,26,佐賀,52,B1,4.76,28.85,4.23,19.29,0.0,32.53
59,2020-08-13唐　津お盆特選～がばい王者決定戦～10R,6,4222,6.77,1,山口高志,38,佐賀,51,B1,5.75,43.64,5.37,34.19,0.0,38.1
60,2020-08-13唐　津お盆特選～がばい王者決定戦～11R,1,4320,6.75,5,峰　竜太,35,佐賀,51,A1,9.15,76.42,9.06,83.61,0.0,33.75
61,2020-08-13唐　津お盆特選～がばい王者決定戦～11R,2,4632,6.81,2,長尾京志,31,福岡,53,B1,4.98,25.26,0.0,0.0,0.0,31.82
62,2020-08-13唐　津お盆特選～がばい王者決定戦～11R,3,3784,6.84,3,中島友和,43,佐賀,52,A2,5.95,45.95,6.02,40.66,0.0,38.55
63,2020-08-13唐　津お盆特選～がばい王者決定戦～11R,4,4773,6.71,1,中川りな,27,福岡,47,B1,5.78,35.45,4.85,22.22,0.0,38.75
64,2020-08-13唐　津お盆特選～がばい王者決定戦～11R,5,4122,6.83,4,安東幸治,38,福岡,56,A2,5.59,38.46,5.74,36.17,0.0,34.88
65,2020-08-13唐　津お盆特選～がばい王者決定戦～11R,6,3335,6.91,6,小菅文隆,51,佐賀,62,B1,3.37,13.16,3.7,16.67,0.0,34.48
66,2020-08-13唐　津お盆特選～がばい王者決定戦～12R,1,4503,6.81,1,上野真之,32,佐賀,53,A1,8.05,63.25,7.75,64.42,0.0,36.59
67,2020-08-13唐　津お盆特選～がばい王者決定戦～12R,2,4072,6.83,4,森永　淳,39,佐賀,51,A2,6.79,56.38,7.01,58.89,0.0,20.99
68,2020-08-13唐　津お盆特選～がばい王者決定戦～12R,3,4445,6.75,3,宮地元輝,33,佐賀,55,A1,6.98,59.0,6.99,52.42,0.0,48.78
69,2020-08-13唐　津お盆特選～がばい王者決定戦～12R,4,3522,6.79,2,長溝一生,52,佐賀,53,A2,6.26,47.01,5.84,43.59,0.0,37.5
70,2020-08-13唐　津お盆特選～がばい王者決定戦～12R,5,4092,6.87,6,岡部大輔,39,佐賀,52,A2,6.27,48.21,5.2,32.1,0.0,36.14
71,2020-08-13唐　津お盆特選～がばい王者決定戦～12R,6,4879,6.8,5,山崎鉄平,25,佐賀,53,B1,5.5,39.05,4.58,24.1,0.0,39.02
72,2020-08-13若　松日刊スポーツ杯お盆特選競走1R,1,4250,6.85,1,藤川利文,37,福岡,54,B1,3.94,20.45,3.71,14.58,35.98,35.14
73,2020-08-13若　松日刊スポーツ杯お盆特選競走1R,2,4368,6.81,4,山口隆史,34,福岡,52,B1,4.64,18.18,4.82,31.82,33.15,48.28
74,2020-08-13若　松日刊スポーツ杯お盆特選競走1R,3,4727,6.78,2,安部慎一,32,福岡,53,B1,4.11,21.7,5.03,28.13,38.92,31.03
75,2020-08-13若　松日刊スポーツ杯お盆特選競走1R,4,3869,6.83,3,井芹大志,44,福岡,55,B2,3.48,11.54,5.95,36.84,28.83,36.11
76,2020-08-13若　松日刊スポーツ杯お盆特選競走1R,5,4958,6.84,6,溝口海義,25,福岡,53,B1,4.84,25.66,4.12,17.73,54.25,27.59
77,2020-08-13若　松日刊スポーツ杯お盆特選競走1R,6,4753,6.9,5,森　照夫,32,福岡,55,B1,3.39,21.57,0.0,0.0,33.33,32.14
78,2020-08-13若　松日刊スポーツ杯お盆特選競走2R,1,4121,6.87,4,富永修一,38,福岡,51,B1,5.41,34.38,5.86,39.81,28.13,60.71
79,2020-08-13若　松日刊スポーツ杯お盆特選競走2R,2,3734,6.87,2,宮田政勝,46,福岡,54,B1,5.43,36.56,5.08,33.33,34.88,30.56
80,2020-08-13若　松日刊スポーツ杯お盆特選競走2R,3,4668,6.89,5,楠本晃嗣,35,福岡,50,B1,4.35,22.08,3.2,13.33,29.88,75.0
81,2020-08-13若　松日刊スポーツ杯お盆特選競走2R,4,3851,6.86,6,森田昭彦,48,福岡,56,B1,4.29,22.03,4.47,27.27,39.51,39.29
82,2020-08-13若　松日刊スポーツ杯お盆特選競走2R,5,3789,6.87,1,和田敏彦,48,福岡,49,B2,3.57,14.29,3.31,6.67,44.77,50.0
83,2020-08-13若　松日刊スポーツ杯お盆特選競走3R,1,4155,6.85,5,長野壮志,39,福岡,56,A1,6.92,58.12,6.28,47.0,33.72,34.48
84,2020-08-13若　松日刊スポーツ杯お盆特選競走3R,2,4252,6.86,1,松下哲也,37,福岡,51,B1,4.83,26.72,4.95,32.32,33.52,33.33
85,2020-08-13若　松日刊スポーツ杯お盆特選競走3R,3,4046,6.8,6,谷村啓司,40,福岡,53,B1,3.71,16.28,3.93,15.66,30.95,29.63
86,2020-08-13若　松日刊スポーツ杯お盆特選競走3R,4,4545,6.85,3,岡村慶太,32,福岡,54,A1,6.68,47.31,6.76,47.66,37.65,41.67
87,2020-08-13若　松日刊スポーツ杯お盆特選競走3R,5,3434,6.92,4,松尾宣邦,51,福岡,53,B1,5.14,33.64,5.59,36.99,41.86,50.0
88,2020-08-13若　松日刊スポーツ杯お盆特選競走3R,6,3537,6.87,2,田山和広,52,福岡,56,B1,3.84,13.68,4.13,21.31,35.43,44.44
89,2020-08-13若　松日刊スポーツ杯お盆特選競走4R,1,4350,6.85,5,篠崎元志,34,福岡,52,A1,7.58,50.0,7.92,61.62,29.05,32.14
90,2020-08-13若　松日刊スポーツ杯お盆特選競走4R,2,3702,6.83,2,貞兼淳二,47,福岡,56,B1,5.34,32.0,5.49,37.74,35.58,32.35
91,2020-08-13若　松日刊スポーツ杯お盆特選競走4R,3,3928,6.87,3,林　恵祐,44,福岡,59,B1,4.19,20.43,4.33,18.52,26.38,40.0
92,2020-08-13若　松日刊スポーツ杯お盆特選競走4R,4,4268,6.86,4,和合俊介,34,福岡,57,B1,4.02,18.39,4.37,17.14,21.95,31.43
93,2020-08-13若　松日刊スポーツ杯お盆特選競走4R,5,3566,6.81,6,川添英正,50,福岡,52,A2,5.03,31.11,5.49,37.84,57.32,40.74
94,2020-08-13若　松日刊スポーツ杯お盆特選競走4R,6,5031,6.82,1,渡辺空依,22,福岡,55,B1,2.19,1.19,2.12,2.94,38.27,51.85
95,2020-08-13若　松日刊スポーツ杯お盆特選競走5R,1,4189,6.76,1,川上　剛,39,福岡,53,A1,6.8,48.89,7.09,58.44,48.47,36.67
96,2020-08-13若　松日刊スポーツ杯お盆特選競走5R,2,3742,6.84,3,宮地秀祈,46,福岡,51,B1,5.36,31.78,4.84,26.32,33.97,32.14
97,2020-08-13若　松日刊スポーツ杯お盆特選競走5R,3,4364,6.84,4,池永　太,35,福岡,53,A1,6.87,47.29,7.36,54.55,31.1,53.57
98,2020-08-13若　松日刊スポーツ杯お盆特選競走5R,4,3853,6.87,2,岩崎正哉,47,福岡,56,A2,5.95,36.36,6.17,40.63,34.32,43.33
99,2020-08-13若　松日刊スポーツ杯お盆特選競走5R,5,4753,6.91,6,森　照夫,32,福岡,55,B1,3.39,21.57,0.0,0.0,33.33,32.14
100,2020-08-13若　松日刊スポーツ杯お盆特選競走5R,6,4487,6.83,5,三原　司,34,福岡,51,B2,4.63,27.91,4.1,21.57,32.94,55.0
101,2020-08-13若　松日刊スポーツ杯お盆特選競走6R,1,4566,6.8,2,塩田北斗,32,福岡,52,A1,7.57,60.65,6.63,50.56,36.71,35.14
102,2020-08-13若　松日刊スポーツ杯お盆特選競走6R,2,4102,6.78,5,益田啓司,41,福岡,52,A1,6.5,47.73,6.69,53.23,36.31,40.74
103,2020-08-13若　松日刊スポーツ杯お盆特選競走6R,3,4394,6.85,4,永嶋裕一,34,福岡,57,B1,4.86,21.37,5.14,26.27,29.81,42.86
104,2020-08-13若　松日刊スポーツ杯お盆特選競走6R,4,3576,6.79,6,白水勝也,47,福岡,49,A2,6.69,53.33,6.83,52.31,37.42,35.14
105,2020-08-13若　松日刊スポーツ杯お盆特選競走6R,5,4368,6.83,1,山口隆史,34,福岡,52,B1,4.64,18.18,4.82,31.82,33.15,48.28
106,2020-08-13若　松日刊スポーツ杯お盆特選競走6R,6,3789,6.85,3,和田敏彦,48,福岡,49,B2,3.57,14.29,3.31,6.67,44.77,50.0
107,2020-08-13若　松日刊スポーツ杯お盆特選競走7R,1,3257,6.82,1,田頭　実,53,福岡,50,A2,6.76,55.26,7.61,71.26,37.06,32.14
108,2020-08-13若　松日刊スポーツ杯お盆特選競走7R,2,5028,6.79,6,原田才一,23,福岡,53,B1,4.77,30.11,3.65,16.49,30.06,25.0
109,2020-08-13若　松日刊スポーツ杯お盆特選競走7R,3,4195,6.91,3,前川守嗣,38,福岡,55,A2,5.74,41.05,5.59,40.91,35.33,41.38
110,2020-08-13若　松日刊スポーツ杯お盆特選競走7R,4,4180,6.89,2,上野秀和,37,福岡,57,B1,4.03,19.13,4.44,22.92,33.33,46.67
111,2020-08-13若　松日刊スポーツ杯お盆特選競走7R,5,4155,6.83,4,長野壮志,39,福岡,56,A1,6.92,58.12,6.28,47.0,33.72,34.48
112,2020-08-13若　松日刊スポーツ杯お盆特選競走7R,6,4060,6.8,5,島田一生,41,福岡,55,A2,5.36,37.5,5.97,39.66,34.57,26.92
113,2020-08-13若　松日刊スポーツ杯お盆特選競走8R,1,3473,6.92,3,石川真二,50,福岡,52,A1,6.97,58.72,8.11,71.88,43.04,41.38
114,2020-08-13若　松日刊スポーツ杯お盆特選競走8R,2,3726,6.88,1,桂林　寛,49,福岡,54,A2,5.8,36.96,6.18,45.69,33.33,53.57
115,2020-08-13若　松日刊スポーツ杯お盆特選競走8R,3,4413,6.86,2,水摩　敦,34,福岡,50,A1,6.66,48.57,6.84,49.61,34.73,33.33
116,2020-08-13若　松日刊スポーツ杯お盆特選競走8R,4,4250,6.96,4,藤川利文,37,福岡,54,B1,3.94,20.45,3.71,14.58,35.98,35.14
117,2020-08-13若　松日刊スポーツ杯お盆特選競走8R,5,5031,6.86,5,渡辺空依,22,福岡,55,B1,2.19,1.19,2.12,2.94,38.27,51.85
118,2020-08-13若　松日刊スポーツ杯お盆特選競走8R,6,3537,6.91,6,田山和広,52,福岡,56,B1,3.84,13.68,4.13,21.31,35.43,44.44
119,2020-08-13若　松日刊スポーツ杯お盆特選競走9R,1,4802,6.84,1,中田達也,26,福岡,51,A1,6.26,47.37,6.11,45.18,29.66,27.59
120,2020-08-13若　松日刊スポーツ杯お盆特選競走9R,2,3898,6.96,5,平田忠則,43,福岡,54,A1,5.76,38.89,6.94,49.02,28.29,37.84
121,2020-08-13若　松日刊スポーツ杯お盆特選競走9R,3,3734,6.9,6,宮田政勝,46,福岡,54,B1,5.43,36.56,5.08,33.33,34.88,30.56
122,2020-08-13若　松日刊スポーツ杯お盆特選競走9R,4,3297,6.89,4,藤丸光一,53,福岡,49,A2,5.94,41.53,6.46,54.24,31.18,40.0
123,2020-08-13若　松日刊スポーツ杯お盆特選競走9R,5,3953,6.82,2,志道吉和,43,福岡,51,B1,5.24,37.61,4.73,29.6,37.2,43.33
124,2020-08-13若　松日刊スポーツ杯お盆特選競走9R,6,4046,6.83,3,谷村啓司,40,福岡,53,B1,3.71,16.28,3.93,15.66,30.95,29.63
125,2020-08-13若　松日刊スポーツ杯お盆特選競走10R,1,4545,6.88,1,岡村慶太,32,福岡,54,A1,6.68,47.31,6.76,47.66,37.65,41.67
126,2020-08-13若　松日刊スポーツ杯お盆特選競走10R,2,3576,6.84,4,白水勝也,47,福岡,49,A2,6.69,53.33,6.83,52.31,37.42,35.14
127,2020-08-13若　松日刊スポーツ杯お盆特選競走10R,3,4189,6.84,5,川上　剛,39,福岡,53,A1,6.8,48.89,7.09,58.44,48.47,36.67
128,2020-08-13若　松日刊スポーツ杯お盆特選競走10R,4,3869,6.89,6,井芹大志,44,福岡,55,B2,3.48,11.54,5.95,36.84,28.83,36.11
129,2020-08-13若　松日刊スポーツ杯お盆特選競走10R,5,3566,6.86,3,川添英正,50,福岡,52,A2,5.03,31.11,5.49,37.84,57.32,40.74
130,2020-08-13若　松日刊スポーツ杯お盆特選競走10R,6,3851,6.89,2,森田昭彦,48,福岡,56,B1,4.29,22.03,4.47,27.27,39.51,39.29
131,2020-08-13若　松日刊スポーツ杯お盆特選競走11R,1,4102,6.88,4,益田啓司,41,福岡,52,A1,6.5,47.73,6.69,53.23,36.31,40.74
132,2020-08-13若　松日刊スポーツ杯お盆特選競走11R,2,4364,6.92,5,池永　太,35,福岡,53,A1,6.87,47.29,7.36,54.55,31.1,53.57
133,2020-08-13若　松日刊スポーツ杯お盆特選競走11R,3,4668,6.89,6,楠本晃嗣,35,福岡,50,B1,4.35,22.08,3.2,13.33,29.88,75.0
134,2020-08-13若　松日刊スポーツ杯お盆特選競走11R,4,4268,6.91,2,和合俊介,34,福岡,57,B1,4.02,18.39,4.37,17.14,21.95,31.43
135,2020-08-13若　松日刊スポーツ杯お盆特選競走11R,5,3473,6.93,1,石川真二,50,福岡,52,A1,6.97,58.72,8.11,71.88,43.04,41.38
136,2020-08-13若　松日刊スポーツ杯お盆特選競走11R,6,4060,6.89,3,島田一生,41,福岡,55,A2,5.36,37.5,5.97,39.66,34.57,26.92
137,2020-08-13若　松日刊スポーツ杯お盆特選競走12R,1,4566,6.82,1,塩田北斗,32,福岡,52,A1,7.57,60.65,6.63,50.56,36.71,35.14
138,2020-08-13若　松日刊スポーツ杯お盆特選競走12R,2,4350,6.91,4,篠崎元志,34,福岡,52,A1,7.58,50.0,7.92,61.62,29.05,32.14
139,2020-08-13若　松日刊スポーツ杯お盆特選競走12R,3,3898,6.93,3,平田忠則,43,福岡,54,A1,5.76,38.89,6.94,49.02,28.29,37.84
140,2020-08-13若　松日刊スポーツ杯お盆特選競走12R,4,3726,6.97,5,桂林　寛,49,福岡,54,A2,5.8,36.96,6.18,45.69,33.33,53.57
141,2020-08-13若　松日刊スポーツ杯お盆特選競走12R,5,3742,6.88,2,宮地秀祈,46,福岡,51,B1,5.36,31.78,4.84,26.32,33.97,32.14
142,2020-08-13若　松日刊スポーツ杯お盆特選競走12R,6,4727,6.94,6,安部慎一,32,福岡,53,B1,4.11,21.7,5.03,28.13,38.92,31.03
143,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦1R,1,4703,7.09,1,森永　隆,32,山口,50,A1,6.02,41.73,6.61,51.82,23.44,31.61
144,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦1R,2,3846,7.09,2,藤井　理,43,山口,57,B1,3.89,15.22,3.97,18.75,29.87,35.8
145,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦1R,3,3925,7.09,4,大田　誠,45,山口,51,B1,4.56,24.44,5.1,35.59,27.27,39.35
146,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦1R,4,4153,7.06,3,佐々木巌,40,山口,56,B1,4.29,15.87,3.78,17.39,28.57,34.39
147,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦1R,5,4263,7.15,5,武重雄介,36,山口,56,B1,5.11,35.71,5.89,45.99,34.67,38.46
148,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦1R,6,5106,7.01,6,山崎　祥,21,山口,50,B2,1.89,3.77,1.53,0.0,50.72,40.79
149,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦2R,1,4584,7.09,1,村岡賢人,30,岡山,53,A1,6.6,45.13,5.68,40.91,30.3,34.84
150,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦2R,2,3350,7.12,2,藤本佳史,52,山口,51,A2,5.4,33.33,5.3,31.68,39.34,34.59
151,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦2R,3,4319,7.09,5,三宅　潤,35,大阪,55,A2,5.64,38.28,5.84,40.0,48.1,44.58
152,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦2R,4,3737,7.03,4,上平真二,46,広島,54,A1,7.77,60.32,7.57,58.33,37.5,40.96
153,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦2R,5,4475,7.06,3,末永祐輝,32,山口,53,A2,6.12,43.97,5.49,35.44,31.94,31.48
154,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦2R,6,4950,7.1,6,高岡竜也,27,山口,51,B1,4.56,28.57,4.33,24.37,33.87,38.85
155,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦3R,1,3711,7.14,1,江本真治,46,山口,52,A2,5.87,37.09,5.84,41.46,30.43,33.54
156,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦3R,2,3661,7.11,2,柳瀬興志,51,山口,58,B1,5.6,37.5,5.41,31.71,31.88,35.15
157,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦3R,3,4361,7.12,4,柳生泰二,35,山口,53,A1,6.46,47.5,6.95,55.47,28.21,41.03
158,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦3R,4,4529,7.18,5,嶋　義信,31,香川,54,B1,4.75,29.35,5.0,27.59,28.57,38.93
159,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦3R,5,4896,7.18,6,花本　剛,28,山口,56,B1,4.9,29.85,3.25,7.41,38.03,37.04
160,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦3R,6,3581,7.08,3,加木　郁,47,山口,51,A2,4.78,28.97,4.24,20.69,24.68,35.19
161,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦4R,1,4108,7.06,1,吉村正明,40,山口,50,A1,7.21,57.58,7.32,56.67,38.18,35.8
162,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦4R,2,3717,7.04,2,立間充宏,45,岡山,56,A2,6.11,46.81,7.17,54.35,35.0,32.47
163,2020-08-13徳　山ｔｙｓテレビ山口杯争奪戦4R,3,4425,7.11,4,大井清貴,34,山口,53,B1,4.51,23.48,4.73,25.77,42.86,36.08
