レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-24唐　津九州スポーツ杯4R,5,3722,6.83,曇り ,無風,0,0,5,西村秀樹,50,福岡,51,B1,4.01,15.07,4.12,3.85,16.0,27.88
2020-09-24唐　津九州スポーツ杯4R,6,5142,6.83,曇り ,無風,0,0,4,常住　蓮,19,佐賀,51,B2,2.09,2.27,2.0,5.88,62.96,32.14
2020-09-24唐　津九州スポーツ杯5R,1,4873,6.77,曇り ,北西,1,1,1,蒲原健太,26,佐賀,52,B1,4.87,28.45,4.29,20.29,25.0,30.0
2020-09-24唐　津九州スポーツ杯5R,2,4214,6.8,曇り ,北西,1,1,2,林　祐介,36,岡山,56,A2,5.75,37.14,0.0,0.0,21.74,42.59
2020-09-24唐　津九州スポーツ杯5R,3,4572,6.9,曇り ,北西,1,1,6,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
2020-09-24唐　津九州スポーツ杯5R,4,3300,6.84,曇り ,北西,1,1,4,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.0,55.17,23.85
2020-09-24唐　津九州スポーツ杯5R,5,5064,6.9,曇り ,北西,1,1,5,品川二千,22,山口,50,B1,3.3,9.86,2.33,0.0,23.08,33.02
2020-09-24唐　津九州スポーツ杯5R,6,4023,6.79,曇り ,北西,1,1,3,柴田友和,43,福岡,51,B1,4.23,19.15,5.03,28.95,35.71,32.69
2020-09-24唐　津九州スポーツ杯6R,1,4472,6.84,雨,北東,1,1,4,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,44.95
2020-09-24唐　津九州スポーツ杯6R,2,3458,6.77,雨,北東,1,1,3,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
2020-09-24唐　津九州スポーツ杯6R,3,4213,6.87,雨,北東,1,1,6,重富伸也,36,長崎,52,B1,4.3,22.22,4.23,21.43,50.0,34.86
2020-09-24唐　津九州スポーツ杯6R,4,3508,6.84,雨,北東,1,1,1,久富政弘,49,佐賀,55,B1,4.71,30.61,5.44,34.92,12.5,37.17
2020-09-24唐　津九州スポーツ杯6R,5,4153,6.86,雨,北東,1,1,5,佐々木巌,40,山口,57,B1,4.41,20.0,3.0,7.14,35.71,32.41
2020-09-24唐　津九州スポーツ杯6R,6,3870,6.82,雨,北東,1,1,2,寺嶋　雄,44,福井,51,B1,4.4,24.0,4.71,25.0,11.54,25.23
2020-09-24唐　津九州スポーツ杯7R,1,3516,6.8,曇り ,北東,4,4,1,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,29.63,44.44
2020-09-24唐　津九州スポーツ杯7R,2,4513,6.9,曇り ,北東,4,4,2,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
2020-09-24唐　津九州スポーツ杯7R,3,3574,6.86,曇り ,北東,4,4,4,大神康司,48,福岡,52,A2,6.12,41.35,5.95,47.37,41.18,33.33
2020-09-24唐　津九州スポーツ杯7R,4,4969,6.88,曇り ,北東,4,4,5,町田洸希,29,長崎,53,B1,4.16,17.02,2.15,0.0,25.0,39.25
2020-09-24唐　津九州スポーツ杯7R,5,3571,6.91,曇り ,北東,4,4,3,寺本武司,49,長崎,55,B1,3.85,17.89,3.51,8.89,25.93,35.58
2020-09-24唐　津九州スポーツ杯7R,6,5138,6.88,曇り ,北東,4,4,6,村本大成,20,福岡,53,B2,1.27,0.0,0.0,0.0,14.29,29.52
2020-09-24唐　津九州スポーツ杯8R,1,3918,6.93,曇り ,北東,5,5,4,深井利寿,46,滋賀,51,A1,6.31,47.45,6.72,51.28,72.41,27.78
2020-09-24唐　津九州スポーツ杯8R,2,4581,6.91,曇り ,北東,5,5,3,吉村　誠,31,静岡,49,B1,5.65,35.87,0.0,0.0,33.33,25.93
2020-09-24唐　津九州スポーツ杯8R,3,3044,6.96,曇り ,北東,5,5,1,三宅爾士,59,福井,58,B1,4.29,18.84,0.0,0.0,19.23,30.09
2020-09-24唐　津九州スポーツ杯8R,4,3950,6.98,曇り ,北東,5,5,5,石川哲秀,44,大阪,55,B1,4.23,20.41,3.75,15.0,28.57,33.96
2020-09-24唐　津九州スポーツ杯8R,5,5121,6.88,曇り ,北東,5,5,6,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.3,6.67,42.86,38.61
2020-09-24唐　津九州スポーツ杯8R,6,3722,6.79,曇り ,北東,5,5,2,西村秀樹,50,福岡,51,B1,4.01,15.07,4.12,3.85,16.0,27.88
2020-09-24唐　津九州スポーツ杯9R,1,3912,6.84,曇り ,北東,5,5,2,川原正明,46,福井,51,A1,6.08,40.14,7.2,70.0,36.67,33.33
2020-09-24唐　津九州スポーツ杯9R,2,3809,6.99,曇り ,北東,5,5,1,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,33.33,45.45
2020-09-24唐　津九州スポーツ杯9R,3,4023,6.98,曇り ,北東,5,5,6,柴田友和,43,福岡,51,B1,4.23,19.15,5.03,28.95,35.71,32.69
2020-09-24唐　津九州スポーツ杯9R,4,4060,6.91,曇り ,北東,5,5,3,島田一生,41,福岡,55,A2,5.59,37.07,5.36,40.91,46.43,28.3
2020-09-24唐　津九州スポーツ杯9R,5,3627,6.93,曇り ,北東,5,5,5,井上恵一,51,福岡,51,B1,5.29,35.05,5.63,36.84,12.5,34.58
2020-09-24唐　津九州スポーツ杯9R,6,3784,6.85,曇り ,北東,5,5,4,中島友和,44,佐賀,52,A2,5.9,43.75,5.93,41.3,34.62,42.34
2020-09-24唐　津九州スポーツ杯10R,1,4448,6.88,雨,北東,5,5,2,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,39.29,28.71
2020-09-24唐　津九州スポーツ杯10R,2,4639,6.85,雨,北東,5,5,1,雑賀勇貴,29,大阪,52,B1,4.24,19.32,4.33,16.67,24.14,36.19
2020-09-24唐　津九州スポーツ杯10R,3,5064,6.92,雨,北東,5,5,6,品川二千,22,山口,50,B1,3.3,9.86,2.33,0.0,23.08,33.02
2020-09-24唐　津九州スポーツ杯10R,4,3815,6.88,雨,北東,5,5,3,森岡満郎,44,岡山,54,A2,4.94,25.69,5.3,33.33,20.69,36.11
2020-09-24唐　津九州スポーツ杯10R,5,3875,6.9,雨,北東,5,5,4,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,32.0,39.29
2020-09-24唐　津九州スポーツ杯10R,6,4391,6.99,雨,北東,5,5,5,松田祐季,34,福井,52,A1,7.0,49.57,7.89,77.78,37.04,33.62
2020-09-24唐　津九州スポーツ杯11R,1,4513,6.88,雨,北東,5,5,3,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
2020-09-24唐　津九州スポーツ杯11R,2,4055,6.93,雨,北東,5,5,1,吉田俊彦,42,兵庫,53,A2,6.48,50.0,6.8,45.0,25.93,33.65
2020-09-24唐　津九州スポーツ杯11R,3,4232,6.92,雨,北東,5,5,4,笠　雅雄,37,福岡,60,B1,3.78,19.75,3.13,6.25,41.38,21.65
2020-09-24唐　津九州スポーツ杯11R,4,3458,6.85,雨,北東,5,5,2,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
2020-09-24唐　津九州スポーツ杯11R,5,4214,6.91,雨,北東,5,5,6,林　祐介,36,岡山,56,A2,5.75,37.14,0.0,0.0,21.74,42.59
2020-09-24唐　津九州スポーツ杯11R,6,3153,6.87,雨,北東,5,5,5,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,34.48,30.28
2020-09-24唐　津九州スポーツ杯12R,1,3918,6.87,雨,北東,4,4,1,深井利寿,46,滋賀,51,A1,6.31,47.45,6.72,51.28,72.41,27.78
2020-09-24唐　津九州スポーツ杯12R,2,4163,6.8,雨,北東,4,4,2,山崎裕司,38,広島,52,A2,5.97,41.18,5.96,34.55,53.57,29.36
2020-09-24唐　津九州スポーツ杯12R,3,4357,6.86,雨,北東,4,4,5,田中和也,36,大阪,51,A1,7.32,60.69,5.84,35.48,50.0,34.69
2020-09-24唐　津九州スポーツ杯12R,4,4472,6.9,雨,北東,4,4,3,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,44.95
2020-09-24唐　津九州スポーツ杯12R,5,3300,6.93,雨,北東,4,4,6,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.0,55.17,23.85
2020-09-24唐　津九州スポーツ杯12R,6,4173,6.94,雨,北東,4,4,4,岡谷健吾,37,広島,57,A2,5.95,39.86,5.57,33.33,7.41,36.11
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,1,3523,6.89,雨,東,2,2,1,寳田亮治,51,福岡,55,B1,8.0,71.43,5.6,36.54,33.82,38.18
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,2,3710,6.82,雨,東,2,2,2,吉永泰弘,46,香川,52,B1,4.6,25.26,5.47,40.63,41.79,53.33
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,3,4732,6.88,雨,東,2,2,3,堀本和也,31,徳島,53,B2,5.35,36.73,5.72,38.89,33.49,33.96
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,4,3777,6.85,雨,東,2,2,6,樋口　亮,45,長崎,51,B1,5.59,38.94,6.55,54.55,35.33,28.26
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,5,4966,6.87,雨,東,2,2,5,田川大貴,22,長崎,53,B1,4.99,27.08,5.1,26.67,31.15,12.5
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,6,3976,6.89,雨,東,2,2,4,内田　圭,43,山口,54,B2,3.95,20.34,3.72,18.75,32.67,23.26
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,1,4630,6.85,雨,東,2,2,4,岩永雅人,33,愛知,52,B1,6.07,43.56,5.15,35.0,40.21,21.28
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,2,3424,6.86,雨,東,2,2,1,松浦　努,54,岡山,56,B1,3.17,14.89,4.06,23.53,39.39,35.19
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,3,4228,6.83,雨,東,2,2,2,吉田慎二,37,愛知,58,B1,4.71,30.63,7.0,60.0,36.22,23.08
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,4,4272,6.9,雨,東,2,2,5,大場広孝,38,福岡,58,A2,5.23,33.09,5.31,30.56,32.93,23.53
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,5,3559,6.91,雨,東,2,2,6,水長照雄,52,山口,52,B1,4.22,18.29,3.0,10.0,32.34,35.71
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,6,3058,6.95,雨,東,2,2,3,原　義昭,63,岡山,56,B1,3.0,5.88,4.15,21.95,32.55,22.86
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,1,3680,6.87,雨,東,2,2,1,森林　太,47,長崎,55,B1,4.06,18.35,5.2,37.5,34.18,28.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,2,4251,6.91,雨,東,2,2,3,川崎誠志,37,山口,52,B1,4.32,23.23,5.22,44.44,32.49,30.91
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,3,4067,6.82,雨,東,2,2,4,永井　源,40,愛知,51,A1,6.45,45.45,6.54,46.43,34.29,22.5
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,4,4062,6.9,雨,東,2,2,2,後藤陽介,41,愛知,56,B1,5.4,40.4,0.0,0.0,30.95,35.59
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,5,4511,6.95,雨,東,2,2,5,中岡健人,31,香川,57,B1,4.39,16.9,4.36,9.09,33.85,31.15
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,6,4395,6.98,雨,東,2,2,6,下河雅史,34,福岡,55,B1,4.94,26.13,4.17,18.75,29.95,23.53
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4R,1,4260,6.91,雨,東,3,3,3,中越博紀,36,香川,54,A1,5.79,38.17,4.42,16.67,32.35,23.26
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4R,2,3955,6.9,雨,東,3,3,6,眞田英二,43,徳島,51,A2,5.88,45.0,7.86,71.43,50.56,27.45
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4R,3,4839,6.97,雨,東,3,3,2,四宮与寛,30,徳島,52,B1,5.62,41.13,5.43,42.86,26.42,34.62
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4R,4,4683,6.9,雨,東,3,3,4,向井田直,29,広島,47,B1,5.14,32.91,4.97,32.79,31.06,45.28
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4R,5,4603,6.93,雨,東,3,3,5,谷川将太,32,長崎,53,B1,4.43,25.97,4.81,25.93,33.68,30.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,1,3930,6.89,雨,東,2,2,2,岸本　隆,44,岡山,56,A2,5.31,35.59,4.45,19.61,34.21,31.91
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,2,3685,6.9,雨,東,2,2,1,荒井輝年,46,岡山,57,A1,6.71,48.03,6.71,50.0,32.75,37.25
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,3,4564,6.93,雨,東,2,2,3,山本景士,32,広島,52,B1,5.37,30.83,4.43,24.32,32.14,30.91
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,4,4732,6.93,雨,東,2,2,5,堀本和也,31,徳島,53,B2,5.35,36.73,5.72,38.89,33.49,33.96
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,5,4506,6.83,雨,東,2,2,4,稗田聖也,32,福岡,51,A2,5.99,44.29,4.96,34.62,47.67,22.45
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,6,5008,6.98,雨,東,2,2,6,羽野　諒,23,福岡,53,B1,3.09,4.9,2.17,1.89,31.64,35.94
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,1,3554,6.87,雨,東,3,3,6,仲口博崇,48,愛知,52,A1,6.18,43.88,6.32,52.63,51.81,26.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,2,4596,6.96,雨,東,3,3,1,葛原大陽,37,徳島,50,A2,6.04,40.0,6.25,25.0,42.65,33.93
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,3,4523,6.91,雨,東,3,3,3,中村辰也,32,長崎,52,A2,6.17,47.87,5.25,36.11,32.16,15.69
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,4,3710,6.91,雨,東,3,3,5,吉永泰弘,46,香川,52,B1,4.6,25.26,5.47,40.63,41.79,53.33
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,5,3559,6.95,雨,東,3,3,2,水長照雄,52,山口,52,B1,4.22,18.29,3.0,10.0,32.34,35.71
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,6,4424,6.77,雨,東,3,3,4,松尾昂明,35,福岡,52,A2,6.22,48.72,7.3,67.57,29.78,29.41
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,1,4571,6.79,雨,東,2,2,5,菅　章哉,32,徳島,50,B2,6.0,28.57,6.22,58.33,28.65,35.19
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,2,3907,6.89,雨,東,2,2,1,村越　篤,42,香川,54,A2,5.61,36.47,6.35,46.51,40.0,10.26
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,3,3832,6.95,雨,東,2,2,6,下田哲也,46,香川,54,A2,4.95,23.15,5.53,23.33,36.0,27.27
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,4,4485,6.97,雨,東,2,2,4,楠原正剛,34,福岡,55,A2,5.34,31.97,5.73,32.65,38.83,40.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,5,4966,6.89,雨,東,2,2,3,田川大貴,22,長崎,53,B1,4.99,27.08,5.1,26.67,31.15,12.5
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,6,4504,6.87,雨,東,2,2,2,前田将太,32,福岡,55,A1,7.53,58.93,7.14,56.06,37.5,17.39
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,1,4220,6.9,雨,東,3,3,1,深川和仁,38,香川,55,A1,5.2,34.94,5.55,39.39,35.71,30.36
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,2,3257,6.87,雨,東,3,3,2,田頭　実,53,福岡,50,A2,6.97,57.14,7.51,70.1,28.57,26.32
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,3,4583,6.82,雨,東,3,3,3,古田祐貴,31,香川,50,A2,5.87,37.8,0.0,0.0,39.8,30.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,4,4533,6.88,雨,東,3,3,5,峰重侑治,31,岡山,53,B1,5.03,28.21,4.67,24.24,30.11,26.32
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,5,5058,6.91,雨,東,3,3,4,前原大道,23,岡山,51,B1,3.56,12.99,3.6,10.0,31.63,34.62
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,6,4251,6.9,雨,東,3,3,6,川崎誠志,37,山口,52,B1,4.32,23.23,5.22,44.44,32.49,30.91
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,1,4451,6.91,雨,東,2,2,1,松崎祐太,32,福岡,50,A1,6.86,50.38,6.19,46.15,42.93,50.91
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,2,4603,6.89,雨,東,2,2,2,谷川将太,32,長崎,53,B1,4.43,25.97,4.81,25.93,33.68,30.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,3,4272,6.93,雨,東,2,2,3,大場広孝,38,福岡,58,A2,5.23,33.09,5.31,30.56,32.93,23.53
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,4,3930,6.91,雨,東,2,2,5,岸本　隆,44,岡山,56,A2,5.31,35.59,4.45,19.61,34.21,31.91
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,5,3777,6.95,雨,東,2,2,4,樋口　亮,45,長崎,51,B1,5.59,38.94,6.55,54.55,35.33,28.26
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,6,4062,6.91,雨,東,2,2,6,後藤陽介,41,愛知,56,B1,5.4,40.4,0.0,0.0,30.95,35.59
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,1,4424,6.8,雨,東,2,2,1,松尾昂明,35,福岡,52,A2,6.22,48.72,7.3,67.57,29.78,29.41
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,2,3907,6.89,雨,東,2,2,4,村越　篤,42,香川,54,A2,5.61,36.47,6.35,46.51,40.0,10.26
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,3,3955,6.91,雨,東,2,2,2,眞田英二,43,徳島,51,A2,5.88,45.0,7.86,71.43,50.56,27.45
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,4,4506,6.86,雨,東,2,2,6,稗田聖也,32,福岡,51,A2,5.99,44.29,4.96,34.62,47.67,22.45
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,5,4228,6.87,雨,東,2,2,5,吉田慎二,37,愛知,58,B1,4.71,30.63,7.0,60.0,36.22,23.08
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,6,4511,6.95,雨,東,2,2,3,中岡健人,31,香川,57,B1,4.39,16.9,4.36,9.09,33.85,31.15
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,1,4630,6.88,雨,東,1,1,2,岩永雅人,33,愛知,52,B1,6.07,43.56,5.15,35.0,40.21,21.28
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,2,4067,6.89,雨,東,1,1,1,永井　源,40,愛知,51,A1,6.45,45.45,6.54,46.43,34.29,22.5
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,3,3832,6.94,雨,東,1,1,3,下田哲也,46,香川,54,A2,4.95,23.15,5.53,23.33,36.0,27.27
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,4,4583,6.89,雨,東,1,1,5,古田祐貴,31,香川,50,A2,5.87,37.8,0.0,0.0,39.8,30.0
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,5,4523,6.93,雨,東,1,1,6,中村辰也,32,長崎,52,A2,6.17,47.87,5.25,36.11,32.16,15.69
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,6,4839,6.95,雨,東,1,1,4,四宮与寛,30,徳島,52,B1,5.62,41.13,5.43,42.86,26.42,34.62
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12R,1,3257,6.85,雨,東,2,2,1,田頭　実,53,福岡,50,A2,6.97,57.14,7.51,70.1,28.57,26.32
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12R,2,3685,6.89,雨,東,2,2,3,荒井輝年,46,岡山,57,A1,6.71,48.03,6.71,50.0,32.75,37.25
2020-09-24若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12R,3,3554,6.84,雨,東,2,2,2,仲口博崇,48,愛知,52,A1,6.18,43.88,6.32,52.63,51.81,26.0
