レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念3R,1,4015,6.86,晴,北西,2,2,芦　屋,1,前野竜一,40,山口,59,A2,5.61,33.33,6.69,57.14,22.0,25.0
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念3R,2,4084,6.76,晴,北西,2,2,芦　屋,3,杉山正樹,40,愛知,55,A1,6.99,50.34,5.8,30.0,41.94,34.67
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念3R,3,3357,6.9,晴,北西,2,2,芦　屋,2,福島陽子,51,岡山,49,B1,4.57,19.05,4.7,26.67,33.93,42.67
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念3R,4,3951,6.89,晴,北西,2,2,芦　屋,4,石川吉鎬,44,大阪,57,B1,5.44,34.04,5.22,27.78,24.49,42.86
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念3R,5,3268,6.93,晴,北西,2,2,芦　屋,5,森　竜也,55,三重,52,A2,6.33,47.42,6.5,50.0,32.69,40.48
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念3R,6,5057,6.89,晴,北西,2,2,芦　屋,6,上田紗奈,24,大阪,44,B1,3.85,22.99,1.78,0.0,38.89,23.94
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念4R,1,3788,6.87,晴,北西,3,3,芦　屋,1,一宮稔弘,48,徳島,53,A1,6.94,52.5,5.98,47.62,32.56,29.73
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念4R,2,4382,6.91,晴,北西,3,3,芦　屋,2,高山智至,35,滋賀,56,A2,5.3,30.94,0.0,0.0,29.63,26.58
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念4R,3,4356,6.92,晴,北西,3,3,芦　屋,4,長岡良也,36,兵庫,50,A1,7.15,58.33,7.05,57.89,22.22,43.75
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念4R,4,4623,6.86,晴,北西,3,3,芦　屋,6,中北将史,35,三重,52,B1,5.37,31.67,4.72,16.67,30.36,23.94
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念4R,5,3878,6.9,晴,北西,3,3,芦　屋,3,胡本悟志,43,山口,52,B1,4.69,28.72,4.88,23.53,39.29,30.0
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念4R,6,4728,6.9,晴,北西,3,3,芦　屋,5,山口　亮,32,東京,54,B1,4.74,25.0,4.29,17.65,37.93,40.79
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念5R,1,4105,6.88,晴,北西,3,3,芦　屋,1,松下直也,40,兵庫,52,A2,5.37,30.94,5.11,22.22,26.0,31.58
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念5R,2,4514,6.9,晴,北西,3,3,芦　屋,5,上條嘉嗣,30,大阪,53,A2,6.07,45.99,5.9,38.1,40.0,34.18
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念5R,3,4596,6.93,晴,北西,3,3,芦　屋,2,葛原大陽,37,徳島,50,A2,6.36,44.8,5.4,28.57,26.79,32.89
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念5R,4,4140,6.96,晴,北西,3,3,芦　屋,6,梶野学志,39,東京,52,A1,6.94,59.22,6.46,38.46,33.93,24.68
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念5R,5,4786,6.86,晴,北西,3,3,芦　屋,4,佐藤博亮,32,愛知,53,A1,7.0,56.1,5.96,50.0,13.46,36.36
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念5R,6,5075,6.91,晴,北西,3,3,芦　屋,3,中島秀治,24,滋賀,54,B1,3.13,8.6,3.22,0.0,28.3,27.63
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念6R,1,3070,6.93,晴,北西,4,4,芦　屋,2,山室展弘,59,岡山,49,A2,5.51,38.78,6.11,43.48,44.07,27.4
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念6R,2,4785,6.89,晴,北西,4,4,芦　屋,1,木幡純也,32,愛知,51,B1,3.37,15.87,3.89,0.0,18.6,37.8
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念6R,3,4131,6.94,晴,北西,4,4,芦　屋,3,原　豊土,40,静岡,55,A1,6.36,48.18,6.72,53.85,34.55,26.76
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念6R,4,4288,6.95,晴,北西,4,4,芦　屋,6,永田啓二,35,福岡,52,A1,6.47,47.1,6.09,46.51,42.11,35.9
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念6R,5,4151,6.97,晴,北西,4,4,芦　屋,4,下河誉史,38,福岡,57,A2,5.4,35.54,4.65,20.59,24.49,30.49
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念6R,6,2912,6.97,晴,北西,4,4,芦　屋,5,尾崎鉄也,64,長崎,56,B1,4.49,27.84,4.53,31.37,20.41,26.76
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念7R,1,4273,6.88,晴,北西,4,4,芦　屋,1,佐藤　旭,38,静岡,51,B1,5.28,33.62,4.46,26.09,40.74,42.5
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念7R,2,3261,6.86,晴,北西,4,4,芦　屋,3,大川茂実,57,岡山,50,B1,4.53,21.1,0.0,0.0,29.63,28.0
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念7R,3,3478,6.95,晴,北西,4,4,芦　屋,2,嶋田貴支,49,香川,51,B1,5.38,30.91,5.71,42.86,38.98,19.18
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念7R,4,4892,6.88,晴,北西,4,4,芦　屋,6,柴田直哉,30,福岡,51,B1,4.93,27.84,4.51,19.61,23.64,29.73
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念7R,5,3357,6.91,晴,北西,4,4,芦　屋,4,福島陽子,51,岡山,49,B1,4.57,19.05,4.7,26.67,33.93,42.67
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念7R,6,4923,6.89,晴,北西,4,4,芦　屋,5,末武里奈,28,山口,49,B2,3.09,11.63,1.75,0.0,58.93,30.56
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念8R,1,4623,6.83,晴,北西,4,4,芦　屋,2,中北将史,35,三重,52,B1,5.37,31.67,4.72,16.67,30.36,23.94
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念8R,2,4382,6.92,晴,北西,4,4,芦　屋,5,高山智至,35,滋賀,56,A2,5.3,30.94,0.0,0.0,29.63,26.58
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念8R,3,3741,6.95,晴,北西,4,4,芦　屋,4,松尾基成,46,福岡,56,B1,4.44,23.0,4.49,18.87,38.6,33.33
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念8R,4,4974,6.91,晴,北西,4,4,芦　屋,6,安井瑞紀,27,岡山,48,B1,4.57,25.0,2.0,0.0,24.07,25.3
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念9R,1,3994,6.9,晴,北西,5,5,芦　屋,1,茶谷　桜,41,滋賀,46,B1,5.11,30.7,3.88,25.0,24.49,25.68
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念9R,2,4786,6.88,晴,北西,5,5,芦　屋,5,佐藤博亮,32,愛知,53,A1,7.0,56.1,5.96,50.0,13.46,36.36
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念9R,3,4151,6.93,晴,北西,5,5,芦　屋,2,下河誉史,38,福岡,57,A2,5.4,35.54,4.65,20.59,24.49,30.49
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念9R,4,5088,6.92,晴,北西,5,5,芦　屋,6,高憧四季,20,大阪,48,B1,2.07,7.27,0.0,0.0,25.49,20.27
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念9R,5,4514,6.91,晴,北西,5,5,芦　屋,4,上條嘉嗣,30,大阪,53,A2,6.07,45.99,5.9,38.1,40.0,34.18
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念9R,6,3268,6.96,晴,北西,5,5,芦　屋,3,森　竜也,55,三重,52,A2,6.33,47.42,6.5,50.0,32.69,40.48
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念10R,1,4356,6.9,晴,北,4,4,芦　屋,2,長岡良也,36,兵庫,50,A1,7.15,58.33,7.05,57.89,22.22,43.75
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念10R,2,4015,6.95,晴,北,4,4,芦　屋,3,前野竜一,40,山口,59,A2,5.61,33.33,6.69,57.14,22.0,25.0
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念10R,3,4105,6.94,晴,北,4,4,芦　屋,4,松下直也,40,兵庫,52,A2,5.37,30.94,5.11,22.22,26.0,31.58
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念10R,4,4785,6.93,晴,北,4,4,芦　屋,6,木幡純也,32,愛知,51,B1,3.37,15.87,3.89,0.0,18.6,37.8
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念10R,5,3070,6.97,晴,北,4,4,芦　屋,1,山室展弘,59,岡山,49,A2,5.51,38.78,6.11,43.48,44.07,27.4
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念10R,6,3953,6.95,晴,北,4,4,芦　屋,5,志道吉和,43,福岡,51,B1,5.14,36.44,5.45,40.63,25.86,32.91
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念11R,1,4084,6.81,晴,北,3,3,芦　屋,1,杉山正樹,40,愛知,55,A1,6.99,50.34,5.8,30.0,41.94,34.67
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念11R,2,4131,6.94,晴,北,3,3,芦　屋,4,原　豊土,40,静岡,55,A1,6.36,48.18,6.72,53.85,34.55,26.76
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念11R,3,3788,6.92,晴,北,3,3,芦　屋,2,一宮稔弘,48,徳島,53,A1,6.94,52.5,5.98,47.62,32.56,29.73
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念11R,4,4259,6.94,晴,北,3,3,芦　屋,5,真庭明志,36,長崎,52,A2,5.89,43.62,5.38,31.03,25.45,12.99
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念11R,5,4596,6.96,晴,北,3,3,芦　屋,6,葛原大陽,37,徳島,50,A2,6.36,44.8,5.4,28.57,26.79,32.89
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念11R,6,4288,6.93,晴,北,3,3,芦　屋,3,永田啓二,35,福岡,52,A1,6.47,47.1,6.09,46.51,42.11,35.9
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念12R,1,4370,6.99,晴,北,4,4,芦　屋,1,山口達也,33,岡山,56,A1,5.92,46.67,7.13,56.25,23.08,30.77
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念12R,2,3200,6.95,晴,北,4,4,芦　屋,4,熊谷直樹,55,東京,52,A1,6.16,42.06,5.25,50.0,30.77,25.32
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念12R,3,4140,6.95,晴,北,4,4,芦　屋,5,梶野学志,39,東京,52,A1,6.94,59.22,6.46,38.46,33.93,24.68
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念12R,4,4085,6.91,晴,北,4,4,芦　屋,2,荻野裕介,40,東京,51,A2,6.01,43.68,6.29,48.57,40.43,31.08
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念12R,5,3951,6.89,晴,北,4,4,芦　屋,6,石川吉鎬,44,大阪,57,B1,5.44,34.04,5.22,27.78,24.49,42.86
2020-08-30芦　屋ＢＴＳ高城オープン２２周年記念12R,6,4043,6.86,晴,北,4,4,芦　屋,3,桐本康臣,40,三重,55,A1,5.9,41.61,7.94,74.29,19.61,36.05
2020-08-30下　関第６６回ボートレースメモリアル1R,1,3961,6.75,晴,南,2,2,下　関,1,谷村一哉,41,山口,52,A1,7.07,52.8,6.99,53.57,41.24,37.62
2020-08-30下　関第６６回ボートレースメモリアル1R,2,4503,6.8,晴,南,2,2,下　関,4,上野真之,32,佐賀,50,A1,7.98,62.99,7.32,48.65,30.3,47.0
2020-08-30下　関第６６回ボートレースメモリアル1R,3,3780,6.76,晴,南,2,2,下　関,5,魚谷智之,44,兵庫,51,A1,7.74,53.78,7.31,38.89,44.16,35.64
2020-08-30下　関第６６回ボートレースメモリアル1R,4,4586,6.76,晴,南,2,2,下　関,2,磯部　誠,29,愛知,53,A1,7.9,59.2,3.33,0.0,48.39,28.26
2020-08-30下　関第６６回ボートレースメモリアル1R,5,4064,6.8,晴,南,2,2,下　関,6,原田篤志,40,山口,51,A1,6.72,49.24,6.91,50.53,30.34,28.85
2020-08-30下　関第６６回ボートレースメモリアル1R,6,4450,6.76,晴,南,2,2,下　関,3,平高奈菜,33,香川,47,A1,7.73,60.91,7.19,59.26,28.43,39.6
2020-08-30下　関第６６回ボートレースメモリアル2R,1,4885,6.72,晴,南西,3,3,下　関,3,大山千広,24,福岡,47,A1,6.97,50.86,6.78,56.25,30.7,37.86
2020-08-30下　関第６６回ボートレースメモリアル2R,2,4337,6.78,晴,南西,3,3,下　関,6,平本真之,36,愛知,54,A1,7.63,57.81,8.06,66.67,30.53,33.0
2020-08-30下　関第６６回ボートレースメモリアル2R,3,4188,6.79,晴,南西,3,3,下　関,5,久田敏之,39,群馬,51,A1,7.26,55.22,7.25,50.0,29.89,46.0
2020-08-30下　関第６６回ボートレースメモリアル2R,4,4497,6.77,晴,南西,3,3,下　関,4,桑原　悠,33,長崎,50,A1,6.56,43.44,7.63,66.67,38.54,44.12
2020-08-30下　関第６６回ボートレースメモリアル2R,5,3388,6.79,晴,南西,3,3,下　関,2,今垣光太,50,福井,51,A1,7.27,48.03,6.44,44.0,31.25,34.65
2020-08-30下　関第６６回ボートレースメモリアル2R,6,3557,6.81,晴,南西,3,3,下　関,1,太田和美,47,大阪,54,A1,7.01,51.33,4.38,25.0,31.68,28.71
2020-08-30下　関第６６回ボートレースメモリアル3R,1,3952,6.81,曇り ,北東,4,4,下　関,2,中澤和志,44,埼玉,52,A1,7.01,48.2,6.48,47.83,28.42,30.1
2020-08-30下　関第６６回ボートレースメモリアル3R,2,4044,6.73,曇り ,北東,4,4,下　関,1,湯川浩司,40,大阪,50,A1,7.4,51.85,6.58,46.15,35.64,33.96
2020-08-30下　関第６６回ボートレースメモリアル3R,3,4061,6.77,曇り ,北東,4,4,下　関,6,萩原秀人,41,福井,54,A1,7.51,55.88,6.97,54.84,35.11,29.29
2020-08-30下　関第６６回ボートレースメモリアル3R,4,4074,6.83,曇り ,北東,4,4,下　関,3,柳沢　一,39,愛知,50,A1,6.79,45.21,6.38,41.67,33.0,27.88
2020-08-30下　関第６６回ボートレースメモリアル3R,5,3783,6.83,曇り ,北東,4,4,下　関,5,瓜生正義,44,福岡,51,A1,7.76,53.51,6.27,40.0,30.39,33.33
2020-08-30下　関第６６回ボートレースメモリアル3R,6,3590,6.81,曇り ,北東,4,4,下　関,4,濱野谷憲,46,東京,55,A1,7.57,57.61,5.12,23.53,30.51,41.58
2020-08-30下　関第６６回ボートレースメモリアル4R,1,4848,6.9,雨,北,1,1,下　関,1,仲谷颯仁,26,福岡,51,A1,7.65,67.48,8.45,70.0,42.71,29.7
2020-08-30下　関第６６回ボートレースメモリアル4R,2,4262,6.88,雨,北,1,1,下　関,3,馬場貴也,36,滋賀,53,A1,7.45,49.65,7.78,64.81,43.59,37.62
2020-08-30下　関第６６回ボートレースメモリアル4R,3,3573,6.93,雨,北,1,1,下　関,5,前本泰和,48,広島,50,A1,8.44,66.67,7.05,51.76,31.48,31.68
2020-08-30下　関第６６回ボートレースメモリアル4R,4,3779,6.85,雨,北,1,1,下　関,2,原田幸哉,44,長崎,52,A1,6.77,50.0,7.76,60.0,28.33,44.66
2020-08-30下　関第６６回ボートレースメモリアル4R,5,4238,6.91,雨,北,1,1,下　関,6,毒島　誠,36,群馬,52,A1,7.69,53.68,7.86,57.14,37.04,42.16
2020-08-30下　関第６６回ボートレースメモリアル4R,6,4030,6.94,雨,北,1,1,下　関,4,森高一真,42,香川,50,A1,7.45,55.65,6.73,45.95,53.54,35.64
2020-08-30下　関第６６回ボートレースメモリアル5R,1,3716,6.77,曇り ,北,2,2,下　関,1,石渡鉄兵,45,東京,52,A1,7.13,54.27,4.89,0.0,57.27,32.35
2020-08-30下　関第６６回ボートレースメモリアル5R,2,4095,6.88,曇り ,北,2,2,下　関,3,福来　剛,39,東京,52,A1,7.12,54.37,4.63,21.05,27.78,40.2
2020-08-30下　関第６６回ボートレースメモリアル5R,3,4831,6.87,曇り ,北,2,2,下　関,4,羽野直也,25,福岡,52,A1,7.11,55.63,6.67,51.16,30.36,40.2
2020-08-30下　関第６６回ボートレースメモリアル5R,4,4166,6.87,曇り ,北,2,2,下　関,2,吉田拡郎,38,岡山,51,A1,7.37,55.21,8.19,62.96,41.28,33.33
2020-08-30下　関第６６回ボートレースメモリアル5R,5,4450,6.9,曇り ,北,2,2,下　関,5,平高奈菜,33,香川,47,A1,7.73,60.91,7.19,59.26,28.43,39.6
2020-08-30下　関第６６回ボートレースメモリアル5R,6,4477,6.89,曇り ,北,2,2,下　関,6,篠崎仁志,32,福岡,53,A1,7.88,59.52,8.89,76.32,29.59,39.81
2020-08-30下　関第６６回ボートレースメモリアル6R,1,4444,6.83,晴,北,2,2,下　関,1,桐生順平,33,埼玉,51,A1,7.58,49.17,8.53,69.44,29.9,28.85
2020-08-30下　関第６６回ボートレースメモリアル6R,2,4296,6.82,晴,北,2,2,下　関,4,岡崎恭裕,33,福岡,50,A1,7.6,56.83,7.55,55.36,37.76,35.92
2020-08-30下　関第６６回ボートレースメモリアル6R,3,3780,6.79,晴,北,2,2,下　関,3,魚谷智之,44,兵庫,51,A1,7.74,53.78,7.31,38.89,44.16,35.64
2020-08-30下　関第６６回ボートレースメモリアル6R,4,4266,6.87,晴,北,2,2,下　関,6,長田頼宗,35,東京,53,A1,6.92,44.44,6.76,36.0,31.82,36.54
2020-08-30下　関第６６回ボートレースメモリアル6R,5,3388,6.87,晴,北,2,2,下　関,5,今垣光太,50,福井,51,A1,7.27,48.03,6.44,44.0,31.25,34.65
2020-08-30下　関第６６回ボートレースメモリアル6R,6,4459,6.87,晴,北,2,2,下　関,2,片岡雅裕,34,香川,51,A1,6.78,50.42,7.04,56.52,40.0,37.0
2020-08-30下　関第６６回ボートレースメモリアル7R,1,4497,6.77,晴,北,2,2,下　関,2,桑原　悠,33,長崎,50,A1,6.56,43.44,7.63,66.67,38.54,44.12
2020-08-30下　関第６６回ボートレースメモリアル7R,2,3783,6.76,晴,北,2,2,下　関,1,瓜生正義,44,福岡,51,A1,7.76,53.51,6.27,40.0,30.39,33.33
2020-08-30下　関第６６回ボートレースメモリアル7R,3,4075,6.82,晴,北,2,2,下　関,3,中野次郎,39,東京,52,A1,6.7,45.97,6.26,33.33,45.0,39.6
2020-08-30下　関第６６回ボートレースメモリアル7R,4,4320,6.77,晴,北,2,2,下　関,5,峰　竜太,35,佐賀,51,A1,9.09,77.44,7.96,51.85,31.68,32.67
2020-08-30下　関第６６回ボートレースメモリアル7R,5,4688,6.84,晴,北,2,2,下　関,4,永井彪也,27,東京,51,A1,7.45,52.24,6.33,33.33,36.73,33.01
2020-08-30下　関第６６回ボートレースメモリアル7R,6,3744,6.8,晴,北,2,2,下　関,6,徳増秀樹,45,静岡,52,A1,7.83,55.96,7.25,60.0,32.69,31.25
2020-08-30下　関第６６回ボートレースメモリアル8R,1,3415,6.76,晴,北,2,2,下　関,1,松井　繁,50,大阪,51,A1,7.73,56.83,6.48,39.13,34.62,34.34
2020-08-30下　関第６６回ボートレースメモリアル8R,2,3822,6.75,晴,北,2,2,下　関,3,平尾崇典,47,岡山,49,A1,7.78,64.29,6.25,46.43,28.44,31.0
2020-08-30下　関第６６回ボートレースメモリアル8R,3,4586,6.8,晴,北,2,2,下　関,5,磯部　誠,29,愛知,53,A1,7.9,59.2,3.33,0.0,48.39,28.26
2020-08-30下　関第６６回ボートレースメモリアル8R,4,4371,6.82,晴,北,2,2,下　関,2,西山貴浩,33,福岡,52,A1,7.69,54.84,7.6,54.76,34.69,40.0
2020-08-30下　関第６６回ボートレースメモリアル8R,5,4028,6.8,晴,北,2,2,下　関,4,田村隆信,42,徳島,54,A1,6.88,46.73,6.88,41.18,32.04,37.25
2020-08-30下　関第６６回ボートレースメモリアル8R,6,4024,6.78,晴,北,2,2,下　関,6,井口佳典,43,三重,51,A1,7.89,58.82,7.79,50.0,41.38,34.91
2020-08-30下　関第６６回ボートレースメモリアル9R,1,4477,6.83,晴,北東,3,3,下　関,4,篠崎仁志,32,福岡,53,A1,7.88,59.52,8.89,76.32,29.59,39.81
2020-08-30下　関第６６回ボートレースメモリアル9R,2,4061,6.83,晴,北東,3,3,下　関,2,萩原秀人,41,福井,54,A1,7.51,55.88,6.97,54.84,35.11,29.29
2020-08-30下　関第６６回ボートレースメモリアル9R,3,4350,6.84,晴,北東,3,3,下　関,3,篠崎元志,34,福岡,51,A1,7.55,51.59,7.32,48.0,27.78,34.0
2020-08-30下　関第６６回ボートレースメモリアル9R,4,4686,6.86,晴,北東,3,3,下　関,6,丸野一樹,29,滋賀,52,A1,7.3,55.0,6.57,42.86,32.65,38.83
2020-08-30下　関第６６回ボートレースメモリアル9R,5,3946,6.83,晴,北東,3,3,下　関,1,赤岩善生,44,愛知,53,A1,7.15,50.94,7.16,55.81,29.89,39.0
2020-08-30下　関第６６回ボートレースメモリアル9R,6,4337,6.81,晴,北東,3,3,下　関,5,平本真之,36,愛知,54,A1,7.63,57.81,8.06,66.67,30.53,33.0
2020-08-30下　関第６６回ボートレースメモリアル10R,1,4262,6.81,晴,北,2,2,下　関,1,馬場貴也,36,滋賀,53,A1,7.45,49.65,7.78,64.81,43.59,37.62
2020-08-30下　関第６６回ボートレースメモリアル10R,2,4831,6.85,晴,北,2,2,下　関,2,羽野直也,25,福岡,52,A1,7.11,55.63,6.67,51.16,30.36,40.2
2020-08-30下　関第６６回ボートレースメモリアル10R,3,3961,6.84,晴,北,2,2,下　関,4,谷村一哉,41,山口,52,A1,7.07,52.8,6.99,53.57,41.24,37.62
2020-08-30下　関第６６回ボートレースメモリアル10R,4,4444,6.87,晴,北,2,2,下　関,5,桐生順平,33,埼玉,51,A1,7.58,49.17,8.53,69.44,29.9,28.85
2020-08-30下　関第６６回ボートレースメモリアル10R,5,3952,6.88,晴,北,2,2,下　関,3,中澤和志,44,埼玉,52,A1,7.01,48.2,6.48,47.83,28.42,30.1
2020-08-30下　関第６６回ボートレースメモリアル10R,6,4459,6.89,晴,北,2,2,下　関,6,片岡雅裕,34,香川,51,A1,6.78,50.42,7.04,56.52,40.0,37.0
2020-08-30下　関第６６回ボートレースメモリアル11R,1,3716,6.74,晴,北,2,2,下　関,4,石渡鉄兵,45,東京,52,A1,7.13,54.27,4.89,0.0,57.27,32.35
2020-08-30下　関第６６回ボートレースメモリアル11R,2,4848,6.82,晴,北,2,2,下　関,6,仲谷颯仁,26,福岡,51,A1,7.65,67.48,8.45,70.0,42.71,29.7
2020-08-30下　関第６６回ボートレースメモリアル11R,3,3415,6.78,晴,北,2,2,下　関,2,松井　繁,50,大阪,51,A1,7.73,56.83,6.48,39.13,34.62,34.34
2020-08-30下　関第６６回ボートレースメモリアル11R,4,4044,6.73,晴,北,2,2,下　関,5,湯川浩司,40,大阪,50,A1,7.4,51.85,6.58,46.15,35.64,33.96
2020-08-30下　関第６６回ボートレースメモリアル11R,5,4320,6.76,晴,北,2,2,下　関,1,峰　竜太,35,佐賀,51,A1,9.09,77.44,7.96,51.85,31.68,32.67
2020-08-30下　関第６６回ボートレースメモリアル11R,6,3557,6.87,晴,北,2,2,下　関,3,太田和美,47,大阪,54,A1,7.01,51.33,4.38,25.0,31.68,28.71
2020-08-30下　関第６６回ボートレースメモリアル12R,1,3942,6.73,晴,北,3,3,下　関,1,寺田　祥,41,山口,54,A1,7.23,53.39,7.55,59.12,30.93,39.05
2020-08-30下　関第６６回ボートレースメモリアル12R,2,3960,6.77,晴,北,3,3,下　関,3,菊地孝平,42,静岡,54,A1,7.01,40.35,7.49,55.32,41.67,28.28
2020-08-30下　関第６６回ボートレースメモリアル12R,3,4344,6.81,晴,北,3,3,下　関,2,新田雄史,35,三重,53,A1,7.92,64.6,7.36,48.48,46.53,27.37
2020-08-30下　関第６６回ボートレースメモリアル12R,4,4063,6.85,晴,北,3,3,下　関,4,市橋卓士,40,徳島,52,A1,6.83,54.0,7.27,57.69,39.08,37.74
2020-08-30下　関第６６回ボートレースメモリアル12R,5,3854,6.77,晴,北,3,3,下　関,6,吉川元浩,47,兵庫,51,A1,7.42,52.54,7.65,41.18,43.16,37.86
2020-08-30下　関第６６回ボートレースメモリアル12R,6,3897,6.86,晴,北,3,3,下　関,5,白井英治,43,山口,52,A1,7.95,59.5,8.72,74.44,39.78,32.41
2020-08-30宮　島ヴィーナスシリーズ第１１戦第６回マクール杯1R,1,4849,6.7,晴,東,1,1,宮　島,3,森田太陽,25,滋賀,44,B2,0.0,0.0,2.75,0.0,40.0,38.21
