,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
37,2020-08-21大　村ヴィーナスシリーズ第１０戦7R,2,4443,6.95,6,津田裕絵,33,山口,48,B1,4.42,21.35,6.35,49.02,40.63,26.32
38,2020-08-21大　村ヴィーナスシリーズ第１０戦7R,3,4502,6.88,4,遠藤エミ,32,滋賀,44,A1,6.62,39.08,8.79,75.0,51.72,35.71
39,2020-08-21大　村ヴィーナスシリーズ第１０戦7R,4,4998,6.92,5,中村かな,26,東京,45,B1,3.86,20.0,1.13,0.0,33.33,40.0
40,2020-08-21大　村ヴィーナスシリーズ第１０戦7R,5,4117,6.92,3,廣中智紗,39,東京,45,A2,6.53,44.57,7.27,60.0,45.95,47.5
41,2020-08-21大　村ヴィーナスシリーズ第１０戦7R,6,4844,6.99,2,村上奈穂,27,広島,48,B1,4.06,18.18,4.89,21.05,43.59,25.71
42,2020-08-21大　村ヴィーナスシリーズ第１０戦8R,1,4758,7.03,5,富樫麗加,30,東京,51,A2,6.03,41.44,5.62,30.77,54.55,37.04
43,2020-08-21大　村ヴィーナスシリーズ第１０戦8R,2,4208,6.95,1,三浦永理,37,静岡,47,B1,6.0,47.62,5.2,30.0,31.91,42.42
44,2020-08-21大　村ヴィーナスシリーズ第１０戦8R,3,3175,6.96,2,渡辺千草,56,東京,49,A2,5.75,30.43,4.8,20.0,36.84,52.27
45,2020-08-21大　村ヴィーナスシリーズ第１０戦8R,4,4289,6.98,3,落合直子,35,大阪,46,A1,5.87,38.2,5.69,48.98,31.58,32.43
46,2020-08-21大　村ヴィーナスシリーズ第１０戦8R,5,5088,6.97,6,高憧四季,20,大阪,47,B1,1.74,2.13,1.4,0.0,56.76,42.22
47,2020-08-21大　村ヴィーナスシリーズ第１０戦8R,6,4974,7.01,4,安井瑞紀,27,岡山,49,B1,4.6,25.29,2.5,7.14,31.82,40.54
48,2020-08-21大　村ヴィーナスシリーズ第１０戦9R,1,4546,6.94,1,浜田亜理,32,埼玉,47,A2,5.99,41.24,6.27,45.45,40.0,38.89
49,2020-08-21大　村ヴィーナスシリーズ第１０戦9R,2,4825,7.0,5,倉持莉々,26,東京,50,A2,5.86,33.85,4.57,13.04,48.39,40.0
50,2020-08-21大　村ヴィーナスシリーズ第１０戦9R,3,4791,7.01,4,黒澤めぐ,30,東京,49,B1,5.42,35.94,3.78,11.11,36.11,38.64
51,2020-08-21大　村ヴィーナスシリーズ第１０戦9R,4,4556,6.99,2,竹井奈美,31,福岡,47,A1,6.88,54.44,7.67,77.78,43.33,40.0
52,2020-08-21大　村ヴィーナスシリーズ第１０戦9R,5,4963,6.97,3,實森美祐,23,広島,47,B1,5.44,35.16,4.83,33.33,35.29,31.43
53,2020-08-21大　村ヴィーナスシリーズ第１０戦9R,6,4183,7.0,6,宇野弥生,34,愛知,47,A1,5.61,37.31,5.05,21.05,52.63,40.0
54,2020-08-21大　村ヴィーナスシリーズ第１０戦10R,1,3611,6.91,1,岩崎芳美,48,徳島,48,A1,6.27,43.81,4.38,18.75,53.33,30.77
55,2020-08-21大　村ヴィーナスシリーズ第１０戦10R,2,4482,6.92,2,守屋美穂,31,岡山,44,A1,7.43,56.03,7.18,60.71,33.33,25.71
56,2020-08-21大　村ヴィーナスシリーズ第１０戦10R,3,4117,6.97,4,廣中智紗,39,東京,45,A2,6.53,44.57,7.27,60.0,45.95,47.5
57,2020-08-21大　村ヴィーナスシリーズ第１０戦10R,4,4689,6.98,5,豊田　結,27,静岡,56,B1,4.27,21.0,3.94,11.76,45.71,53.33
58,2020-08-21大　村ヴィーナスシリーズ第１０戦10R,5,3618,6.93,3,海野ゆか,46,広島,44,A2,6.48,46.51,6.88,53.85,38.24,37.14
59,2020-08-21大　村ヴィーナスシリーズ第１０戦10R,6,5057,6.92,6,上田紗奈,24,大阪,45,B1,3.77,22.08,2.04,8.33,46.88,44.12
60,2020-08-21大　村ヴィーナスシリーズ第１０戦11R,1,4502,6.89,1,遠藤エミ,32,滋賀,44,A1,6.62,39.08,8.79,75.0,51.72,35.71
61,2020-08-21大　村ヴィーナスシリーズ第１０戦11R,2,4208,6.85,2,三浦永理,37,静岡,47,B1,6.0,47.62,5.2,30.0,31.91,42.42
62,2020-08-21大　村ヴィーナスシリーズ第１０戦11R,3,4123,6.98,3,細川裕子,38,愛知,48,A1,6.8,55.17,5.75,25.0,42.42,41.67
63,2020-08-21大　村ヴィーナスシリーズ第１０戦11R,4,5003,6.95,6,来田衣織,24,兵庫,48,B1,3.41,13.51,1.13,0.0,30.23,29.41
64,2020-08-21大　村ヴィーナスシリーズ第１０戦11R,5,3871,6.89,4,池田紫乃,44,長崎,44,A2,4.81,29.33,4.67,32.69,42.42,30.77
65,2020-08-21大　村ヴィーナスシリーズ第１０戦11R,6,4464,6.92,5,山下友貴,34,静岡,43,A2,5.5,30.26,3.71,11.76,35.48,42.5
66,2020-08-21大　村ヴィーナスシリーズ第１０戦12R,1,4964,6.96,1,土屋　南,23,岡山,48,A2,6.12,41.73,5.49,35.9,31.58,32.35
67,2020-08-21大　村ヴィーナスシリーズ第１０戦12R,2,4758,6.94,3,富樫麗加,30,東京,51,A2,6.03,41.44,5.62,30.77,54.55,37.04
68,2020-08-21大　村ヴィーナスシリーズ第１０戦12R,3,4478,6.9,5,櫻本あゆ,32,東京,46,A2,6.44,50.59,0.0,0.0,34.29,43.24
69,2020-08-21大　村ヴィーナスシリーズ第１０戦12R,4,5019,6.94,2,柴田百恵,20,静岡,45,B1,4.25,18.45,1.5,0.0,31.58,36.36
70,2020-08-21大　村ヴィーナスシリーズ第１０戦12R,5,4289,6.94,4,落合直子,35,大阪,46,A1,5.87,38.2,5.69,48.98,31.58,32.43
71,2020-08-21大　村ヴィーナスシリーズ第１０戦12R,6,4870,6.96,6,新田有理,28,広島,45,B1,4.41,23.33,4.19,18.75,33.33,35.29
72,2020-08-21唐　津か・らっキーバトル２ｎｄ1R,1,4096,6.8,1,石橋道友,38,長崎,53,A1,6.21,44.23,7.19,58.67,90.0,40.43
73,2020-08-21唐　津か・らっキーバトル２ｎｄ1R,2,3928,6.84,2,林　恵祐,44,福岡,60,B1,4.15,19.61,5.03,32.35,10.0,17.81
74,2020-08-21唐　津か・らっキーバトル２ｎｄ1R,3,4949,6.84,5,横田貴満,27,佐賀,53,B1,4.37,19.1,3.4,13.6,0.0,37.5
75,2020-08-21唐　津か・らっキーバトル２ｎｄ1R,4,4268,6.88,3,和合俊介,34,福岡,57,B1,4.1,18.75,3.58,13.89,22.22,40.96
76,2020-08-21唐　津か・らっキーバトル２ｎｄ1R,5,4143,6.95,4,浦田晃嗣,39,佐賀,56,B1,4.48,22.12,5.03,26.74,0.0,25.84
77,2020-08-21唐　津か・らっキーバトル２ｎｄ1R,6,5086,6.85,6,本村　大,21,長崎,54,B2,2.06,1.47,3.0,16.67,10.0,34.83
78,2020-08-21唐　津か・らっキーバトル２ｎｄ2R,1,4416,6.91,1,三宅健太,33,広島,54,A2,5.35,30.63,4.98,31.71,0.0,29.76
79,2020-08-21唐　津か・らっキーバトル２ｎｄ2R,2,4966,6.83,4,田川大貴,22,長崎,53,B1,4.74,24.73,3.98,15.91,60.0,23.53
80,2020-08-21唐　津か・らっキーバトル２ｎｄ2R,3,3600,6.89,6,玄馬　徹,50,岡山,50,B1,4.32,29.03,4.37,26.32,11.11,28.77
81,2020-08-21唐　津か・らっキーバトル２ｎｄ2R,4,3731,6.94,3,高濱芳久,47,広島,53,B1,5.35,34.51,5.34,44.83,0.0,37.78
82,2020-08-21唐　津か・らっキーバトル２ｎｄ2R,5,5101,6.86,5,表　健太,23,福岡,52,B2,1.54,1.43,1.11,0.0,0.0,40.26
83,2020-08-21唐　津か・らっキーバトル２ｎｄ2R,6,4220,6.88,2,深川和仁,38,香川,56,A1,5.6,40.0,8.2,70.0,0.0,30.95
84,2020-08-21唐　津か・らっキーバトル２ｎｄ3R,1,4027,6.81,1,松江秀徳,42,佐賀,53,A2,5.9,38.41,6.55,49.71,22.22,21.95
85,2020-08-21唐　津か・らっキーバトル２ｎｄ3R,2,4352,6.94,3,下條雄太,34,長崎,52,A1,7.14,55.36,5.81,37.04,0.0,42.53
86,2020-08-21唐　津か・らっキーバトル２ｎｄ3R,3,3537,6.88,2,田山和広,52,福岡,58,B1,3.82,14.42,4.38,19.23,50.0,21.35
87,2020-08-21唐　津か・らっキーバトル２ｎｄ3R,4,3631,6.85,5,田添康介,50,長崎,58,B1,4.84,24.55,4.87,17.95,90.0,32.1
88,2020-08-21唐　津か・らっキーバトル２ｎｄ3R,5,3753,6.99,4,河上哲也,49,香川,53,B1,3.81,16.67,3.86,17.86,22.22,34.88
89,2020-08-21唐　津か・らっキーバトル２ｎｄ3R,6,4651,6.86,6,佐藤大騎,35,大阪,52,B1,3.62,15.49,4.92,35.14,0.0,22.62
90,2020-08-21唐　津か・らっキーバトル２ｎｄ4R,1,3473,6.87,5,石川真二,50,福岡,53,A1,6.92,56.67,6.39,43.48,40.0,23.6
91,2020-08-21唐　津か・らっキーバトル２ｎｄ4R,2,3349,6.94,1,吉田一郎,52,長崎,51,A2,6.34,51.35,6.64,54.55,33.33,31.91
92,2020-08-21唐　津か・らっキーバトル２ｎｄ4R,3,4367,6.86,4,山口修路,34,福岡,50,A2,5.66,35.11,4.46,23.08,0.0,39.36
93,2020-08-21唐　津か・らっキーバトル２ｎｄ4R,4,3411,6.88,2,池上隆行,51,広島,53,B1,3.89,14.52,4.15,17.31,62.5,26.58
94,2020-08-21唐　津か・らっキーバトル２ｎｄ4R,5,4047,6.95,3,吉永浩則,40,大阪,54,B1,3.76,14.29,5.11,44.44,0.0,28.09
95,2020-08-21唐　津か・らっキーバトル２ｎｄ4R,6,4180,6.95,6,上野秀和,37,福岡,58,B1,4.04,19.35,5.21,31.03,0.0,30.11
96,2020-08-21唐　津か・らっキーバトル２ｎｄ5R,1,3307,6.99,4,上瀧和則,52,佐賀,51,B2,4.57,35.14,0.0,0.0,0.0,41.49
97,2020-08-21唐　津か・らっキーバトル２ｎｄ5R,2,4434,6.9,5,田中辰彦,34,広島,54,A2,5.72,36.04,4.45,27.27,33.33,32.18
98,2020-08-21唐　津か・らっキーバトル２ｎｄ5R,3,3683,6.92,2,小羽正作,46,福岡,51,A2,6.0,41.0,5.24,26.0,11.11,31.82
99,2020-08-21唐　津か・らっキーバトル２ｎｄ5R,4,4257,6.93,1,古川　健,36,広島,50,B1,4.92,33.02,4.74,33.33,60.0,25.93
100,2020-08-21唐　津か・らっキーバトル２ｎｄ5R,5,3928,6.9,6,林　恵祐,44,福岡,60,B1,4.15,19.61,5.03,32.35,10.0,17.81
101,2020-08-21唐　津か・らっキーバトル２ｎｄ5R,6,3879,6.96,3,中村　格,47,岡山,58,B1,3.99,15.63,4.2,20.0,0.0,31.82
102,2020-08-21唐　津か・らっキーバトル２ｎｄ6R,1,4522,6.9,3,古澤光紀,32,福岡,53,A1,6.88,55.22,6.83,48.57,0.0,39.13
103,2020-08-21唐　津か・らっキーバトル２ｎｄ6R,2,3907,6.88,2,村越　篤,42,香川,56,A2,5.83,38.03,0.0,0.0,40.0,36.96
104,2020-08-21唐　津か・らっキーバトル２ｎｄ6R,3,4272,6.87,6,大場広孝,38,福岡,59,A2,5.27,34.48,4.26,23.08,20.0,18.6
105,2020-08-21唐　津か・らっキーバトル２ｎｄ6R,4,4143,6.94,1,浦田晃嗣,39,佐賀,56,B1,4.48,22.12,5.03,26.74,0.0,25.84
106,2020-08-21唐　津か・らっキーバトル２ｎｄ6R,5,4873,6.86,5,蒲原健太,26,佐賀,52,B1,4.75,28.07,4.25,19.32,50.0,50.0
107,2020-08-21唐　津か・らっキーバトル２ｎｄ6R,6,5101,6.91,4,表　健太,23,福岡,52,B2,1.54,1.43,1.11,0.0,0.0,40.26
108,2020-08-21唐　津か・らっキーバトル２ｎｄ7R,1,4314,6.92,2,青木幸太,36,福岡,51,B1,5.43,30.43,6.15,41.03,20.0,31.11
109,2020-08-21唐　津か・らっキーバトル２ｎｄ7R,2,3734,6.94,1,宮田政勝,46,福岡,54,B1,5.35,36.27,5.38,29.79,0.0,28.09
110,2020-08-21唐　津か・らっキーバトル２ｎｄ7R,3,4106,6.94,3,坂井康嗣,40,佐賀,51,A2,5.64,34.07,5.41,29.38,0.0,28.57
111,2020-08-21唐　津か・らっキーバトル２ｎｄ7R,4,4155,6.94,5,長野壮志,39,福岡,57,A1,6.89,57.48,5.21,42.42,16.67,35.11
112,2020-08-21唐　津か・らっキーバトル２ｎｄ7R,5,4416,6.95,4,三宅健太,33,広島,54,A2,5.35,30.63,4.98,31.71,0.0,29.76
113,2020-08-21唐　津か・らっキーバトル２ｎｄ7R,6,4268,6.98,6,和合俊介,34,福岡,57,B1,4.1,18.75,3.58,13.89,22.22,40.96
114,2020-08-21唐　津か・らっキーバトル２ｎｄ8R,1,4174,6.9,4,赤坂俊輔,37,長崎,50,A1,7.55,57.02,6.72,40.63,63.64,28.4
115,2020-08-21唐　津か・らっキーバトル２ｎｄ8R,2,4949,6.9,1,横田貴満,27,佐賀,53,B1,4.37,19.1,3.4,13.6,0.0,37.5
116,2020-08-21唐　津か・らっキーバトル２ｎｄ8R,3,3600,6.92,2,玄馬　徹,50,岡山,50,B1,4.32,29.03,4.37,26.32,11.11,28.77
117,2020-08-21唐　津か・らっキーバトル２ｎｄ8R,4,3411,6.92,5,池上隆行,51,広島,53,B1,3.89,14.52,4.15,17.31,62.5,26.58
118,2020-08-21唐　津か・らっキーバトル２ｎｄ8R,5,3537,6.94,3,田山和広,52,福岡,58,B1,3.82,14.42,4.38,19.23,50.0,21.35
119,2020-08-21唐　津か・らっキーバトル２ｎｄ8R,6,4661,6.85,6,中島昂章,28,佐賀,51,B1,4.68,20.37,4.33,17.48,0.0,31.4
120,2020-08-21唐　津か・らっキーバトル２ｎｄ9R,1,4027,6.86,2,松江秀徳,42,佐賀,53,A2,5.9,38.41,6.55,49.71,22.22,21.95
121,2020-08-21唐　津か・らっキーバトル２ｎｄ9R,2,3731,6.99,5,高濱芳久,47,広島,53,B1,5.35,34.51,5.34,44.83,0.0,37.78
122,2020-08-21唐　津か・らっキーバトル２ｎｄ9R,3,5086,6.93,4,本村　大,21,長崎,54,B2,2.06,1.47,3.0,16.67,10.0,34.83
123,2020-08-21唐　津か・らっキーバトル２ｎｄ9R,4,3349,6.94,3,吉田一郎,52,長崎,51,A2,6.34,51.35,6.64,54.55,33.33,31.91
124,2020-08-21唐　津か・らっキーバトル２ｎｄ9R,5,4248,6.92,6,岡本　大,38,長崎,55,B1,4.56,25.0,4.0,25.0,30.0,29.55
125,2020-08-21唐　津か・らっキーバトル２ｎｄ9R,6,3307,6.98,1,上瀧和則,52,佐賀,51,B2,4.57,35.14,0.0,0.0,0.0,41.49
126,2020-08-21唐　津か・らっキーバトル２ｎｄ10R,1,4148,6.91,2,枝尾　賢,38,福岡,50,A1,7.31,56.83,6.72,56.25,0.0,31.91
127,2020-08-21唐　津か・らっキーバトル２ｎｄ10R,2,4710,6.91,1,福田宗平,30,大阪,51,A2,5.76,37.86,5.41,35.29,0.0,31.82
128,2020-08-21唐　津か・らっキーバトル２ｎｄ10R,3,3631,6.88,3,田添康介,50,長崎,58,B1,4.84,24.55,4.87,17.95,90.0,32.1
129,2020-08-21唐　津か・らっキーバトル２ｎｄ10R,4,4220,6.93,4,深川和仁,38,香川,56,A1,5.6,40.0,8.2,70.0,0.0,30.95
130,2020-08-21唐　津か・らっキーバトル２ｎｄ10R,5,4398,6.91,6,船岡洋一,33,広島,53,A2,6.1,39.51,6.8,50.0,30.0,23.08
131,2020-08-21唐　津か・らっキーバトル２ｎｄ10R,6,4257,6.93,5,古川　健,36,広島,50,B1,4.92,33.02,4.74,33.33,60.0,25.93
132,2020-08-21唐　津か・らっキーバトル２ｎｄ11R,1,4352,7.04,1,下條雄太,34,長崎,52,A1,7.14,55.36,5.81,37.04,0.0,42.53
133,2020-08-21唐　津か・らっキーバトル２ｎｄ11R,2,4272,6.93,2,大場広孝,38,福岡,59,A2,5.27,34.48,4.26,23.08,20.0,18.6
134,2020-08-21唐　津か・らっキーバトル２ｎｄ11R,3,4434,6.94,3,田中辰彦,34,広島,54,A2,5.72,36.04,4.45,27.27,33.33,32.18
135,2020-08-21唐　津か・らっキーバトル２ｎｄ11R,4,3944,6.94,5,山口裕二,41,長崎,52,A1,6.33,40.0,6.12,32.35,40.0,41.24
136,2020-08-21唐　津か・らっキーバトル２ｎｄ11R,5,4314,7.02,6,青木幸太,36,福岡,51,B1,5.43,30.43,6.15,41.03,20.0,31.11
137,2020-08-21唐　津か・らっキーバトル２ｎｄ11R,6,4047,7.0,4,吉永浩則,40,大阪,54,B1,3.76,14.29,5.11,44.44,0.0,28.09
138,2020-08-21唐　津か・らっキーバトル２ｎｄ12R,1,4174,6.97,1,赤坂俊輔,37,長崎,50,A1,7.55,57.02,6.72,40.63,63.64,28.4
139,2020-08-21唐　津か・らっキーバトル２ｎｄ12R,2,4155,6.98,4,長野壮志,39,福岡,57,A1,6.89,57.48,5.21,42.42,16.67,35.11
140,2020-08-21唐　津か・らっキーバトル２ｎｄ12R,3,4367,6.89,2,山口修路,34,福岡,50,A2,5.66,35.11,4.46,23.08,0.0,39.36
141,2020-08-21唐　津か・らっキーバトル２ｎｄ12R,4,3907,6.89,6,村越　篤,42,香川,56,A2,5.83,38.03,0.0,0.0,40.0,36.96
142,2020-08-21唐　津か・らっキーバトル２ｎｄ12R,5,4096,6.96,5,石橋道友,38,長崎,53,A1,6.21,44.23,7.19,58.67,90.0,40.43
143,2020-08-21唐　津か・らっキーバトル２ｎｄ12R,6,3683,6.91,3,小羽正作,46,福岡,51,A2,6.0,41.0,5.24,26.0,11.11,31.82
144,2020-08-21若　松サッポロビールカップ1R,1,4234,6.97,3,野相弘司,36,福岡,58,B1,4.96,30.43,5.11,33.33,49.43,22.22
145,2020-08-21若　松サッポロビールカップ1R,2,3752,6.92,1,宇土泰就,49,福岡,53,B1,4.5,25.0,4.39,22.58,28.49,54.05
146,2020-08-21若　松サッポロビールカップ1R,3,4747,6.95,2,山戸信二,35,長崎,51,B1,3.56,12.9,3.76,12.24,29.48,29.63
147,2020-08-21若　松サッポロビールカップ1R,4,4164,6.99,5,岩永節也,38,長崎,51,B1,4.2,20.65,3.65,16.13,32.73,37.5
148,2020-08-21若　松サッポロビールカップ1R,5,3295,7.0,6,濱村芳宏,53,徳島,52,B2,4.29,23.81,5.0,32.0,43.09,8.82
149,2020-08-21若　松サッポロビールカップ1R,6,5050,6.96,4,木下雄介,25,滋賀,50,B1,2.33,1.33,0.0,0.0,35.26,27.03
150,2020-08-21若　松サッポロビールカップ2R,1,3757,6.99,4,畑　和宏,48,広島,51,A2,5.85,38.6,5.63,37.21,35.71,27.59
151,2020-08-21若　松サッポロビールカップ2R,2,3617,6.9,1,竹田広樹,47,佐賀,54,B1,4.38,25.96,4.76,34.48,38.01,25.93
152,2020-08-21若　松サッポロビールカップ2R,3,3052,6.99,3,原田正己,57,徳島,51,B1,3.55,14.94,4.55,20.69,34.62,27.03
153,2020-08-21若　松サッポロビールカップ2R,4,3284,7.01,6,渡邊伸太,52,佐賀,53,A1,6.44,46.3,5.92,43.24,34.78,27.03
154,2020-08-21若　松サッポロビールカップ2R,5,4146,6.94,2,柳橋宏紀,38,滋賀,51,B1,5.19,31.86,5.65,34.78,34.81,24.24
155,2020-08-21若　松サッポロビールカップ2R,6,4041,6.97,5,小林基樹,41,山口,54,B1,4.61,25.55,4.12,10.2,32.4,31.11
156,2020-08-21若　松サッポロビールカップ3R,1,3809,6.94,2,吉田　光,45,佐賀,48,B1,4.72,27.08,2.86,0.0,20.31,27.27
157,2020-08-21若　松サッポロビールカップ3R,2,4163,6.9,3,山崎裕司,38,広島,51,A2,6.39,47.76,6.05,45.0,55.69,25.0
158,2020-08-21若　松サッポロビールカップ3R,3,3036,6.98,1,吉本正昭,62,山口,57,B1,4.58,30.26,4.66,22.73,38.33,37.84
159,2020-08-21若　松サッポロビールカップ3R,4,3158,6.97,4,島川光男,55,広島,53,A1,6.19,42.14,5.26,26.09,32.09,23.68
160,2020-08-21若　松サッポロビールカップ3R,5,3661,7.0,6,柳瀬興志,51,山口,58,B1,5.65,39.13,5.24,32.43,36.16,6.25
161,2020-08-21若　松サッポロビールカップ3R,6,4253,6.96,5,西川真人,37,滋賀,56,B1,4.75,22.73,3.65,15.0,28.07,38.46
162,2020-08-21若　松サッポロビールカップ4R,1,3273,6.93,1,石田　豪,54,広島,51,B1,4.83,29.6,4.9,25.0,37.93,17.86
163,2020-08-21若　松サッポロビールカップ4R,2,3896,6.95,2,上田洋平,44,滋賀,51,B1,5.7,35.53,4.53,23.53,30.41,44.12
164,2020-08-21若　松サッポロビールカップ4R,3,3300,7.03,6,川崎智幸,53,岡山,53,A2,6.21,44.55,7.26,64.52,36.93,21.43
165,2020-08-21若　松サッポロビールカップ4R,4,4290,6.97,3,稲田浩二,35,兵庫,51,A1,7.35,50.53,6.75,37.5,31.97,40.0
166,2020-08-21若　松サッポロビールカップ4R,5,4054,7.0,5,福嶋智之,42,岡山,53,B1,4.95,29.25,4.94,33.33,33.33,40.0
167,2020-08-21若　松サッポロビールカップ4R,6,4712,7.02,4,冨好祐真,30,兵庫,53,B1,3.91,19.51,0.0,0.0,32.0,14.71
