,レースID,順位,選手登番,展示,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
22,ＢＴＳ松浦開設記念4,5,3906,6.86,6,飯山晃三,42,長崎,58,B1,4.75,28.45,5.65,38.99,26.42,23.21
23,ＢＴＳ松浦開設記念4,6,5131,6.8,5,江藤敦宏,21,福岡,51,B2,1.28,0.0,1.13,0.0,39.62,32.2
24,ＢＴＳ松浦開設記念5,1,4679,6.86,1,植田太一,31,福岡,60,A2,4.0,25.33,6.13,33.33,19.23,40.35
25,ＢＴＳ松浦開設記念5,2,3623,6.84,2,深川真二,46,佐賀,51,A1,7.54,61.43,7.3,61.36,15.38,42.31
26,ＢＴＳ松浦開設記念5,3,3054,6.87,6,北川幸典,57,広島,57,A2,5.74,42.72,5.7,40.0,35.29,41.51
27,ＢＴＳ松浦開設記念5,4,3853,6.86,3,岩崎正哉,48,福岡,58,A2,5.73,33.81,5.65,25.0,30.91,37.74
28,ＢＴＳ松浦開設記念5,5,4121,6.85,4,富永修一,38,福岡,51,B1,5.07,31.91,0.0,0.0,20.45,42.11
29,ＢＴＳ松浦開設記念5,6,5136,6.93,5,濱野斗馬,20,香川,54,B2,1.18,0.0,0.0,0.0,30.0,31.11
30,ＢＴＳ松浦開設記念6,1,3951,6.81,1,石川吉鎬,44,大阪,56,B1,5.36,31.68,5.0,25.0,50.94,28.89
31,ＢＴＳ松浦開設記念6,2,4259,6.82,6,真庭明志,36,長崎,52,A2,5.97,45.19,5.89,42.07,37.5,36.54
32,ＢＴＳ松浦開設記念6,3,3284,6.87,2,渡邊伸太,52,佐賀,53,A1,6.42,48.33,6.3,30.0,17.78,33.33
33,ＢＴＳ松浦開設記念6,4,3211,6.91,5,北川敏弘,58,佐賀,53,B1,4.32,21.65,5.21,33.33,47.27,29.63
34,ＢＴＳ松浦開設記念6,5,3873,6.98,3,別府昌樹,44,広島,52,A2,6.22,43.9,5.64,39.29,23.73,43.4
35,ＢＴＳ松浦開設記念6,6,4031,6.89,4,飯島　誠,42,埼玉,52,B1,4.12,26.92,4.4,20.0,17.78,37.04
36,ＢＴＳ松浦開設記念7,1,3690,6.88,1,河合三弘,49,愛知,52,A2,5.4,39.26,4.2,30.0,34.62,34.55
37,ＢＴＳ松浦開設記念7,2,4368,6.86,4,山口隆史,34,福岡,52,B1,4.51,19.44,5.33,30.56,29.63,12.5
38,ＢＴＳ松浦開設記念7,3,4252,6.78,2,松下哲也,37,福岡,51,B1,4.44,21.24,4.33,23.08,54.72,30.36
39,ＢＴＳ松浦開設記念7,4,3514,6.82,3,山一鉄也,53,福岡,51,A1,6.8,52.48,6.71,56.36,40.35,28.57
40,ＢＴＳ松浦開設記念7,5,4855,6.81,5,江頭賢太,24,長崎,51,B1,3.59,15.07,4.96,30.0,30.36,42.86
41,ＢＴＳ松浦開設記念7,6,4457,6.92,6,神田達也,34,愛知,52,B1,4.18,17.95,4.21,10.53,27.27,36.21
42,ＢＴＳ松浦開設記念8,1,3246,6.86,4,星野政彦,56,兵庫,54,B1,4.88,26.36,3.86,14.29,28.57,49.09
43,ＢＴＳ松浦開設記念8,2,3737,6.9,2,上平真二,46,広島,53,A1,7.56,59.15,0.0,0.0,18.75,39.62
44,ＢＴＳ松浦開設記念8,3,3522,6.82,1,長溝一生,52,佐賀,52,A2,6.13,45.74,6.0,43.18,23.08,37.04
45,ＢＴＳ松浦開設記念8,4,3853,6.84,6,岩崎正哉,48,福岡,58,A2,5.73,33.81,5.65,25.0,30.91,37.74
46,ＢＴＳ松浦開設記念8,5,4747,6.8,5,山戸信二,35,長崎,51,B1,3.71,13.41,4.24,20.0,28.85,48.15
47,ＢＴＳ松浦開設記念8,6,3906,6.86,3,飯山晃三,42,長崎,58,B1,4.75,28.45,5.65,38.99,26.42,23.21
48,ＢＴＳ松浦開設記念9,1,4547,6.85,1,中田竜太,32,埼玉,50,A1,6.38,45.95,6.31,30.77,33.33,17.78
49,ＢＴＳ松浦開設記念9,2,4121,6.86,2,富永修一,38,福岡,51,B1,5.07,31.91,0.0,0.0,20.45,42.11
50,ＢＴＳ松浦開設記念9,3,3054,6.83,3,北川幸典,57,広島,57,A2,5.74,42.72,5.7,40.0,35.29,41.51
51,ＢＴＳ松浦開設記念9,4,4144,6.87,6,石塚久也,39,埼玉,52,A1,6.25,42.47,6.76,55.17,39.22,22.0
52,ＢＴＳ松浦開設記念9,5,3211,6.85,4,北川敏弘,58,佐賀,53,B1,4.32,21.65,5.21,33.33,47.27,28.07
53,ＢＴＳ松浦開設記念9,6,2878,6.9,5,富山弘幸,62,大阪,57,A2,5.34,28.18,0.0,0.0,35.59,10.87
54,ＢＴＳ松浦開設記念10,1,4886,6.89,3,入海　馨,24,岡山,54,A2,5.31,35.96,6.73,53.85,38.89,17.07
55,ＢＴＳ松浦開設記念10,2,3623,6.8,1,深川真二,46,佐賀,51,A1,7.54,61.43,7.3,61.36,15.38,42.31
56,ＢＴＳ松浦開設記念10,3,3284,6.88,6,渡邊伸太,52,佐賀,53,A1,6.42,48.33,6.3,30.0,17.78,33.33
57,ＢＴＳ松浦開設記念10,4,3951,6.86,4,石川吉鎬,44,大阪,56,B1,5.36,31.68,5.0,25.0,50.94,28.89
58,ＢＴＳ松浦開設記念10,5,4931,6.86,2,木谷賢太,24,香川,53,A2,5.73,41.11,5.61,35.71,44.23,25.64
59,ＢＴＳ松浦開設記念10,6,4393,6.9,5,田中孝明,34,福岡,56,B1,4.32,15.85,5.19,33.33,22.73,28.0
60,ＢＴＳ松浦開設記念11,1,3514,6.82,1,山一鉄也,53,福岡,51,A1,6.8,52.48,6.71,56.36,40.35,28.57
61,ＢＴＳ松浦開設記念11,2,4184,6.81,4,渡邊雄一,34,大阪,50,A1,6.2,42.64,0.0,0.0,38.46,18.87
62,ＢＴＳ松浦開設記念11,3,4323,6.82,6,山田佑樹,33,岡山,57,B1,5.11,32.73,3.24,12.2,37.04,33.33
63,ＢＴＳ松浦開設記念11,4,4782,6.81,5,浜崎準也,33,岡山,49,B1,5.93,42.75,4.31,25.0,40.38,36.54
64,ＢＴＳ松浦開設記念11,5,3522,6.85,3,長溝一生,52,佐賀,52,A2,6.13,45.74,6.0,43.18,23.08,37.04
65,ＢＴＳ松浦開設記念11,6,4919,6.85,2,吉田翔悟,29,長崎,52,B1,4.83,30.48,4.16,19.85,11.36,19.57
66,ＢＴＳ松浦開設記念12,1,3737,6.84,1,上平真二,46,広島,53,A1,7.56,59.15,0.0,0.0,18.75,39.62
67,ＢＴＳ松浦開設記念12,2,4259,6.8,2,真庭明志,36,長崎,52,A2,5.97,45.19,5.89,42.07,37.5,36.54
68,ＢＴＳ松浦開設記念12,3,3151,6.84,3,落合敬一,56,長崎,56,B1,3.92,12.99,5.12,32.28,54.9,34.55
69,ＢＴＳ松浦開設記念12,4,4144,6.86,4,石塚久也,39,埼玉,52,A1,6.25,42.47,6.76,55.17,39.22,22.0
70,ＢＴＳ松浦開設記念12,5,4635,6.84,6,峰重力也,30,岡山,53,B1,5.09,30.21,4.63,23.33,37.5,37.5
71,九州スポーツ杯1,1,4391,7.18,1,松田祐季,34,福井,52,A1,7.0,49.57,7.89,77.78,37.04,33.62
72,九州スポーツ杯1,2,3883,7.09,2,山根大樹,46,広島,53,B1,3.78,16.67,5.0,25.93,41.38,33.93
73,九州スポーツ杯1,3,3950,7.15,4,石川哲秀,44,大阪,55,B1,4.23,20.41,3.75,15.0,28.57,33.96
74,九州スポーツ杯1,4,3153,7.12,3,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,34.48,30.28
75,九州スポーツ杯1,5,3508,7.15,5,久富政弘,49,佐賀,55,B1,4.71,30.61,5.44,34.92,12.5,37.17
76,九州スポーツ杯1,6,5138,7.1,6,村本大成,20,福岡,53,B2,1.27,0.0,0.0,0.0,14.29,29.52
77,九州スポーツ杯2,1,4513,7.04,1,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
78,九州スポーツ杯2,2,3627,7.06,3,井上恵一,51,福岡,51,B1,5.29,35.05,5.63,36.84,12.5,34.58
79,九州スポーツ杯2,3,5121,7.05,4,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.3,6.67,42.86,38.61
80,九州スポーツ杯2,4,4073,7.03,2,大橋純一,39,静岡,53,A1,6.18,41.43,7.9,71.79,42.86,34.55
81,九州スポーツ杯2,5,3809,7.07,5,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,33.33,45.45
82,九州スポーツ杯2,6,3875,6.97,6,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,32.0,39.29
83,九州スポーツ杯3,1,4060,6.98,1,島田一生,41,福岡,55,A2,5.59,37.07,5.36,40.91,46.43,28.3
84,九州スポーツ杯3,2,3784,6.95,3,中島友和,44,佐賀,52,A2,5.9,43.75,5.93,41.3,34.62,42.34
85,九州スポーツ杯3,3,3755,6.98,5,吉村和也,49,長崎,51,B1,4.43,22.67,4.28,18.52,38.46,44.55
86,九州スポーツ杯3,4,4023,7.03,2,柴田友和,43,福岡,51,B1,4.23,19.15,5.03,28.95,35.71,32.69
87,九州スポーツ杯3,5,4232,6.99,6,笠　雅雄,37,福岡,60,B1,3.78,19.75,3.13,6.25,41.38,21.65
88,九州スポーツ杯3,6,5142,6.99,4,常住　蓮,19,佐賀,51,B2,2.09,2.27,2.0,5.88,62.96,32.14
89,九州スポーツ杯4,1,3912,6.92,1,川原正明,46,福井,51,A1,6.08,40.14,7.2,70.0,36.67,33.33
90,九州スポーツ杯4,2,3516,6.99,2,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,29.63,44.44
91,九州スポーツ杯4,3,3300,6.98,5,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.0,55.17,23.85
92,九州スポーツ杯4,4,4214,7.01,3,林　祐介,36,岡山,56,A2,5.75,37.14,0.0,0.0,21.74,42.59
93,九州スポーツ杯4,5,3571,6.97,4,寺本武司,49,長崎,55,B1,3.85,17.89,3.51,8.89,25.93,35.58
94,九州スポーツ杯4,6,3044,7.07,6,三宅爾士,59,福井,58,B1,4.29,18.84,0.0,0.0,19.23,30.09
95,九州スポーツ杯5,1,4448,7.0,2,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,39.29,28.71
96,九州スポーツ杯5,2,4581,7.03,1,吉村　誠,31,静岡,49,B1,5.65,35.87,0.0,0.0,33.33,25.93
97,九州スポーツ杯5,3,3815,6.97,4,森岡満郎,44,岡山,54,A2,4.94,25.69,5.3,33.33,20.69,36.11
98,九州スポーツ杯5,4,3870,7.08,3,寺嶋　雄,44,福井,51,B1,4.4,24.0,4.71,25.0,11.54,25.23
99,九州スポーツ杯5,5,3458,6.98,5,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
100,九州スポーツ杯6,1,4969,7.03,1,町田洸希,29,長崎,53,B1,4.16,17.02,2.15,0.0,25.0,39.25
101,九州スポーツ杯6,2,4055,7.06,6,吉田俊彦,42,兵庫,53,A2,6.48,50.0,6.8,45.0,25.93,33.65
102,九州スポーツ杯6,3,4163,6.94,5,山崎裕司,38,広島,52,A2,5.97,41.18,5.96,34.55,53.57,29.36
103,九州スポーツ杯6,4,4299,7.14,2,中島浩哉,37,長崎,57,B1,4.77,26.96,4.73,17.5,41.67,32.08
104,九州スポーツ杯6,5,4639,7.07,4,雑賀勇貴,29,大阪,52,B1,4.24,19.32,4.33,16.67,24.14,36.19
105,九州スポーツ杯6,6,4357,7.12,3,田中和也,36,大阪,51,A1,7.32,60.69,5.84,35.48,50.0,34.69
106,九州スポーツ杯7,1,4503,7.02,3,上野真之,32,佐賀,51,A1,7.94,63.2,7.72,64.16,51.72,22.73
107,九州スポーツ杯7,1,4503,7.02,1,上野真之,32,佐賀,51,A1,7.94,63.2,7.72,64.16,51.72,22.73
108,九州スポーツ杯7,1,4503,7.04,3,上野真之,32,佐賀,51,A1,7.94,63.2,7.72,64.16,51.72,22.73
109,九州スポーツ杯7,1,4503,7.04,1,上野真之,32,佐賀,51,A1,7.94,63.2,7.72,64.16,51.72,22.73
110,九州スポーツ杯7,2,3875,7.05,2,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,32.0,39.29
111,九州スポーツ杯7,3,4472,7.08,6,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,42.86
112,九州スポーツ杯7,3,4472,7.08,3,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,42.86
113,九州スポーツ杯7,6,4472,7.03,6,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,42.86
114,九州スポーツ杯7,6,4472,7.03,3,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,42.86
115,九州スポーツ杯7,4,4572,7.14,1,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
116,九州スポーツ杯7,4,4572,7.14,6,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
117,九州スポーツ杯7,6,4572,7.16,1,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
118,九州スポーツ杯7,6,4572,7.16,6,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
119,九州スポーツ杯7,5,4153,7.13,5,佐々木巌,40,山口,57,B1,4.41,20.0,3.0,7.14,35.71,32.41
120,九州スポーツ杯7,6,5138,7.07,4,村本大成,20,福岡,53,B2,1.27,0.0,0.0,0.0,14.29,29.52
121,九州スポーツ杯7,1,5064,7.07,1,品川二千,22,山口,50,B1,3.3,9.86,2.33,0.0,23.08,33.02
122,九州スポーツ杯7,2,4873,7.0,4,蒲原健太,26,佐賀,52,B1,4.87,28.45,4.29,20.29,25.0,30.0
123,九州スポーツ杯7,3,3883,7.15,5,山根大樹,46,広島,53,B1,3.78,16.67,5.0,25.93,41.38,33.93
124,九州スポーツ杯7,4,3153,6.97,2,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,34.48,30.28
125,九州スポーツ杯7,5,4232,7.13,3,笠　雅雄,37,福岡,60,B1,3.78,19.75,3.13,6.25,41.38,21.65
126,九州スポーツ杯7,6,5121,7.15,6,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.3,6.67,42.86,38.61
127,九州スポーツ杯7,1,4060,7.03,4,島田一生,41,福岡,55,A2,5.59,37.07,5.36,40.91,46.43,28.3
128,九州スポーツ杯7,2,3574,7.06,6,大神康司,48,福岡,52,A2,6.12,41.35,5.95,47.37,41.18,33.33
129,九州スポーツ杯7,3,4213,7.06,2,重富伸也,36,長崎,52,B1,4.3,22.22,4.23,21.43,50.0,34.86
130,九州スポーツ杯7,4,4214,7.14,5,林　祐介,36,岡山,56,A2,5.75,37.14,0.0,0.0,21.74,42.59
131,九州スポーツ杯7,5,3755,7.11,1,吉村和也,49,長崎,51,B1,4.43,22.67,4.28,18.52,38.46,44.55
132,九州スポーツ杯7,6,3458,7.04,3,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
133,九州スポーツ杯7,1,3300,7.02,4,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.0,55.17,23.85
134,九州スポーツ杯7,2,4357,7.04,1,田中和也,36,大阪,51,A1,7.32,60.69,5.84,35.48,50.0,34.69
135,九州スポーツ杯7,3,4391,7.17,6,松田祐季,34,福井,52,A1,7.0,49.57,7.89,77.78,37.04,33.62
136,九州スポーツ杯7,4,4073,6.94,5,大橋純一,39,静岡,53,A1,6.18,41.43,7.9,71.79,42.86,34.55
137,九州スポーツ杯7,5,3516,7.13,3,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,29.63,44.44
138,九州スポーツ杯7,1,3784,6.95,1,中島友和,44,佐賀,52,A2,5.9,43.75,5.93,41.3,34.62,42.34
139,九州スポーツ杯7,2,4163,6.88,2,山崎裕司,38,広島,52,A2,5.97,41.18,5.96,34.55,53.57,29.36
140,九州スポーツ杯7,3,4448,7.0,4,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,39.29,28.71
141,九州スポーツ杯7,4,3912,6.98,6,川原正明,46,福井,51,A1,6.08,40.14,7.2,70.0,36.67,33.33
142,九州スポーツ杯7,5,4055,7.05,5,吉田俊彦,42,兵庫,53,A2,6.48,50.0,6.8,45.0,25.93,33.65
143,九州スポーツ杯7,2,4513,7.02,4,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
144,九州スポーツ杯7,3,3809,7.07,2,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,33.33,45.45
145,九州スポーツ杯7,4,4299,7.1,3,中島浩哉,37,長崎,57,B1,4.77,26.96,4.73,17.5,41.67,32.08
146,九州スポーツ杯7,5,3815,7.09,5,森岡満郎,44,岡山,54,A2,4.94,25.69,5.3,33.33,20.69,36.11
147,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,1,4564,6.94,1,山本景士,32,広島,52,B1,5.37,30.83,4.43,24.32,32.14,30.91
148,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,2,4251,6.91,4,川崎誠志,37,山口,52,B1,4.32,23.23,5.22,44.44,32.49,30.91
149,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,3,3777,6.94,2,樋口　亮,45,長崎,51,B1,5.59,38.94,6.55,54.55,35.33,28.26
150,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,4,3424,6.91,3,松浦　努,54,岡山,56,B1,3.17,14.89,4.06,23.53,39.39,35.19
151,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,5,3058,6.98,5,原　義昭,63,岡山,56,B1,3.0,5.88,4.15,21.95,32.55,22.86
152,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,6,4966,6.93,6,田川大貴,22,長崎,53,B1,4.99,27.08,5.1,26.67,31.15,12.5
153,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,1,3976,6.94,1,内田　圭,43,山口,54,B2,3.95,20.34,3.72,18.75,32.67,23.26
154,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,2,4839,6.92,2,四宮与寛,30,徳島,52,B1,5.62,41.13,5.43,42.86,26.42,34.62
155,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,3,3257,6.89,5,田頭　実,53,福岡,50,A2,6.97,57.14,7.51,70.1,28.57,26.32
156,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,4,3559,6.89,3,水長照雄,52,山口,52,B1,4.22,18.29,3.0,10.0,32.34,35.71
157,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,5,4511,7.04,6,中岡健人,31,香川,57,B1,4.39,16.9,4.36,9.09,33.85,31.15
158,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,6,5008,6.95,4,羽野　諒,23,福岡,53,B1,3.09,4.9,2.17,1.89,31.64,35.94
159,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,1,3710,6.94,3,吉永泰弘,46,香川,52,B1,4.6,25.26,5.47,40.63,41.79,53.33
160,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,2,4596,6.96,2,葛原大陽,37,徳島,50,A2,6.04,40.0,6.25,25.0,42.65,33.93
161,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,3,3907,6.88,4,村越　篤,42,香川,54,A2,5.61,36.47,6.35,46.51,40.0,10.26
162,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,4,4355,6.92,5,小川広大,36,福岡,52,B1,3.92,13.33,4.53,24.44,27.66,27.78
163,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,5,3680,6.9,1,森林　太,47,長崎,55,B1,4.06,18.35,5.2,37.5,34.18,28.0
164,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,6,4571,6.84,6,菅　章哉,32,徳島,50,B2,6.0,28.57,6.22,58.33,28.65,35.19
165,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,1,4506,6.86,5,稗田聖也,32,福岡,51,A2,5.99,44.29,4.96,34.62,47.67,22.45
166,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,2,4533,6.85,1,峰重侑治,31,岡山,53,B1,5.03,28.21,4.67,24.24,30.11,26.32
167,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,3,4683,6.92,2,向井田直,29,広島,47,B1,5.14,32.91,4.97,32.79,31.06,45.28
168,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,4,4630,6.86,6,岩永雅人,33,愛知,52,B1,6.07,43.56,5.15,35.0,40.21,21.28
169,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,5,4504,6.87,3,前田将太,32,福岡,55,A1,7.53,58.93,7.14,56.06,37.5,17.39
170,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,6,5058,6.89,4,前原大道,23,岡山,51,B1,3.56,12.99,3.6,10.0,31.63,34.62
171,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,1,4220,6.86,4,深川和仁,38,香川,55,A1,5.2,34.94,5.55,39.39,35.71,30.36
172,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,2,4583,6.79,2,古田祐貴,31,香川,50,A2,5.87,37.8,0.0,0.0,39.8,30.0
173,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,3,4067,6.82,1,永井　源,40,愛知,51,A1,6.45,45.45,6.54,46.43,34.29,22.5
174,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,4,3523,6.89,3,寳田亮治,51,福岡,55,B1,8.0,71.43,5.6,36.54,33.82,38.18
175,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,5,4603,6.83,6,谷川将太,32,長崎,53,B1,4.43,25.97,4.81,25.93,33.68,30.0
176,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,6,4228,6.83,5,吉田慎二,37,愛知,58,B1,4.71,30.63,7.0,60.0,36.22,23.08
177,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,1,4732,6.91,2,堀本和也,31,徳島,53,B2,5.35,36.73,5.72,38.89,33.49,33.96
178,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,2,3554,6.79,5,仲口博崇,48,愛知,52,A1,6.18,43.88,6.32,52.63,51.81,26.0
179,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,3,4062,6.87,3,後藤陽介,41,愛知,56,B1,5.4,40.4,0.0,0.0,30.95,35.59
180,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,4,4485,6.88,6,楠原正剛,34,福岡,55,A2,5.34,31.97,5.73,32.65,38.83,40.0
181,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,5,3955,6.88,4,眞田英二,43,徳島,51,A2,5.88,45.0,7.86,71.43,50.56,27.45
182,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,6,4424,6.76,1,松尾昂明,35,福岡,52,A2,6.22,48.72,7.3,67.57,29.78,29.41
183,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,1,3930,6.9,2,岸本　隆,44,岡山,56,A2,5.31,35.59,4.45,19.61,34.21,31.91
184,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,2,3832,6.94,5,下田哲也,46,香川,54,A2,4.95,23.15,5.53,23.33,36.0,27.27
185,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,3,4260,6.94,1,中越博紀,36,香川,54,A1,5.79,38.17,4.42,16.67,32.35,30.0
186,若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,4,3685,6.93,4,荒井輝年,46,岡山,57,A1,6.71,48.03,6.71,50.0,32.75,37.25
