レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-12唐　津スポーツ報知杯7R,4,3444,6.84,曇り ,北東,3,3,1,香月大介,50,福岡,52,B1,4.35,21.79,4.37,13.16,36.84,34.31
2020-09-12唐　津スポーツ報知杯7R,5,4333,6.87,曇り ,北東,3,3,3,村田友也,36,徳島,64,B2,3.84,22.81,2.38,12.5,31.58,32.65
2020-09-12唐　津スポーツ報知杯7R,6,4158,6.9,曇り ,北東,3,3,6,木場雄二,39,山口,57,B1,4.13,20.88,3.56,18.75,29.41,30.0
2020-09-12唐　津スポーツ報知杯8R,1,4790,6.88,晴,北東,3,3,2,柳内敬太,30,兵庫,52,B1,4.59,24.0,0.0,0.0,35.29,27.55
2020-09-12唐　津スポーツ報知杯8R,2,3561,6.84,晴,北東,3,3,1,池田真治,52,岡山,52,B1,3.65,15.58,0.0,0.0,50.0,35.0
2020-09-12唐　津スポーツ報知杯8R,3,3975,6.82,晴,北東,3,3,3,小野寺智,43,香川,52,A2,5.8,35.16,5.37,31.58,44.44,37.37
2020-09-12唐　津スポーツ報知杯8R,4,4761,6.87,晴,北東,3,3,6,山田晃大,30,滋賀,52,B1,5.41,37.89,6.2,40.0,11.11,49.0
2020-09-12唐　津スポーツ報知杯8R,5,4604,6.83,晴,北東,3,3,4,岩瀬裕亮,32,愛知,53,A1,7.04,48.44,7.64,45.45,73.68,34.62
2020-09-12唐　津スポーツ報知杯8R,6,3615,6.85,晴,北東,3,3,5,横田　茂,47,広島,51,A2,5.41,35.34,5.72,41.38,25.0,22.77
2020-09-12唐　津スポーツ報知杯9R,1,4137,6.85,曇り ,北,4,4,2,君島秀三,40,滋賀,53,A1,6.47,47.22,7.79,63.16,21.05,30.48
2020-09-12唐　津スポーツ報知杯9R,2,3614,6.86,曇り ,北,4,4,4,谷　勝幸,47,広島,54,B1,4.8,23.68,4.96,33.33,11.76,27.18
2020-09-12唐　津スポーツ報知杯9R,3,5026,6.86,曇り ,北,4,4,6,安河内健,25,佐賀,52,B1,5.25,38.75,3.72,18.85,27.78,29.41
2020-09-12唐　津スポーツ報知杯9R,4,4977,6.89,曇り ,北,4,4,3,馬野　耀,26,大阪,55,B1,4.95,23.75,3.92,7.69,61.11,35.85
2020-09-12唐　津スポーツ報知杯9R,5,3484,6.86,曇り ,北,4,4,1,芝田浩治,48,兵庫,54,A1,6.04,37.04,5.58,42.11,38.89,42.0
2020-09-12唐　津スポーツ報知杯9R,6,4202,6.92,曇り ,北,4,4,5,浮田圭浩,38,岡山,54,B1,5.33,34.41,5.27,29.17,18.75,20.39
2020-09-12唐　津スポーツ報知杯10R,1,4445,6.81,曇り ,北東,5,5,1,宮地元輝,33,佐賀,55,A1,6.95,58.25,6.99,52.67,31.25,25.25
2020-09-12唐　津スポーツ報知杯10R,2,4359,6.82,曇り ,北東,5,5,2,横川聖志,36,徳島,55,B1,5.24,35.44,4.5,37.5,31.58,41.18
2020-09-12唐　津スポーツ報知杯10R,3,4436,6.87,曇り ,北東,5,5,3,渋谷明憲,34,大阪,52,A2,5.81,43.0,5.26,34.04,33.33,24.24
2020-09-12唐　津スポーツ報知杯10R,4,3462,6.9,曇り ,北東,5,5,4,竹上真司,53,岡山,52,A1,6.1,42.74,6.05,50.0,11.11,41.51
2020-09-12唐　津スポーツ報知杯10R,5,4041,6.94,曇り ,北東,5,5,5,小林基樹,41,山口,55,B1,4.56,23.73,4.29,14.29,23.53,30.1
2020-09-12唐　津スポーツ報知杯10R,6,4142,6.89,曇り ,北東,5,5,6,平野和明,39,愛知,53,A1,5.63,38.89,6.08,38.89,38.89,24.49
2020-09-12唐　津スポーツ報知杯11R,1,4070,6.81,曇り ,北東,4,4,1,中村亮太,39,長崎,51,A2,6.91,51.16,7.04,56.6,33.33,28.71
2020-09-12唐　津スポーツ報知杯11R,2,3901,6.98,曇り ,北東,4,4,5,松田憲幸,43,山口,52,A2,5.37,32.06,5.17,35.59,31.58,45.54
2020-09-12唐　津スポーツ報知杯11R,3,4193,6.87,曇り ,北東,4,4,4,郷原章平,39,福岡,53,A1,6.5,52.48,5.97,48.39,23.53,26.92
2020-09-12唐　津スポーツ報知杯11R,4,4531,6.83,曇り ,北東,4,4,3,武富智亮,31,佐賀,52,A2,6.33,46.36,6.23,46.71,17.65,23.53
2020-09-12唐　津スポーツ報知杯11R,5,3837,6.9,曇り ,北東,4,4,2,秋山広一,45,香川,50,A1,6.51,44.25,6.65,45.95,38.89,38.61
2020-09-12唐　津スポーツ報知杯11R,6,4111,6.89,曇り ,北東,4,4,6,奥田　誠,40,広島,54,A1,5.46,37.65,4.52,25.93,13.33,30.39
2020-09-12唐　津スポーツ報知杯12R,1,4604,6.81,雨,北東,4,4,1,岩瀬裕亮,32,愛知,53,A1,7.04,48.44,7.64,45.45,73.68,34.62
2020-09-12唐　津スポーツ報知杯12R,2,4176,6.95,雨,北東,4,4,5,樋口喜彦,37,兵庫,54,B1,3.99,21.65,4.18,29.41,12.5,43.88
2020-09-12唐　津スポーツ報知杯12R,3,4452,6.84,雨,北東,4,4,2,松尾　祭,32,香川,54,A2,5.33,33.66,4.61,38.89,72.22,41.75
2020-09-12唐　津スポーツ報知杯12R,4,3757,6.9,雨,北東,4,4,6,畑　和宏,48,広島,52,A2,5.87,39.64,5.69,33.33,27.78,23.08
2020-09-12唐　津スポーツ報知杯12R,5,4515,6.87,雨,北東,4,4,3,藤田浩人,34,佐賀,55,A2,5.64,36.21,6.27,42.86,22.22,38.24
2020-09-12唐　津スポーツ報知杯12R,6,4789,6.93,雨,北東,4,4,4,古賀智之,31,福岡,52,B1,4.51,19.12,5.16,25.0,42.11,28.72
2020-09-12若　松ポカリスエットカップ1R,1,4864,6.83,曇り ,北西,4,4,1,小川日紀,31,福岡,52,B2,5.02,32.14,5.33,22.22,33.15,37.5
2020-09-12若　松ポカリスエットカップ1R,2,4952,6.81,曇り ,北西,4,4,4,吉武真也,26,福岡,52,B1,2.83,8.33,2.95,7.79,30.86,32.61
2020-09-12若　松ポカリスエットカップ1R,3,4581,6.84,曇り ,北西,4,4,6,吉村　誠,31,静岡,50,B1,5.7,36.05,5.36,39.62,32.82,39.58
2020-09-12若　松ポカリスエットカップ1R,4,4417,6.87,曇り ,北西,4,4,3,服部　剛,33,静岡,53,B1,4.54,20.19,6.44,44.44,33.71,34.09
2020-09-12若　松ポカリスエットカップ1R,5,3108,6.9,曇り ,北西,4,4,5,松本真吾,56,徳島,50,B1,3.47,13.19,3.73,18.92,34.22,32.43
2020-09-12若　松ポカリスエットカップ1R,6,3151,6.9,曇り ,北西,4,4,2,落合敬一,56,長崎,55,B1,4.14,14.08,5.8,40.0,35.87,42.11
2020-09-12若　松ポカリスエットカップ2R,1,4467,6.78,曇り ,北西,2,2,1,渡邉俊介,34,愛知,50,B1,4.86,26.92,5.18,32.14,31.89,47.5
2020-09-12若　松ポカリスエットカップ2R,2,4553,6.82,曇り ,北西,2,2,6,坪口竜也,31,長崎,53,A2,5.43,30.19,5.55,36.84,29.05,15.0
2020-09-12若　松ポカリスエットカップ2R,3,4672,6.78,曇り ,北西,2,2,3,守屋大地,34,岡山,50,B2,4.04,19.44,3.84,18.42,32.07,41.94
2020-09-12若　松ポカリスエットカップ2R,4,3411,6.79,曇り ,北西,2,2,4,池上隆行,51,広島,54,B1,3.95,14.75,4.33,16.67,21.97,39.02
2020-09-12若　松ポカリスエットカップ2R,5,4232,6.81,曇り ,北西,2,2,5,笠　雅雄,37,福岡,61,B1,3.65,18.06,3.67,16.67,39.77,37.84
2020-09-12若　松ポカリスエットカップ2R,6,3516,6.84,曇り ,北西,2,2,2,吉原聖人,52,広島,50,B1,4.53,26.37,4.39,21.74,32.34,33.33
2020-09-12若　松ポカリスエットカップ3R,1,4231,6.87,曇り ,北,2,2,1,鈴木裕隆,37,愛知,57,B1,5.09,37.5,0.0,0.0,32.16,23.26
2020-09-12若　松ポカリスエットカップ3R,2,4465,6.88,曇り ,北,2,2,3,大西　賢,34,東京,53,B1,4.11,16.67,4.63,18.75,31.61,47.06
2020-09-12若　松ポカリスエットカップ3R,3,4367,6.92,曇り ,北,2,2,2,山口修路,34,福岡,51,A2,5.66,35.54,5.76,36.62,33.71,43.9
2020-09-12若　松ポカリスエットカップ3R,4,3211,6.84,曇り ,北,2,2,4,北川敏弘,58,佐賀,54,B1,4.35,21.98,4.56,24.0,51.85,42.55
