レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-27住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）10R,120,110,260,3110,1350,490,550,930,20280,5270
2020-09-27住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）11R,110,110,170,360,260,220,230,520,1250,940
2020-09-27住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）12R,100,100,140,240,250,120,190,200,860,570
2020-09-27琵琶湖レイクルびわこ開設４周年記念1R,110,100,200,230,220,180,280,1000,1640,810
2020-09-27琵琶湖レイクルびわこ開設４周年記念2R,160,120,180,310,240,160,1210,1330,5060,3040
2020-09-27琵琶湖レイクルびわこ開設４周年記念3R,330,260,350,990,370,190,400,260,5430,720
2020-09-27琵琶湖レイクルびわこ開設４周年記念4R,170,130,140,910,510,120,440,400,3540,840
2020-09-27琵琶湖レイクルびわこ開設４周年記念5R,1380,290,930,5820,1730,230,100,130,8980,300
2020-09-27琵琶湖レイクルびわこ開設４周年記念6R,150,120,270,470,380,170,230,740,2380,1010
2020-09-27琵琶湖レイクルびわこ開設４周年記念7R,860,160,120,2300,790,190,570,330,19980,1750
2020-09-27琵琶湖レイクルびわこ開設４周年記念8R,710,550,310,5490,1350,340,650,130,11230,390
2020-09-27琵琶湖レイクルびわこ開設４周年記念9R,120,100,110,570,300,190,410,280,2230,820
2020-09-27琵琶湖レイクルびわこ開設４周年記念10R,260,120,180,730,590,190,510,420,2500,870
2020-09-27琵琶湖レイクルびわこ開設４周年記念11R,760,260,100,3270,960,240,840,370,23130,2540
2020-09-27琵琶湖レイクルびわこ開設４周年記念12R,100,130,210,360,310,190,160,470,980,590
2020-09-27三　国ヴィーナスシリーズ第１３戦1R,100,130,330,380,280,210,650,1410,4160,4490
2020-09-27三　国ヴィーナスシリーズ第１３戦2R,150,120,140,260,190,140,240,260,770,380
2020-09-27三　国ヴィーナスシリーズ第１３戦3R,1640,460,140,8140,1710,380,2270,1020,77350,7130
2020-09-27三　国ヴィーナスシリーズ第１３戦4R,260,290,570,3380,2420,270,160,230,9520,670
2020-09-27三　国ヴィーナスシリーズ第１３戦5R,1810,640,270,8430,4360,700,490,390,33690,3100
2020-09-27三　国ヴィーナスシリーズ第１３戦6R,730,160,140,1070,350,240,260,230,3280,430
2020-09-27三　国ヴィーナスシリーズ第１３戦7R,350,200,180,1400,490,160,590,660,15160,3210
2020-09-27三　国ヴィーナスシリーズ第１３戦8R,430,100,100,1380,400,130,720,450,8500,1730
2020-09-27三　国ヴィーナスシリーズ第１３戦9R,180,110,220,580,450,140,140,140,1050,260
2020-09-27三　国ヴィーナスシリーズ第１３戦10R,280,120,180,1010,850,190,200,270,2360,710
2020-09-27三　国ヴィーナスシリーズ第１３戦11R,1410,590,120,6360,1580,260,490,180,26740,1050
2020-09-27三　国ヴィーナスシリーズ第１３戦12R,110,100,110,310,230,140,190,680,1270,660
2020-09-27　津　スポーツ報知ビクトリーカップ1R,120,100,240,210,260,140,300,560,1180,740
2020-09-27　津　スポーツ報知ビクトリーカップ2R,120,120,220,330,270,150,160,450,1190,720
2020-09-27　津　スポーツ報知ビクトリーカップ3R,190,110,490,1060,1270,200,140,180,2750,500
2020-09-27　津　スポーツ報知ビクトリーカップ4R,160,130,100,1570,490,310,930,1610,8130,4120
2020-09-27　津　スポーツ報知ビクトリーカップ5R,2920,770,960,5760,4980,510,160,290,18320,820
2020-09-27　津　スポーツ報知ビクトリーカップ6R,140,120,140,470,260,110,110,170,860,240
2020-09-27　津　スポーツ報知ビクトリーカップ7R,210,120,260,930,610,100,100,100,980,100
2020-09-27　津　スポーツ報知ビクトリーカップ8R,180,120,270,2070,1170,460,200,510,4380,550
2020-09-27　津　スポーツ報知ビクトリーカップ9R,420,100,130,470,250,140,160,170,900,330
2020-09-27　津　スポーツ報知ビクトリーカップ10R,120,100,150,210,190,120,290,210,650,270
2020-09-27　津　スポーツ報知ビクトリーカップ11R,190,120,120,420,410,140,210,310,1520,700
2020-09-27　津　スポーツ報知ビクトリーカップ12R,160,120,240,220,150,110,150,210,530,240
2020-09-27常　滑創業９９年印刷の誠進社杯1R,170,120,140,340,390,150,150,190,690,300
2020-09-27常　滑創業９９年印刷の誠進社杯2R,160,100,840,2220,1220,370,210,860,5170,1910
2020-09-27常　滑創業９９年印刷の誠進社杯3R,100,100,120,180,200,140,540,450,1540,860
2020-09-27常　滑創業９９年印刷の誠進社杯4R,100,100,300,500,440,190,240,800,1180,700
2020-09-27常　滑創業９９年印刷の誠進社杯5R,450,160,300,1170,500,380,1210,1500,8040,4620
2020-09-27常　滑創業９９年印刷の誠進社杯6R,130,100,310,830,590,160,200,400,1520,400
2020-09-27常　滑創業９９年印刷の誠進社杯7R,260,410,-1,1930,910,400,360,820,4340,800
2020-09-27常　滑創業９９年印刷の誠進社杯8R,170,130,180,530,230,150,150,140,840,240
2020-09-27常　滑創業９９年印刷の誠進社杯9R,200,110,650,1690,1440,180,410,410,4520,2470
2020-09-27常　滑創業９９年印刷の誠進社杯10R,110,100,160,260,180,140,210,400,1480,680
2020-09-27常　滑創業９９年印刷の誠進社杯11R,140,130,160,500,470,140,110,170,860,290
2020-09-27常　滑創業９９年印刷の誠進社杯12R,110,140,210,380,420,140,150,560,1290,650
2020-09-27浜名湖静岡朝日テレビ1R,570,230,400,2240,1540,430,170,200,3720,480
2020-09-27浜名湖静岡朝日テレビ2R,120,110,240,290,220,140,600,380,2260,800
2020-09-27浜名湖静岡朝日テレビ3R,240,170,120,570,430,240,750,580,2610,1260
2020-09-27浜名湖静岡朝日テレビ4R,130,100,140,240,210,140,150,170,560,320
2020-09-27浜名湖静岡朝日テレビ5R,110,100,370,410,530,220,940,1820,4290,1470
2020-09-27浜名湖静岡朝日テレビ6R,190,100,180,1380,900,190,210,410,3670,710
2020-09-27浜名湖静岡朝日テレビ7R,150,100,100,190,150,100,460,610,1270,740
2020-09-27浜名湖静岡朝日テレビ8R,330,120,100,900,380,100,100,100,890,100
2020-09-27浜名湖静岡朝日テレビ9R,140,100,230,650,430,260,170,170,1010,250
2020-09-27浜名湖静岡朝日テレビ10R,290,170,480,2780,1400,650,240,1590,11860,1930
2020-09-27浜名湖静岡朝日テレビ11R,210,220,330,1270,870,290,250,310,3570,1370
2020-09-27浜名湖静岡朝日テレビ12R,100,100,240,390,320,240,320,460,1010,530
2020-09-27平和島マスターズリーグ第６戦1R,650,160,130,2800,1260,390,460,600,14720,3600
2020-09-27平和島マスターズリーグ第６戦2R,180,100,100,570,210,150,250,430,3780,900
2020-09-27平和島マスターズリーグ第６戦3R,190,120,110,800,680,170,160,170,1760,510
2020-09-27平和島マスターズリーグ第６戦4R,330,180,630,3310,1680,1420,-1,-1,-1,-1
2020-09-27平和島マスターズリーグ第６戦5R,120,100,150,270,210,110,140,220,550,310
2020-09-27平和島マスターズリーグ第６戦6R,470,130,170,990,510,180,160,180,1620,310
2020-09-27平和島マスターズリーグ第６戦7R,540,230,130,2450,1030,410,1130,720,9830,1820
2020-09-27平和島マスターズリーグ第６戦8R,100,100,220,1080,600,180,130,420,2190,620
2020-09-27平和島マスターズリーグ第６戦9R,270,150,130,1640,1160,280,100,220,2730,590
2020-09-27平和島マスターズリーグ第６戦10R,350,130,100,480,210,130,320,320,2000,550
2020-09-27平和島マスターズリーグ第６戦11R,110,100,110,440,470,260,200,510,1640,650
2020-09-27平和島マスターズリーグ第６戦12R,4500,270,420,16000,4110,710,740,370,72880,8280
2020-09-27江戸川第４４回東京中日スポーツ杯1R,920,230,190,2390,880,480,470,160,7420,690
2020-09-27江戸川第４４回東京中日スポーツ杯2R,210,110,100,1060,460,210,130,220,1810,330
2020-09-27江戸川第４４回東京中日スポーツ杯3R,260,160,160,1190,670,270,210,180,2810,440
2020-09-27江戸川第４４回東京中日スポーツ杯4R,110,110,410,760,510,130,100,310,1660,460
2020-09-27江戸川第４４回東京中日スポーツ杯5R,610,270,500,2180,1560,220,150,190,4460,560
2020-09-27江戸川第４４回東京中日スポーツ杯6R,1500,450,110,4260,740,230,810,280,16280,2000
2020-09-27江戸川第４４回東京中日スポーツ杯7R,150,130,180,1420,800,220,1110,290,10490,4660
2020-09-27江戸川第４４回東京中日スポーツ杯8R,630,150,350,960,280,190,260,520,2550,720
2020-09-27江戸川第４４回東京中日スポーツ杯9R,120,100,310,850,810,190,120,250,1800,290
2020-09-27江戸川第４４回東京中日スポーツ杯10R,200,290,1240,1760,1060,580,180,330,5000,960
2020-09-27江戸川第４４回東京中日スポーツ杯11R,180,120,150,470,350,110,100,200,1150,350
2020-09-27江戸川第４４回東京中日スポーツ杯12R,750,460,410,7010,4030,700,620,850,65780,5340
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯1R,220,110,170,290,380,160,280,270,1640,490
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯2R,400,140,380,2250,1080,430,150,300,4800,630
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯3R,490,290,140,1110,610,250,590,340,3700,700
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯4R,660,160,100,1080,610,160,150,170,1830,260
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯5R,340,180,230,500,230,100,320,400,2490,740
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯6R,780,330,140,2150,700,220,220,200,5000,630
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯7R,160,100,100,290,230,100,150,230,820,380
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯8R,1470,1570,170,9220,3850,1240,720,390,62170,5180
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯9R,560,210,300,2110,1860,320,170,330,8520,1280
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯10R,120,130,320,2830,1690,510,220,1010,7310,2050
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯11R,280,160,210,530,370,130,180,160,1320,290
2020-09-27戸　田ＤＭＭ．ｃｏｍ杯12R,340,130,180,2130,1480,400,130,160,4250,710
2020-09-27桐　生第５４回東京中日スポーツ杯1R,100,100,240,580,430,270,160,450,2400,760
2020-09-27桐　生第５４回東京中日スポーツ杯2R,4650,750,220,12750,5090,920,850,260,62600,3110
2020-09-27桐　生第５４回東京中日スポーツ杯3R,630,100,100,2390,1210,350,490,290,6220,1340
2020-09-27桐　生第５４回東京中日スポーツ杯4R,1890,220,100,1810,620,270,560,270,7710,1230
2020-09-27桐　生第５４回東京中日スポーツ杯5R,730,210,1070,5450,2820,820,270,510,17150,2810
2020-09-27桐　生第５４回東京中日スポーツ杯6R,140,100,180,280,290,140,300,380,1450,810
2020-09-27桐　生第５４回東京中日スポーツ杯7R,130,100,120,290,190,100,220,110,-1,-1
2020-09-27桐　生第５４回東京中日スポーツ杯8R,110,530,1830,580,440,290,200,670,2690,1280
2020-09-27桐　生第５４回東京中日スポーツ杯9R,160,100,100,210,170,120,250,210,1030,480
2020-09-27桐　生第５４回東京中日スポーツ杯10R,170,110,330,740,890,280,1340,2600,10150,4800
2020-09-27桐　生第５４回東京中日スポーツ杯11R,150,100,230,390,180,230,330,950,2000,1020
2020-09-27桐　生第５４回東京中日スポーツ杯12R,140,110,170,310,260,180,230,630,1530,800
