レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-18若　松オールレディースＪＡＬカップ2R,730,270,120,1980,920,260,540,220,5950,970
2020-09-18若　松オールレディースＪＡＬカップ3R,420,120,220,810,270,230,2050,2050,9290,3930
2020-09-18若　松オールレディースＪＡＬカップ4R,710,580,120,3290,480,220,460,200,8670,1050
2020-09-18若　松オールレディースＪＡＬカップ5R,150,100,130,240,200,110,120,180,540,240
2020-09-18若　松オールレディースＪＡＬカップ6R,580,270,540,3380,1610,430,160,280,8540,440
2020-09-18若　松オールレディースＪＡＬカップ7R,390,150,220,2650,1340,540,460,690,10830,3240
2020-09-18若　松オールレディースＪＡＬカップ8R,150,120,280,550,480,140,110,280,1470,320
2020-09-18若　松オールレディースＪＡＬカップ9R,120,100,100,210,160,120,180,260,670,430
2020-09-18若　松オールレディースＪＡＬカップ10R,140,100,260,1920,1190,240,130,270,4010,460
2020-09-18若　松オールレディースＪＡＬカップ11R,120,150,740,750,680,310,300,760,2850,1350
2020-09-18若　松オールレディースＪＡＬカップ12R,130,100,150,370,250,210,410,460,2190,1000
2020-09-18下　関オラレ下関オープン６周年記念1R,100,100,300,1280,950,320,130,760,3820,850
2020-09-18下　関オラレ下関オープン６周年記念2R,190,170,890,4140,1610,580,360,490,15320,2150
2020-09-18下　関オラレ下関オープン６周年記念3R,570,120,190,4550,2280,440,170,330,8410,1060
2020-09-18下　関オラレ下関オープン６周年記念4R,150,110,100,350,290,170,330,590,1870,850
2020-09-18下　関オラレ下関オープン６周年記念5R,120,100,230,270,180,120,460,430,1290,720
2020-09-18下　関オラレ下関オープン６周年記念6R,130,110,510,620,420,150,230,560,2030,670
2020-09-18下　関オラレ下関オープン６周年記念7R,2850,290,140,4940,1110,180,240,130,9620,260
2020-09-18下　関オラレ下関オープン６周年記念8R,120,130,320,420,420,120,140,300,1040,300
2020-09-18下　関オラレ下関オープン６周年記念9R,130,110,290,620,780,240,230,610,3160,1540
2020-09-18下　関オラレ下関オープン６周年記念10R,150,130,270,1030,1110,240,200,690,3700,1280
2020-09-18下　関オラレ下関オープン６周年記念11R,120,100,100,160,180,140,200,320,680,380
2020-09-18下　関オラレ下関オープン６周年記念12R,100,100,180,250,240,140,200,210,710,410
2020-09-18児　島第１９回シモデンカップ1R,100,100,190,400,330,180,170,340,1460,840
2020-09-18児　島第１９回シモデンカップ2R,200,100,240,370,370,200,310,920,1900,1100
2020-09-18児　島第１９回シモデンカップ3R,540,230,220,1560,1140,210,470,460,14050,2320
2020-09-18児　島第１９回シモデンカップ4R,160,100,100,290,300,140,160,100,630,230
2020-09-18児　島第１９回シモデンカップ5R,840,430,920,3990,2250,800,700,980,20190,5070
2020-09-18児　島第１９回シモデンカップ6R,100,100,120,250,190,110,120,150,490,220
2020-09-18児　島第１９回シモデンカップ7R,180,120,120,480,450,220,210,370,1610,720
2020-09-18児　島第１９回シモデンカップ8R,170,120,240,920,800,240,230,590,4520,890
2020-09-18児　島第１９回シモデンカップ9R,210,100,160,310,190,110,470,570,2020,720
2020-09-18児　島第１９回シモデンカップ10R,1720,320,200,8270,3550,720,270,260,32930,1730
2020-09-18児　島第１９回シモデンカップ11R,100,100,150,210,200,160,240,410,600,350
2020-09-18児　島第１９回シモデンカップ12R,100,100,140,250,180,150,100,290,590,300
2020-09-18琵琶湖第７回ヤングダービー1R,720,390,160,5260,2320,640,360,480,24610,1960
2020-09-18琵琶湖第７回ヤングダービー2R,610,350,210,4510,1510,590,710,790,16780,2210
2020-09-18琵琶湖第７回ヤングダービー3R,220,200,270,1210,1090,310,210,220,3010,840
2020-09-18琵琶湖第７回ヤングダービー4R,450,250,200,2720,1760,370,1270,890,18800,4380
2020-09-18琵琶湖第７回ヤングダービー5R,510,490,470,7300,3770,870,370,570,28000,4690
2020-09-18琵琶湖第７回ヤングダービー6R,140,120,300,500,410,260,490,750,2550,1140
2020-09-18琵琶湖第７回ヤングダービー7R,280,100,160,970,310,150,220,190,2460,380
2020-09-18琵琶湖第７回ヤングダービー8R,1770,830,580,23670,16620,2070,560,550,98800,6920
2020-09-18琵琶湖第７回ヤングダービー9R,820,100,340,7350,2590,560,300,450,25950,2170
2020-09-18琵琶湖第７回ヤングダービー10R,130,120,170,970,740,190,130,190,1650,320
2020-09-18琵琶湖第７回ヤングダービー11R,360,150,270,2560,2330,600,420,890,10250,2780
2020-09-18琵琶湖第７回ヤングダービー12R,140,100,280,1320,1040,360,290,700,6390,1850
2020-09-18三　国マスターズリーグ第５戦1R,110,100,170,440,300,150,150,230,920,390
2020-09-18三　国マスターズリーグ第５戦2R,160,140,240,920,780,170,110,160,1740,260
2020-09-18三　国マスターズリーグ第５戦3R,2160,1000,110,17800,4100,590,930,230,121480,4470
2020-09-18三　国マスターズリーグ第５戦4R,220,100,100,450,200,120,130,130,770,200
2020-09-18三　国マスターズリーグ第５戦5R,220,100,140,710,400,150,220,230,1770,570
2020-09-18三　国マスターズリーグ第５戦6R,440,220,250,2420,1920,410,140,300,8220,890
2020-09-18三　国マスターズリーグ第５戦7R,310,110,130,530,210,120,260,140,1170,360
2020-09-18三　国マスターズリーグ第５戦8R,1300,270,170,5380,2480,510,670,410,37380,2360
2020-09-18三　国マスターズリーグ第５戦9R,260,150,130,1130,600,120,180,400,3430,670
2020-09-18三　国マスターズリーグ第５戦10R,140,100,130,210,180,130,300,520,1060,750
2020-09-18三　国マスターズリーグ第５戦11R,120,100,-1,1060,880,250,140,620,2930,830
2020-09-18三　国マスターズリーグ第５戦12R,1070,500,300,2140,830,260,110,170,7140,330
2020-09-18　津　三交マキシーカップ1R,130,100,120,230,130,120,210,250,530,260
2020-09-18　津　三交マキシーカップ2R,400,660,280,3190,1290,370,170,120,5340,310
2020-09-18　津　三交マキシーカップ3R,210,100,100,520,190,150,280,270,2560,870
2020-09-18　津　三交マキシーカップ4R,270,290,1160,4840,3170,600,360,650,27210,3400
2020-09-18　津　三交マキシーカップ5R,610,180,100,1940,230,140,410,350,9830,620
2020-09-18　津　三交マキシーカップ6R,370,270,150,1350,600,190,260,170,2670,490
2020-09-18　津　三交マキシーカップ7R,190,130,100,300,200,150,210,170,490,220
2020-09-18　津　三交マキシーカップ8R,110,100,120,230,220,130,230,350,610,320
2020-09-18　津　三交マキシーカップ9R,1200,210,130,950,270,150,890,470,8880,1020
2020-09-18　津　三交マキシーカップ10R,330,140,310,1530,690,250,380,900,6500,3130
2020-09-18　津　三交マキシーカップ11R,100,140,300,2630,1700,430,130,310,6260,590
2020-09-18　津　三交マキシーカップ12R,110,100,180,260,120,120,350,620,1590,840
2020-09-18戸　田ＢＡＣＨプラザ杯1R,200,220,1580,3700,3340,410,190,490,13640,1680
2020-09-18戸　田ＢＡＣＨプラザ杯2R,910,290,150,1560,570,230,260,180,4040,540
2020-09-18戸　田ＢＡＣＨプラザ杯3R,240,100,110,560,390,190,150,210,1290,310
2020-09-18戸　田ＢＡＣＨプラザ杯4R,240,130,260,1810,950,290,640,1190,18880,5220
2020-09-18戸　田ＢＡＣＨプラザ杯5R,480,320,170,4780,1600,400,830,740,36370,4870
2020-09-18戸　田ＢＡＣＨプラザ杯6R,290,120,260,1220,730,410,870,760,11170,2430
2020-09-18戸　田ＢＡＣＨプラザ杯7R,120,110,250,850,840,300,130,1150,3310,1100
2020-09-18戸　田ＢＡＣＨプラザ杯8R,210,160,370,1440,1400,380,210,770,5910,1310
2020-09-18戸　田ＢＡＣＨプラザ杯9R,530,200,150,1360,930,210,300,180,3500,740
2020-09-18戸　田ＢＡＣＨプラザ杯10R,560,180,290,1490,470,120,190,150,3450,280
2020-09-18戸　田ＢＡＣＨプラザ杯11R,590,300,300,2530,840,170,720,450,8330,1480
2020-09-18戸　田ＢＡＣＨプラザ杯12R,160,120,100,300,240,140,330,480,1370,950
