レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,240,100,160,660,430,130,130,130,1910,320
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4R,220,150,410,1310,700,500,450,550,6030,1500
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5R,400,220,220,1970,1100,170,140,150,3730,240
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6R,450,150,140,2120,490,190,120,140,4670,250
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7R,190,100,140,780,120,140,120,120,1600,200
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8R,180,130,160,660,680,150,110,130,1070,200
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9R,460,160,180,2440,530,220,400,220,5290,930
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10R,5380,500,500,53150,11440,1810,340,270,106350,4280
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11R,100,100,210,490,400,120,120,210,1000,370
2020-09-25若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12R,1370,550,330,6480,3900,600,1020,500,39700,9020
2020-09-25下　関ふく～る下関オープン８周年記念1R,100,120,300,520,150,240,280,780,1590,890
2020-09-25下　関ふく～る下関オープン８周年記念2R,220,100,210,820,350,180,140,150,1280,300
2020-09-25下　関ふく～る下関オープン８周年記念3R,150,190,350,1340,860,310,190,150,3090,390
2020-09-25下　関ふく～る下関オープン８周年記念4R,2370,1140,110,2240,470,160,1020,1020,24160,6260
2020-09-25下　関ふく～る下関オープン８周年記念5R,130,100,180,370,380,210,270,760,1820,1280
2020-09-25下　関ふく～る下関オープン８周年記念6R,160,120,110,360,210,130,160,170,970,280
2020-09-25下　関ふく～る下関オープン８周年記念7R,160,120,250,990,1000,180,120,160,1920,330
2020-09-25下　関ふく～る下関オープン８周年記念8R,120,120,140,230,190,160,190,440,1080,590
2020-09-25下　関ふく～る下関オープン８周年記念9R,420,200,270,3640,2450,240,120,170,5640,280
2020-09-25下　関ふく～る下関オープン８周年記念10R,470,180,110,1520,350,210,620,270,6570,1260
2020-09-25下　関ふく～る下関オープン８周年記念11R,100,100,300,570,480,280,120,540,1550,480
2020-09-25下　関ふく～る下関オープン８周年記念12R,320,200,370,1100,590,290,320,440,3590,1360
2020-09-25徳　山ダイヤモンドカップ1R,540,170,150,1900,530,220,660,400,7130,1320
2020-09-25徳　山ダイヤモンドカップ2R,130,120,160,1170,920,330,310,320,3490,520
2020-09-25徳　山ダイヤモンドカップ3R,140,200,990,2610,1630,550,210,1400,10010,2350
2020-09-25徳　山ダイヤモンドカップ4R,180,130,440,1420,1080,470,180,560,3540,640
2020-09-25徳　山ダイヤモンドカップ5R,320,170,130,1500,600,200,370,460,5100,1290
2020-09-25徳　山ダイヤモンドカップ6R,140,120,200,380,260,140,310,660,2520,1260
2020-09-25徳　山ダイヤモンドカップ7R,160,120,350,780,870,300,250,900,4030,1870
2020-09-25徳　山ダイヤモンドカップ8R,100,210,450,1480,1540,230,160,360,4080,730
2020-09-25徳　山ダイヤモンドカップ9R,440,300,220,2620,1720,450,220,530,9810,1980
2020-09-25徳　山ダイヤモンドカップ10R,490,160,100,1810,750,130,160,160,3730,230
2020-09-25徳　山ダイヤモンドカップ11R,680,440,420,6510,2460,310,210,270,18180,580
2020-09-25徳　山ダイヤモンドカップ12R,540,250,140,1870,490,170,910,430,9500,1120
2020-09-25宮　島第５回ポカリスエットカップ1R,170,100,170,370,280,190,130,500,790,380
2020-09-25宮　島第５回ポカリスエットカップ2R,110,100,100,200,240,200,200,780,3070,1410
2020-09-25宮　島第５回ポカリスエットカップ3R,130,100,160,570,320,190,300,860,3980,1470
2020-09-25宮　島第５回ポカリスエットカップ4R,220,620,1720,1680,970,180,190,290,4150,640
2020-09-25宮　島第５回ポカリスエットカップ5R,580,100,180,1620,850,190,400,210,5340,670
2020-09-25宮　島第５回ポカリスエットカップ6R,170,110,1530,1730,1210,490,160,1090,4190,520
2020-09-25宮　島第５回ポカリスエットカップ7R,290,170,100,580,250,150,170,110,800,160
2020-09-25宮　島第５回ポカリスエットカップ8R,150,280,770,790,810,410,300,420,1590,670
2020-09-25宮　島第５回ポカリスエットカップ9R,150,120,470,7730,2950,790,440,1920,44830,10630
2020-09-25宮　島第５回ポカリスエットカップ10R,150,190,960,2420,1950,370,160,620,9330,1720
2020-09-25宮　島第５回ポカリスエットカップ11R,600,260,1430,4890,2160,630,290,580,6390,1530
2020-09-25宮　島第５回ポカリスエットカップ12R,110,110,240,380,430,160,380,900,2070,1310
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走1R,110,200,140,340,200,140,170,300,1050,510
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走2R,210,120,140,480,390,190,170,240,850,440
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走3R,160,100,120,290,310,160,170,320,960,460
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走4R,100,100,100,310,250,150,510,370,1600,550
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走5R,360,210,340,1450,470,330,220,530,4910,690
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走6R,130,100,110,300,340,160,180,200,820,300
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走7R,100,100,100,940,420,240,240,720,3900,1490
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走8R,300,150,110,600,390,130,180,190,1250,290
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走9R,480,230,380,3700,2320,530,240,270,13130,600
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走10R,140,100,-1,300,120,-1,-1,-1,220,-1
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走11R,100,100,180,310,350,190,100,220,600,280
2020-09-25鳴　門第３回徳島の地ビール「あらたえエール杯」競走12R,150,100,130,250,220,140,300,820,1820,1280
2020-09-25蒲　郡オールレディース1R,510,230,140,1220,320,260,480,380,9030,1510
2020-09-25蒲　郡オールレディース2R,360,250,400,2600,1840,300,150,170,5100,360
2020-09-25蒲　郡オールレディース3R,380,200,1050,2560,2730,820,460,2200,8260,2250
2020-09-25蒲　郡オールレディース4R,220,450,520,1400,1050,190,160,150,2200,320
2020-09-25蒲　郡オールレディース5R,170,100,110,270,240,130,180,210,800,330
2020-09-25蒲　郡オールレディース6R,110,100,140,520,410,220,150,530,1630,660
2020-09-25蒲　郡オールレディース7R,100,100,260,570,440,210,120,150,1130,260
2020-09-25蒲　郡オールレディース8R,130,100,110,300,140,100,140,220,760,250
2020-09-25蒲　郡オールレディース9R,120,100,100,220,170,120,230,320,800,360
2020-09-25蒲　郡オールレディース10R,130,100,170,320,280,150,190,350,910,540
2020-09-25蒲　郡オールレディース11R,100,100,130,180,180,110,210,500,1660,980
2020-09-25蒲　郡オールレディース12R,810,590,1330,4120,2650,500,130,280,11700,950
2020-09-25平和島マスターズリーグ第６戦1R,170,120,130,390,240,140,200,190,1110,440
2020-09-25平和島マスターズリーグ第６戦2R,1100,230,250,1740,950,190,430,250,6420,760
2020-09-25平和島マスターズリーグ第６戦3R,320,200,110,450,290,150,330,250,1650,550
2020-09-25平和島マスターズリーグ第６戦4R,780,270,240,5320,1360,510,650,420,27630,3550
2020-09-25平和島マスターズリーグ第６戦5R,100,100,210,350,390,130,140,400,1060,590
2020-09-25平和島マスターズリーグ第６戦6R,8400,1200,160,23850,3710,620,1590,350,84920,4020
2020-09-25平和島マスターズリーグ第６戦7R,230,120,180,1110,580,180,210,180,2970,270
2020-09-25平和島マスターズリーグ第６戦8R,390,310,190,3900,980,220,650,400,14210,1940
2020-09-25平和島マスターズリーグ第６戦9R,530,190,650,3530,2900,760,740,840,9950,2800
2020-09-25平和島マスターズリーグ第６戦10R,910,270,100,1380,650,250,660,430,7770,1950
2020-09-25平和島マスターズリーグ第６戦11R,190,110,170,380,290,220,310,640,1430,740
2020-09-25平和島マスターズリーグ第６戦12R,610,450,450,2160,970,340,400,280,12550,1540
2020-09-25江戸川第４４回東京中日スポーツ杯1R,430,280,190,850,520,630,700,360,2330,390
2020-09-25江戸川第４４回東京中日スポーツ杯2R,330,160,770,6440,3790,780,180,680,26590,3090
2020-09-25江戸川第４４回東京中日スポーツ杯3R,810,450,500,7960,6000,310,600,480,38040,4580
2020-09-25江戸川第４４回東京中日スポーツ杯4R,930,120,180,1810,700,180,340,130,7260,740
2020-09-25江戸川第４４回東京中日スポーツ杯5R,370,110,140,510,230,140,540,420,2090,590
2020-09-25江戸川第４４回東京中日スポーツ杯6R,200,120,110,540,300,180,230,350,1420,560
2020-09-25江戸川第４４回東京中日スポーツ杯7R,400,150,750,7160,8260,890,170,610,24070,1520
2020-09-25江戸川第４４回東京中日スポーツ杯8R,1410,240,480,15410,3430,340,1790,1330,31590,5210
2020-09-25江戸川第４４回東京中日スポーツ杯9R,120,100,130,420,370,230,160,600,2760,900
2020-09-25江戸川第４４回東京中日スポーツ杯10R,230,300,190,800,1180,270,270,480,2530,1150
2020-09-25江戸川第４４回東京中日スポーツ杯11R,150,100,200,890,800,360,430,750,3710,950
2020-09-25江戸川第４４回東京中日スポーツ杯12R,1320,150,110,1390,210,130,370,300,5330,560
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯1R,130,130,180,460,430,140,260,400,1930,930
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯2R,860,180,670,3860,2550,720,770,1370,29650,5200
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯3R,260,130,120,1450,550,140,430,270,5260,990
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯4R,700,470,250,3980,1540,300,380,240,12040,2180
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯5R,140,270,1210,3180,1970,610,260,2850,14090,5070
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯6R,660,120,150,2440,850,240,310,270,7780,1550
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯7R,1140,1070,1700,3900,3210,970,1310,940,21460,4270
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯8R,940,310,180,5220,2730,780,540,700,63960,3610
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯9R,400,210,880,2360,1010,200,520,730,13240,2950
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯10R,390,290,140,1600,660,480,390,280,7310,970
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯11R,130,230,260,400,410,190,150,180,1370,410
2020-09-25戸　田ＤＭＭ．ｃｏｍ杯12R,260,120,290,960,820,330,180,370,3560,640
