レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-21芦　屋ＢＯＡＴＢｏｙカップ12R,100,120,300,400,370,200,470,1050,2620,1500
2020-09-21下　関ふく～る下関オープン８周年記念1R,990,500,260,4710,3220,400,130,100,13850,540
2020-09-21下　関ふく～る下関オープン８周年記念2R,2150,560,100,7870,1670,420,1010,460,50810,5260
2020-09-21下　関ふく～る下関オープン８周年記念3R,850,1650,310,11040,4200,1080,3350,1530,65300,7930
2020-09-21下　関ふく～る下関オープン８周年記念4R,310,190,220,2010,1180,330,160,520,5400,1080
2020-09-21下　関ふく～る下関オープン８周年記念5R,670,870,340,6670,4110,830,220,410,24470,1980
2020-09-21下　関ふく～る下関オープン８周年記念6R,350,110,100,1100,310,170,1110,1110,12090,3870
2020-09-21下　関ふく～る下関オープン８周年記念7R,1080,1240,1530,10690,4700,1730,1180,810,62820,7280
2020-09-21下　関ふく～る下関オープン８周年記念8R,240,120,130,1200,840,410,240,340,3570,780
2020-09-21下　関ふく～る下関オープン８周年記念9R,1020,290,600,6890,4870,650,300,420,32000,3920
2020-09-21下　関ふく～る下関オープン８周年記念10R,110,110,100,460,400,100,150,230,1150,290
2020-09-21下　関ふく～る下関オープン８周年記念11R,130,130,410,630,320,160,150,320,1630,550
2020-09-21下　関ふく～る下関オープン８周年記念12R,650,290,110,2910,490,200,270,170,10190,770
2020-09-21児　島第１９回シモデンカップ1R,100,100,170,450,390,210,480,1500,2850,1910
2020-09-21児　島第１９回シモデンカップ2R,100,100,130,320,310,170,160,500,1190,590
2020-09-21児　島第１９回シモデンカップ3R,110,110,120,760,550,190,280,500,1960,490
2020-09-21児　島第１９回シモデンカップ4R,180,160,370,490,430,330,330,700,2050,1000
2020-09-21児　島第１９回シモデンカップ5R,120,100,180,280,360,140,320,480,1250,600
2020-09-21児　島第１９回シモデンカップ6R,110,100,140,200,220,110,110,150,380,170
2020-09-21児　島第１９回シモデンカップ7R,120,100,190,440,390,200,740,1530,3170,1760
2020-09-21児　島第１９回シモデンカップ8R,150,100,100,380,200,120,310,350,1870,450
2020-09-21児　島第１９回シモデンカップ9R,2850,470,290,5970,1490,430,740,220,24080,1990
2020-09-21児　島第１９回シモデンカップ10R,100,100,130,180,180,110,120,310,540,320
2020-09-21児　島第１９回シモデンカップ11R,100,100,2010,680,460,280,150,560,2990,950
2020-09-21児　島第１９回シモデンカップ12R,100,100,160,200,200,100,110,100,370,200
2020-09-21丸　亀大阪スポーツカップ1R,190,150,200,380,190,200,320,360,790,320
2020-09-21丸　亀大阪スポーツカップ2R,180,100,230,970,680,140,940,360,4640,1970
2020-09-21丸　亀大阪スポーツカップ3R,480,150,160,890,1050,260,140,120,2490,360
2020-09-21丸　亀大阪スポーツカップ4R,300,120,100,1220,350,140,120,140,1770,230
2020-09-21丸　亀大阪スポーツカップ5R,280,130,100,600,190,120,260,210,3880,370
2020-09-21丸　亀大阪スポーツカップ6R,460,140,490,4520,1890,180,120,230,14290,600
2020-09-21丸　亀大阪スポーツカップ7R,290,100,100,830,270,160,320,230,2170,470
2020-09-21丸　亀大阪スポーツカップ8R,110,100,110,230,190,130,120,130,450,210
2020-09-21丸　亀大阪スポーツカップ9R,130,100,100,200,100,120,250,340,650,390
2020-09-21丸　亀大阪スポーツカップ10R,120,100,100,170,140,120,210,220,490,270
2020-09-21丸　亀大阪スポーツカップ11R,320,130,100,710,160,120,310,230,3180,400
2020-09-21丸　亀大阪スポーツカップ12R,130,100,130,190,140,120,220,270,570,300
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走1R,100,100,240,600,410,240,190,560,2860,980
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走2R,420,140,100,770,240,150,560,370,3280,1210
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走3R,100,110,210,330,310,150,160,310,860,380
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走4R,110,100,230,810,500,270,130,380,1200,460
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走5R,210,130,350,1240,910,270,260,630,4180,1870
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走6R,460,150,120,1300,760,200,200,140,2660,450
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走7R,610,520,520,4900,860,330,120,130,9570,320
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走8R,120,100,330,1030,1040,300,150,460,3270,900
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走9R,570,300,110,720,310,150,150,190,1360,220
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走10R,320,210,110,780,460,180,170,230,1770,340
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走11R,120,120,230,300,320,200,480,350,1770,860
2020-09-21鳴　門第３回徳島の地ビール「あらたえエール杯」競走12R,220,100,150,210,270,200,150,230,670,390
2020-09-21琵琶湖第７回ヤングダービー1R,430,120,120,540,340,150,190,210,1380,440
2020-09-21琵琶湖第７回ヤングダービー2R,160,100,110,490,350,200,200,360,1710,730
2020-09-21琵琶湖第７回ヤングダービー3R,120,130,100,450,400,160,130,230,1130,330
2020-09-21琵琶湖第７回ヤングダービー4R,210,150,280,510,330,190,310,480,3190,1590
2020-09-21琵琶湖第７回ヤングダービー5R,130,320,610,420,350,160,460,570,2540,1150
2020-09-21琵琶湖第７回ヤングダービー6R,100,120,330,390,320,130,140,290,1030,470
2020-09-21琵琶湖第７回ヤングダービー7R,110,130,380,650,510,200,150,330,1750,540
2020-09-21琵琶湖第７回ヤングダービー8R,550,120,140,1830,620,160,220,140,4660,340
2020-09-21琵琶湖第７回ヤングダービー9R,100,110,170,480,410,180,780,1360,6440,3260
2020-09-21琵琶湖第７回ヤングダービー10R,100,100,200,540,430,230,160,620,1340,670
2020-09-21琵琶湖第７回ヤングダービー11R,110,100,160,250,220,130,200,350,710,350
2020-09-21琵琶湖第７回ヤングダービー12R,100,100,260,390,300,180,160,340,1040,560
2020-09-21　津　三交マキシーカップ1R,110,120,280,350,420,150,110,310,830,280
2020-09-21　津　三交マキシーカップ2R,210,200,1570,2460,1490,460,350,850,6120,1400
2020-09-21　津　三交マキシーカップ3R,260,180,240,600,470,190,280,220,1770,510
2020-09-21　津　三交マキシーカップ4R,120,100,100,890,440,190,670,970,6700,3090
2020-09-21　津　三交マキシーカップ5R,-1,250,-1,3950,670,230,360,150,4750,500
2020-09-21　津　三交マキシーカップ6R,430,180,210,1250,660,230,400,240,5280,1660
2020-09-21　津　三交マキシーカップ7R,760,200,120,1320,560,160,200,140,3870,400
2020-09-21　津　三交マキシーカップ8R,220,110,100,250,140,150,590,1290,5060,1490
2020-09-21　津　三交マキシーカップ9R,110,100,450,450,320,140,150,370,1160,330
2020-09-21　津　三交マキシーカップ10R,110,100,130,160,120,130,220,190,400,240
2020-09-21　津　三交マキシーカップ11R,100,100,110,250,230,110,120,170,500,150
2020-09-21　津　三交マキシーカップ12R,130,100,430,470,820,170,140,470,1510,920
2020-09-21常　滑チケットショップ高浜開設２周年記念競走1R,190,100,100,390,240,120,500,210,1710,690
2020-09-21常　滑チケットショップ高浜開設２周年記念競走2R,420,350,390,1530,630,230,230,160,5660,250
2020-09-21常　滑チケットショップ高浜開設２周年記念競走3R,380,100,100,370,410,250,280,280,1020,380
2020-09-21常　滑チケットショップ高浜開設２周年記念競走4R,430,250,780,11340,2590,1070,180,280,31530,1960
2020-09-21常　滑チケットショップ高浜開設２周年記念競走5R,520,520,520,2240,980,530,270,230,5450,1200
2020-09-21常　滑チケットショップ高浜開設２周年記念競走6R,140,130,130,520,310,160,190,180,950,220
2020-09-21常　滑チケットショップ高浜開設２周年記念競走7R,240,150,300,1120,940,350,360,690,5810,2770
2020-09-21常　滑チケットショップ高浜開設２周年記念競走8R,120,110,140,400,360,200,170,620,2390,1210
2020-09-21常　滑チケットショップ高浜開設２周年記念競走9R,110,120,500,1430,1230,240,270,970,3510,1030
2020-09-21常　滑チケットショップ高浜開設２周年記念競走10R,1090,510,330,3910,1630,210,180,120,4390,310
2020-09-21常　滑チケットショップ高浜開設２周年記念競走11R,110,100,110,200,140,130,240,320,990,590
2020-09-21常　滑チケットショップ高浜開設２周年記念競走12R,100,100,100,190,200,190,200,150,560,390
2020-09-21蒲　郡オールレディース1R,280,150,300,1460,1010,390,270,260,5410,1340
2020-09-21蒲　郡オールレディース2R,260,130,120,460,360,130,180,120,970,220
2020-09-21蒲　郡オールレディース3R,350,570,680,1440,530,160,180,440,7190,1200
2020-09-21蒲　郡オールレディース4R,350,130,150,1350,620,210,250,230,2400,510
2020-09-21蒲　郡オールレディース5R,410,180,870,4730,2940,730,400,540,23670,2900
2020-09-21蒲　郡オールレディース6R,1400,960,270,3190,1190,310,870,240,11890,1340
2020-09-21蒲　郡オールレディース7R,110,100,130,280,220,120,240,320,1150,410
2020-09-21蒲　郡オールレディース8R,130,120,480,810,550,260,290,1400,11890,3690
2020-09-21蒲　郡オールレディース9R,120,100,160,350,320,160,160,300,1040,430
2020-09-21蒲　郡オールレディース10R,100,110,110,320,200,100,270,300,1050,640
2020-09-21蒲　郡オールレディース11R,1350,320,100,2930,670,230,1010,250,9840,1150
2020-09-21蒲　郡オールレディース12R,130,110,200,530,340,170,140,250,1220,350
2020-09-21浜名湖スポーツニッポン1R,250,100,300,1060,920,230,1180,1620,13940,6500
2020-09-21浜名湖スポーツニッポン2R,1050,530,150,4830,320,260,290,160,6970,530
2020-09-21浜名湖スポーツニッポン3R,250,190,190,1170,840,140,140,170,1800,270
2020-09-21浜名湖スポーツニッポン4R,100,100,110,240,150,130,150,260,560,310
2020-09-21浜名湖スポーツニッポン5R,120,100,210,320,360,100,110,250,1200,440
2020-09-21浜名湖スポーツニッポン6R,150,110,800,1760,1000,440,120,370,2660,750
2020-09-21浜名湖スポーツニッポン7R,240,110,100,280,140,110,170,110,700,280
2020-09-21浜名湖スポーツニッポン8R,150,100,140,450,370,160,160,170,1120,230
2020-09-21浜名湖スポーツニッポン9R,100,100,100,260,250,180,210,310,810,220
2020-09-21浜名湖スポーツニッポン10R,3450,1380,260,6780,2290,220,320,170,15430,580
2020-09-21浜名湖スポーツニッポン11R,590,130,370,1090,560,100,140,140,1670,170
2020-09-21浜名湖スポーツニッポン12R,100,100,100,640,660,200,260,890,5090,2210
2020-09-21多摩川第１６回日本財団会長賞1R,130,110,340,390,320,150,120,180,730,270
2020-09-21多摩川第１６回日本財団会長賞2R,360,150,150,580,200,160,170,180,1550,470
2020-09-21多摩川第１６回日本財団会長賞3R,270,120,100,890,440,210,150,150,4080,620
2020-09-21多摩川第１６回日本財団会長賞4R,730,220,160,5100,1530,280,670,220,14020,1300
2020-09-21多摩川第１６回日本財団会長賞5R,320,110,110,540,220,150,240,170,1420,230
2020-09-21多摩川第１６回日本財団会長賞6R,170,1100,-1,2940,1910,670,530,510,15210,6530
2020-09-21多摩川第１６回日本財団会長賞7R,560,190,230,950,760,280,700,870,5650,1340
2020-09-21多摩川第１６回日本財団会長賞8R,610,120,150,690,230,160,250,230,1390,320
2020-09-21多摩川第１６回日本財団会長賞9R,100,100,140,290,220,170,160,680,1200,620
2020-09-21多摩川第１６回日本財団会長賞10R,170,100,170,330,190,180,530,510,1500,840
2020-09-21多摩川第１６回日本財団会長賞11R,120,100,180,1250,460,160,190,790,3940,2000
2020-09-21多摩川第１６回日本財団会長賞12R,130,100,100,250,150,100,150,150,660,360
2020-09-21戸　田ＢＡＣＨプラザ杯1R,3100,260,220,12440,2590,750,700,210,50160,1580
2020-09-21戸　田ＢＡＣＨプラザ杯2R,240,130,130,740,330,160,480,330,4890,790
2020-09-21戸　田ＢＡＣＨプラザ杯3R,160,100,160,350,240,140,220,270,1120,370
2020-09-21戸　田ＢＡＣＨプラザ杯4R,670,420,260,3310,1550,340,450,210,15420,1440
2020-09-21戸　田ＢＡＣＨプラザ杯5R,210,130,170,570,300,140,360,580,2730,1100
2020-09-21戸　田ＢＡＣＨプラザ杯6R,320,220,200,1890,1140,210,220,220,6110,790
2020-09-21戸　田ＢＡＣＨプラザ杯7R,170,160,190,760,540,170,170,310,1430,510
2020-09-21戸　田ＢＡＣＨプラザ杯8R,1410,140,180,3310,1670,420,430,380,21640,3090
2020-09-21戸　田ＢＡＣＨプラザ杯9R,350,200,180,3020,2410,520,170,750,18790,2600
2020-09-21戸　田ＢＡＣＨプラザ杯10R,130,100,130,250,190,140,180,290,560,260
2020-09-21戸　田ＢＡＣＨプラザ杯11R,850,120,320,3230,1670,290,390,660,15560,3320
2020-09-21戸　田ＢＡＣＨプラザ杯12R,110,110,600,660,720,140,130,260,2000,400
2020-09-21桐　生第２３回東京スポーツ杯1R,250,180,450,1230,690,190,120,180,1860,360
2020-09-21桐　生第２３回東京スポーツ杯2R,780,200,150,1400,630,280,2590,1040,23380,2710
2020-09-21桐　生第２３回東京スポーツ杯3R,1570,450,260,4720,2140,680,470,570,20060,3360
2020-09-21桐　生第２３回東京スポーツ杯4R,240,130,140,1990,1100,360,1050,1500,18800,6730
2020-09-21桐　生第２３回東京スポーツ杯5R,230,110,120,340,270,180,330,470,2780,910
2020-09-21桐　生第２３回東京スポーツ杯6R,120,100,180,310,230,110,140,170,630,270
2020-09-21桐　生第２３回東京スポーツ杯7R,490,180,430,2260,960,390,410,1210,7300,2410
2020-09-21桐　生第２３回東京スポーツ杯8R,240,100,100,310,130,120,340,520,1220,570
2020-09-21桐　生第２３回東京スポーツ杯9R,110,100,100,320,230,110,160,340,730,260
2020-09-21桐　生第２３回東京スポーツ杯10R,280,100,150,420,320,170,270,460,1640,610
2020-09-21桐　生第２３回東京スポーツ杯11R,110,100,140,560,340,130,580,680,3290,1230
2020-09-21桐　生第２３回東京スポーツ杯12R,1190,190,100,3860,280,140,370,170,10750,340
