レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-24下　関ふく～る下関オープン８周年記念1R,3600,420,250,19540,7660,1550,13420,1410,157410,17950
2020-09-24下　関ふく～る下関オープン８周年記念2R,670,300,1100,4370,1860,860,180,300,13460,2450
2020-09-24下　関ふく～る下関オープン８周年記念3R,1620,200,110,570,460,150,120,150,1350,290
2020-09-24下　関ふく～る下関オープン８周年記念4R,150,130,150,460,240,180,290,690,1730,450
2020-09-24下　関ふく～る下関オープン８周年記念5R,100,100,140,260,220,190,160,180,590,400
2020-09-24下　関ふく～る下関オープン８周年記念6R,620,350,130,1970,560,310,290,150,3870,380
2020-09-24下　関ふく～る下関オープン８周年記念7R,110,100,240,230,250,120,140,330,730,240
2020-09-24下　関ふく～る下関オープン８周年記念8R,600,550,330,9770,9190,810,5680,2870,79590,28500
2020-09-24下　関ふく～る下関オープン８周年記念9R,140,100,130,330,260,170,150,280,830,320
2020-09-24下　関ふく～る下関オープン８周年記念10R,1410,380,100,7420,1050,430,930,190,22160,930
2020-09-24下　関ふく～る下関オープン８周年記念11R,110,100,120,280,220,140,200,280,990,640
2020-09-24下　関ふく～る下関オープン８周年記念12R,1610,690,410,5020,2560,860,690,1110,13580,3150
2020-09-24徳　山ダイヤモンドカップ1R,160,110,350,1940,1590,470,700,1530,10800,5130
2020-09-24徳　山ダイヤモンドカップ2R,130,120,380,1650,1570,590,320,1000,9050,2520
2020-09-24徳　山ダイヤモンドカップ3R,1470,570,130,5810,860,520,690,380,22590,2860
2020-09-24徳　山ダイヤモンドカップ4R,150,110,220,280,210,150,250,280,830,400
2020-09-24徳　山ダイヤモンドカップ5R,100,100,210,370,330,140,310,440,1620,980
2020-09-24徳　山ダイヤモンドカップ6R,310,130,120,670,270,-1,-1,-1,720,-1
2020-09-24徳　山ダイヤモンドカップ7R,1170,260,300,5110,1970,510,800,1700,29220,5670
2020-09-24徳　山ダイヤモンドカップ8R,120,100,160,250,240,130,180,320,850,370
2020-09-24徳　山ダイヤモンドカップ9R,570,130,100,2310,380,200,540,210,7450,830
2020-09-24徳　山ダイヤモンドカップ10R,660,180,100,1460,350,190,410,180,5670,540
2020-09-24徳　山ダイヤモンドカップ11R,140,120,260,580,570,210,220,480,2540,1110
2020-09-24徳　山ダイヤモンドカップ12R,130,110,160,330,280,160,170,290,750,360
2020-09-24宮　島第５回ポカリスエットカップ1R,130,110,560,900,850,300,160,520,2760,700
2020-09-24宮　島第５回ポカリスエットカップ2R,990,180,120,840,280,120,240,180,2500,320
2020-09-24宮　島第５回ポカリスエットカップ3R,3150,840,170,11200,1350,530,550,180,25810,1560
2020-09-24宮　島第５回ポカリスエットカップ4R,440,120,100,530,260,230,580,400,3710,1660
2020-09-24宮　島第５回ポカリスエットカップ5R,250,120,100,540,260,160,140,220,2020,660
2020-09-24宮　島第５回ポカリスエットカップ6R,460,140,100,1260,260,170,710,580,5880,1440
2020-09-24宮　島第５回ポカリスエットカップ7R,230,120,100,650,330,120,140,210,1140,320
2020-09-24宮　島第５回ポカリスエットカップ8R,100,280,180,380,310,110,120,130,710,180
2020-09-24宮　島第５回ポカリスエットカップ9R,140,100,140,340,260,190,1290,1390,9700,4450
2020-09-24宮　島第５回ポカリスエットカップ10R,340,150,100,2240,1050,330,210,290,4860,1120
2020-09-24宮　島第５回ポカリスエットカップ11R,140,100,100,600,430,160,530,600,3370,1350
2020-09-24宮　島第５回ポカリスエットカップ12R,140,100,370,460,560,160,190,770,2040,560
2020-09-24丸　亀大阪スポーツカップ1R,250,180,230,1840,1280,330,660,980,12120,3880
2020-09-24丸　亀大阪スポーツカップ2R,130,100,110,370,360,170,180,230,1210,560
2020-09-24丸　亀大阪スポーツカップ3R,380,100,970,3050,1860,530,130,590,9480,2030
2020-09-24丸　亀大阪スポーツカップ4R,130,100,140,360,410,140,300,610,2450,770
2020-09-24丸　亀大阪スポーツカップ5R,100,150,150,350,520,140,190,520,1760,580
2020-09-24丸　亀大阪スポーツカップ6R,100,100,250,320,260,150,240,350,1140,370
2020-09-24丸　亀大阪スポーツカップ7R,210,100,100,500,130,110,210,160,1350,200
2020-09-24丸　亀大阪スポーツカップ8R,110,100,110,210,160,110,110,170,380,220
2020-09-24丸　亀大阪スポーツカップ9R,660,120,100,1470,190,130,130,110,2140,170
2020-09-24丸　亀大阪スポーツカップ10R,530,230,870,3770,2100,540,930,1130,23180,7930
2020-09-24丸　亀大阪スポーツカップ11R,140,110,190,990,820,190,190,610,3100,660
2020-09-24丸　亀大阪スポーツカップ12R,130,100,120,260,240,160,340,870,1630,930
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走1R,100,120,320,270,270,120,130,310,690,390
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走2R,170,100,170,320,270,170,120,570,820,350
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走3R,110,100,120,150,150,140,490,570,940,750
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走4R,120,100,150,380,320,120,220,400,1540,680
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走5R,520,170,100,1130,390,200,300,440,3930,670
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走6R,250,150,510,2620,1990,650,180,940,10640,2170
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走7R,280,160,200,780,640,170,230,350,1670,470
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走8R,250,120,100,380,180,130,420,290,2600,620
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走9R,140,100,160,530,220,130,170,250,1770,420
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走10R,120,120,970,1870,1310,790,460,1100,10030,2360
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走11R,180,120,110,240,210,110,250,200,800,490
2020-09-24鳴　門第３回徳島の地ビール「あらたえエール杯」競走12R,140,110,150,330,210,100,190,310,850,350
2020-09-24蒲　郡オールレディース1R,1430,390,150,3450,730,270,640,320,20070,1260
2020-09-24蒲　郡オールレディース2R,150,100,270,520,500,260,140,420,1830,620
2020-09-24蒲　郡オールレディース3R,100,100,100,250,240,150,150,150,500,200
2020-09-24蒲　郡オールレディース4R,670,160,100,1810,550,150,240,140,3910,270
2020-09-24蒲　郡オールレディース5R,150,100,100,200,140,100,280,370,850,410
2020-09-24蒲　郡オールレディース6R,320,120,150,970,490,100,100,100,920,100
2020-09-24蒲　郡オールレディース7R,100,100,160,270,240,130,210,400,930,280
2020-09-24蒲　郡オールレディース8R,120,100,170,400,380,150,130,160,830,300
2020-09-24蒲　郡オールレディース9R,220,100,100,490,200,120,430,220,3030,580
2020-09-24蒲　郡オールレディース10R,100,110,180,720,520,290,290,920,4360,1620
2020-09-24蒲　郡オールレディース11R,900,190,100,2560,510,170,1440,840,14780,2340
2020-09-24蒲　郡オールレディース12R,120,100,100,220,140,140,340,460,3210,1290
2020-09-24多摩川第１６回日本財団会長賞1R,100,100,360,1010,760,230,190,600,2770,920
2020-09-24多摩川第１６回日本財団会長賞2R,320,300,150,1250,740,330,130,210,4880,690
2020-09-24多摩川第１６回日本財団会長賞3R,1310,580,750,4930,3170,440,210,250,16190,670
2020-09-24多摩川第１６回日本財団会長賞4R,150,150,420,3050,1530,340,560,710,12260,4020
2020-09-24多摩川第１６回日本財団会長賞5R,430,160,140,1070,410,180,190,240,2870,440
2020-09-24多摩川第１６回日本財団会長賞6R,540,170,120,1510,540,190,190,180,3670,350
2020-09-24多摩川第１６回日本財団会長賞7R,330,230,180,1380,660,190,260,250,4880,620
2020-09-24多摩川第１６回日本財団会長賞8R,710,310,100,2630,480,190,430,170,9660,790
2020-09-24多摩川第１６回日本財団会長賞9R,280,100,260,360,440,230,180,480,1870,900
2020-09-24多摩川第１６回日本財団会長賞10R,160,200,1160,530,560,390,150,410,1840,830
2020-09-24多摩川第１６回日本財団会長賞11R,700,380,690,7300,3240,1200,180,620,16450,1970
2020-09-24多摩川第１６回日本財団会長賞12R,110,100,180,300,300,140,120,270,790,420
