レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-03住之江第４８回高松宮記念特別競走3R,110,130,360,430,340,170,190,350,1310,370
2020-09-03住之江第４８回高松宮記念特別競走4R,370,180,1430,4250,3890,590,540,1430,22440,6270
2020-09-03住之江第４８回高松宮記念特別競走5R,120,100,230,470,320,190,130,230,950,350
2020-09-03住之江第４８回高松宮記念特別競走6R,140,140,140,410,280,140,150,160,830,300
2020-09-03住之江第４８回高松宮記念特別競走7R,120,100,170,370,280,180,120,250,950,300
2020-09-03住之江第４８回高松宮記念特別競走8R,210,130,330,1550,1110,270,250,680,4840,1370
2020-09-03住之江第４８回高松宮記念特別競走9R,1430,970,200,5350,1550,500,1410,600,26900,3780
2020-09-03住之江第４８回高松宮記念特別競走10R,100,100,100,240,160,160,220,240,770,420
2020-09-03住之江第４８回高松宮記念特別競走11R,130,100,210,320,360,150,220,420,1190,670
2020-09-03住之江第４８回高松宮記念特別競走12R,1380,330,650,6600,4430,980,550,1280,26380,4420
2020-09-03琵琶湖第７回中日スポーツ杯1R,120,100,280,350,390,160,170,400,1270,730
2020-09-03琵琶湖第７回中日スポーツ杯2R,330,110,160,1240,920,250,150,160,2300,260
2020-09-03琵琶湖第７回中日スポーツ杯3R,120,160,160,1290,2960,610,250,830,5640,1920
2020-09-03琵琶湖第７回中日スポーツ杯4R,570,180,310,690,460,310,410,410,1850,710
2020-09-03琵琶湖第７回中日スポーツ杯5R,100,100,100,240,170,120,200,230,760,370
2020-09-03琵琶湖第７回中日スポーツ杯6R,870,330,250,6640,1400,730,320,330,24420,950
2020-09-03琵琶湖第７回中日スポーツ杯7R,160,100,100,420,350,150,190,200,1150,430
2020-09-03琵琶湖第７回中日スポーツ杯8R,550,550,250,1010,1140,410,370,190,6440,990
2020-09-03琵琶湖第７回中日スポーツ杯9R,200,230,430,870,1070,320,270,390,2320,690
2020-09-03琵琶湖第７回中日スポーツ杯10R,240,100,100,340,160,110,120,150,780,230
2020-09-03琵琶湖第７回中日スポーツ杯11R,5920,1870,-1,13590,7020,1340,1850,710,60000,5890
2020-09-03琵琶湖第７回中日スポーツ杯12R,200,210,700,310,580,190,120,270,1730,510
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～1R,140,120,110,510,350,180,170,310,1180,590
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～2R,390,160,330,1670,1100,260,150,210,4390,440
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～3R,600,230,180,2140,1070,270,600,430,5260,1030
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～4R,120,110,320,830,800,220,160,650,2290,510
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～5R,530,540,210,5150,800,300,820,230,13110,910
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～6R,200,140,180,2590,1960,510,720,1270,15240,7220
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～7R,220,270,230,1630,1190,400,320,420,4500,1220
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～8R,290,140,100,560,210,160,210,190,1630,300
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～9R,270,130,130,800,410,250,280,150,1840,390
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～10R,100,100,170,460,320,160,190,480,1720,530
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～11R,130,190,200,660,450,190,130,320,1390,590
2020-09-03常　滑モーターボート大賞～昭和ＶＳ平成～12R,120,110,220,340,310,310,320,550,1110,470
2020-09-03蒲　郡三遠ネオフェニックス杯争奪1R,300,120,370,600,470,200,160,260,2310,440
2020-09-03蒲　郡三遠ネオフェニックス杯争奪2R,350,480,100,970,450,260,360,250,3740,840
2020-09-03蒲　郡三遠ネオフェニックス杯争奪3R,170,180,300,690,470,120,210,320,3280,830
2020-09-03蒲　郡三遠ネオフェニックス杯争奪4R,770,140,100,1050,350,180,160,200,5660,500
2020-09-03蒲　郡三遠ネオフェニックス杯争奪5R,170,100,250,540,350,260,230,420,1790,450
2020-09-03蒲　郡三遠ネオフェニックス杯争奪6R,210,110,150,430,310,150,300,180,1330,640
2020-09-03蒲　郡三遠ネオフェニックス杯争奪7R,100,100,150,290,190,140,550,1110,2230,1440
2020-09-03蒲　郡三遠ネオフェニックス杯争奪8R,140,100,100,230,130,120,160,150,440,220
2020-09-03蒲　郡三遠ネオフェニックス杯争奪9R,100,100,510,3720,3160,1730,320,1770,12390,2750
2020-09-03蒲　郡三遠ネオフェニックス杯争奪10R,130,100,210,370,300,240,390,410,2750,1200
2020-09-03蒲　郡三遠ネオフェニックス杯争奪11R,910,180,100,1770,450,160,920,290,11650,940
2020-09-03蒲　郡三遠ネオフェニックス杯争奪12R,100,100,160,220,220,120,190,600,770,460
2020-09-03平和島第６６回報知杯1R,380,330,380,6400,3220,440,120,280,10840,620
2020-09-03平和島第６６回報知杯2R,130,120,110,460,290,180,420,530,3320,1020
2020-09-03平和島第６６回報知杯3R,1000,210,100,3840,1040,280,1750,570,47490,4080
2020-09-03平和島第６６回報知杯4R,160,140,120,330,210,120,200,160,910,370
2020-09-03平和島第６６回報知杯5R,100,100,150,610,470,220,230,590,2020,1200
2020-09-03平和島第６６回報知杯6R,330,120,100,670,410,130,280,200,1720,560
2020-09-03平和島第６６回報知杯7R,110,190,480,720,620,150,120,340,1580,490
2020-09-03平和島第６６回報知杯8R,220,100,320,1150,770,380,140,390,2350,530
2020-09-03平和島第６６回報知杯9R,120,110,150,460,510,160,120,200,1210,430
2020-09-03平和島第６６回報知杯10R,100,100,150,410,520,200,130,370,890,420
2020-09-03平和島第６６回報知杯11R,130,100,100,500,190,170,820,450,5660,2140
2020-09-03平和島第６６回報知杯12R,150,100,150,260,180,140,420,270,1360,640
2020-09-03戸　田夕刊フジ1R,900,350,170,3200,2240,600,190,320,11810,1050
2020-09-03戸　田夕刊フジ2R,240,220,260,1120,1000,270,390,360,4040,1210
2020-09-03戸　田夕刊フジ3R,300,250,430,3820,1070,680,610,2160,26100,5100
2020-09-03戸　田夕刊フジ4R,290,100,170,460,390,100,190,260,1190,320
2020-09-03戸　田夕刊フジ5R,120,120,780,1450,1330,410,120,330,3910,670
2020-09-03戸　田夕刊フジ6R,110,130,270,670,620,250,130,320,1830,760
2020-09-03戸　田夕刊フジ7R,100,100,270,660,450,280,190,660,1950,750
2020-09-03戸　田夕刊フジ8R,130,130,200,410,360,200,120,340,930,420
2020-09-03戸　田夕刊フジ9R,6670,390,170,35250,8380,800,360,250,29940,1510
2020-09-03戸　田夕刊フジ10R,1800,400,230,3100,430,270,200,170,7110,510
2020-09-03戸　田夕刊フジ11R,130,100,210,570,550,180,100,270,960,290
2020-09-03戸　田夕刊フジ12R,100,130,330,320,250,200,190,420,1450,710
