レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-29芦　屋４Ｋソリューションカップ12R,130,100,130,370,330,130,190,230,1220,560
2020-09-29児　島児島キングカップ開設６８周年記念競走1R,130,100,110,400,360,150,190,290,1110,410
2020-09-29児　島児島キングカップ開設６８周年記念競走2R,830,270,130,2150,1170,340,270,240,7550,1250
2020-09-29児　島児島キングカップ開設６８周年記念競走3R,1030,230,430,7840,3230,780,660,420,46080,3920
2020-09-29児　島児島キングカップ開設６８周年記念競走4R,190,110,190,700,510,220,360,310,3110,1030
2020-09-29児　島児島キングカップ開設６８周年記念競走5R,170,180,310,530,360,200,350,250,2300,1380
2020-09-29児　島児島キングカップ開設６８周年記念競走6R,130,110,300,500,360,210,130,260,1210,360
2020-09-29児　島児島キングカップ開設６８周年記念競走7R,490,210,1030,4350,2850,520,450,1500,22880,5370
2020-09-29児　島児島キングカップ開設６８周年記念競走8R,130,100,1110,1210,1290,260,220,640,4370,1140
2020-09-29児　島児島キングカップ開設６８周年記念競走9R,930,600,580,9790,3760,850,1120,1150,74390,10230
2020-09-29児　島児島キングカップ開設６８周年記念競走10R,670,140,120,1150,370,180,250,170,2940,440
2020-09-29児　島児島キングカップ開設６８周年記念競走11R,110,100,200,380,320,150,890,1210,5780,3400
2020-09-29児　島児島キングカップ開設６８周年記念競走12R,110,100,140,210,180,120,190,310,710,420
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）1R,130,150,220,640,560,350,580,1220,6700,3210
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）2R,200,110,150,800,430,260,260,620,2350,730
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）3R,150,100,200,220,160,140,340,350,620,430
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）4R,190,100,210,550,330,110,180,290,1560,420
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）5R,120,100,100,290,180,190,200,440,790,520
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）6R,100,100,230,390,270,130,110,230,750,230
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）7R,400,120,110,1280,230,100,240,140,3530,420
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）8R,100,130,350,300,390,170,230,510,1090,580
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）9R,100,100,100,160,170,110,220,220,350,270
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）10R,220,100,110,200,180,120,210,160,570,280
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）11R,460,140,360,6610,2500,640,530,1220,16790,2730
2020-09-29住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）12R,100,100,150,220,220,110,110,180,560,280
2020-09-29琵琶湖レイクルびわこ開設４周年記念1R,560,210,100,1330,170,130,180,130,2740,300
2020-09-29琵琶湖レイクルびわこ開設４周年記念2R,120,100,300,1030,740,350,130,390,2380,700
2020-09-29琵琶湖レイクルびわこ開設４周年記念3R,150,100,240,490,760,120,110,200,2120,320
2020-09-29琵琶湖レイクルびわこ開設４周年記念4R,370,120,270,3030,2400,610,260,1160,12240,4660
2020-09-29琵琶湖レイクルびわこ開設４周年記念5R,100,120,160,130,160,100,140,200,320,180
2020-09-29琵琶湖レイクルびわこ開設４周年記念6R,100,100,310,300,230,160,270,710,1000,790
2020-09-29琵琶湖レイクルびわこ開設４周年記念7R,160,160,130,280,170,120,430,270,1420,590
2020-09-29琵琶湖レイクルびわこ開設４周年記念8R,110,100,710,2610,2300,310,490,1860,11270,4750
2020-09-29琵琶湖レイクルびわこ開設４周年記念9R,630,110,410,2910,2240,200,180,100,5230,170
2020-09-29琵琶湖レイクルびわこ開設４周年記念10R,210,110,140,650,650,230,140,400,1320,330
2020-09-29琵琶湖レイクルびわこ開設４周年記念11R,790,100,100,1650,220,230,760,280,11520,890
2020-09-29琵琶湖レイクルびわこ開設４周年記念12R,480,310,670,1660,1830,280,150,330,7160,500
2020-09-29三　国ヴィーナスシリーズ第１３戦1R,1080,260,100,1660,420,210,1050,310,17740,1520
2020-09-29三　国ヴィーナスシリーズ第１３戦2R,120,100,130,1240,780,240,110,200,2300,220
2020-09-29三　国ヴィーナスシリーズ第１３戦3R,130,100,150,230,190,160,290,320,770,450
2020-09-29三　国ヴィーナスシリーズ第１３戦4R,400,180,130,1600,380,190,410,320,5410,720
2020-09-29三　国ヴィーナスシリーズ第１３戦5R,470,170,140,990,660,220,220,150,3340,530
2020-09-29三　国ヴィーナスシリーズ第１３戦6R,140,200,350,580,640,170,140,280,1340,460
2020-09-29三　国ヴィーナスシリーズ第１３戦7R,180,130,190,700,710,210,250,300,1550,500
2020-09-29三　国ヴィーナスシリーズ第１３戦8R,400,340,170,1220,730,410,1770,680,11200,4240
2020-09-29三　国ヴィーナスシリーズ第１３戦9R,200,160,170,540,300,150,160,180,910,250
2020-09-29三　国ヴィーナスシリーズ第１３戦10R,340,280,180,1020,740,150,140,120,1960,280
2020-09-29三　国ヴィーナスシリーズ第１３戦11R,610,240,120,600,150,120,160,170,1230,250
2020-09-29三　国ヴィーナスシリーズ第１３戦12R,100,100,150,460,450,160,130,300,1420,490
2020-09-29　津　スポーツ報知ビクトリーカップ1R,120,100,220,210,250,160,300,370,1150,600
2020-09-29　津　スポーツ報知ビクトリーカップ2R,680,200,550,3590,3540,560,290,900,8930,2420
2020-09-29　津　スポーツ報知ビクトリーカップ3R,990,290,190,1820,1150,380,1420,650,15010,4930
2020-09-29　津　スポーツ報知ビクトリーカップ4R,260,100,110,250,300,150,180,130,900,240
2020-09-29　津　スポーツ報知ビクトリーカップ5R,210,100,140,740,350,100,200,230,2360,560
2020-09-29　津　スポーツ報知ビクトリーカップ6R,410,100,100,270,210,440,1230,2050,2320,900
2020-09-29　津　スポーツ報知ビクトリーカップ7R,510,100,100,1480,510,260,470,280,4090,420
2020-09-29　津　スポーツ報知ビクトリーカップ8R,130,120,220,530,560,170,270,660,2040,2060
2020-09-29　津　スポーツ報知ビクトリーカップ9R,360,210,130,5610,650,170,800,140,11690,640
2020-09-29　津　スポーツ報知ビクトリーカップ10R,770,670,110,1180,260,130,530,250,7010,790
2020-09-29　津　スポーツ報知ビクトリーカップ11R,160,120,120,380,220,220,230,520,620,290
2020-09-29　津　スポーツ報知ビクトリーカップ12R,120,100,220,500,480,270,350,1420,3070,1740
2020-09-29常　滑創業９９年印刷の誠進社杯1R,1010,1500,310,7500,3450,430,400,190,29390,3660
2020-09-29常　滑創業９９年印刷の誠進社杯2R,1550,120,760,4430,2530,750,1050,1170,16500,4800
2020-09-29常　滑創業９９年印刷の誠進社杯3R,300,100,450,1300,920,400,240,610,5800,1180
2020-09-29常　滑創業９９年印刷の誠進社杯4R,140,100,350,1280,1300,220,180,310,2440,740
2020-09-29常　滑創業９９年印刷の誠進社杯5R,230,150,150,1460,1150,210,140,450,2900,610
2020-09-29常　滑創業９９年印刷の誠進社杯6R,110,170,150,1740,1650,230,250,680,6450,1430
2020-09-29常　滑創業９９年印刷の誠進社杯7R,180,300,300,1200,970,500,310,580,5860,1740
2020-09-29常　滑創業９９年印刷の誠進社杯8R,260,220,300,1670,870,210,140,240,5250,330
2020-09-29常　滑創業９９年印刷の誠進社杯9R,130,100,150,320,200,200,300,440,5680,2520
2020-09-29常　滑創業９９年印刷の誠進社杯10R,200,130,200,1270,950,340,350,560,3240,850
2020-09-29常　滑創業９９年印刷の誠進社杯11R,100,100,260,260,150,150,180,670,1200,790
2020-09-29常　滑創業９９年印刷の誠進社杯12R,100,100,200,270,190,170,550,1280,3570,1790
2020-09-29蒲　郡ガマゴリうどん杯1R,150,140,310,390,300,140,180,190,880,370
2020-09-29蒲　郡ガマゴリうどん杯2R,230,140,120,730,110,110,250,220,2840,550
2020-09-29蒲　郡ガマゴリうどん杯3R,180,130,100,570,180,170,190,140,960,230
2020-09-29蒲　郡ガマゴリうどん杯4R,310,130,100,700,230,190,280,210,1110,330
2020-09-29蒲　郡ガマゴリうどん杯5R,250,170,350,3490,1870,310,180,380,10380,910
2020-09-29蒲　郡ガマゴリうどん杯6R,250,110,150,410,260,290,420,590,2900,1050
2020-09-29蒲　郡ガマゴリうどん杯7R,220,130,120,500,220,150,410,470,3700,720
2020-09-29蒲　郡ガマゴリうどん杯8R,140,100,100,190,160,120,120,150,440,240
2020-09-29蒲　郡ガマゴリうどん杯9R,140,100,110,240,150,130,220,300,940,440
2020-09-29蒲　郡ガマゴリうどん杯10R,130,100,160,510,420,150,120,270,1080,340
2020-09-29蒲　郡ガマゴリうどん杯11R,160,110,130,470,380,160,160,270,1130,380
2020-09-29蒲　郡ガマゴリうどん杯12R,120,100,520,880,750,210,270,930,4650,1570
2020-09-29浜名湖静岡朝日テレビ1R,630,160,370,670,200,150,200,250,1690,340
2020-09-29浜名湖静岡朝日テレビ2R,100,100,140,490,280,160,340,360,1530,500
2020-09-29浜名湖静岡朝日テレビ3R,200,100,170,270,220,140,230,190,820,370
2020-09-29浜名湖静岡朝日テレビ4R,270,100,110,510,180,170,700,310,4870,1000
2020-09-29浜名湖静岡朝日テレビ5R,100,220,140,530,410,340,270,530,1870,590
2020-09-29浜名湖静岡朝日テレビ6R,280,170,350,3170,2820,590,290,900,11780,2880
2020-09-29浜名湖静岡朝日テレビ7R,230,140,110,590,450,370,350,940,2460,1010
2020-09-29浜名湖静岡朝日テレビ8R,120,100,370,290,510,280,230,370,1320,670
2020-09-29浜名湖静岡朝日テレビ9R,140,160,150,380,270,130,160,340,1400,870
2020-09-29浜名湖静岡朝日テレビ10R,100,100,310,1350,1250,350,160,730,4500,750
2020-09-29浜名湖静岡朝日テレビ11R,110,100,160,620,600,320,620,1810,5120,2840
2020-09-29浜名湖静岡朝日テレビ12R,130,100,200,290,260,160,460,540,1770,1020
2020-09-29平和島マスターズリーグ第６戦1R,810,180,130,1880,430,260,770,590,12650,1470
2020-09-29平和島マスターズリーグ第６戦2R,130,100,110,400,240,180,190,390,1130,360
2020-09-29平和島マスターズリーグ第６戦3R,330,120,140,310,220,130,180,250,870,320
2020-09-29平和島マスターズリーグ第６戦4R,360,160,210,1740,880,630,280,520,4610,460
2020-09-29平和島マスターズリーグ第６戦5R,390,190,160,680,540,160,230,210,1550,500
2020-09-29平和島マスターズリーグ第６戦6R,200,170,100,570,210,170,900,180,3730,970
2020-09-29平和島マスターズリーグ第６戦7R,790,310,130,2090,670,280,670,620,16490,3400
2020-09-29平和島マスターズリーグ第６戦8R,210,100,500,2290,2370,600,1460,1660,17540,6730
2020-09-29平和島マスターズリーグ第６戦9R,140,110,270,480,460,180,160,500,1320,510
2020-09-29平和島マスターズリーグ第６戦10R,520,160,290,950,560,320,750,1250,6700,2580
2020-09-29平和島マスターズリーグ第６戦11R,670,200,100,1330,390,190,680,410,5330,1410
2020-09-29平和島マスターズリーグ第６戦12R,100,100,170,520,500,220,200,510,2300,950
2020-09-29江戸川第４４回東京中日スポーツ杯1R,480,180,320,6690,3680,810,690,1750,32020,4380
2020-09-29江戸川第４４回東京中日スポーツ杯2R,250,380,110,1290,610,250,210,210,2360,560
2020-09-29江戸川第４４回東京中日スポーツ杯3R,400,110,110,710,560,190,280,180,1810,420
2020-09-29江戸川第４４回東京中日スポーツ杯4R,1200,540,140,1780,500,300,240,290,5470,840
2020-09-29江戸川第４４回東京中日スポーツ杯5R,270,100,390,1180,1020,180,190,330,4200,790
2020-09-29江戸川第４４回東京中日スポーツ杯6R,270,130,120,610,270,260,520,520,2960,890
2020-09-29江戸川第４４回東京中日スポーツ杯7R,120,120,180,310,200,110,120,180,610,280
2020-09-29江戸川第４４回東京中日スポーツ杯8R,200,190,410,440,180,160,160,150,640,240
2020-09-29江戸川第４４回東京中日スポーツ杯9R,440,160,170,4320,1390,330,930,500,14910,1370
2020-09-29江戸川第４４回東京中日スポーツ杯10R,140,100,280,740,600,160,110,410,1720,500
2020-09-29江戸川第４４回東京中日スポーツ杯11R,120,110,230,740,670,120,170,210,2300,410
2020-09-29江戸川第４４回東京中日スポーツ杯12R,430,130,100,970,250,120,280,200,2750,410
2020-09-29桐　生第５４回東京中日スポーツ杯1R,380,310,150,2300,1200,250,540,580,10880,2790
2020-09-29桐　生第５４回東京中日スポーツ杯2R,170,110,100,540,200,250,420,240,1520,700
2020-09-29桐　生第５４回東京中日スポーツ杯3R,190,350,-1,3710,3410,350,150,360,12910,1360
2020-09-29桐　生第５４回東京中日スポーツ杯4R,350,190,190,360,250,100,200,270,900,370
2020-09-29桐　生第５４回東京中日スポーツ杯5R,150,160,120,530,410,130,190,170,1480,180
2020-09-29桐　生第５４回東京中日スポーツ杯6R,700,140,100,1150,280,140,270,130,4720,400
2020-09-29桐　生第５４回東京中日スポーツ杯7R,190,100,190,570,300,120,120,160,940,230
2020-09-29桐　生第５４回東京中日スポーツ杯8R,150,100,480,1270,1040,260,110,310,2930,480
2020-09-29桐　生第５４回東京中日スポーツ杯9R,100,100,280,560,560,230,190,690,2160,1020
2020-09-29桐　生第５４回東京中日スポーツ杯10R,710,230,140,1420,350,210,1030,1050,15170,3560
2020-09-29桐　生第５４回東京中日スポーツ杯11R,100,110,150,230,180,110,120,190,580,300
2020-09-29桐　生第５４回東京中日スポーツ杯12R,110,100,100,200,160,110,140,260,560,300
