レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦5R,400,300,320,1660,540,190,220,220,2620,520
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦6R,230,130,400,1030,790,170,360,550,6360,3310
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦7R,130,240,8360,4570,3400,1000,200,690,15080,1910
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦8R,230,100,100,570,460,150,140,150,1050,220
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦9R,110,100,150,370,210,130,150,620,1590,650
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦10R,250,100,440,1630,1140,240,120,270,3880,430
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦11R,110,100,100,320,270,110,100,140,660,200
2020-08-11尼　崎日本財団会長杯争奪第４８回オール兵庫王座決定戦12R,140,110,210,260,260,100,410,450,1830,910
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ1R,130,100,140,310,260,140,390,630,1390,800
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ2R,170,100,160,350,170,110,150,280,770,260
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ3R,130,100,460,1220,740,280,170,480,2210,580
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ4R,270,160,100,1850,250,120,240,120,4080,320
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ5R,110,100,100,170,190,100,160,170,390,240
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ6R,360,120,190,1220,1160,220,110,130,2830,270
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ7R,250,100,330,740,850,350,190,340,2750,820
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ8R,800,310,550,4910,1800,410,220,220,6250,460
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ9R,290,230,2270,1470,1190,220,270,710,4640,990
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ10R,220,100,100,1290,270,170,420,220,4010,440
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ11R,100,170,180,510,480,210,190,490,1930,960
2020-08-11琵琶湖滋賀県知事杯争奪第２５回びわこカップ12R,100,100,150,330,460,180,430,930,2170,1580
2020-08-11三　国第４８回1R,100,100,310,640,660,310,180,890,2840,1230
2020-08-11三　国第４８回2R,140,110,120,250,150,130,670,1090,3010,1340
2020-08-11三　国第４８回3R,140,120,220,920,700,240,540,1490,4430,2060
2020-08-11三　国第４８回4R,130,100,110,190,190,130,290,330,1050,680
2020-08-11三　国第４８回5R,820,150,100,950,230,100,290,210,2460,330
2020-08-11三　国第４８回6R,110,130,450,1950,1150,320,170,540,5540,1160
2020-08-11三　国第４８回7R,330,170,180,1030,520,280,390,260,6430,1420
2020-08-11三　国第４８回8R,300,240,300,1550,790,240,270,200,3960,710
2020-08-11三　国第４８回9R,170,110,190,620,390,150,120,190,1150,350
2020-08-11三　国第４８回10R,170,100,100,440,260,170,190,510,1610,640
2020-08-11三　国第４８回11R,860,650,440,4780,2180,760,340,450,11100,1850
2020-08-11三　国第４８回12R,100,100,180,330,300,150,340,640,1260,680
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ1R,690,280,200,1060,390,110,120,110,2030,290
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ2R,280,270,620,2860,1390,530,900,1280,13790,3880
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ3R,140,150,160,890,920,180,110,190,1220,250
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ4R,140,160,140,560,410,120,630,1150,7560,2280
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ5R,110,100,310,720,640,180,150,1140,3820,1410
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ6R,150,200,880,800,600,310,470,1200,3490,1640
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ7R,190,190,440,830,680,210,250,210,2180,650
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ8R,120,120,100,360,300,220,230,430,1760,800
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ9R,100,110,290,320,240,140,210,250,1100,460
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ10R,250,170,580,1520,1090,200,780,1930,9500,5630
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ11R,110,120,320,560,530,240,120,750,1810,550
2020-08-11常　滑第１２回ＢＯＡＴＢｏｙカップ12R,110,120,190,170,150,140,280,480,1300,840
2020-08-11平和島第６０回デイリースポーツサマーカップ1R,290,120,280,1560,880,240,230,220,3900,760
2020-08-11平和島第６０回デイリースポーツサマーカップ2R,170,120,160,430,260,130,310,460,2090,930
2020-08-11平和島第６０回デイリースポーツサマーカップ3R,280,230,250,550,340,150,400,590,2510,1090
2020-08-11平和島第６０回デイリースポーツサマーカップ4R,220,170,190,740,450,170,220,140,1430,380
2020-08-11平和島第６０回デイリースポーツサマーカップ5R,450,120,260,850,530,150,140,140,1320,190
2020-08-11平和島第６０回デイリースポーツサマーカップ6R,340,100,250,5500,3900,700,170,390,15480,1860
2020-08-11平和島第６０回デイリースポーツサマーカップ7R,290,130,130,430,210,130,720,520,3250,1140
2020-08-11平和島第６０回デイリースポーツサマーカップ8R,310,170,550,920,820,510,180,680,3000,970
2020-08-11平和島第６０回デイリースポーツサマーカップ9R,1240,160,100,2250,430,270,860,330,8650,820
2020-08-11平和島第６０回デイリースポーツサマーカップ10R,310,200,210,1190,550,280,670,780,11180,3130
2020-08-11平和島第６０回デイリースポーツサマーカップ11R,160,110,110,450,350,110,170,240,1340,410
2020-08-11平和島第６０回デイリースポーツサマーカップ12R,100,100,170,200,180,140,620,730,2480,1270
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯1R,750,200,230,2960,830,400,740,420,16070,2060
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯2R,270,180,320,1310,590,340,390,520,5570,1460
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯3R,340,130,160,630,350,180,300,220,1520,590
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯4R,240,170,190,540,240,140,250,230,2640,520
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯5R,290,260,100,1680,850,250,180,170,4260,710
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯6R,570,540,140,1740,670,260,520,270,5180,1200
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯7R,150,100,270,390,390,220,190,240,1010,430
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯8R,680,160,190,1220,540,240,200,210,4030,660
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯9R,280,200,790,1950,1520,560,270,510,7650,1440
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯10R,120,100,100,330,140,100,280,190,1340,470
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯11R,210,260,100,570,550,140,290,640,2830,1170
2020-08-11戸　田第４３回戸田ボート大賞・サンケイスポーツ杯12R,150,130,250,310,320,170,140,370,1050,500
