レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-27児　島第３６回日本モーターボート選手会会長杯1R,130,100,220,220,340,110,190,360,930,520
2020-08-27児　島第３６回日本モーターボート選手会会長杯2R,330,150,100,420,180,120,140,120,760,300
2020-08-27児　島第３６回日本モーターボート選手会会長杯3R,180,220,220,690,200,100,220,490,2050,900
2020-08-27児　島第３６回日本モーターボート選手会会長杯4R,180,250,810,1420,2350,450,240,1580,3970,1500
2020-08-27児　島第３６回日本モーターボート選手会会長杯5R,200,100,250,2220,1310,560,100,880,7020,1950
2020-08-27児　島第３６回日本モーターボート選手会会長杯6R,270,150,100,1000,150,120,410,170,2060,250
2020-08-27児　島第３６回日本モーターボート選手会会長杯7R,450,400,240,2130,980,550,450,320,7400,1550
2020-08-27児　島第３６回日本モーターボート選手会会長杯8R,210,170,200,620,450,660,720,340,1940,840
2020-08-27児　島第３６回日本モーターボート選手会会長杯9R,140,180,820,3860,2720,340,110,270,5870,440
2020-08-27児　島第３６回日本モーターボート選手会会長杯10R,540,260,480,1730,1050,420,850,2010,11880,4310
2020-08-27児　島第３６回日本モーターボート選手会会長杯11R,100,100,330,590,530,170,390,700,3250,1470
2020-08-27児　島第３６回日本モーターボート選手会会長杯12R,140,100,180,460,370,180,330,450,2340,960
2020-08-27丸　亀サッポロビールカップ２０２０1R,290,240,110,1500,700,130,140,200,2920,380
2020-08-27丸　亀サッポロビールカップ２０２０2R,260,270,100,2190,1420,650,650,440,8780,1590
2020-08-27丸　亀サッポロビールカップ２０２０3R,280,120,110,500,410,150,130,260,1400,410
2020-08-27丸　亀サッポロビールカップ２０２０4R,110,100,290,1220,760,280,330,770,3420,1600
2020-08-27丸　亀サッポロビールカップ２０２０5R,110,130,420,650,570,160,190,210,3660,1300
2020-08-27丸　亀サッポロビールカップ２０２０6R,370,220,360,1520,1170,150,120,140,3230,230
2020-08-27丸　亀サッポロビールカップ２０２０7R,130,100,110,250,230,110,190,400,1120,610
2020-08-27丸　亀サッポロビールカップ２０２０8R,530,100,100,880,100,100,130,100,1460,110
2020-08-27丸　亀サッポロビールカップ２０２０9R,1620,750,750,15540,7870,1640,670,1130,77120,4460
2020-08-27丸　亀サッポロビールカップ２０２０10R,130,100,110,310,250,180,270,290,1600,680
2020-08-27丸　亀サッポロビールカップ２０２０11R,120,100,130,400,310,180,200,400,1080,540
2020-08-27丸　亀サッポロビールカップ２０２０12R,170,120,150,620,480,220,270,550,2630,1090
2020-08-27琵琶湖第８回近江牛カップ1R,180,100,240,700,630,160,130,360,2410,660
2020-08-27琵琶湖第８回近江牛カップ2R,400,150,100,1170,450,130,300,230,4760,760
2020-08-27琵琶湖第８回近江牛カップ3R,200,270,770,1190,550,240,280,370,3410,750
2020-08-27琵琶湖第８回近江牛カップ4R,150,270,1060,3790,2560,610,250,730,10260,1820
2020-08-27琵琶湖第８回近江牛カップ5R,580,170,100,880,160,100,300,230,2140,200
2020-08-27琵琶湖第８回近江牛カップ6R,200,100,220,920,470,250,350,810,5340,2760
2020-08-27琵琶湖第８回近江牛カップ7R,2080,520,300,6710,3230,680,760,250,19430,1880
2020-08-27琵琶湖第８回近江牛カップ8R,390,190,190,2700,840,170,240,130,3730,360
2020-08-27琵琶湖第８回近江牛カップ9R,290,120,1760,5060,2250,270,110,210,11110,640
2020-08-27琵琶湖第８回近江牛カップ10R,130,110,200,480,330,210,270,480,2120,660
2020-08-27琵琶湖第８回近江牛カップ11R,170,150,190,600,1120,180,420,330,3160,1170
2020-08-27琵琶湖第８回近江牛カップ12R,140,100,270,370,380,250,190,700,1330,520
2020-08-27三　国スズキ・カープラザカップ1R,880,240,110,2690,190,150,800,320,11900,980
2020-08-27三　国スズキ・カープラザカップ2R,130,100,470,1830,1310,490,770,3240,15140,7330
2020-08-27三　国スズキ・カープラザカップ3R,130,100,130,360,270,140,460,690,1420,700
2020-08-27三　国スズキ・カープラザカップ4R,170,160,110,800,630,200,110,220,2180,400
2020-08-27三　国スズキ・カープラザカップ5R,350,980,200,2060,650,280,450,240,4960,1110
2020-08-27三　国スズキ・カープラザカップ6R,320,130,350,1850,1250,500,290,580,3440,1350
2020-08-27三　国スズキ・カープラザカップ7R,570,300,340,3950,1320,350,250,370,12880,1340
2020-08-27三　国スズキ・カープラザカップ8R,130,180,960,1150,1190,300,150,300,4320,660
2020-08-27三　国スズキ・カープラザカップ9R,940,310,160,4540,2120,490,1110,500,31120,3330
2020-08-27三　国スズキ・カープラザカップ10R,140,130,250,760,630,220,130,350,2310,580
2020-08-27三　国スズキ・カープラザカップ11R,160,180,100,1280,240,120,270,200,2790,400
2020-08-27三　国スズキ・カープラザカップ12R,190,100,450,290,310,160,270,320,1470,910
2020-08-27　津　日本モーターボート選手会会長賞1R,790,380,100,5680,750,270,530,170,33030,970
2020-08-27　津　日本モーターボート選手会会長賞2R,650,160,100,900,230,190,340,420,3140,610
2020-08-27　津　日本モーターボート選手会会長賞3R,250,250,100,1720,730,190,220,170,3860,460
2020-08-27　津　日本モーターボート選手会会長賞4R,320,120,100,630,220,140,200,180,1700,400
2020-08-27　津　日本モーターボート選手会会長賞5R,100,120,130,210,220,190,120,190,590,320
2020-08-27　津　日本モーターボート選手会会長賞6R,140,100,100,470,390,210,130,280,770,270
2020-08-27　津　日本モーターボート選手会会長賞7R,290,100,160,420,370,150,140,130,710,250
2020-08-27　津　日本モーターボート選手会会長賞8R,260,100,110,620,170,110,320,320,1630,460
2020-08-27　津　日本モーターボート選手会会長賞9R,110,100,180,1400,880,320,150,510,2460,600
2020-08-27　津　日本モーターボート選手会会長賞10R,130,100,670,3670,2230,760,160,1640,7470,1270
2020-08-27　津　日本モーターボート選手会会長賞11R,100,100,130,190,150,120,360,750,1430,900
2020-08-27　津　日本モーターボート選手会会長賞12R,840,230,1080,9320,4670,260,1170,1530,69300,10910
2020-08-27浜名湖ルーキーシリーズ第１５戦1R,140,100,230,440,320,160,1330,1330,8070,5410
2020-08-27浜名湖ルーキーシリーズ第１５戦2R,750,200,170,830,340,150,430,530,3560,740
2020-08-27浜名湖ルーキーシリーズ第１５戦3R,280,110,110,560,230,220,160,150,860,340
2020-08-27浜名湖ルーキーシリーズ第１５戦4R,100,100,1050,550,630,310,160,680,1710,480
2020-08-27浜名湖ルーキーシリーズ第１５戦5R,320,150,190,920,550,240,540,630,4100,1480
2020-08-27浜名湖ルーキーシリーズ第１５戦6R,150,120,160,380,320,140,100,220,1160,250
2020-08-27浜名湖ルーキーシリーズ第１５戦7R,2110,3110,500,22710,5900,2470,720,320,43830,1940
2020-08-27浜名湖ルーキーシリーズ第１５戦8R,1620,1200,130,8740,2370,710,430,210,20330,1370
2020-08-27浜名湖ルーキーシリーズ第１５戦9R,180,120,370,950,880,380,350,910,3860,1380
2020-08-27浜名湖ルーキーシリーズ第１５戦10R,1350,160,100,1610,470,120,120,130,2890,360
2020-08-27浜名湖ルーキーシリーズ第１５戦11R,2150,410,100,8080,1740,250,910,130,28340,1630
2020-08-27浜名湖ルーキーシリーズ第１５戦12R,910,260,930,6340,3850,720,520,1620,29960,3700
2020-08-27多摩川第６回ホットマンカップ1R,230,150,700,3530,3460,870,300,1230,25090,6710
2020-08-27多摩川第６回ホットマンカップ2R,520,430,550,4860,2880,380,250,240,10330,820
2020-08-27多摩川第６回ホットマンカップ3R,240,180,100,1070,440,220,240,270,2050,520
2020-08-27多摩川第６回ホットマンカップ4R,760,580,450,9250,3450,1280,480,420,43530,2950
2020-08-27多摩川第６回ホットマンカップ5R,170,120,280,1000,630,230,150,310,2300,630
2020-08-27多摩川第６回ホットマンカップ6R,140,100,460,1920,1660,390,140,440,4770,800
2020-08-27多摩川第６回ホットマンカップ7R,600,360,290,3370,2010,490,230,220,8880,750
2020-08-27多摩川第６回ホットマンカップ8R,180,100,150,310,210,140,160,170,560,190
2020-08-27多摩川第６回ホットマンカップ9R,130,100,190,430,370,220,240,530,1520,510
2020-08-27多摩川第６回ホットマンカップ10R,110,100,180,500,310,240,680,1010,2420,1120
2020-08-27多摩川第６回ホットマンカップ11R,100,100,130,410,330,140,150,240,830,240
2020-08-27多摩川第６回ホットマンカップ12R,100,100,140,600,570,210,140,310,1780,440
2020-08-27江戸川第２０回スカッとさわやか杯1R,210,210,360,1030,420,140,140,320,1810,340
2020-08-27江戸川第２０回スカッとさわやか杯2R,280,160,600,1090,900,390,840,3900,10140,5700
2020-08-27江戸川第２０回スカッとさわやか杯3R,180,130,200,710,560,150,100,270,1670,330
2020-08-27江戸川第２０回スカッとさわやか杯4R,270,240,200,1970,1520,390,440,280,10560,3140
2020-08-27江戸川第２０回スカッとさわやか杯5R,1290,650,170,6890,2370,530,610,240,20180,1190
2020-08-27江戸川第２０回スカッとさわやか杯6R,570,370,330,1230,580,260,390,270,8060,590
2020-08-27江戸川第２０回スカッとさわやか杯7R,220,200,220,2090,930,210,220,290,4950,800
2020-08-27江戸川第２０回スカッとさわやか杯8R,100,100,200,760,530,150,370,560,2950,1340
2020-08-27江戸川第２０回スカッとさわやか杯9R,1310,430,170,5360,1490,430,410,120,24230,770
2020-08-27江戸川第２０回スカッとさわやか杯10R,740,340,-1,7540,2700,960,310,270,20380,1860
2020-08-27江戸川第２０回スカッとさわやか杯11R,130,110,380,390,370,200,360,900,2560,1230
2020-08-27江戸川第２０回スカッとさわやか杯12R,1160,850,1370,5470,3430,290,300,550,27330,3470
2020-08-27桐　生第１５回公営レーシングプレス杯1R,570,320,190,2260,960,500,540,170,6260,1370
2020-08-27桐　生第１５回公営レーシングプレス杯2R,180,260,760,4660,3310,510,220,400,9160,930
2020-08-27桐　生第１５回公営レーシングプレス杯3R,320,110,170,550,450,270,230,320,1520,650
2020-08-27桐　生第１５回公営レーシングプレス杯4R,180,550,780,2160,980,440,270,680,13840,1600
2020-08-27桐　生第１５回公営レーシングプレス杯5R,230,110,150,1270,460,280,430,410,9940,2790
2020-08-27桐　生第１５回公営レーシングプレス杯6R,1680,380,760,28710,8100,680,220,150,36590,600
2020-08-27桐　生第１５回公営レーシングプレス杯7R,200,140,170,630,340,130,200,270,1360,430
2020-08-27桐　生第１５回公営レーシングプレス杯8R,130,100,240,1000,670,290,130,390,1770,540
2020-08-27桐　生第１５回公営レーシングプレス杯9R,330,100,110,570,440,150,150,210,1450,400
2020-08-27桐　生第１５回公営レーシングプレス杯10R,110,100,170,290,470,180,630,1800,3970,2190
2020-08-27桐　生第１５回公営レーシングプレス杯11R,130,100,170,490,360,190,120,240,1090,280
2020-08-27桐　生第１５回公営レーシングプレス杯12R,100,100,320,830,940,310,230,1020,5380,1890
