レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-12徳　山スポーツ報知杯争奪戦4R,580,120,290,5320,2650,210,100,120,8590,160
2020-09-12徳　山スポーツ報知杯争奪戦5R,190,100,100,340,150,100,310,340,1660,630
2020-09-12徳　山スポーツ報知杯争奪戦6R,340,140,200,470,220,210,240,690,2250,720
2020-09-12徳　山スポーツ報知杯争奪戦7R,130,110,140,400,270,230,160,350,1000,270
2020-09-12徳　山スポーツ報知杯争奪戦8R,110,100,200,1060,810,360,370,8270,6400,5980
2020-09-12徳　山スポーツ報知杯争奪戦9R,120,100,100,230,150,110,120,150,410,210
2020-09-12徳　山スポーツ報知杯争奪戦10R,410,410,240,1940,1540,190,180,200,5360,990
2020-09-12徳　山スポーツ報知杯争奪戦11R,110,100,210,480,300,130,140,210,1190,300
2020-09-12徳　山スポーツ報知杯争奪戦12R,110,100,310,700,490,190,100,170,1900,580
2020-09-12宮　島宮島チャンピオンカップ開設６６周年1R,250,120,320,940,770,330,180,440,3350,1180
2020-09-12宮　島宮島チャンピオンカップ開設６６周年2R,210,120,300,790,690,380,240,810,2940,1170
2020-09-12宮　島宮島チャンピオンカップ開設６６周年3R,140,120,240,330,260,190,560,710,3120,1750
2020-09-12宮　島宮島チャンピオンカップ開設６６周年4R,400,420,940,2010,1220,660,220,910,5440,1630
2020-09-12宮　島宮島チャンピオンカップ開設６６周年5R,830,310,250,3600,1460,370,1190,730,18450,4940
2020-09-12宮　島宮島チャンピオンカップ開設６６周年6R,200,100,100,390,280,150,150,180,1160,360
2020-09-12宮　島宮島チャンピオンカップ開設６６周年7R,1480,170,100,2770,550,320,410,310,9820,860
2020-09-12宮　島宮島チャンピオンカップ開設６６周年8R,620,320,600,4700,3280,540,680,700,30310,6020
2020-09-12宮　島宮島チャンピオンカップ開設６６周年9R,1150,470,310,7850,1670,560,440,480,33970,2620
2020-09-12宮　島宮島チャンピオンカップ開設６６周年10R,140,140,520,1500,1270,380,370,1240,8210,3760
2020-09-12宮　島宮島チャンピオンカップ開設６６周年11R,130,100,100,240,190,120,220,170,700,370
2020-09-12宮　島宮島チャンピオンカップ開設６６周年12R,1820,310,220,14670,3520,400,890,440,73410,6000
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走1R,1060,220,170,2120,1070,310,590,390,6010,1000
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走2R,540,560,310,2670,1950,630,2230,500,18300,4750
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走3R,220,100,120,1040,810,410,310,560,6050,1670
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走4R,480,100,170,1680,640,230,150,290,3060,450
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走5R,180,100,180,1090,720,210,130,160,1950,410
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走6R,750,340,120,1990,870,230,390,480,10400,1400
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走7R,600,190,150,2170,790,510,300,290,6960,810
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走8R,850,170,140,1280,240,380,530,350,4680,750
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走9R,1510,370,460,4400,1690,170,130,150,7650,220
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走10R,350,190,120,980,330,130,560,400,5830,710
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走11R,3050,590,160,16340,2270,530,2130,760,56510,6520
2020-09-12尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走12R,140,150,260,770,720,330,720,1490,4990,2080
2020-09-12常　滑第３４回半田大賞1R,110,110,180,330,340,130,130,230,700,340
2020-09-12常　滑第３４回半田大賞2R,170,140,470,240,510,180,130,280,490,230
2020-09-12常　滑第３４回半田大賞3R,1180,360,190,3290,970,440,340,310,8810,1230
2020-09-12常　滑第３４回半田大賞4R,320,280,-1,1400,1600,430,140,570,4290,420
2020-09-12常　滑第３４回半田大賞5R,240,140,190,2150,1320,350,150,250,5970,410
2020-09-12常　滑第３４回半田大賞6R,100,100,350,590,620,300,340,530,1970,880
2020-09-12常　滑第３４回半田大賞7R,100,280,850,930,470,220,100,160,2380,930
2020-09-12常　滑第３４回半田大賞8R,100,100,100,190,190,120,130,170,370,290
2020-09-12常　滑第３４回半田大賞9R,150,100,110,1060,530,180,240,270,2230,430
2020-09-12常　滑第３４回半田大賞10R,600,100,110,1530,350,180,980,800,6810,1610
2020-09-12常　滑第３４回半田大賞11R,100,130,430,990,750,190,210,430,3250,710
2020-09-12常　滑第３４回半田大賞12R,1130,460,110,6160,730,190,2040,320,34480,3580
2020-09-12蒲　郡中京スポーツ杯争奪1R,210,280,2620,9590,12370,880,1690,1690,48580,15220
2020-09-12蒲　郡中京スポーツ杯争奪2R,810,770,460,8410,2220,570,280,290,25770,1890
2020-09-12蒲　郡中京スポーツ杯争奪3R,240,160,190,1000,320,190,920,680,5080,2240
2020-09-12蒲　郡中京スポーツ杯争奪4R,370,130,100,970,260,140,230,230,1990,470
2020-09-12蒲　郡中京スポーツ杯争奪5R,760,1610,2120,8170,5050,1540,580,1640,77230,11440
2020-09-12蒲　郡中京スポーツ杯争奪6R,370,110,120,420,240,100,110,130,880,180
2020-09-12蒲　郡中京スポーツ杯争奪7R,210,100,130,350,170,130,270,350,1280,400
2020-09-12蒲　郡中京スポーツ杯争奪8R,450,130,100,790,180,120,260,170,2330,410
2020-09-12蒲　郡中京スポーツ杯争奪9R,1620,280,110,4190,1390,320,700,670,42790,3550
2020-09-12蒲　郡中京スポーツ杯争奪10R,110,110,170,320,250,150,150,300,840,420
2020-09-12蒲　郡中京スポーツ杯争奪11R,100,100,240,240,190,150,140,220,550,300
2020-09-12蒲　郡中京スポーツ杯争奪12R,110,110,360,970,760,270,430,1230,8050,3110
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯1R,220,100,100,300,110,-1,-1,-1,320,-1
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯2R,370,180,160,1040,410,180,140,120,2010,290
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯3R,220,160,130,850,530,240,710,560,5430,1760
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯4R,390,290,720,2070,1500,380,210,350,4240,1010
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯5R,170,130,170,350,210,180,550,1240,7470,2990
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯6R,370,130,120,780,400,140,130,140,2390,380
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯7R,170,130,350,2500,1120,400,2100,4420,40770,14300
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯8R,340,140,150,890,330,150,140,170,1560,190
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯9R,220,110,360,930,720,230,180,580,2880,1200
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯10R,110,140,250,620,480,190,330,810,3210,1990
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯11R,150,110,120,330,220,110,130,120,710,240
2020-09-12浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯12R,120,100,110,260,180,110,170,250,690,330
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞1R,290,120,110,740,270,100,240,160,1910,320
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞2R,290,170,110,620,190,140,320,270,2880,520
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞3R,280,240,730,4400,2080,450,180,550,12540,2940
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞4R,250,150,160,660,290,170,340,210,2100,430
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞5R,510,170,110,1420,430,240,320,210,5250,500
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞6R,1140,220,100,2180,290,200,240,140,5460,310
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞7R,230,170,1500,810,780,260,180,340,2190,500
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞8R,390,130,260,3020,1330,570,590,270,7930,1120
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞9R,250,170,120,1430,360,200,310,130,4400,360
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞10R,590,190,120,860,220,120,250,230,2850,520
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞11R,780,180,150,1260,340,210,250,150,2760,270
2020-09-12多摩川第４回住信ＳＢＩネット銀行賞12R,180,100,100,270,230,130,330,260,660,360
2020-09-12平和島第３３回キリンカップ1R,300,230,310,1840,1590,270,240,750,6020,1180
2020-09-12平和島第３３回キリンカップ2R,400,750,970,1880,1350,410,500,670,8700,2140
2020-09-12平和島第３３回キリンカップ3R,730,110,110,710,230,130,320,300,3120,640
2020-09-12平和島第３３回キリンカップ4R,300,240,460,2890,2450,640,250,570,14550,2110
2020-09-12平和島第３３回キリンカップ5R,100,100,210,1250,670,320,130,530,3150,870
2020-09-12平和島第３３回キリンカップ6R,650,230,150,1810,640,310,470,290,10330,850
2020-09-12平和島第３３回キリンカップ7R,200,100,150,410,310,110,290,320,2690,1080
2020-09-12平和島第３３回キリンカップ8R,190,130,240,320,220,160,350,470,1670,990
2020-09-12平和島第３３回キリンカップ9R,600,180,120,760,290,150,200,140,1550,280
2020-09-12平和島第３３回キリンカップ10R,110,100,130,370,310,130,120,250,790,290
2020-09-12平和島第３３回キリンカップ11R,140,100,150,250,180,130,280,510,1370,670
2020-09-12平和島第３３回キリンカップ12R,120,110,670,1430,1350,260,140,490,3940,820
2020-09-12江戸川第４４回報知新聞社杯1R,250,460,860,940,510,260,160,270,2480,660
2020-09-12江戸川第４４回報知新聞社杯2R,180,160,200,780,360,150,240,270,2830,780
2020-09-12江戸川第４４回報知新聞社杯3R,270,120,480,810,480,260,330,380,2870,1040
2020-09-12江戸川第４４回報知新聞社杯4R,140,110,110,310,210,120,250,460,890,360
2020-09-12江戸川第４４回報知新聞社杯5R,300,190,330,1950,1410,690,1440,4190,19910,9360
2020-09-12江戸川第４４回報知新聞社杯6R,110,100,100,570,430,140,100,180,1640,330
2020-09-12江戸川第４４回報知新聞社杯7R,100,100,450,550,480,230,100,430,1770,700
2020-09-12江戸川第４４回報知新聞社杯8R,160,110,130,420,180,260,650,680,1820,720
2020-09-12江戸川第４４回報知新聞社杯9R,100,190,780,1150,1430,200,120,280,3190,990
2020-09-12江戸川第４４回報知新聞社杯10R,580,220,110,1190,550,210,1260,530,4990,1270
2020-09-12江戸川第４４回報知新聞社杯11R,130,110,100,440,420,230,380,1160,4980,2390
2020-09-12江戸川第４４回報知新聞社杯12R,150,160,170,270,120,190,370,430,1970,780
2020-09-12桐　生第２回日本一しょうゆ杯1R,750,170,170,3960,1200,330,1570,970,38360,7340
2020-09-12桐　生第２回日本一しょうゆ杯2R,190,170,290,1560,1180,340,190,240,2580,520
2020-09-12桐　生第２回日本一しょうゆ杯3R,250,120,110,490,300,190,380,230,2060,530
2020-09-12桐　生第２回日本一しょうゆ杯4R,500,180,120,620,320,110,420,280,2380,730
2020-09-12桐　生第２回日本一しょうゆ杯5R,190,740,890,1070,940,120,120,150,1930,370
2020-09-12桐　生第２回日本一しょうゆ杯6R,100,130,160,410,430,210,190,310,1330,390
2020-09-12桐　生第２回日本一しょうゆ杯7R,200,150,310,1040,1680,250,220,330,4330,1210
2020-09-12桐　生第２回日本一しょうゆ杯8R,120,100,170,360,280,110,130,200,720,240
2020-09-12桐　生第２回日本一しょうゆ杯9R,170,110,150,310,390,150,120,290,1090,590
2020-09-12桐　生第２回日本一しょうゆ杯10R,770,240,110,1440,360,150,190,140,3990,420
2020-09-12桐　生第２回日本一しょうゆ杯11R,100,100,300,780,700,280,190,480,2570,760
2020-09-12桐　生第２回日本一しょうゆ杯12R,140,110,170,280,240,210,290,510,1870,740
