レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-04徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦7R,340,160,120,2060,780,220,230,100,4120,780
2020-09-04徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦8R,190,110,110,550,230,240,390,520,1050,410
2020-09-04徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦9R,470,360,360,3040,2150,1000,1000,810,10280,2240
2020-09-04徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦10R,300,1890,-1,4620,2360,230,160,210,17100,2920
2020-09-04徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦11R,100,100,180,220,330,190,200,280,700,280
2020-09-04徳　山マンスリーＢＯＡＴＲＡＣＥ杯争奪戦12R,660,450,260,1020,180,120,450,350,3780,600
2020-09-04宮　島第８回トータリゼータエンジニアリング杯1R,610,310,670,23200,15560,1000,460,210,82540,1250
2020-09-04宮　島第８回トータリゼータエンジニアリング杯2R,2210,170,250,2740,1060,450,130,260,4050,560
2020-09-04宮　島第８回トータリゼータエンジニアリング杯3R,250,200,180,950,620,160,410,670,2630,920
2020-09-04宮　島第８回トータリゼータエンジニアリング杯4R,140,100,100,320,180,100,190,420,1450,640
2020-09-04宮　島第８回トータリゼータエンジニアリング杯5R,140,110,140,410,290,190,250,330,2310,540
2020-09-04宮　島第８回トータリゼータエンジニアリング杯6R,210,160,600,570,920,350,590,910,5500,1720
2020-09-04宮　島第８回トータリゼータエンジニアリング杯7R,300,110,180,830,910,140,240,330,2540,750
2020-09-04宮　島第８回トータリゼータエンジニアリング杯8R,180,150,610,3360,1710,670,410,670,10280,1710
2020-09-04宮　島第８回トータリゼータエンジニアリング杯9R,160,100,100,270,160,110,240,250,790,510
2020-09-04宮　島第８回トータリゼータエンジニアリング杯10R,120,100,100,290,210,150,160,270,780,420
2020-09-04宮　島第８回トータリゼータエンジニアリング杯11R,220,140,120,420,330,110,540,430,4860,2000
2020-09-04宮　島第８回トータリゼータエンジニアリング杯12R,120,100,160,290,230,130,220,390,1070,430
2020-09-04児　島日刊スポーツ杯1R,100,100,110,280,300,120,130,330,700,380
2020-09-04児　島日刊スポーツ杯2R,160,140,320,910,560,320,250,650,2720,580
2020-09-04児　島日刊スポーツ杯3R,280,100,170,500,580,210,360,510,2530,1070
2020-09-04児　島日刊スポーツ杯4R,130,140,150,760,280,200,660,790,2060,430
2020-09-04児　島日刊スポーツ杯5R,130,130,160,320,310,190,140,410,940,470
2020-09-04児　島日刊スポーツ杯6R,210,110,260,210,200,130,230,140,390,210
2020-09-04児　島日刊スポーツ杯7R,390,360,360,6750,1250,810,230,600,17610,2010
2020-09-04児　島日刊スポーツ杯8R,280,100,100,410,140,110,300,150,1440,490
2020-09-04児　島日刊スポーツ杯9R,180,150,160,300,480,180,110,130,700,290
2020-09-04児　島日刊スポーツ杯10R,120,100,110,210,170,150,480,410,550,440
2020-09-04児　島日刊スポーツ杯11R,5320,250,530,6150,6220,460,360,330,31680,5820
2020-09-04児　島日刊スポーツ杯12R,100,100,310,280,140,170,190,660,900,620
2020-09-04丸　亀マンスリーＢＲ杯争奪1R,680,140,120,1900,610,160,420,310,7670,1090
2020-09-04丸　亀マンスリーＢＲ杯争奪2R,1100,260,160,4180,2740,220,900,780,18080,3590
2020-09-04丸　亀マンスリーＢＲ杯争奪3R,120,100,100,580,400,220,200,360,1620,680
2020-09-04丸　亀マンスリーＢＲ杯争奪4R,270,420,240,1210,840,180,180,170,3020,380
2020-09-04丸　亀マンスリーＢＲ杯争奪5R,280,140,110,430,170,180,560,340,4470,1130
2020-09-04丸　亀マンスリーＢＲ杯争奪6R,640,150,100,870,210,240,870,330,7080,2020
2020-09-04丸　亀マンスリーＢＲ杯争奪7R,240,120,180,200,170,130,210,310,690,320
2020-09-04丸　亀マンスリーＢＲ杯争奪8R,140,100,110,200,190,120,130,230,400,220
2020-09-04丸　亀マンスリーＢＲ杯争奪9R,120,110,180,380,290,140,150,290,800,390
2020-09-04丸　亀マンスリーＢＲ杯争奪10R,180,110,270,890,800,330,1600,2940,9760,5390
2020-09-04丸　亀マンスリーＢＲ杯争奪11R,120,100,150,520,310,260,280,670,2120,590
2020-09-04丸　亀マンスリーＢＲ杯争奪12R,120,120,240,290,250,180,340,410,1260,550
2020-09-04鳴　門第１８回オロナミンＣカップ競走1R,100,100,440,590,400,430,380,2930,3770,2500
2020-09-04鳴　門第１８回オロナミンＣカップ競走2R,330,240,290,2030,900,240,390,580,13680,3460
2020-09-04鳴　門第１８回オロナミンＣカップ競走3R,100,100,180,200,110,120,110,300,500,260
2020-09-04鳴　門第１８回オロナミンＣカップ競走4R,500,120,180,9110,3540,630,470,850,40610,4680
2020-09-04鳴　門第１８回オロナミンＣカップ競走5R,200,130,210,1720,860,320,140,470,4050,1200
2020-09-04鳴　門第１８回オロナミンＣカップ競走6R,450,160,210,1770,650,320,610,480,7810,1880
2020-09-04鳴　門第１８回オロナミンＣカップ競走7R,940,240,380,4820,1280,330,450,140,9440,850
2020-09-04鳴　門第１８回オロナミンＣカップ競走8R,170,170,210,970,500,180,280,380,1990,590
2020-09-04鳴　門第１８回オロナミンＣカップ競走9R,1030,180,170,2210,1470,190,250,270,5300,800
2020-09-04鳴　門第１８回オロナミンＣカップ競走10R,180,310,-1,3210,3890,510,120,480,9830,840
2020-09-04鳴　門第１８回オロナミンＣカップ競走11R,-1,1030,130,4440,330,230,120,150,7710,320
2020-09-04鳴　門第１８回オロナミンＣカップ競走12R,120,100,110,310,190,120,220,200,980,610
2020-09-04住之江第４８回高松宮記念特別競走1R,610,180,130,1940,450,200,190,160,5800,680
2020-09-04住之江第４８回高松宮記念特別競走2R,560,410,170,3010,1340,320,420,400,11260,1510
2020-09-04住之江第４８回高松宮記念特別競走3R,1450,330,180,5570,1630,410,120,180,16740,520
2020-09-04住之江第４８回高松宮記念特別競走4R,100,130,240,470,440,280,390,1190,2950,1600
2020-09-04住之江第４８回高松宮記念特別競走5R,220,100,130,610,540,170,240,430,3190,1130
2020-09-04住之江第４８回高松宮記念特別競走6R,100,110,470,1240,1080,470,220,1160,3770,950
2020-09-04住之江第４８回高松宮記念特別競走7R,320,180,130,1840,720,340,300,230,7160,570
2020-09-04住之江第４８回高松宮記念特別競走8R,210,150,280,1850,1360,350,140,330,7020,640
2020-09-04住之江第４８回高松宮記念特別競走9R,140,120,300,930,940,210,140,130,1780,330
2020-09-04住之江第４８回高松宮記念特別競走10R,140,120,140,360,190,140,350,270,1140,380
2020-09-04住之江第４８回高松宮記念特別競走11R,140,110,130,340,290,180,220,560,1280,790
2020-09-04住之江第４８回高松宮記念特別競走12R,1460,330,120,5230,730,220,350,130,21990,470
2020-09-04琵琶湖第７回中日スポーツ杯1R,570,110,100,1100,200,120,190,130,3220,220
2020-09-04琵琶湖第７回中日スポーツ杯2R,690,180,190,1210,640,320,710,710,6430,1870
2020-09-04琵琶湖第７回中日スポーツ杯3R,170,120,180,630,560,190,170,420,1570,440
2020-09-04琵琶湖第７回中日スポーツ杯4R,200,100,180,1270,450,500,230,260,4000,1230
2020-09-04琵琶湖第７回中日スポーツ杯5R,100,100,240,990,680,210,100,530,1870,200
2020-09-04琵琶湖第７回中日スポーツ杯6R,260,100,190,440,260,130,180,280,1350,400
2020-09-04琵琶湖第７回中日スポーツ杯7R,110,270,370,600,530,250,120,190,2020,400
2020-09-04琵琶湖第７回中日スポーツ杯8R,150,550,870,2920,1960,270,260,350,6790,1260
2020-09-04琵琶湖第７回中日スポーツ杯9R,190,150,110,700,460,220,220,700,5110,940
2020-09-04琵琶湖第７回中日スポーツ杯10R,250,100,170,350,270,120,160,140,920,380
2020-09-04琵琶湖第７回中日スポーツ杯11R,120,100,250,220,170,110,120,280,670,520
2020-09-04琵琶湖第７回中日スポーツ杯12R,1460,590,950,7930,3420,780,230,550,12910,850
2020-09-04　津　津インクル開設９周年記念レース1R,100,100,180,150,150,120,230,260,410,270
2020-09-04　津　津インクル開設９周年記念レース2R,110,100,190,320,330,150,110,160,540,280
2020-09-04　津　津インクル開設９周年記念レース3R,420,160,580,4260,2670,760,290,650,7490,1750
2020-09-04　津　津インクル開設９周年記念レース4R,710,310,100,2270,210,260,200,230,4200,260
2020-09-04　津　津インクル開設９周年記念レース5R,110,100,330,600,670,330,120,650,2420,620
2020-09-04　津　津インクル開設９周年記念レース6R,100,100,140,200,180,150,410,470,1230,480
2020-09-04　津　津インクル開設９周年記念レース7R,370,130,120,5040,3590,690,170,420,9680,680
2020-09-04　津　津インクル開設９周年記念レース8R,1160,210,1500,9700,5600,2200,380,290,15840,1660
2020-09-04　津　津インクル開設９周年記念レース9R,100,110,160,140,150,130,130,140,320,200
2020-09-04　津　津インクル開設９周年記念レース10R,100,120,190,360,170,100,130,200,640,200
2020-09-04　津　津インクル開設９周年記念レース11R,170,100,100,240,240,160,320,290,770,360
2020-09-04　津　津インクル開設９周年記念レース12R,770,110,100,810,160,280,1160,770,6360,1780
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～1R,150,100,100,570,180,140,240,190,1470,370
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～2R,730,100,110,1280,250,200,700,450,7590,1530
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～3R,270,240,450,550,310,110,100,120,980,170
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～4R,640,330,100,5340,980,420,620,280,18710,1940
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～5R,1220,650,440,8370,2410,1070,480,970,34000,4330
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～6R,260,130,170,590,430,190,390,690,4200,1240
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～7R,960,240,190,3550,1960,910,180,200,20740,2730
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～8R,170,140,240,540,400,150,460,410,3020,1260
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～9R,250,280,3000,1870,1780,280,180,350,4610,800
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～10R,1030,310,200,5200,3080,150,190,160,21570,3190
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～11R,800,130,100,1630,490,230,180,110,3090,300
2020-09-04常　滑モーターボート大賞～昭和ＶＳ平成～12R,100,100,320,1060,660,320,330,870,3750,1250
2020-09-04蒲　郡三遠ネオフェニックス杯争奪1R,130,100,250,480,390,210,450,460,4580,1560
2020-09-04蒲　郡三遠ネオフェニックス杯争奪2R,110,100,100,220,180,110,270,370,680,440
2020-09-04蒲　郡三遠ネオフェニックス杯争奪3R,300,410,110,820,440,-1,-1,-1,600,-1
2020-09-04蒲　郡三遠ネオフェニックス杯争奪4R,120,100,200,510,350,150,100,260,1240,440
2020-09-04蒲　郡三遠ネオフェニックス杯争奪5R,190,100,220,630,520,170,370,490,2600,840
2020-09-04蒲　郡三遠ネオフェニックス杯争奪6R,150,100,140,350,200,110,150,230,650,320
2020-09-04蒲　郡三遠ネオフェニックス杯争奪7R,140,100,200,510,320,120,210,320,2460,710
2020-09-04蒲　郡三遠ネオフェニックス杯争奪8R,190,100,120,360,170,110,140,150,990,310
2020-09-04蒲　郡三遠ネオフェニックス杯争奪9R,1990,300,100,3300,590,300,720,140,15220,660
2020-09-04蒲　郡三遠ネオフェニックス杯争奪10R,130,100,220,320,260,190,140,370,1110,360
2020-09-04蒲　郡三遠ネオフェニックス杯争奪11R,100,100,180,470,410,160,150,350,1680,650
2020-09-04蒲　郡三遠ネオフェニックス杯争奪12R,380,620,1250,2040,2170,540,220,1050,7430,2180
2020-09-04平和島第６６回報知杯1R,150,120,100,890,570,230,420,310,2310,560
2020-09-04平和島第６６回報知杯2R,330,100,100,550,450,160,190,280,1750,440
2020-09-04平和島第６６回報知杯3R,2020,1350,-1,11760,3270,510,330,240,40380,1320
2020-09-04平和島第６６回報知杯4R,140,120,100,400,200,190,220,360,730,310
2020-09-04平和島第６６回報知杯5R,100,100,150,260,230,190,170,430,710,300
2020-09-04平和島第６６回報知杯6R,100,100,110,360,260,130,150,180,930,280
2020-09-04平和島第６６回報知杯7R,100,190,140,340,240,160,220,400,1650,950
2020-09-04平和島第６６回報知杯8R,270,170,120,1090,340,130,150,120,1890,280
2020-09-04平和島第６６回報知杯9R,350,230,390,3060,2590,590,160,290,7150,1360
2020-09-04平和島第６６回報知杯10R,170,110,180,850,250,140,120,190,2170,500
2020-09-04平和島第６６回報知杯11R,110,100,110,310,310,170,440,1170,1810,1500
2020-09-04平和島第６６回報知杯12R,110,100,100,170,140,100,210,260,510,280
2020-09-04戸　田夕刊フジ1R,210,130,250,500,410,110,160,230,1530,600
2020-09-04戸　田夕刊フジ2R,130,100,210,590,880,160,120,130,1290,260
2020-09-04戸　田夕刊フジ3R,320,200,860,2690,1680,450,250,330,9070,1670
2020-09-04戸　田夕刊フジ4R,1370,120,110,3140,1040,380,1210,1210,24840,3200
2020-09-04戸　田夕刊フジ5R,600,260,2770,4580,3770,1030,570,1540,14520,3700
2020-09-04戸　田夕刊フジ6R,220,180,210,430,270,150,130,150,670,200
2020-09-04戸　田夕刊フジ7R,110,100,150,240,220,140,310,610,2230,1130
2020-09-04戸　田夕刊フジ8R,180,100,130,330,330,130,270,170,930,380
2020-09-04戸　田夕刊フジ9R,1330,320,280,2010,620,240,240,220,5390,490
2020-09-04戸　田夕刊フジ10R,580,170,110,1360,500,280,520,730,9380,1290
2020-09-04戸　田夕刊フジ11R,720,390,160,2590,1660,560,270,200,8930,730
2020-09-04戸　田夕刊フジ12R,120,100,180,870,550,230,200,540,4380,1450
