レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-22鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走8R,620,240,150,1110,360,140,310,100,3800,580
2020-08-22鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走9R,320,110,400,1670,1420,560,280,470,5940,1150
2020-08-22鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走10R,100,120,260,450,280,100,220,290,860,440
2020-08-22鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走11R,170,100,150,470,430,200,120,120,1540,260
2020-08-22鳴　門ＪＡ大津松茂農産物直売所えがお開設１周年記念競走12R,1050,610,250,6880,2290,350,380,170,23890,420
2020-08-22尼　崎オールレディース競走1R,750,270,100,2920,880,240,510,290,13890,980
2020-08-22尼　崎オールレディース競走2R,850,190,200,2040,1070,450,440,570,12000,1470
2020-08-22尼　崎オールレディース競走3R,250,290,590,1600,920,370,240,360,4630,1000
2020-08-22尼　崎オールレディース競走4R,260,210,570,3270,2080,520,320,970,9520,1390
2020-08-22尼　崎オールレディース競走5R,140,170,330,720,710,180,130,320,1490,520
2020-08-22尼　崎オールレディース競走6R,120,100,210,440,500,150,110,210,860,290
2020-08-22尼　崎オールレディース競走7R,120,110,140,340,230,130,260,590,2290,780
2020-08-22尼　崎オールレディース競走8R,120,130,1560,1730,1250,350,150,630,5720,1000
2020-08-22尼　崎オールレディース競走9R,260,160,280,1440,900,330,330,370,7810,2340
2020-08-22尼　崎オールレディース競走10R,260,120,120,420,310,170,240,380,1050,490
2020-08-22尼　崎オールレディース競走11R,170,170,290,790,490,260,390,600,3590,1230
2020-08-22尼　崎オールレディース競走12R,720,100,110,880,160,120,340,190,3100,400
2020-08-22住之江第２４回ブルースターカップ1R,110,100,150,240,180,110,130,220,460,260
2020-08-22住之江第２４回ブルースターカップ2R,120,210,150,380,310,110,130,200,870,290
2020-08-22住之江第２４回ブルースターカップ3R,3160,2210,190,34450,6030,1230,1030,260,34230,1720
2020-08-22住之江第２４回ブルースターカップ4R,2000,320,100,6020,3520,450,1190,300,19160,2360
2020-08-22住之江第２４回ブルースターカップ5R,2640,510,800,11450,5000,510,200,200,28240,1120
2020-08-22住之江第２４回ブルースターカップ6R,260,200,440,920,790,180,120,190,1550,260
2020-08-22住之江第２４回ブルースターカップ7R,160,130,200,350,360,190,160,360,990,460
2020-08-22住之江第２４回ブルースターカップ8R,720,320,1640,4080,3060,770,1220,1770,30110,9560
2020-08-22住之江第２４回ブルースターカップ9R,250,130,100,240,180,150,250,220,630,280
2020-08-22住之江第２４回ブルースターカップ10R,260,190,470,9900,4090,630,120,290,20130,1270
2020-08-22住之江第２４回ブルースターカップ11R,340,180,470,390,560,160,210,940,1950,1460
2020-08-22住之江第２４回ブルースターカップ12R,150,110,130,470,350,180,160,190,1130,340
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞1R,100,100,280,380,380,160,100,330,790,460
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞2R,140,100,170,240,300,100,150,250,700,410
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞3R,1440,150,110,1310,420,200,310,140,5130,330
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞4R,210,110,120,270,210,110,310,200,760,290
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞5R,120,100,100,190,150,100,160,190,410,240
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞6R,460,130,280,1600,1060,380,740,1100,12640,3090
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞7R,180,100,170,310,250,150,260,370,1320,630
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞8R,160,190,610,730,800,410,320,550,2830,1230
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞9R,100,150,630,340,250,140,430,640,2650,1360
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞10R,120,100,150,530,440,150,190,300,1590,550
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞11R,100,140,4270,1610,980,660,270,1540,5730,3070
2020-08-22琵琶湖つるやパン提供第５回みんな大好き！サラダパン賞12R,180,110,130,350,260,180,250,410,1420,610
2020-08-22三　国三国納涼祭1R,930,580,880,29090,30050,1170,160,330,85060,3460
2020-08-22三　国三国納涼祭2R,110,100,130,200,140,120,210,250,560,300
2020-08-22三　国三国納涼祭3R,130,180,450,350,280,140,120,160,520,240
2020-08-22三　国三国納涼祭4R,640,180,240,3670,1910,500,270,440,9590,1810
2020-08-22三　国三国納涼祭5R,320,130,100,690,220,160,250,330,2850,730
2020-08-22三　国三国納涼祭6R,1000,230,400,3940,1480,730,240,760,10700,2550
2020-08-22三　国三国納涼祭7R,190,170,180,290,220,160,400,400,1110,440
2020-08-22三　国三国納涼祭8R,660,240,140,900,350,180,670,510,6690,1560
2020-08-22三　国三国納涼祭9R,1230,560,190,2130,470,170,330,280,6710,720
2020-08-22三　国三国納涼祭10R,1490,670,250,22490,4170,730,400,270,72110,1730
2020-08-22三　国三国納涼祭11R,1380,280,130,3780,810,330,1000,210,18400,1530
2020-08-22三　国三国納涼祭12R,1200,170,100,1980,330,150,460,140,6290,500
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走1R,130,110,190,270,180,150,300,370,1390,590
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走2R,100,100,160,210,190,130,210,200,730,340
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走3R,280,430,800,2290,980,700,660,780,9700,3530
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走4R,120,100,110,260,230,150,170,320,730,300
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走5R,1960,130,120,790,620,200,370,240,3800,700
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走6R,220,120,100,430,210,210,1610,950,6890,1970
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走7R,1290,660,1250,13630,9210,1660,260,290,32720,2480
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走8R,180,1110,-1,1640,1750,220,140,410,5670,510
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走9R,140,100,100,240,140,100,360,220,610,320
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走10R,110,110,130,730,600,240,400,1020,2500,1010
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走11R,-1,140,100,3520,630,270,370,150,15340,550
2020-08-22常　滑ボートピア名古屋開設１４周年記念競走12R,110,100,100,380,290,150,290,930,2230,980
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪1R,110,120,160,460,390,180,320,380,1970,690
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪2R,130,100,200,1100,830,570,150,740,2790,950
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪3R,310,100,100,740,240,190,1340,530,6310,3040
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪4R,140,130,100,600,170,160,250,620,4220,1850
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪5R,160,170,840,1320,1130,320,140,430,3230,1300
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪6R,120,100,100,280,150,140,230,150,570,270
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪7R,370,100,400,260,730,130,330,630,2010,930
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪8R,140,100,100,280,160,110,240,100,700,230
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪9R,250,100,130,220,140,100,160,410,990,550
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪10R,100,100,100,230,210,130,210,530,790,450
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪11R,970,1090,870,6840,2730,750,220,280,19850,1180
2020-08-22蒲　郡ＤＭＭ．ｃｏｍ杯争奪12R,100,100,200,400,290,250,110,850,970,590
2020-08-22戸　田サッポロビールカップ1R,1030,200,120,1600,660,250,320,250,5290,610
2020-08-22戸　田サッポロビールカップ2R,510,270,210,3400,2200,520,640,760,22090,4270
2020-08-22戸　田サッポロビールカップ3R,510,380,270,1810,910,250,240,180,4620,710
2020-08-22戸　田サッポロビールカップ4R,1390,290,230,7330,4450,460,510,550,38930,4680
2020-08-22戸　田サッポロビールカップ5R,240,150,120,830,250,240,290,240,2410,570
2020-08-22戸　田サッポロビールカップ6R,190,120,110,1580,810,200,190,210,2590,410
2020-08-22戸　田サッポロビールカップ7R,120,100,150,330,290,170,130,240,770,330
2020-08-22戸　田サッポロビールカップ8R,120,120,260,1150,1340,210,170,410,3720,490
2020-08-22戸　田サッポロビールカップ9R,1590,360,110,4070,500,190,330,140,9050,480
2020-08-22戸　田サッポロビールカップ10R,240,120,130,420,230,130,160,180,950,230
2020-08-22戸　田サッポロビールカップ11R,160,100,100,410,330,120,130,140,720,290
2020-08-22戸　田サッポロビールカップ12R,100,160,480,1550,1650,650,410,1250,4710,2620
