レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-01丸　亀マンスリーＢＲ杯争奪12R,120,100,150,280,240,170,400,460,1680,1040
2020-09-01尼　崎餃子大好き大阪王将杯1R,150,300,230,750,780,250,380,400,4560,1990
2020-09-01尼　崎餃子大好き大阪王将杯2R,1120,1460,220,7240,5200,620,580,340,47800,1990
2020-09-01尼　崎餃子大好き大阪王将杯3R,420,190,120,710,190,100,220,130,1390,270
2020-09-01尼　崎餃子大好き大阪王将杯4R,100,120,160,550,440,170,110,220,1120,410
2020-09-01尼　崎餃子大好き大阪王将杯5R,160,100,100,200,140,120,220,230,900,410
2020-09-01尼　崎餃子大好き大阪王将杯6R,340,110,100,740,160,110,570,470,3780,980
2020-09-01尼　崎餃子大好き大阪王将杯7R,1040,150,100,1590,410,130,280,140,4830,340
2020-09-01尼　崎餃子大好き大阪王将杯8R,170,100,150,210,170,110,340,380,850,480
2020-09-01尼　崎餃子大好き大阪王将杯9R,980,120,120,1760,400,220,330,230,7300,660
2020-09-01尼　崎餃子大好き大阪王将杯10R,100,100,210,330,470,220,880,1650,4160,2690
2020-09-01尼　崎餃子大好き大阪王将杯11R,240,100,160,260,300,130,200,560,1250,490
2020-09-01尼　崎餃子大好き大阪王将杯12R,110,120,240,590,560,190,120,340,1610,430
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～1R,150,110,160,340,230,150,280,230,1010,480
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～2R,160,100,170,400,260,180,380,630,2060,1200
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～3R,350,160,250,1990,1170,400,280,330,6360,940
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～4R,1250,280,100,3690,810,210,320,140,13860,520
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～5R,2420,280,160,6090,2220,480,1060,410,28430,3980
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～6R,170,130,240,760,530,220,280,430,2230,950
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～7R,200,100,230,400,240,180,190,320,1010,420
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～8R,120,100,160,360,260,150,150,190,950,380
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～9R,660,220,160,3740,1340,340,340,280,11460,1700
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～10R,1170,140,100,960,320,110,220,150,1840,440
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～11R,100,100,170,890,560,200,150,410,1750,460
2020-09-01常　滑モーターボート大賞～昭和ＶＳ平成～12R,120,100,240,380,340,170,160,440,1080,420
2020-09-01蒲　郡三遠ネオフェニックス杯争奪1R,310,140,370,1410,1020,320,180,640,4590,1380
2020-09-01蒲　郡三遠ネオフェニックス杯争奪2R,620,110,310,3250,2310,470,150,280,13040,660
2020-09-01蒲　郡三遠ネオフェニックス杯争奪3R,190,260,350,490,480,110,130,160,1080,250
2020-09-01蒲　郡三遠ネオフェニックス杯争奪4R,160,110,220,360,430,210,290,240,1270,610
2020-09-01蒲　郡三遠ネオフェニックス杯争奪5R,150,100,100,250,170,150,360,300,1140,490
2020-09-01蒲　郡三遠ネオフェニックス杯争奪6R,290,110,180,1000,680,120,120,170,2540,300
2020-09-01蒲　郡三遠ネオフェニックス杯争奪7R,100,100,190,330,460,190,360,410,1300,910
2020-09-01蒲　郡三遠ネオフェニックス杯争奪8R,1010,390,170,4810,1830,550,340,240,13930,1680
2020-09-01蒲　郡三遠ネオフェニックス杯争奪9R,890,680,1010,9010,4960,850,1420,1820,96390,13500
2020-09-01蒲　郡三遠ネオフェニックス杯争奪10R,240,100,100,860,240,140,330,520,2820,740
2020-09-01蒲　郡三遠ネオフェニックス杯争奪11R,140,100,100,280,280,140,180,280,720,400
2020-09-01蒲　郡三遠ネオフェニックス杯争奪12R,160,100,110,270,190,120,240,230,920,410
2020-09-01浜名湖ルーキーシリーズ第１５戦1R,160,110,100,1000,750,240,160,280,3770,520
2020-09-01浜名湖ルーキーシリーズ第１５戦2R,170,110,230,680,700,210,130,200,1780,520
2020-09-01浜名湖ルーキーシリーズ第１５戦3R,180,100,100,300,200,120,150,200,580,240
2020-09-01浜名湖ルーキーシリーズ第１５戦4R,1420,300,110,1870,520,200,280,140,5230,490
2020-09-01浜名湖ルーキーシリーズ第１５戦5R,440,100,270,740,530,220,350,210,1840,560
2020-09-01浜名湖ルーキーシリーズ第１５戦6R,160,130,150,590,500,220,170,600,2130,840
2020-09-01浜名湖ルーキーシリーズ第１５戦7R,110,110,420,1610,1100,160,100,290,2400,390
2020-09-01浜名湖ルーキーシリーズ第１５戦8R,200,130,240,470,460,140,140,270,1580,450
2020-09-01浜名湖ルーキーシリーズ第１５戦9R,160,100,110,390,350,220,520,850,2450,1070
2020-09-01浜名湖ルーキーシリーズ第１５戦10R,120,150,610,540,450,200,170,510,1700,650
2020-09-01浜名湖ルーキーシリーズ第１５戦11R,280,200,180,6050,1890,360,290,340,24940,3610
2020-09-01浜名湖ルーキーシリーズ第１５戦12R,130,110,200,380,380,170,200,470,1030,510
2020-09-01平和島第６６回報知杯1R,360,220,160,1280,970,180,270,250,3910,570
2020-09-01平和島第６６回報知杯2R,140,100,120,800,600,180,140,160,1620,290
2020-09-01平和島第６６回報知杯3R,280,200,100,690,200,-1,-1,-1,710,-1
2020-09-01平和島第６６回報知杯4R,400,170,160,690,350,130,130,170,1880,370
2020-09-01平和島第６６回報知杯5R,100,100,120,350,340,140,140,360,790,370
2020-09-01平和島第６６回報知杯6R,570,250,250,3300,2000,680,310,680,11560,2540
2020-09-01平和島第６６回報知杯7R,380,200,360,3750,4670,500,210,830,8880,1090
2020-09-01平和島第６６回報知杯8R,330,170,480,4260,2580,580,270,530,9460,1910
2020-09-01平和島第６６回報知杯9R,150,170,280,890,820,270,180,300,2180,720
2020-09-01平和島第６６回報知杯10R,370,120,100,480,200,140,340,450,1610,350
2020-09-01平和島第６６回報知杯11R,220,220,320,1270,960,140,100,150,2780,210
2020-09-01平和島第６６回報知杯12R,100,100,100,330,240,160,190,280,840,470
2020-09-01江戸川第２０回スカッとさわやか杯1R,540,140,240,1940,760,330,170,180,4060,660
2020-09-01江戸川第２０回スカッとさわやか杯2R,230,140,210,1240,620,210,430,440,4080,1220
2020-09-01江戸川第２０回スカッとさわやか杯3R,320,170,250,1730,1230,540,890,630,12000,2420
2020-09-01江戸川第２０回スカッとさわやか杯4R,570,260,160,950,690,270,340,170,2860,710
2020-09-01江戸川第２０回スカッとさわやか杯5R,370,160,100,490,250,130,270,310,1770,630
2020-09-01江戸川第２０回スカッとさわやか杯6R,160,100,100,200,140,120,240,280,890,340
2020-09-01江戸川第２０回スカッとさわやか杯7R,170,130,140,350,180,180,680,810,3720,1720
2020-09-01江戸川第２０回スカッとさわやか杯8R,1720,480,600,9310,6600,1520,1060,1230,43830,8060
2020-09-01江戸川第２０回スカッとさわやか杯9R,1120,250,100,2370,620,290,1020,550,10650,1400
2020-09-01江戸川第２０回スカッとさわやか杯10R,170,120,820,2350,2430,580,350,660,10360,1630
2020-09-01江戸川第２０回スカッとさわやか杯11R,160,110,100,390,170,110,280,180,1700,580
2020-09-01江戸川第２０回スカッとさわやか杯12R,110,130,340,480,440,200,170,310,1150,490
2020-09-01桐　生第１５回公営レーシングプレス杯1R,220,100,140,360,230,140,100,190,590,220
2020-09-01桐　生第１５回公営レーシングプレス杯2R,200,170,440,290,380,230,180,540,920,460
2020-09-01桐　生第１５回公営レーシングプレス杯3R,270,140,420,480,490,260,130,620,1480,730
2020-09-01桐　生第１５回公営レーシングプレス杯4R,720,230,200,3890,3760,510,830,1090,11580,2630
2020-09-01桐　生第１５回公営レーシングプレス杯5R,130,100,190,400,340,170,130,220,920,370
2020-09-01桐　生第１５回公営レーシングプレス杯6R,130,110,150,180,120,130,220,310,760,470
2020-09-01桐　生第１５回公営レーシングプレス杯7R,110,100,100,180,130,120,260,360,670,470
2020-09-01桐　生第１５回公営レーシングプレス杯8R,110,100,160,380,340,180,140,320,730,350
2020-09-01桐　生第１５回公営レーシングプレス杯9R,350,240,200,1760,920,250,670,880,10040,2850
2020-09-01桐　生第１５回公営レーシングプレス杯10R,340,170,440,3320,2270,290,170,510,8000,1120
2020-09-01桐　生第１５回公営レーシングプレス杯11R,120,110,470,2120,1710,250,220,680,7110,1660
2020-09-01桐　生第１５回公営レーシングプレス杯12R,120,130,130,230,220,130,150,170,490,180
