レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-03福　岡東スタンドリニューアル記念レース11R,140,100,100,350,150,120,120,100,470,160
2020-08-03福　岡東スタンドリニューアル記念レース12R,1180,610,100,4780,2010,300,390,190,16790,1530
2020-08-03下　関Ｇ３長府製作所杯1R,120,110,220,420,290,230,610,1450,2530,1330
2020-08-03下　関Ｇ３長府製作所杯2R,190,100,110,350,250,140,210,420,1110,440
2020-08-03下　関Ｇ３長府製作所杯3R,140,210,250,810,760,380,210,1640,4570,2330
2020-08-03下　関Ｇ３長府製作所杯4R,760,240,150,4710,2450,710,1120,1540,36900,9070
2020-08-03下　関Ｇ３長府製作所杯5R,120,110,190,430,550,210,130,260,1770,710
2020-08-03下　関Ｇ３長府製作所杯6R,250,140,140,970,380,170,200,220,1830,330
2020-08-03下　関Ｇ３長府製作所杯7R,870,310,420,6550,2810,590,1330,650,38130,11410
2020-08-03下　関Ｇ３長府製作所杯8R,150,120,200,710,330,280,190,460,2520,1040
2020-08-03下　関Ｇ３長府製作所杯9R,140,120,140,310,240,170,730,260,2550,1160
2020-08-03下　関Ｇ３長府製作所杯10R,110,130,540,420,440,160,130,290,1190,460
2020-08-03下　関Ｇ３長府製作所杯11R,110,100,200,250,260,160,360,650,1530,1080
2020-08-03下　関Ｇ３長府製作所杯12R,350,140,140,1700,600,230,100,140,4560,450
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,130,100,130,230,330,120,160,380,660,360
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,130,100,340,480,410,180,100,320,950,280
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,120,100,100,240,180,120,710,860,2760,1630
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,1320,310,890,9420,4810,390,120,220,23690,490
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,270,100,100,410,160,130,290,150,1210,280
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,230,180,290,1380,760,220,120,330,3160,600
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,250,140,140,840,670,320,510,430,2820,830
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,170,100,100,540,310,170,120,160,1140,290
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦9R,270,120,100,620,200,160,740,270,2310,570
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦10R,120,100,280,650,510,210,240,1070,2440,680
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,280,100,100,1400,650,160,140,240,3770,430
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,570,140,100,1330,270,140,520,540,5610,1290
2020-08-03丸　亀スポーツニッポンカップ1R,1020,600,220,3750,1210,430,1400,610,27940,4420
2020-08-03丸　亀スポーツニッポンカップ2R,380,190,100,700,210,130,150,1150,9470,2590
2020-08-03丸　亀スポーツニッポンカップ3R,2320,1270,220,5590,1410,480,380,330,23350,1670
2020-08-03丸　亀スポーツニッポンカップ4R,160,110,380,680,490,220,380,660,5670,2390
2020-08-03丸　亀スポーツニッポンカップ5R,1460,350,170,6060,1490,460,430,220,12160,820
2020-08-03丸　亀スポーツニッポンカップ6R,140,100,300,330,320,140,130,190,620,210
2020-08-03丸　亀スポーツニッポンカップ7R,320,240,710,2110,1260,370,150,260,5100,690
2020-08-03丸　亀スポーツニッポンカップ8R,110,100,140,300,160,100,120,140,380,140
2020-08-03丸　亀スポーツニッポンカップ9R,520,230,160,1460,580,310,500,270,4110,660
2020-08-03丸　亀スポーツニッポンカップ10R,190,180,120,440,370,160,120,140,760,190
2020-08-03丸　亀スポーツニッポンカップ11R,150,110,370,760,910,310,190,540,2650,1290
2020-08-03丸　亀スポーツニッポンカップ12R,110,100,240,270,260,130,170,400,730,370
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念1R,100,100,150,390,450,170,180,330,1580,470
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念2R,210,100,100,400,290,110,170,180,1200,360
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念3R,140,100,200,280,410,220,210,330,1010,470
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念4R,110,100,280,1540,730,310,160,930,9170,2280
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念5R,310,160,190,880,520,130,360,280,4770,580
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念6R,380,230,410,2950,1210,800,800,1280,6890,3190
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念7R,360,200,190,1870,990,440,220,370,4040,540
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念8R,180,100,190,370,270,180,370,390,3820,1040
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念9R,420,350,630,2810,2150,380,170,190,4100,450
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念10R,560,120,120,1050,260,260,420,220,2840,490
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念11R,200,100,130,290,120,100,210,440,780,470
2020-08-03鳴　門ボートレースチケットショップ土佐開設２４周年記念12R,1160,910,660,7290,5370,1290,1170,830,26640,7280
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯1R,760,120,100,1790,1010,300,310,190,4440,450
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯2R,160,100,120,410,280,220,330,470,1150,540
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯3R,240,110,280,2120,1540,390,190,220,3910,480
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯4R,280,110,370,440,450,170,130,230,1420,220
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯5R,250,230,2280,1180,780,510,200,320,3020,820
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯6R,510,170,180,2300,1040,230,520,760,15280,4170
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯7R,1420,670,130,9170,2700,290,360,110,18890,900
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯8R,140,170,130,220,150,130,180,300,600,300
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯9R,120,100,130,170,210,100,130,160,450,260
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯10R,470,320,-1,15010,6780,1030,710,2960,57130,11000
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯11R,110,140,710,960,850,320,200,630,3080,1220
2020-08-03尼　崎マンスリーＢＯＡＴＲＡＣＥ杯12R,510,100,100,810,170,130,390,210,3410,550
2020-08-03住之江ボートの時間！ご視聴ありがとう競走1R,160,100,320,1140,1570,290,120,390,3910,750
2020-08-03住之江ボートの時間！ご視聴ありがとう競走2R,100,100,210,670,420,210,200,210,1670,490
2020-08-03住之江ボートの時間！ご視聴ありがとう競走3R,100,100,200,580,290,150,170,370,1350,350
2020-08-03住之江ボートの時間！ご視聴ありがとう競走4R,110,110,220,320,300,150,170,570,1060,520
2020-08-03住之江ボートの時間！ご視聴ありがとう競走5R,120,120,560,260,220,150,180,180,700,430
2020-08-03住之江ボートの時間！ご視聴ありがとう競走6R,130,100,210,280,230,100,130,260,590,220
2020-08-03住之江ボートの時間！ご視聴ありがとう競走7R,130,100,270,530,510,140,120,160,740,200
2020-08-03住之江ボートの時間！ご視聴ありがとう競走8R,120,120,610,1630,1130,290,140,440,4070,810
2020-08-03住之江ボートの時間！ご視聴ありがとう競走9R,110,100,200,380,420,140,130,270,860,280
2020-08-03住之江ボートの時間！ご視聴ありがとう競走10R,170,100,120,220,190,130,140,170,440,210
2020-08-03住之江ボートの時間！ご視聴ありがとう競走11R,100,100,370,510,730,230,660,1750,6940,4710
2020-08-03住之江ボートの時間！ご視聴ありがとう競走12R,130,100,200,320,290,130,250,450,1590,950
2020-08-03琵琶湖開設６８周年記念1R,100,100,170,600,470,210,260,760,2580,1060
2020-08-03琵琶湖開設６８周年記念2R,900,1110,160,4320,1700,630,2170,2320,35080,6870
2020-08-03琵琶湖開設６８周年記念3R,140,120,240,490,460,210,260,330,2480,930
2020-08-03琵琶湖開設６８周年記念4R,140,170,810,4580,2580,940,280,1400,20810,2860
2020-08-03琵琶湖開設６８周年記念5R,1280,770,180,12220,2660,650,460,400,53330,2840
2020-08-03琵琶湖開設６８周年記念6R,220,180,120,970,390,170,360,430,4450,1140
2020-08-03琵琶湖開設６８周年記念7R,490,140,150,1490,440,160,130,150,3010,260
2020-08-03琵琶湖開設６８周年記念8R,320,320,660,1650,1370,310,180,420,6590,880
2020-08-03琵琶湖開設６８周年記念9R,140,110,150,340,220,120,180,200,1170,560
2020-08-03琵琶湖開設６８周年記念10R,530,200,420,3180,2080,670,230,440,9300,1190
2020-08-03琵琶湖開設６８周年記念11R,580,160,100,1360,220,130,160,130,3060,270
2020-08-03琵琶湖開設６８周年記念12R,450,300,110,1210,400,230,350,160,3090,560
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞1R,350,130,140,940,700,220,870,970,10160,3790
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞2R,110,120,130,930,610,350,190,270,2750,740
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞3R,170,120,210,880,320,200,470,410,2450,650
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞4R,200,160,200,700,370,200,140,180,1120,190
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞5R,400,210,310,1000,620,330,240,460,3550,1200
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞6R,120,120,130,250,180,110,130,160,440,170
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞7R,140,140,130,260,220,110,100,130,520,170
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞8R,1000,1060,2060,22170,6630,680,350,380,84210,5220
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞9R,140,100,190,260,190,120,160,260,630,360
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞10R,190,100,160,370,230,160,140,190,720,250
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞11R,100,100,100,220,150,100,720,1190,2760,2410
2020-08-03常　滑中日スポーツ杯争奪第２４回ドラゴン大賞12R,100,100,400,570,550,240,160,610,1390,520
2020-08-03江戸川第２０回日本写真判定杯1R,170,190,970,780,1110,580,390,1200,5810,2040
2020-08-03江戸川第２０回日本写真判定杯2R,700,230,150,4120,2430,530,240,230,10510,1060
2020-08-03江戸川第２０回日本写真判定杯3R,190,210,350,290,400,190,570,430,2570,760
2020-08-03江戸川第２０回日本写真判定杯4R,260,140,100,560,320,180,400,240,1370,490
2020-08-03江戸川第２０回日本写真判定杯5R,240,190,350,900,530,190,160,270,2210,560
2020-08-03江戸川第２０回日本写真判定杯6R,290,130,300,450,580,210,270,510,2120,710
2020-08-03江戸川第２０回日本写真判定杯7R,300,200,450,4870,3550,640,300,510,22680,2560
2020-08-03江戸川第２０回日本写真判定杯8R,510,300,300,7610,2080,670,560,450,26140,3650
2020-08-03江戸川第２０回日本写真判定杯9R,340,300,170,2400,980,270,390,190,8640,810
2020-08-03江戸川第２０回日本写真判定杯10R,150,200,340,490,490,190,220,140,1080,330
2020-08-03江戸川第２０回日本写真判定杯11R,480,140,100,1040,290,160,260,170,2950,440
2020-08-03江戸川第２０回日本写真判定杯12R,120,110,150,360,170,120,150,220,840,340
2020-08-03戸　田スポーツ報知サマーカップ1R,200,150,120,1270,390,170,310,250,3310,630
2020-08-03戸　田スポーツ報知サマーカップ2R,200,150,120,390,320,120,160,320,1570,650
2020-08-03戸　田スポーツ報知サマーカップ3R,580,270,180,980,420,170,370,300,3510,420
2020-08-03戸　田スポーツ報知サマーカップ4R,250,110,110,660,360,150,200,120,1820,350
2020-08-03戸　田スポーツ報知サマーカップ5R,290,210,240,610,250,200,150,230,1530,520
2020-08-03戸　田スポーツ報知サマーカップ6R,320,120,540,2440,1170,460,3110,1590,47490,12660
2020-08-03戸　田スポーツ報知サマーカップ7R,110,120,270,380,360,240,410,1470,2470,1580
2020-08-03戸　田スポーツ報知サマーカップ8R,410,260,380,2650,760,210,300,410,10660,1270
2020-08-03戸　田スポーツ報知サマーカップ9R,420,130,100,520,180,150,370,390,3280,870
2020-08-03戸　田スポーツ報知サマーカップ10R,260,140,100,400,250,120,190,200,830,260
2020-08-03戸　田スポーツ報知サマーカップ11R,330,160,220,1450,980,230,810,2420,12300,3860
2020-08-03戸　田スポーツ報知サマーカップ12R,120,120,390,720,530,240,140,300,1360,370
