レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-30児　島児島キングカップ開設６８周年記念競走7R,100,100,100,210,130,-1,-1,-1,240,-1
2020-09-30児　島児島キングカップ開設６８周年記念競走8R,130,130,170,430,440,180,220,490,1960,590
2020-09-30児　島児島キングカップ開設６８周年記念競走9R,570,350,320,4170,1890,450,1140,820,17010,3990
2020-09-30児　島児島キングカップ開設６８周年記念競走10R,130,110,230,420,430,160,100,180,790,290
2020-09-30児　島児島キングカップ開設６８周年記念競走11R,130,100,100,210,130,130,310,410,1130,530
2020-09-30児　島児島キングカップ開設６８周年記念競走12R,140,120,200,430,430,220,180,390,1420,610
2020-09-30丸　亀第１０回琴参バスカップ1R,270,360,360,2870,2300,490,200,760,10890,2000
2020-09-30丸　亀第１０回琴参バスカップ2R,460,330,120,1170,1050,180,180,140,4510,310
2020-09-30丸　亀第１０回琴参バスカップ3R,620,270,250,820,420,190,820,370,6550,1760
2020-09-30丸　亀第１０回琴参バスカップ4R,750,190,100,640,310,210,160,220,2780,450
2020-09-30丸　亀第１０回琴参バスカップ5R,140,100,220,270,260,100,110,140,410,190
2020-09-30丸　亀第１０回琴参バスカップ6R,220,100,100,290,200,100,160,130,680,210
2020-09-30丸　亀第１０回琴参バスカップ7R,160,130,120,280,220,100,130,150,680,290
2020-09-30丸　亀第１０回琴参バスカップ8R,130,100,150,530,560,210,330,1580,4690,2820
2020-09-30丸　亀第１０回琴参バスカップ9R,200,130,180,740,450,200,140,160,1300,210
2020-09-30丸　亀第１０回琴参バスカップ10R,230,140,120,270,260,150,410,680,1240,660
2020-09-30丸　亀第１０回琴参バスカップ11R,1250,600,450,13550,5720,340,230,220,41430,1150
2020-09-30丸　亀第１０回琴参バスカップ12R,120,100,140,270,280,140,140,200,620,300
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）1R,150,100,190,400,310,120,100,150,560,190
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）2R,100,100,220,240,190,160,440,1260,3850,1810
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）3R,770,650,720,19980,4050,2090,740,1140,35320,10080
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）4R,140,110,270,750,620,190,120,350,1880,440
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）5R,120,100,150,260,260,250,220,590,920,500
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）6R,130,100,120,230,180,100,130,160,390,150
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）7R,150,140,190,860,630,330,120,310,1400,380
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）8R,160,110,110,390,260,140,110,130,580,170
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）9R,170,120,320,840,610,190,180,370,2490,910
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）10R,110,110,140,380,260,210,150,230,870,280
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）11R,120,100,260,770,620,290,160,620,2780,880
2020-09-30住之江スカパー！ＪＬＣ杯競走（ルーキーシリーズ第１７戦）12R,210,100,130,280,410,160,120,250,600,250
2020-09-30琵琶湖レイクルびわこ開設４周年記念1R,120,120,140,470,450,180,120,190,1650,500
2020-09-30琵琶湖レイクルびわこ開設４周年記念2R,120,100,170,330,310,130,230,350,1070,480
2020-09-30琵琶湖レイクルびわこ開設４周年記念3R,110,100,1010,670,570,310,130,410,1740,540
2020-09-30琵琶湖レイクルびわこ開設４周年記念4R,150,470,130,1590,540,280,500,690,7210,1630
2020-09-30琵琶湖レイクルびわこ開設４周年記念5R,540,230,460,4880,3090,250,100,170,10500,270
2020-09-30琵琶湖レイクルびわこ開設４周年記念6R,110,110,120,240,160,120,200,290,930,350
2020-09-30琵琶湖レイクルびわこ開設４周年記念7R,370,210,2980,5090,5160,960,190,370,11740,1200
2020-09-30琵琶湖レイクルびわこ開設４周年記念8R,100,120,260,720,840,100,120,350,2380,440
2020-09-30琵琶湖レイクルびわこ開設４周年記念9R,100,100,160,430,370,150,180,400,1310,470
2020-09-30琵琶湖レイクルびわこ開設４周年記念10R,160,220,440,380,330,170,240,270,1000,440
2020-09-30琵琶湖レイクルびわこ開設４周年記念11R,110,110,110,250,130,160,250,330,780,510
2020-09-30琵琶湖レイクルびわこ開設４周年記念12R,120,110,150,520,480,180,610,430,5410,3240
2020-09-30三　国ヴィーナスシリーズ第１３戦1R,130,100,150,220,240,100,310,340,700,490
2020-09-30三　国ヴィーナスシリーズ第１３戦2R,150,140,560,1520,970,390,250,590,5740,1950
2020-09-30三　国ヴィーナスシリーズ第１３戦3R,110,110,290,670,510,140,110,180,1300,230
2020-09-30三　国ヴィーナスシリーズ第１３戦4R,930,160,110,3040,400,190,2450,750,34050,3590
2020-09-30三　国ヴィーナスシリーズ第１３戦5R,350,120,150,510,260,160,140,180,1000,280
2020-09-30三　国ヴィーナスシリーズ第１３戦6R,500,320,510,9340,4070,820,250,280,32930,1790
2020-09-30三　国ヴィーナスシリーズ第１３戦7R,140,110,130,370,310,140,410,460,2480,1190
2020-09-30三　国ヴィーナスシリーズ第１３戦8R,250,100,120,650,520,230,410,360,3910,1200
2020-09-30三　国ヴィーナスシリーズ第１３戦9R,200,100,510,1320,1180,310,290,780,8630,1860
2020-09-30三　国ヴィーナスシリーズ第１３戦10R,230,250,240,1550,1190,370,190,350,2810,750
2020-09-30三　国ヴィーナスシリーズ第１３戦11R,150,100,120,400,300,110,210,310,940,370
2020-09-30三　国ヴィーナスシリーズ第１３戦12R,100,120,720,620,580,260,140,490,1730,720
2020-09-30蒲　郡ガマゴリうどん杯1R,320,110,100,620,310,270,160,260,1510,330
2020-09-30蒲　郡ガマゴリうどん杯2R,400,320,170,1490,510,180,100,220,6500,650
2020-09-30蒲　郡ガマゴリうどん杯3R,170,100,180,360,270,180,230,580,930,410
2020-09-30蒲　郡ガマゴリうどん杯4R,300,1330,320,12500,3200,540,330,170,29250,1440
2020-09-30蒲　郡ガマゴリうどん杯5R,310,120,270,420,290,230,640,930,3870,1630
2020-09-30蒲　郡ガマゴリうどん杯6R,1490,720,100,4850,1150,290,580,300,18720,2380
2020-09-30蒲　郡ガマゴリうどん杯7R,540,170,180,1900,660,300,1210,460,10110,2630
2020-09-30蒲　郡ガマゴリうどん杯8R,180,110,410,630,520,340,340,500,2770,1680
2020-09-30蒲　郡ガマゴリうどん杯9R,110,120,130,450,360,230,360,890,1710,960
2020-09-30蒲　郡ガマゴリうどん杯10R,820,110,130,2160,510,200,190,160,4090,240
2020-09-30蒲　郡ガマゴリうどん杯11R,150,110,160,590,300,230,1040,1230,8000,3780
2020-09-30蒲　郡ガマゴリうどん杯12R,470,200,130,680,240,130,260,260,3390,370
2020-09-30平和島マスターズリーグ第６戦1R,140,120,190,420,360,190,170,310,920,350
2020-09-30平和島マスターズリーグ第６戦2R,400,140,100,640,250,160,410,190,2340,500
2020-09-30平和島マスターズリーグ第６戦3R,250,270,1090,1880,1400,270,330,590,5290,1220
2020-09-30平和島マスターズリーグ第６戦4R,160,280,820,7640,6000,1070,320,890,31130,3320
2020-09-30平和島マスターズリーグ第６戦5R,560,260,360,1280,820,260,310,240,3310,690
2020-09-30平和島マスターズリーグ第６戦6R,420,200,170,1250,690,190,750,210,3660,1470
2020-09-30平和島マスターズリーグ第６戦7R,1290,450,450,11360,4310,660,690,1060,45930,8810
2020-09-30平和島マスターズリーグ第６戦8R,140,210,240,690,540,200,230,250,2070,730
2020-09-30平和島マスターズリーグ第６戦9R,1770,450,450,7610,5790,530,530,590,46870,5520
2020-09-30平和島マスターズリーグ第６戦10R,100,100,100,330,260,170,260,350,1100,490
2020-09-30平和島マスターズリーグ第６戦11R,250,130,300,460,400,260,640,410,4170,1970
2020-09-30平和島マスターズリーグ第６戦12R,400,970,400,9080,2880,900,570,530,47450,3700
2020-09-30江戸川第４４回東京中日スポーツ杯1R,400,110,110,830,310,130,140,160,1690,340
2020-09-30江戸川第４４回東京中日スポーツ杯2R,670,230,420,2960,1920,400,350,370,7400,1750
2020-09-30江戸川第４４回東京中日スポーツ杯3R,240,130,360,6390,4530,1150,360,290,15470,2110
2020-09-30江戸川第４４回東京中日スポーツ杯4R,230,180,960,2440,2090,1050,1300,2200,22630,9750
2020-09-30江戸川第４４回東京中日スポーツ杯5R,530,120,300,2920,1020,330,270,440,11920,1190
2020-09-30江戸川第４４回東京中日スポーツ杯6R,430,160,150,1170,510,180,550,280,6170,700
2020-09-30江戸川第４４回東京中日スポーツ杯7R,1310,470,270,6950,2880,670,1450,1570,52990,5510
2020-09-30江戸川第４４回東京中日スポーツ杯8R,520,170,100,1070,340,150,270,240,1970,430
2020-09-30江戸川第４４回東京中日スポーツ杯9R,1330,400,180,5810,2040,600,730,120,20360,1850
2020-09-30江戸川第４４回東京中日スポーツ杯10R,720,380,330,1190,510,150,340,160,3780,270
2020-09-30江戸川第４４回東京中日スポーツ杯11R,170,100,100,1210,490,240,570,170,5470,770
2020-09-30江戸川第４４回東京中日スポーツ杯12R,490,290,310,2630,710,380,590,740,10670,3110
2020-09-30桐　生第５４回東京中日スポーツ杯1R,460,270,190,1180,800,280,550,180,4440,530
2020-09-30桐　生第５４回東京中日スポーツ杯2R,400,130,240,1200,760,240,320,370,2000,610
2020-09-30桐　生第５４回東京中日スポーツ杯3R,570,320,160,2990,1150,400,360,180,7500,1270
2020-09-30桐　生第５４回東京中日スポーツ杯4R,720,110,100,3590,2520,690,650,190,15570,1890
2020-09-30桐　生第５４回東京中日スポーツ杯5R,1550,660,220,14000,2400,480,210,130,23970,580
2020-09-30桐　生第５４回東京中日スポーツ杯6R,140,110,110,220,180,140,260,360,830,520
2020-09-30桐　生第５４回東京中日スポーツ杯7R,410,180,220,2840,990,260,200,100,6270,620
2020-09-30桐　生第５４回東京中日スポーツ杯8R,120,100,170,360,260,170,130,160,680,180
2020-09-30桐　生第５４回東京中日スポーツ杯9R,100,120,380,330,340,180,180,250,930,600
2020-09-30桐　生第５４回東京中日スポーツ杯10R,100,100,100,260,260,170,170,420,1090,600
2020-09-30桐　生第５４回東京中日スポーツ杯11R,100,100,270,630,470,140,130,190,1370,420
2020-09-30桐　生第５４回東京中日スポーツ杯12R,140,140,280,680,350,210,150,410,2440,800
