レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-02丸　亀マンスリーＢＲ杯争奪9R,560,430,1440,7390,5460,1020,170,510,30530,1900
2020-09-02丸　亀マンスリーＢＲ杯争奪10R,390,110,100,1560,610,270,450,230,6470,1360
2020-09-02丸　亀マンスリーＢＲ杯争奪11R,410,300,240,4980,4530,580,230,400,12860,1830
2020-09-02丸　亀マンスリーＢＲ杯争奪12R,470,190,200,1520,1390,120,130,150,3050,370
2020-09-02尼　崎餃子大好き大阪王将杯1R,330,330,1120,2780,1960,490,370,1230,16260,4500
2020-09-02尼　崎餃子大好き大阪王将杯2R,220,130,120,770,480,220,400,300,4370,1030
2020-09-02尼　崎餃子大好き大阪王将杯3R,410,150,150,1540,420,250,200,340,3800,750
2020-09-02尼　崎餃子大好き大阪王将杯4R,300,170,180,1070,240,110,320,270,5540,520
2020-09-02尼　崎餃子大好き大阪王将杯5R,160,100,260,930,810,350,160,310,2710,570
2020-09-02尼　崎餃子大好き大阪王将杯6R,330,220,660,1490,1050,360,510,890,4940,3030
2020-09-02尼　崎餃子大好き大阪王将杯7R,240,220,3780,5010,2320,660,400,800,16100,4340
2020-09-02尼　崎餃子大好き大阪王将杯8R,330,120,160,1630,1040,430,250,270,6680,930
2020-09-02尼　崎餃子大好き大阪王将杯9R,150,260,740,1530,1490,430,310,710,5070,2190
2020-09-02尼　崎餃子大好き大阪王将杯10R,110,100,230,340,560,150,140,300,1290,390
2020-09-02尼　崎餃子大好き大阪王将杯11R,300,120,150,860,360,180,190,120,2060,300
2020-09-02尼　崎餃子大好き大阪王将杯12R,110,100,260,340,300,200,740,1270,2720,1770
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～1R,190,100,160,560,350,180,190,300,1340,460
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～2R,630,170,100,3750,1030,300,440,340,15680,990
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～3R,540,270,160,800,350,180,500,310,3370,900
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～4R,120,150,180,310,290,130,140,210,710,270
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～5R,1060,240,480,9810,4500,680,210,170,31020,920
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～6R,860,120,460,5580,2940,390,140,160,16090,580
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～7R,200,110,150,940,580,240,380,740,3430,1430
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～8R,250,140,400,1060,970,320,220,240,3280,820
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～9R,1380,240,120,2300,630,280,1010,510,18860,2630
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～10R,100,100,230,350,520,190,170,290,1020,480
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～11R,6460,2100,230,32300,9220,1590,880,490,133960,4800
2020-09-02常　滑モーターボート大賞～昭和ＶＳ平成～12R,600,380,190,2180,600,340,250,230,5770,540
2020-09-02蒲　郡三遠ネオフェニックス杯争奪1R,110,100,420,1050,910,240,170,430,2010,710
2020-09-02蒲　郡三遠ネオフェニックス杯争奪2R,850,220,100,1190,360,300,410,140,3740,450
2020-09-02蒲　郡三遠ネオフェニックス杯争奪3R,370,130,110,600,170,140,370,600,4830,1520
2020-09-02蒲　郡三遠ネオフェニックス杯争奪4R,330,100,100,220,100,110,150,180,1090,450
2020-09-02蒲　郡三遠ネオフェニックス杯争奪5R,270,160,350,2500,1490,700,240,840,8130,2130
2020-09-02蒲　郡三遠ネオフェニックス杯争奪6R,380,410,270,1300,360,140,150,150,2520,210
2020-09-02蒲　郡三遠ネオフェニックス杯争奪7R,180,100,230,910,580,210,120,200,1790,380
2020-09-02蒲　郡三遠ネオフェニックス杯争奪8R,870,300,1190,2430,2420,470,150,320,9170,1440
2020-09-02蒲　郡三遠ネオフェニックス杯争奪9R,1270,1260,1470,10670,4100,950,350,600,58040,5120
2020-09-02蒲　郡三遠ネオフェニックス杯争奪10R,750,1320,1030,3460,1240,380,190,220,7600,410
2020-09-02蒲　郡三遠ネオフェニックス杯争奪11R,510,100,280,1660,1460,550,390,640,3380,1500
2020-09-02蒲　郡三遠ネオフェニックス杯争奪12R,120,100,160,400,350,140,150,260,1090,430
2020-09-02平和島第６６回報知杯1R,180,110,380,1700,990,280,260,690,6580,1470
2020-09-02平和島第６６回報知杯2R,150,150,160,530,340,190,220,330,2170,650
2020-09-02平和島第６６回報知杯3R,470,190,120,910,700,220,260,150,2990,560
2020-09-02平和島第６６回報知杯4R,380,350,430,4480,3650,980,500,540,17400,1760
2020-09-02平和島第６６回報知杯5R,140,100,200,650,550,320,190,710,1790,570
2020-09-02平和島第６６回報知杯6R,120,130,220,370,260,140,140,170,990,270
2020-09-02平和島第６６回報知杯7R,180,110,120,250,140,110,260,470,1420,500
2020-09-02平和島第６６回報知杯8R,380,150,150,2080,680,310,520,730,15400,5190
2020-09-02平和島第６６回報知杯9R,170,150,290,310,190,130,240,280,790,320
2020-09-02平和島第６６回報知杯10R,130,100,100,200,140,130,460,950,3140,1970
2020-09-02平和島第６６回報知杯11R,450,330,270,1400,690,200,550,700,4980,1420
2020-09-02平和島第６６回報知杯12R,100,100,160,550,430,190,150,280,1620,500
2020-09-02戸　田夕刊フジ1R,230,190,350,680,380,130,150,230,1470,340
2020-09-02戸　田夕刊フジ2R,160,100,120,340,180,130,260,390,1610,520
2020-09-02戸　田夕刊フジ3R,670,180,250,2420,1310,500,720,330,13090,2540
2020-09-02戸　田夕刊フジ4R,140,120,500,2290,1970,640,530,1550,9730,4550
2020-09-02戸　田夕刊フジ5R,190,220,250,1950,1260,420,240,300,5730,860
2020-09-02戸　田夕刊フジ6R,180,180,380,1350,2230,430,280,1340,4260,1560
2020-09-02戸　田夕刊フジ7R,120,100,250,340,280,110,240,620,1140,610
2020-09-02戸　田夕刊フジ8R,180,240,470,790,730,260,270,540,2080,770
2020-09-02戸　田夕刊フジ9R,310,190,270,1390,720,430,380,620,3420,870
2020-09-02戸　田夕刊フジ10R,290,250,330,2060,1430,470,450,900,6220,1510
2020-09-02戸　田夕刊フジ11R,140,110,180,410,250,140,150,300,930,410
2020-09-02戸　田夕刊フジ12R,110,120,280,530,490,310,190,500,1900,1030
2020-09-02桐　生第１５回公営レーシングプレス杯1R,210,130,100,510,230,140,290,190,1330,380
2020-09-02桐　生第１５回公営レーシングプレス杯2R,110,110,120,520,510,190,290,440,1070,470
2020-09-02桐　生第１５回公営レーシングプレス杯3R,130,120,110,390,340,100,230,300,1270,500
2020-09-02桐　生第１５回公営レーシングプレス杯4R,360,230,230,810,500,220,400,430,5240,1540
2020-09-02桐　生第１５回公営レーシングプレス杯5R,290,140,240,690,670,180,270,890,6270,1930
2020-09-02桐　生第１５回公営レーシングプレス杯6R,100,100,100,280,210,120,130,160,440,220
2020-09-02桐　生第１５回公営レーシングプレス杯7R,320,130,100,600,110,120,180,290,2040,400
2020-09-02桐　生第１５回公営レーシングプレス杯8R,430,120,100,670,210,100,160,120,1330,180
2020-09-02桐　生第１５回公営レーシングプレス杯9R,150,100,180,350,380,160,120,260,700,240
2020-09-02桐　生第１５回公営レーシングプレス杯10R,840,620,180,3390,1820,950,760,370,13690,4080
2020-09-02桐　生第１５回公営レーシングプレス杯11R,140,110,140,290,170,150,150,440,700,410
2020-09-02桐　生第１５回公営レーシングプレス杯12R,1080,470,300,5780,3110,1200,1610,1450,27250,6050
