レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-08児　島第２５回日本財団会長杯2R,940,190,150,3790,1960,400,360,210,11070,1350
2020-08-08児　島第２５回日本財団会長杯3R,270,160,180,680,260,150,190,190,1480,250
2020-08-08児　島第２５回日本財団会長杯4R,180,210,630,750,520,240,430,430,2990,900
2020-08-08児　島第２５回日本財団会長杯5R,170,100,150,690,570,320,440,710,3880,1420
2020-08-08児　島第２５回日本財団会長杯6R,1510,210,100,6650,920,470,4480,910,99540,9650
2020-08-08児　島第２５回日本財団会長杯7R,900,190,200,910,640,230,330,140,3180,810
2020-08-08児　島第２５回日本財団会長杯8R,170,130,510,1160,1110,400,170,640,3120,710
2020-08-08児　島第２５回日本財団会長杯9R,100,100,270,360,270,230,230,560,1870,1490
2020-08-08児　島第２５回日本財団会長杯10R,380,250,360,2090,1910,550,490,740,7550,2210
2020-08-08児　島第２５回日本財団会長杯11R,920,150,100,1330,200,140,530,190,6160,750
2020-08-08児　島第２５回日本財団会長杯12R,100,100,330,650,520,240,110,260,1060,360
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ1R,100,100,210,440,360,200,240,800,2150,980
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ2R,190,100,240,1570,1200,250,160,240,2790,280
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ3R,170,100,320,1010,620,170,230,210,2710,620
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ4R,240,110,130,730,490,220,150,460,3040,600
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ5R,100,100,100,180,190,100,210,160,450,270
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ6R,260,100,110,680,200,130,180,190,1130,320
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ7R,580,170,160,1380,580,180,1230,890,7870,2970
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ8R,100,100,160,330,180,150,230,500,1370,620
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ9R,180,290,490,1380,990,320,200,320,4540,710
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ10R,120,110,310,1090,830,440,300,1340,3630,1210
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ11R,110,120,650,1130,1600,260,150,510,3230,1300
2020-08-08琵琶湖滋賀県知事杯争奪第２５回びわこカップ12R,130,110,350,500,450,200,210,580,1800,620
2020-08-08三　国第４８回1R,1050,530,390,6100,2760,400,160,170,19240,420
2020-08-08三　国第４８回2R,710,270,120,1320,720,170,200,110,3780,330
2020-08-08三　国第４８回3R,130,110,170,380,210,130,110,200,690,240
2020-08-08三　国第４８回4R,120,100,200,500,450,170,110,290,1120,460
2020-08-08三　国第４８回5R,2040,1310,170,9100,1770,950,1530,290,52740,3350
2020-08-08三　国第４８回6R,340,220,180,840,370,160,150,210,1960,230
2020-08-08三　国第４８回7R,380,130,290,1400,510,210,130,160,3110,560
2020-08-08三　国第４８回8R,160,160,320,2170,1190,220,190,260,8890,1160
2020-08-08三　国第４８回9R,180,100,100,510,350,170,270,250,2150,840
2020-08-08三　国第４８回10R,240,100,250,1020,770,430,410,3210,5150,1740
2020-08-08三　国第４８回11R,130,150,570,1210,1000,330,290,900,3580,1100
2020-08-08三　国第４８回12R,130,100,230,640,510,170,770,1550,6150,3150
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ1R,110,100,130,230,150,120,490,1030,2140,1390
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ2R,200,220,180,560,390,150,160,210,1780,560
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ3R,790,570,210,4730,890,1110,1360,890,21760,4960
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ4R,290,190,380,1560,600,410,180,450,4020,1330
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ5R,100,100,120,180,140,110,200,340,780,470
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ6R,3970,250,-1,15380,2290,430,430,100,32930,650
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ7R,730,150,100,1750,340,130,220,230,5010,380
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ8R,220,330,260,1860,1230,320,480,720,6670,3330
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ9R,120,140,170,430,310,180,170,200,1670,430
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ10R,190,100,480,1140,3820,270,190,1010,7830,2190
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ11R,150,100,1120,2730,2500,560,150,430,5670,860
2020-08-08　津　ＢＴＳ名張５周年記念モンスターカップ12R,100,100,370,630,560,240,160,420,1450,460
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ1R,140,100,100,290,250,120,300,340,1410,880
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ2R,160,130,200,2230,1280,410,440,750,10230,4840
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ3R,250,210,310,860,880,410,260,300,2430,970
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ4R,110,100,160,450,460,180,130,340,1120,600
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ5R,640,630,260,2290,880,260,790,460,19940,1850
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ6R,220,160,200,990,360,200,110,170,1690,340
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ7R,360,100,160,610,460,260,440,390,4560,1910
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ8R,160,150,550,590,550,290,120,980,1520,830
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ9R,110,100,200,440,560,170,200,910,1800,910
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ10R,100,100,230,470,550,230,130,430,1720,580
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ11R,480,150,110,720,220,190,340,430,3260,450
2020-08-08常　滑第１２回ＢＯＡＴＢｏｙカップ12R,100,100,360,1250,1970,310,270,830,3910,1340
2020-08-08蒲　郡男女Ｗ優勝戦1R,-1,1310,130,5860,3380,530,1970,320,71920,8020
2020-08-08蒲　郡男女Ｗ優勝戦2R,170,150,250,930,400,180,190,330,3530,520
2020-08-08蒲　郡男女Ｗ優勝戦3R,320,110,170,610,410,140,250,160,1770,480
2020-08-08蒲　郡男女Ｗ優勝戦4R,440,570,140,1640,920,240,380,220,7560,1540
2020-08-08蒲　郡男女Ｗ優勝戦5R,320,210,160,840,500,250,1610,1750,5280,2710
2020-08-08蒲　郡男女Ｗ優勝戦6R,360,610,1290,4310,4560,340,150,370,14440,820
2020-08-08蒲　郡男女Ｗ優勝戦7R,170,180,320,3410,2130,450,560,550,19820,5300
2020-08-08蒲　郡男女Ｗ優勝戦8R,170,220,830,740,570,210,250,370,2500,920
2020-08-08蒲　郡男女Ｗ優勝戦9R,310,100,150,550,500,200,300,570,2640,980
2020-08-08蒲　郡男女Ｗ優勝戦10R,100,100,140,300,190,160,270,420,1440,770
2020-08-08蒲　郡男女Ｗ優勝戦11R,130,100,170,420,400,170,130,270,820,310
2020-08-08蒲　郡男女Ｗ優勝戦12R,320,140,100,1190,330,150,620,460,5450,970
2020-08-08浜名湖★サッポロビールカップ1R,180,180,440,740,580,280,1990,1990,9920,5240
2020-08-08浜名湖★サッポロビールカップ2R,180,130,190,490,410,140,160,230,1840,400
2020-08-08浜名湖★サッポロビールカップ3R,340,150,150,1550,220,340,370,500,6310,1250
2020-08-08浜名湖★サッポロビールカップ4R,100,100,470,1130,850,310,160,490,1850,780
2020-08-08浜名湖★サッポロビールカップ5R,740,110,170,1030,800,250,170,220,1840,330
2020-08-08浜名湖★サッポロビールカップ6R,290,120,170,590,220,140,170,180,840,200
2020-08-08浜名湖★サッポロビールカップ7R,260,140,400,960,1000,240,110,240,2930,730
2020-08-08浜名湖★サッポロビールカップ8R,370,100,100,1050,330,140,180,160,1610,210
2020-08-08浜名湖★サッポロビールカップ9R,210,100,150,430,190,180,610,1030,4780,3280
2020-08-08浜名湖★サッポロビールカップ10R,240,110,430,1340,680,330,230,550,4040,1140
2020-08-08浜名湖★サッポロビールカップ11R,150,110,130,340,180,140,320,880,2750,1440
2020-08-08浜名湖★サッポロビールカップ12R,240,130,290,8060,6860,450,130,220,27600,320
2020-08-08多摩川第３４回レディースチャンピオン1R,180,120,110,360,240,130,260,230,1260,490
2020-08-08多摩川第３４回レディースチャンピオン2R,280,160,220,1850,1440,410,220,350,7420,1160
2020-08-08多摩川第３４回レディースチャンピオン3R,140,130,300,760,550,330,230,440,2980,1330
2020-08-08多摩川第３４回レディースチャンピオン4R,130,100,140,450,230,150,190,310,1480,500
2020-08-08多摩川第３４回レディースチャンピオン5R,230,140,150,640,580,240,620,730,4800,2400
2020-08-08多摩川第３４回レディースチャンピオン6R,210,130,110,890,290,120,140,150,1850,320
2020-08-08多摩川第３４回レディースチャンピオン7R,1550,470,160,3310,910,290,940,570,30640,4350
2020-08-08多摩川第３４回レディースチャンピオン8R,1040,270,100,2140,580,180,270,140,4200,470
2020-08-08多摩川第３４回レディースチャンピオン9R,490,320,340,6260,3490,430,210,330,16290,1130
2020-08-08多摩川第３４回レディースチャンピオン10R,140,110,160,420,320,150,150,240,1010,440
2020-08-08多摩川第３４回レディースチャンピオン11R,130,100,230,430,380,140,220,490,1810,910
2020-08-08多摩川第３４回レディースチャンピオン12R,110,100,170,580,510,210,180,770,1880,1010
2020-08-08平和島第６０回デイリースポーツサマーカップ1R,360,250,450,3200,2450,470,200,260,11060,1460
2020-08-08平和島第６０回デイリースポーツサマーカップ2R,260,140,150,800,270,170,260,300,2210,460
2020-08-08平和島第６０回デイリースポーツサマーカップ3R,100,100,170,530,390,200,160,460,1380,530
2020-08-08平和島第６０回デイリースポーツサマーカップ4R,310,130,2100,4530,2380,910,270,800,18710,3190
2020-08-08平和島第６０回デイリースポーツサマーカップ5R,1200,360,340,11480,3860,450,450,200,28430,1660
2020-08-08平和島第６０回デイリースポーツサマーカップ6R,110,100,120,180,150,110,150,380,600,340
2020-08-08平和島第６０回デイリースポーツサマーカップ7R,230,400,730,2520,2250,390,240,440,7980,1880
2020-08-08平和島第６０回デイリースポーツサマーカップ8R,290,120,100,990,350,140,280,240,2630,680
2020-08-08平和島第６０回デイリースポーツサマーカップ9R,250,100,150,350,130,140,410,290,2540,1230
2020-08-08平和島第６０回デイリースポーツサマーカップ10R,180,130,100,540,150,160,270,220,1260,230
2020-08-08平和島第６０回デイリースポーツサマーカップ11R,690,200,240,3240,3340,130,110,110,8700,340
2020-08-08平和島第６０回デイリースポーツサマーカップ12R,640,230,100,4250,1740,120,100,100,3310,130
2020-08-08桐　生第１７回スカッとさわやか杯1R,110,100,140,560,340,140,220,310,1700,440
2020-08-08桐　生第１７回スカッとさわやか杯2R,490,220,120,1670,490,160,1550,450,12090,2280
2020-08-08桐　生第１７回スカッとさわやか杯3R,340,130,100,1220,1140,380,900,1130,5400,4170
2020-08-08桐　生第１７回スカッとさわやか杯4R,750,230,350,6050,4470,750,120,320,17230,1800
2020-08-08桐　生第１７回スカッとさわやか杯5R,900,220,130,1290,340,110,260,140,2840,330
2020-08-08桐　生第１７回スカッとさわやか杯6R,100,100,260,310,220,160,310,690,1530,1130
2020-08-08桐　生第１７回スカッとさわやか杯7R,170,110,100,540,280,160,280,710,3310,1000
2020-08-08桐　生第１７回スカッとさわやか杯8R,150,180,180,470,440,260,270,330,2160,970
2020-08-08桐　生第１７回スカッとさわやか杯9R,130,110,260,240,240,150,130,220,710,280
2020-08-08桐　生第１７回スカッとさわやか杯10R,120,100,100,210,140,100,130,200,370,210
2020-08-08桐　生第１７回スカッとさわやか杯11R,110,100,130,220,150,120,190,320,660,460
2020-08-08桐　生第１７回スカッとさわやか杯12R,120,190,710,420,590,280,140,250,1140,310
