レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-19平和島ＢＩＧＦＵＮ平和島杯1R,230,160,190,960,330,300,150,230,2160,500
2020-08-19平和島ＢＩＧＦＵＮ平和島杯2R,270,130,100,900,390,220,700,580,3690,1140
2020-08-19平和島ＢＩＧＦＵＮ平和島杯3R,370,140,150,2100,1190,320,290,320,10930,2070
2020-08-19平和島ＢＩＧＦＵＮ平和島杯4R,100,100,360,480,290,110,220,430,1850,800
2020-08-19平和島ＢＩＧＦＵＮ平和島杯5R,190,670,1780,1620,670,280,380,500,5860,1590
2020-08-19平和島ＢＩＧＦＵＮ平和島杯6R,480,240,600,8680,3340,1090,470,1040,35130,3800
2020-08-19平和島ＢＩＧＦＵＮ平和島杯7R,190,100,100,510,430,160,350,300,1770,750
2020-08-19平和島ＢＩＧＦＵＮ平和島杯8R,640,220,320,2410,1620,390,330,650,4410,1200
2020-08-19平和島ＢＩＧＦＵＮ平和島杯9R,190,140,140,330,180,130,300,410,1620,900
2020-08-19平和島ＢＩＧＦＵＮ平和島杯10R,510,200,210,2480,1250,260,450,620,8800,2480
2020-08-19平和島ＢＩＧＦＵＮ平和島杯11R,200,130,150,450,340,200,170,470,1420,720
2020-08-19平和島ＢＩＧＦＵＮ平和島杯12R,440,300,140,1100,490,230,770,390,7980,2210
