レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-25尼　崎オールレディース競走6R,1060,330,220,2310,450,200,530,280,9030,930
2020-08-25尼　崎オールレディース競走7R,120,100,180,520,570,190,150,370,1790,590
2020-08-25尼　崎オールレディース競走8R,130,170,260,720,660,260,430,1090,2890,1780
2020-08-25尼　崎オールレディース競走9R,180,210,120,2950,2150,370,290,460,10920,1510
2020-08-25尼　崎オールレディース競走10R,120,130,300,380,360,170,180,450,1070,540
2020-08-25尼　崎オールレディース競走11R,620,190,110,1360,250,120,290,170,3370,400
2020-08-25尼　崎オールレディース競走12R,130,100,220,390,400,150,250,540,1730,660
2020-08-25住之江第２４回ブルースターカップ1R,150,100,140,260,110,120,150,170,650,260
2020-08-25住之江第２４回ブルースターカップ2R,120,100,110,240,190,160,220,230,990,530
2020-08-25住之江第２４回ブルースターカップ3R,120,100,140,310,270,200,130,370,880,350
2020-08-25住之江第２４回ブルースターカップ4R,100,100,320,600,380,360,260,1280,2570,2030
2020-08-25住之江第２４回ブルースターカップ5R,100,100,160,460,360,230,160,280,930,440
2020-08-25住之江第２４回ブルースターカップ6R,100,100,130,220,260,130,120,150,380,160
2020-08-25住之江第２４回ブルースターカップ7R,290,260,380,2340,1250,370,250,630,4720,1200
2020-08-25住之江第２４回ブルースターカップ8R,110,140,200,720,410,210,280,780,3380,960
2020-08-25住之江第２４回ブルースターカップ9R,590,190,490,3120,1500,340,150,190,8260,280
2020-08-25住之江第２４回ブルースターカップ10R,100,100,110,190,180,150,690,690,2560,1390
2020-08-25住之江第２４回ブルースターカップ11R,110,100,100,200,190,130,100,160,390,200
2020-08-25住之江第２４回ブルースターカップ12R,110,120,130,390,320,130,270,610,1530,540
2020-08-25三　国スズキ・カープラザカップ1R,100,110,390,440,390,200,170,440,1230,470
2020-08-25三　国スズキ・カープラザカップ2R,180,110,500,760,690,220,120,230,1650,330
2020-08-25三　国スズキ・カープラザカップ3R,120,100,100,190,160,100,250,300,800,460
2020-08-25三　国スズキ・カープラザカップ4R,130,100,140,280,250,140,290,680,1280,570
2020-08-25三　国スズキ・カープラザカップ5R,360,150,600,4720,2060,490,190,400,11310,890
2020-08-25三　国スズキ・カープラザカップ6R,150,130,130,310,410,160,320,710,1240,720
2020-08-25三　国スズキ・カープラザカップ7R,260,130,170,1340,800,190,170,160,4130,770
2020-08-25三　国スズキ・カープラザカップ8R,730,350,1310,9330,5830,920,560,1170,45960,7330
2020-08-25三　国スズキ・カープラザカップ9R,1270,320,140,3480,880,340,1310,700,18400,3520
2020-08-25三　国スズキ・カープラザカップ10R,220,170,220,1150,420,280,600,1020,9050,3360
2020-08-25三　国スズキ・カープラザカップ11R,120,120,370,630,770,340,180,1080,2140,1230
2020-08-25三　国スズキ・カープラザカップ12R,140,100,380,590,670,180,140,210,1770,430
2020-08-25　津　日本モーターボート選手会会長賞1R,130,100,120,200,170,100,180,360,610,400
2020-08-25　津　日本モーターボート選手会会長賞2R,310,100,130,210,260,140,190,300,550,330
2020-08-25　津　日本モーターボート選手会会長賞3R,130,100,130,290,350,120,580,550,2730,830
2020-08-25　津　日本モーターボート選手会会長賞4R,330,250,120,380,280,130,200,170,830,290
2020-08-25　津　日本モーターボート選手会会長賞5R,100,100,270,1070,1020,240,140,550,2750,790
2020-08-25　津　日本モーターボート選手会会長賞6R,100,110,100,360,370,170,230,290,1240,470
2020-08-25　津　日本モーターボート選手会会長賞7R,260,150,290,2860,1520,170,230,230,4990,1110
2020-08-25　津　日本モーターボート選手会会長賞8R,1060,2150,110,41860,5430,860,1390,280,86810,4220
2020-08-25　津　日本モーターボート選手会会長賞9R,2320,560,440,12150,6090,600,340,260,54740,820
2020-08-25　津　日本モーターボート選手会会長賞10R,240,120,100,580,190,130,230,180,1560,520
2020-08-25　津　日本モーターボート選手会会長賞11R,190,100,150,390,310,210,260,200,1660,540
2020-08-25　津　日本モーターボート選手会会長賞12R,100,100,100,200,230,130,130,190,410,270
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走1R,350,180,140,710,270,140,220,150,1820,380
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走2R,120,150,130,560,440,190,300,280,2380,1050
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走3R,4290,380,570,2460,1340,390,300,810,10100,2860
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走4R,140,100,220,270,290,120,140,310,800,450
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走5R,150,140,220,220,180,110,440,480,2110,1030
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走6R,150,130,210,730,610,280,590,510,5430,3270
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走7R,590,100,120,2110,480,200,120,120,3690,400
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走8R,160,100,100,470,120,100,200,100,700,200
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走9R,3970,480,480,8050,2950,530,290,150,30020,1370
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走10R,110,100,120,280,190,110,230,150,690,430
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走11R,400,200,280,3140,1720,220,170,300,9320,360
2020-08-25常　滑ボートピア名古屋開設１４周年記念競走12R,220,100,300,1050,770,200,130,300,1700,390
2020-08-25多摩川第６回ホットマンカップ1R,180,100,110,390,230,170,260,590,1360,480
2020-08-25多摩川第６回ホットマンカップ2R,1150,220,100,4540,1290,480,1080,930,17400,2860
2020-08-25多摩川第６回ホットマンカップ3R,230,130,100,1060,680,180,110,180,2060,300
2020-08-25多摩川第６回ホットマンカップ4R,210,100,100,350,180,130,370,450,1700,940
2020-08-25多摩川第６回ホットマンカップ5R,620,120,340,11970,5460,2040,300,1550,49630,5250
2020-08-25多摩川第６回ホットマンカップ6R,680,360,100,2870,900,340,1470,360,16670,2920
2020-08-25多摩川第６回ホットマンカップ7R,120,100,280,1010,700,400,220,380,2910,1560
2020-08-25多摩川第６回ホットマンカップ8R,160,100,150,770,510,280,670,1010,5450,2900
2020-08-25多摩川第６回ホットマンカップ9R,110,100,190,440,230,130,390,450,2040,940
2020-08-25多摩川第６回ホットマンカップ10R,110,100,150,250,230,140,120,170,600,300
2020-08-25多摩川第６回ホットマンカップ11R,120,100,230,640,670,280,170,470,1910,540
2020-08-25多摩川第６回ホットマンカップ12R,1830,190,960,7190,4580,410,740,1110,58920,10050
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念1R,110,170,140,280,250,130,370,370,1110,660
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念2R,300,210,300,3190,590,330,290,350,7630,1600
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念3R,460,390,460,8100,4290,450,150,240,22040,630
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念4R,730,190,180,2010,1250,450,750,800,20850,2910
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念5R,170,100,100,430,220,130,190,180,960,300
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念6R,310,180,370,2210,900,170,270,320,5800,790
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念7R,160,150,300,380,280,110,160,240,1060,310
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念8R,110,1790,630,230,190,110,240,290,870,490
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念9R,230,100,290,1170,610,190,110,270,2010,310
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念10R,490,170,140,720,200,120,210,140,1610,190
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念11R,520,160,140,2040,300,100,790,330,11190,2020
2020-08-25平和島ＢＴＳオラレ刈羽開設４周年記念12R,120,120,360,990,820,300,190,1050,3010,1290
