レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-15芦　屋九スポ杯争奪オール九州選抜戦10R,960,810,1000,3740,4270,770,950,950,35390,6790
2020-08-15芦　屋九スポ杯争奪オール九州選抜戦11R,360,230,250,1690,940,250,770,840,12530,4510
2020-08-15芦　屋九スポ杯争奪オール九州選抜戦12R,120,100,100,210,190,110,110,180,450,180
2020-08-15若　松日刊スポーツ杯お盆特選競走1R,150,140,150,700,320,220,450,280,2770,830
2020-08-15若　松日刊スポーツ杯お盆特選競走2R,450,200,260,7340,6380,1350,200,1220,47280,3990
2020-08-15若　松日刊スポーツ杯お盆特選競走3R,150,170,320,430,600,280,290,1110,3490,1550
2020-08-15若　松日刊スポーツ杯お盆特選競走4R,110,100,100,280,160,140,320,480,2030,880
2020-08-15若　松日刊スポーツ杯お盆特選競走5R,110,100,270,210,270,110,100,180,390,170
2020-08-15若　松日刊スポーツ杯お盆特選競走6R,680,430,110,2760,450,140,160,110,4470,180
2020-08-15若　松日刊スポーツ杯お盆特選競走7R,290,210,120,1670,440,160,210,140,3960,320
2020-08-15若　松日刊スポーツ杯お盆特選競走8R,100,100,370,840,760,350,260,1150,3010,1950
2020-08-15若　松日刊スポーツ杯お盆特選競走9R,160,130,350,620,520,260,280,300,1850,830
2020-08-15若　松日刊スポーツ杯お盆特選競走10R,110,120,260,700,480,170,130,250,1370,250
2020-08-15若　松日刊スポーツ杯お盆特選競走11R,100,110,100,270,240,170,340,530,1290,560
2020-08-15若　松日刊スポーツ杯お盆特選競走12R,110,100,170,450,350,190,120,340,1140,390
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦1R,100,100,350,400,430,150,160,460,1540,530
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦2R,120,100,100,200,160,140,740,640,2640,1770
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦3R,100,100,100,190,180,130,130,250,480,270
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦4R,110,100,160,200,180,160,180,390,580,380
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦5R,160,100,100,190,140,120,260,340,810,360
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦6R,140,100,100,180,140,140,280,260,890,570
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦7R,220,110,100,310,140,170,240,360,830,330
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦8R,600,250,210,1270,760,150,150,140,1660,330
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦9R,300,130,190,1220,620,230,150,310,2370,300
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦10R,200,290,630,2880,2210,530,320,1070,13940,3250
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦11R,150,100,270,950,710,230,120,300,1940,610
2020-08-15徳　山ｔｙｓテレビ山口杯争奪戦12R,110,100,390,220,190,140,210,420,750,780
2020-08-15宮　島第５０回スポーツニッポン杯1R,790,290,120,2760,430,250,1130,730,16710,2120
2020-08-15宮　島第５０回スポーツニッポン杯2R,710,390,150,1540,500,160,170,130,2020,320
2020-08-15宮　島第５０回スポーツニッポン杯3R,150,170,230,1380,650,330,180,330,2690,870
2020-08-15宮　島第５０回スポーツニッポン杯4R,940,630,350,10650,3880,950,1040,160,48910,4470
2020-08-15宮　島第５０回スポーツニッポン杯5R,1140,320,420,15990,7010,870,660,890,24810,4310
2020-08-15宮　島第５０回スポーツニッポン杯6R,100,120,160,280,240,140,210,350,640,510
2020-08-15宮　島第５０回スポーツニッポン杯7R,100,100,340,650,510,230,710,1500,7250,2920
2020-08-15宮　島第５０回スポーツニッポン杯8R,100,110,370,420,450,250,1150,2300,10090,3860
2020-08-15宮　島第５０回スポーツニッポン杯9R,390,120,430,3650,4520,750,210,1010,20350,5560
2020-08-15宮　島第５０回スポーツニッポン杯10R,100,100,140,220,180,160,110,440,740,410
2020-08-15宮　島第５０回スポーツニッポン杯11R,470,120,100,570,160,120,150,360,3090,970
2020-08-15宮　島第５０回スポーツニッポン杯12R,910,310,400,2980,1130,250,1040,760,12050,4000
2020-08-15児　島第３８回天領杯1R,130,100,120,330,300,120,180,420,1070,520
2020-08-15児　島第３８回天領杯2R,210,200,120,390,250,100,460,290,1800,720
2020-08-15児　島第３８回天領杯3R,1680,490,780,9310,5350,1420,1780,1580,19310,3470
2020-08-15児　島第３８回天領杯4R,1320,250,170,5800,2720,520,1270,1070,27920,3970
2020-08-15児　島第３８回天領杯5R,120,110,190,350,440,220,170,220,800,440
2020-08-15児　島第３８回天領杯6R,180,160,1400,2440,1780,670,190,1600,7930,1580
2020-08-15児　島第３８回天領杯7R,170,140,170,1010,740,280,430,450,4210,1050
2020-08-15児　島第３８回天領杯8R,150,100,130,770,800,290,290,920,3450,1300
2020-08-15児　島第３８回天領杯9R,100,130,290,510,410,200,400,940,3330,1990
2020-08-15児　島第３８回天領杯10R,140,110,100,280,200,130,230,310,820,470
2020-08-15児　島第３８回天領杯11R,5170,200,100,5600,870,440,960,180,27320,1650
2020-08-15児　島第３８回天領杯12R,140,100,190,190,260,150,320,710,1220,780
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース1R,260,190,190,1830,1200,460,270,740,8040,1900
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース2R,2880,200,110,8230,4660,1110,670,160,25540,960
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース3R,680,180,240,1600,980,450,340,920,11510,1810
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース4R,820,360,650,6020,4870,850,670,2620,33570,4210
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース5R,970,200,660,5130,2510,800,360,300,10590,610
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース6R,260,120,270,1120,1070,270,160,380,2620,730
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース7R,200,120,340,710,430,180,430,1480,4870,1550
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース8R,580,800,370,2530,1280,300,130,270,4420,610
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース9R,150,110,150,220,150,120,150,150,560,280
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース10R,190,110,160,280,190,110,120,130,460,190
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース11R,1090,800,1020,14350,5150,700,660,870,70150,5320
2020-08-15丸　亀ＲＮＣ杯争奪サマーチャンピオンレース12R,130,120,270,1920,1630,340,140,540,5200,960
2020-08-15鳴　門第５３回渦王杯競走1R,110,100,280,1050,1100,290,200,720,2610,840
2020-08-15鳴　門第５３回渦王杯競走2R,120,140,160,550,370,200,180,440,890,220
2020-08-15鳴　門第５３回渦王杯競走3R,170,110,100,210,120,120,260,160,460,260
2020-08-15鳴　門第５３回渦王杯競走4R,100,100,220,280,380,110,130,540,640,260
2020-08-15鳴　門第５３回渦王杯競走5R,300,340,200,1500,370,310,580,660,9730,2170
2020-08-15鳴　門第５３回渦王杯競走6R,520,120,870,3270,2230,330,300,710,10850,2050
2020-08-15鳴　門第５３回渦王杯競走7R,600,160,100,1820,740,310,210,230,2670,280
2020-08-15鳴　門第５３回渦王杯競走8R,590,150,120,1070,490,120,110,170,1480,290
2020-08-15鳴　門第５３回渦王杯競走9R,160,160,250,440,370,140,120,170,1310,320
2020-08-15鳴　門第５３回渦王杯競走10R,100,100,240,440,230,140,360,570,1750,1020
2020-08-15鳴　門第５３回渦王杯競走11R,710,150,100,1010,210,190,250,230,2630,450
2020-08-15鳴　門第５３回渦王杯競走12R,110,100,110,260,230,140,560,1140,3110,1710
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦1R,100,100,180,270,310,170,180,480,930,610
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦2R,190,180,210,490,370,170,320,290,2010,510
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦3R,620,330,210,8790,2070,460,660,360,21450,1470
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦4R,160,100,250,450,340,120,200,180,680,250
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦5R,130,100,100,230,230,100,130,240,460,250
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦6R,130,120,120,470,270,140,130,100,830,190
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦7R,2650,460,850,16410,10500,1540,270,800,65160,1580
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦8R,250,290,130,2540,550,200,260,180,6950,430
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦9R,140,100,140,640,720,220,190,420,2000,570
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦10R,120,110,100,580,210,110,580,340,2900,1140
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦11R,100,130,230,870,900,200,490,900,4900,2430
2020-08-15　津　中京スポーツ・三重テレビ納涼しぶき杯争奪戦12R,100,100,860,320,300,150,330,940,1500,920
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース1R,180,140,310,1060,820,200,130,210,2070,310
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース2R,110,110,130,490,250,270,260,890,2670,1070
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース3R,2190,1040,390,8690,4780,200,200,190,15270,590
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース4R,120,100,210,1230,880,350,180,470,2960,1320
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース5R,130,100,120,530,240,160,170,270,1300,260
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース6R,260,150,120,780,260,310,480,160,1620,480
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース7R,380,100,100,300,180,110,320,220,720,350
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース8R,150,120,110,500,290,130,120,240,1170,400
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース9R,110,100,230,960,960,270,230,1010,5780,2000
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース10R,1020,420,100,9630,630,250,510,140,22990,840
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース11R,160,100,170,190,150,120,220,250,450,280
2020-08-15常　滑名鉄杯争奪２０２０納涼お盆レース12R,120,100,500,1150,1300,310,190,680,3870,1170
2020-08-15蒲　郡日刊スポーツ杯争奪1R,940,190,140,2510,1120,240,790,440,12320,2190
2020-08-15蒲　郡日刊スポーツ杯争奪2R,130,150,330,970,690,340,150,370,2370,1240
2020-08-15蒲　郡日刊スポーツ杯争奪3R,210,190,150,900,270,120,130,120,2050,180
2020-08-15蒲　郡日刊スポーツ杯争奪4R,680,330,170,26600,1530,940,440,260,64180,2040
2020-08-15蒲　郡日刊スポーツ杯争奪5R,320,230,160,1720,880,280,1260,2210,22900,7890
2020-08-15蒲　郡日刊スポーツ杯争奪6R,150,110,100,410,270,130,130,140,720,200
2020-08-15蒲　郡日刊スポーツ杯争奪7R,240,160,310,4340,3410,410,690,3070,29320,10570
2020-08-15蒲　郡日刊スポーツ杯争奪8R,110,110,130,200,190,110,100,190,430,210
2020-08-15蒲　郡日刊スポーツ杯争奪9R,220,180,220,3530,1180,140,230,150,7400,490
2020-08-15蒲　郡日刊スポーツ杯争奪10R,110,100,160,280,280,180,130,190,660,360
2020-08-15蒲　郡日刊スポーツ杯争奪11R,120,120,180,200,180,150,160,300,610,270
2020-08-15蒲　郡日刊スポーツ杯争奪12R,120,100,240,360,320,170,140,380,810,370
2020-08-15浜名湖中日スポーツ後援1R,170,160,160,470,230,200,420,380,2730,750
2020-08-15浜名湖中日スポーツ後援2R,350,110,210,930,480,270,500,370,4990,1630
2020-08-15浜名湖中日スポーツ後援3R,190,100,100,280,260,100,120,130,690,240
2020-08-15浜名湖中日スポーツ後援4R,1400,230,100,2760,400,110,490,210,17210,690
2020-08-15浜名湖中日スポーツ後援5R,330,450,1440,1200,1060,310,310,650,7980,2400
2020-08-15浜名湖中日スポーツ後援6R,220,120,120,1940,540,300,210,670,3170,840
2020-08-15浜名湖中日スポーツ後援7R,130,110,230,370,450,220,970,1300,13830,5100
2020-08-15浜名湖中日スポーツ後援8R,1330,190,100,5820,1980,540,1000,410,19760,2380
2020-08-15浜名湖中日スポーツ後援9R,170,210,460,3480,3950,750,170,910,13440,3250
2020-08-15浜名湖中日スポーツ後援10R,130,320,200,1000,460,220,130,150,2590,560
2020-08-15浜名湖中日スポーツ後援11R,530,130,110,1990,450,190,190,140,3720,390
2020-08-15浜名湖中日スポーツ後援12R,110,110,300,410,440,200,130,270,1160,320
2020-08-15平和島ＢＩＧＦＵＮ平和島杯1R,140,250,370,2690,3670,320,160,410,7420,700
2020-08-15平和島ＢＩＧＦＵＮ平和島杯2R,260,310,770,1580,560,300,150,260,3340,640
2020-08-15平和島ＢＩＧＦＵＮ平和島杯3R,950,290,720,5080,1300,420,740,1060,17770,3640
2020-08-15平和島ＢＩＧＦＵＮ平和島杯4R,1030,320,430,1890,1080,430,230,320,4970,830
2020-08-15平和島ＢＩＧＦＵＮ平和島杯5R,440,170,750,3080,1250,430,890,330,17920,4230
2020-08-15平和島ＢＩＧＦＵＮ平和島杯6R,430,190,120,1020,370,170,130,100,1800,210
2020-08-15平和島ＢＩＧＦＵＮ平和島杯7R,220,110,110,600,270,230,870,200,5130,1830
2020-08-15平和島ＢＩＧＦＵＮ平和島杯8R,100,100,420,1290,1230,290,210,1230,3630,1670
2020-08-15平和島ＢＩＧＦＵＮ平和島杯9R,150,100,140,760,560,230,960,1120,6820,2200
2020-08-15平和島ＢＩＧＦＵＮ平和島杯10R,140,100,200,1270,910,330,170,370,4380,1080
2020-08-15平和島ＢＩＧＦＵＮ平和島杯11R,180,120,280,3190,2160,520,560,810,13800,3340
2020-08-15平和島ＢＩＧＦＵＮ平和島杯12R,1040,220,100,3750,860,460,910,320,13420,890
2020-08-15江戸川第４２回大江戸賞1R,130,120,140,590,290,150,370,450,2250,990
2020-08-15江戸川第４２回大江戸賞2R,370,190,210,1010,340,150,180,190,2160,200
2020-08-15江戸川第４２回大江戸賞3R,1280,290,290,2850,1220,500,590,210,9420,1830
2020-08-15江戸川第４２回大江戸賞4R,240,170,430,480,570,160,450,540,2060,1090
2020-08-15江戸川第４２回大江戸賞5R,430,770,240,1690,1110,580,340,480,12730,2600
2020-08-15江戸川第４２回大江戸賞6R,140,100,150,310,350,140,190,390,1330,580
2020-08-15江戸川第４２回大江戸賞7R,290,100,110,510,240,150,680,630,2810,990
2020-08-15江戸川第４２回大江戸賞8R,6600,2430,500,20320,5980,950,1100,950,73640,8070
2020-08-15江戸川第４２回大江戸賞9R,260,140,670,6750,3870,420,160,460,8140,950
2020-08-15江戸川第４２回大江戸賞10R,100,100,100,140,100,-1,-1,-1,160,-1
2020-08-15江戸川第４２回大江戸賞11R,100,100,780,1950,1350,570,130,890,5790,1020
2020-08-15江戸川第４２回大江戸賞12R,640,300,310,1990,980,280,160,160,3170,330
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯1R,170,160,280,1050,720,340,980,1140,10100,3900
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯2R,440,310,270,3720,980,500,330,210,7240,700
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯3R,360,130,100,740,380,220,280,220,2010,550
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯4R,110,130,100,760,600,280,310,610,4810,1450
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯5R,260,100,320,630,620,200,320,450,1870,800
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯6R,260,280,170,2060,1060,310,460,720,11910,2870
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯7R,340,170,120,1020,230,160,260,150,2710,360
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯8R,210,120,210,440,420,140,310,660,2690,1580
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯9R,1500,510,120,3930,1240,460,770,210,11510,1710
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯10R,2270,500,370,10500,5120,1260,1100,790,52020,4800
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯11R,130,130,510,1220,1160,340,150,660,4560,1080
2020-08-15戸　田第４３回戸田ボート大賞・サンケイスポーツ杯12R,110,100,240,590,590,250,240,510,2440,1150
2020-08-15桐　生第５４回報知新聞社杯1R,120,100,130,340,290,140,130,310,1210,350
2020-08-15桐　生第５４回報知新聞社杯2R,930,170,150,1990,380,200,290,220,5090,380
2020-08-15桐　生第５４回報知新聞社杯3R,320,210,300,1250,560,250,190,140,2370,360
2020-08-15桐　生第５４回報知新聞社杯4R,780,210,100,920,290,100,300,200,2720,490
2020-08-15桐　生第５４回報知新聞社杯5R,510,140,100,670,340,200,190,300,2020,520
2020-08-15桐　生第５４回報知新聞社杯6R,130,100,180,310,240,130,140,280,640,260
2020-08-15桐　生第５４回報知新聞社杯7R,220,370,750,3350,1830,240,130,150,4500,320
2020-08-15桐　生第５４回報知新聞社杯8R,2840,320,100,2570,670,170,210,130,4300,350
2020-08-15桐　生第５４回報知新聞社杯9R,140,100,120,250,200,140,840,910,2620,1370
2020-08-15桐　生第５４回報知新聞社杯10R,190,100,120,380,100,160,250,340,1110,360
2020-08-15桐　生第５４回報知新聞社杯11R,1030,860,110,6070,920,280,820,210,23980,1500
2020-08-15桐　生第５４回報知新聞社杯12R,730,260,100,2070,410,220,1120,560,11220,1360
