レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
ＢＴＳ松浦開設記念1,100,100,100,350,260,190,270,510,1900,1420
ＢＴＳ松浦開設記念2,250,270,180,3770,1460,330,180,190,12450,500
ＢＴＳ松浦開設記念3,170,120,280,1490,660,180,180,770,4910,1830
ＢＴＳ松浦開設記念4,450,130,110,830,420,180,280,170,2740,470
ＢＴＳ松浦開設記念5,370,330,710,2530,2210,220,120,150,5260,260
ＢＴＳ松浦開設記念6,8400,1180,160,11400,3150,860,1430,210,51080,4680
ＢＴＳ松浦開設記念7,230,150,260,1790,1000,340,150,540,6610,1960
ＢＴＳ松浦開設記念8,120,100,160,300,230,140,170,240,850,290
ＢＴＳ松浦開設記念9,200,100,110,170,160,140,270,510,860,400
ＢＴＳ松浦開設記念10,110,100,100,260,170,120,120,250,740,290
ＢＴＳ松浦開設記念11,470,160,2170,17160,12540,1530,260,1190,64180,5630
ＢＴＳ松浦開設記念12,120,100,280,440,390,140,140,280,1450,550
九州スポーツ杯1,100,100,230,540,540,210,160,530,1780,680
九州スポーツ杯2,120,130,110,300,130,130,320,320,1650,690
九州スポーツ杯3,280,100,100,470,140,100,300,210,1600,340
九州スポーツ杯4,160,100,100,270,210,130,150,210,680,290
九州スポーツ杯5,750,380,1570,1570,900,210,130,370,3920,790
九州スポーツ杯6,270,180,160,990,560,150,120,130,1700,220
九州スポーツ杯7,110,100,170,270,140,120,200,220,770,290
九州スポーツ杯8,250,170,170,410,320,130,220,300,1250,380
九州スポーツ杯9,150,100,330,480,670,250,410,850,3720,1460
九州スポーツ杯10,140,100,140,340,290,170,610,1220,2240,1130
九州スポーツ杯11,130,100,170,290,200,140,260,390,1180,640
九州スポーツ杯12,100,100,150,350,360,230,150,550,910,510
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1,910,200,210,1740,1650,310,490,520,8350,3760
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2,420,320,580,3630,2030,360,460,380,22020,4250
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3,720,930,500,2440,1030,630,260,480,6800,930
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦4,940,330,110,3020,870,270,570,250,7890,1080
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦5,360,210,390,1900,780,350,290,520,7440,2100
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦6,220,140,1270,7020,4710,1520,360,2860,41990,12530
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦7,430,220,170,1490,530,280,1050,800,8350,1770
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦8,180,110,110,330,220,150,110,190,670,180
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦9,130,100,110,280,180,110,110,140,470,200
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦10,210,100,130,260,310,250,150,230,1160,450
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦11,120,100,120,210,190,130,1480,1210,3150,2010
若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦12,230,100,260,860,540,280,190,450,3370,920
ダイヤモンドカップ1,320,180,220,870,630,410,410,490,3310,1500
ダイヤモンドカップ2,250,200,560,1720,1360,460,440,490,6260,2810
ダイヤモンドカップ3,150,130,540,2480,1510,300,400,1750,11780,2270
ダイヤモンドカップ4,840,120,100,1760,310,130,590,310,6430,880
ダイヤモンドカップ5,170,150,720,1390,1470,410,230,610,5970,1060
ダイヤモンドカップ6,890,200,120,6660,1700,270,250,140,19890,650
ダイヤモンドカップ7,140,100,220,440,370,150,160,270,1040,310
ダイヤモンドカップ8,120,110,980,570,460,220,200,440,1880,650
ダイヤモンドカップ9,120,100,220,580,500,260,450,870,2720,1740
