レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-22下　関ふく～る下関オープン８周年記念1R,1200,140,100,1500,250,130,200,180,4980,530
2020-09-22下　関ふく～る下関オープン８周年記念2R,870,210,140,3550,710,310,270,120,12060,340
2020-09-22下　関ふく～る下関オープン８周年記念3R,330,170,450,2110,690,540,190,240,3340,350
2020-09-22下　関ふく～る下関オープン８周年記念4R,240,110,180,1040,700,180,150,400,2290,510
2020-09-22下　関ふく～る下関オープン８周年記念5R,200,100,210,510,490,220,110,140,980,280
2020-09-22下　関ふく～る下関オープン８周年記念6R,800,1120,1120,5650,2290,750,290,300,17930,970
2020-09-22下　関ふく～る下関オープン８周年記念7R,1030,450,140,4080,820,190,590,200,12760,740
2020-09-22下　関ふく～る下関オープン８周年記念8R,470,190,190,4290,3080,690,190,780,14460,2060
2020-09-22下　関ふく～る下関オープン８周年記念9R,140,100,210,940,840,210,120,230,2290,480
2020-09-22下　関ふく～る下関オープン８周年記念10R,800,100,100,1260,320,180,300,140,4090,380
2020-09-22下　関ふく～る下関オープン８周年記念11R,880,100,100,950,170,130,710,480,4230,680
2020-09-22下　関ふく～る下関オープン８周年記念12R,130,100,130,190,210,120,160,320,760,270
2020-09-22児　島第１９回シモデンカップ1R,1050,150,110,1390,190,110,330,200,4170,360
2020-09-22児　島第１９回シモデンカップ2R,230,100,100,780,590,150,380,590,3050,800
2020-09-22児　島第１９回シモデンカップ3R,110,170,240,390,400,190,150,360,1190,590
2020-09-22児　島第１９回シモデンカップ4R,230,550,4570,1820,1690,390,160,300,4980,800
2020-09-22児　島第１９回シモデンカップ5R,710,220,100,3880,800,260,940,730,28640,2870
2020-09-22児　島第１９回シモデンカップ6R,140,100,260,710,460,270,140,530,2660,780
2020-09-22児　島第１９回シモデンカップ7R,360,260,260,1630,640,350,980,950,9020,1750
2020-09-22児　島第１９回シモデンカップ8R,540,150,100,2330,450,150,300,220,10150,440
2020-09-22児　島第１９回シモデンカップ9R,110,100,100,270,340,140,200,310,720,370
2020-09-22児　島第１９回シモデンカップ10R,670,200,100,3320,350,180,330,130,7950,290
2020-09-22児　島第１９回シモデンカップ11R,110,100,240,400,370,260,100,330,1010,390
2020-09-22児　島第１９回シモデンカップ12R,120,100,140,170,150,120,190,340,640,470
2020-09-22丸　亀大阪スポーツカップ1R,650,290,240,5140,2830,410,350,270,14190,1620
2020-09-22丸　亀大阪スポーツカップ2R,190,170,120,640,330,130,140,170,1920,530
2020-09-22丸　亀大阪スポーツカップ3R,340,420,200,1430,440,380,810,420,5100,920
2020-09-22丸　亀大阪スポーツカップ4R,680,450,1980,11770,9120,1380,720,390,25420,1550
2020-09-22丸　亀大阪スポーツカップ5R,100,240,220,950,540,340,1150,1600,5440,2690
2020-09-22丸　亀大阪スポーツカップ6R,250,490,220,3460,1020,470,1080,710,11690,4100
2020-09-22丸　亀大阪スポーツカップ7R,120,100,120,410,300,150,120,140,750,190
2020-09-22丸　亀大阪スポーツカップ8R,280,120,100,430,180,100,330,550,3980,1100
2020-09-22丸　亀大阪スポーツカップ9R,640,210,120,1880,490,130,210,120,4760,300
2020-09-22丸　亀大阪スポーツカップ10R,130,120,130,270,280,180,220,680,1020,670
2020-09-22丸　亀大阪スポーツカップ11R,120,100,130,1000,810,350,290,790,5500,1700
2020-09-22丸　亀大阪スポーツカップ12R,130,100,290,450,350,170,210,360,1380,430
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走1R,420,250,270,3510,1390,270,490,920,17100,4280
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走2R,120,150,250,1310,840,230,650,520,7340,3340
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走3R,570,170,100,2030,1260,320,610,1130,12010,4520
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走4R,1190,450,180,2420,650,260,230,140,5820,640
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走5R,400,130,100,610,220,100,300,180,2410,580
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走6R,150,110,120,340,260,160,150,200,690,280
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走7R,220,100,230,900,610,260,210,500,3130,600
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走8R,1280,330,100,3050,1290,300,260,150,6680,570
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走9R,190,110,100,520,210,140,110,130,820,190
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走10R,790,360,360,710,380,160,410,160,2080,490
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走11R,180,100,190,1150,620,270,250,500,3070,1390
2020-09-22鳴　門第３回徳島の地ビール「あらたえエール杯」競走12R,140,100,210,410,360,150,180,490,1040,420
2020-09-22琵琶湖第７回ヤングダービー1R,130,100,150,200,190,120,140,250,540,260
2020-09-22琵琶湖第７回ヤングダービー2R,140,100,220,450,330,160,330,320,1940,980
2020-09-22琵琶湖第７回ヤングダービー3R,120,100,130,280,170,120,490,450,2020,1140
2020-09-22琵琶湖第７回ヤングダービー4R,160,120,130,610,500,100,200,230,1670,520
2020-09-22琵琶湖第７回ヤングダービー5R,120,110,410,430,520,190,130,640,1360,760
2020-09-22琵琶湖第７回ヤングダービー6R,100,130,930,630,330,280,400,1010,3260,2030
2020-09-22琵琶湖第７回ヤングダービー7R,190,100,100,330,200,120,230,230,1050,400
2020-09-22琵琶湖第７回ヤングダービー8R,110,100,150,270,270,160,180,330,810,460
2020-09-22琵琶湖第７回ヤングダービー9R,130,100,210,280,300,160,160,430,850,600
2020-09-22琵琶湖第７回ヤングダービー10R,1140,590,310,6300,2380,320,260,200,29240,1150
2020-09-22琵琶湖第７回ヤングダービー11R,130,110,160,340,260,210,640,1520,4610,2270
2020-09-22琵琶湖第７回ヤングダービー12R,350,160,220,3090,1450,210,130,150,5850,260
2020-09-22　津　三交マキシーカップ1R,110,140,630,440,360,160,140,370,1090,640
2020-09-22　津　三交マキシーカップ2R,190,110,140,390,310,140,870,1490,4610,2870
2020-09-22　津　三交マキシーカップ3R,340,110,100,780,160,100,280,160,1490,300
2020-09-22　津　三交マキシーカップ4R,130,110,150,760,370,250,210,560,1720,780
2020-09-22　津　三交マキシーカップ5R,100,100,120,250,210,100,230,260,890,510
2020-09-22　津　三交マキシーカップ6R,100,100,860,1790,1130,390,210,790,3820,2380
2020-09-22　津　三交マキシーカップ7R,430,150,100,950,280,150,160,120,1850,180
2020-09-22　津　三交マキシーカップ8R,100,100,140,250,260,160,120,230,480,280
2020-09-22　津　三交マキシーカップ9R,870,200,100,1330,260,180,290,160,2740,250
2020-09-22　津　三交マキシーカップ10R,110,100,-1,1570,1420,140,130,570,4550,800
2020-09-22　津　三交マキシーカップ11R,220,100,100,530,150,160,1250,950,6480,2220
2020-09-22　津　三交マキシーカップ12R,100,100,140,180,180,110,160,250,450,270
2020-09-22常　滑チケットショップ高浜開設２周年記念競走1R,270,120,100,760,190,190,310,480,3990,790
2020-09-22常　滑チケットショップ高浜開設２周年記念競走2R,220,350,450,1070,800,270,170,150,1530,420
2020-09-22常　滑チケットショップ高浜開設２周年記念競走3R,300,240,270,2590,1370,280,640,1270,9510,4110
2020-09-22常　滑チケットショップ高浜開設２周年記念競走4R,7800,730,510,6530,4450,970,410,400,33220,4120
2020-09-22常　滑チケットショップ高浜開設２周年記念競走5R,190,100,350,1870,1770,540,510,1390,21820,8290
2020-09-22常　滑チケットショップ高浜開設２周年記念競走6R,100,100,220,320,230,120,120,150,510,250
2020-09-22常　滑チケットショップ高浜開設２周年記念競走7R,390,140,120,1280,380,160,150,140,2130,220
2020-09-22常　滑チケットショップ高浜開設２周年記念競走8R,120,100,120,320,250,180,510,660,2400,1830
2020-09-22常　滑チケットショップ高浜開設２周年記念競走9R,100,150,1420,570,360,170,130,480,1140,240
2020-09-22常　滑チケットショップ高浜開設２周年記念競走10R,130,100,100,180,140,110,260,300,970,570
2020-09-22常　滑チケットショップ高浜開設２周年記念競走11R,380,400,490,4450,3110,580,1490,1350,15370,10070
2020-09-22常　滑チケットショップ高浜開設２周年記念競走12R,130,100,450,1310,1080,300,1730,2560,12430,13140
2020-09-22蒲　郡オールレディース1R,300,160,400,670,510,260,450,480,3720,1290
2020-09-22蒲　郡オールレディース2R,260,230,140,1120,760,210,200,190,2100,460
2020-09-22蒲　郡オールレディース3R,190,170,150,1500,1110,350,140,300,4300,830
2020-09-22蒲　郡オールレディース4R,120,120,190,400,300,140,170,220,1300,360
2020-09-22蒲　郡オールレディース5R,320,200,150,3080,1290,280,200,190,7400,1080
2020-09-22蒲　郡オールレディース6R,130,220,240,310,270,110,110,150,550,220
2020-09-22蒲　郡オールレディース7R,220,150,110,550,210,110,200,250,1140,240
2020-09-22蒲　郡オールレディース8R,130,120,280,800,770,220,210,560,2080,780
2020-09-22蒲　郡オールレディース9R,1230,330,130,5540,1130,330,1630,650,30020,3130
2020-09-22蒲　郡オールレディース10R,500,100,100,570,260,130,180,170,1310,270
2020-09-22蒲　郡オールレディース11R,110,120,170,200,180,130,180,320,600,260
2020-09-22蒲　郡オールレディース12R,130,100,240,270,270,160,210,370,940,540
2020-09-22浜名湖スポーツニッポン1R,130,110,130,590,390,290,450,800,4030,1950
2020-09-22浜名湖スポーツニッポン2R,1200,420,200,1220,860,210,950,510,6900,1780
2020-09-22浜名湖スポーツニッポン3R,1010,170,780,7140,10380,780,260,1140,22950,5280
2020-09-22浜名湖スポーツニッポン4R,1060,210,100,1850,230,170,130,140,3410,150
2020-09-22浜名湖スポーツニッポン5R,650,150,230,1750,1220,670,490,670,7800,3660
2020-09-22浜名湖スポーツニッポン6R,500,330,210,3270,1360,360,1060,1350,28110,7510
2020-09-22浜名湖スポーツニッポン7R,430,100,100,230,210,100,110,270,580,250
2020-09-22浜名湖スポーツニッポン8R,160,150,170,890,1450,100,120,120,1320,210
2020-09-22浜名湖スポーツニッポン9R,240,500,-1,4880,1720,160,100,250,6370,470
2020-09-22浜名湖スポーツニッポン10R,160,100,180,310,220,170,110,270,950,490
2020-09-22浜名湖スポーツニッポン11R,150,100,970,5090,5140,610,350,3020,21870,5450
2020-09-22浜名湖スポーツニッポン12R,110,120,200,550,520,350,1850,3040,6280,4790
2020-09-22多摩川第１６回日本財団会長賞1R,1300,180,1180,17660,8690,1170,190,620,66450,1770
2020-09-22多摩川第１６回日本財団会長賞2R,270,110,490,2310,1350,390,650,1070,12370,3910
2020-09-22多摩川第１６回日本財団会長賞3R,1810,1530,1530,17700,8000,1470,1100,3910,81580,6130
2020-09-22多摩川第１６回日本財団会長賞4R,1130,130,100,380,170,160,310,240,2790,850
2020-09-22多摩川第１６回日本財団会長賞5R,190,120,170,330,200,170,260,270,970,390
2020-09-22多摩川第１６回日本財団会長賞6R,120,100,160,250,210,130,190,150,640,290
2020-09-22多摩川第１６回日本財団会長賞7R,100,100,130,330,240,150,190,220,490,210
2020-09-22多摩川第１６回日本財団会長賞8R,150,100,100,190,180,120,680,430,5150,3220
2020-09-22多摩川第１６回日本財団会長賞9R,1270,550,390,17230,8620,290,110,140,17930,460
2020-09-22多摩川第１６回日本財団会長賞10R,780,220,370,8740,2060,500,1030,710,56550,7690
2020-09-22多摩川第１６回日本財団会長賞11R,2250,180,100,1320,320,170,460,200,5220,670
2020-09-22多摩川第１６回日本財団会長賞12R,100,100,150,180,160,120,260,230,1040,420
2020-09-22戸　田ＢＡＣＨプラザ杯1R,190,100,130,450,320,160,210,230,1720,650
2020-09-22戸　田ＢＡＣＨプラザ杯2R,380,160,270,1320,650,380,1100,750,12470,3470
2020-09-22戸　田ＢＡＣＨプラザ杯3R,670,290,160,3370,1230,270,1980,1180,22580,4670
2020-09-22戸　田ＢＡＣＨプラザ杯4R,430,120,340,2320,1100,240,290,610,11790,2140
2020-09-22戸　田ＢＡＣＨプラザ杯5R,890,460,280,2900,1140,280,480,210,11830,1770
2020-09-22戸　田ＢＡＣＨプラザ杯6R,110,140,310,530,390,210,440,820,4630,2040
2020-09-22戸　田ＢＡＣＨプラザ杯7R,450,300,370,5330,2250,530,250,350,18040,800
2020-09-22戸　田ＢＡＣＨプラザ杯8R,320,150,160,610,530,260,160,190,1520,390
2020-09-22戸　田ＢＡＣＨプラザ杯9R,120,140,120,520,130,100,170,250,1510,330
2020-09-22戸　田ＢＡＣＨプラザ杯10R,120,120,130,220,150,120,270,320,1030,540
2020-09-22戸　田ＢＡＣＨプラザ杯11R,500,100,100,680,160,130,170,140,1920,300
2020-09-22戸　田ＢＡＣＨプラザ杯12R,100,120,250,1490,1020,340,210,750,3860,1050
2020-09-22桐　生第２３回東京スポーツ杯1R,480,440,650,3200,1570,490,410,610,22370,2900
2020-09-22桐　生第２３回東京スポーツ杯2R,340,150,270,1940,1170,240,130,500,3330,590
2020-09-22桐　生第２３回東京スポーツ杯3R,1090,360,110,1620,630,130,260,110,3570,440
2020-09-22桐　生第２３回東京スポーツ杯4R,520,240,240,1530,510,230,170,330,7240,1000
2020-09-22桐　生第２３回東京スポーツ杯5R,160,130,120,340,220,180,440,410,4360,1340
2020-09-22桐　生第２３回東京スポーツ杯6R,290,840,180,4170,400,150,340,140,9920,400
2020-09-22桐　生第２３回東京スポーツ杯7R,240,110,100,570,770,150,120,180,940,290
2020-09-22桐　生第２３回東京スポーツ杯8R,100,110,350,1020,1100,470,130,690,2930,740
2020-09-22桐　生第２３回東京スポーツ杯9R,1140,480,160,7790,2140,380,230,160,16390,660
2020-09-22桐　生第２３回東京スポーツ杯10R,110,100,140,520,410,180,230,580,2670,1390
2020-09-22桐　生第２３回東京スポーツ杯11R,840,220,100,2330,260,140,1090,500,14370,1670
2020-09-22桐　生第２３回東京スポーツ杯12R,1560,1040,210,12830,4480,430,940,330,43520,3460
