レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯2R,180,100,120,700,310,140,240,210,2650,470
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯3R,100,160,650,2920,2070,490,400,780,14570,4030
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯4R,390,150,200,1970,860,250,350,410,9230,1190
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯5R,120,130,330,1100,870,300,140,380,2040,540
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯6R,110,150,190,510,510,140,110,140,820,170
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯7R,330,170,100,570,250,120,430,270,2860,620
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯8R,290,170,370,1350,900,450,180,420,4410,1120
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯9R,140,120,260,290,240,130,150,260,690,280
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯10R,160,180,400,1020,960,230,100,370,3360,900
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯11R,480,220,200,2470,1630,380,240,760,13560,2440
2020-08-28宮　島ヴィーナスシリーズ第１１戦第６回マクール杯12R,170,100,230,620,520,290,240,660,2250,790
2020-08-28児　島第３６回日本モーターボート選手会会長杯1R,100,100,160,460,370,200,120,310,1590,560
2020-08-28児　島第３６回日本モーターボート選手会会長杯2R,100,130,190,500,310,140,210,560,1660,730
2020-08-28児　島第３６回日本モーターボート選手会会長杯3R,200,150,550,2420,960,500,220,340,5450,1030
2020-08-28児　島第３６回日本モーターボート選手会会長杯4R,220,100,170,640,370,170,230,260,1800,440
2020-08-28児　島第３６回日本モーターボート選手会会長杯5R,100,120,250,590,340,250,130,340,1590,400
2020-08-28児　島第３６回日本モーターボート選手会会長杯6R,120,100,110,260,200,150,170,380,1080,530
2020-08-28児　島第３６回日本モーターボート選手会会長杯7R,140,200,150,1200,320,270,720,310,5690,850
2020-08-28児　島第３６回日本モーターボート選手会会長杯8R,230,120,390,1360,1260,420,160,380,4260,870
2020-08-28児　島第３６回日本モーターボート選手会会長杯9R,170,170,390,840,480,350,320,1250,4250,2090
2020-08-28児　島第３６回日本モーターボート選手会会長杯10R,150,100,260,4330,3490,720,120,540,11580,1460
2020-08-28児　島第３６回日本モーターボート選手会会長杯11R,380,310,360,4350,1390,290,190,560,21110,3690
2020-08-28児　島第３６回日本モーターボート選手会会長杯12R,100,100,310,720,580,310,200,760,2710,1020
2020-08-28丸　亀サッポロビールカップ２０２０1R,490,350,640,8420,3240,1380,470,1120,22870,3940
2020-08-28丸　亀サッポロビールカップ２０２０2R,120,100,260,300,300,160,300,530,1460,810
2020-08-28丸　亀サッポロビールカップ２０２０3R,310,190,120,2570,1150,500,290,270,5960,970
2020-08-28丸　亀サッポロビールカップ２０２０4R,260,160,240,2920,1270,340,370,180,7120,1450
2020-08-28丸　亀サッポロビールカップ２０２０5R,150,180,470,630,660,170,160,230,1550,270
2020-08-28丸　亀サッポロビールカップ２０２０6R,100,100,220,340,480,170,250,620,1690,970
2020-08-28丸　亀サッポロビールカップ２０２０7R,110,100,100,240,200,100,130,150,580,200
2020-08-28丸　亀サッポロビールカップ２０２０8R,120,100,100,510,570,200,150,220,1260,350
2020-08-28丸　亀サッポロビールカップ２０２０9R,120,100,100,190,200,110,180,220,610,340
2020-08-28丸　亀サッポロビールカップ２０２０10R,170,100,110,310,190,150,180,260,970,330
2020-08-28丸　亀サッポロビールカップ２０２０11R,120,100,150,280,160,120,170,240,560,250
2020-08-28丸　亀サッポロビールカップ２０２０12R,460,250,230,1920,1400,450,170,230,6610,850
2020-08-28琵琶湖第８回近江牛カップ1R,1600,380,150,1810,280,120,460,210,4400,450
2020-08-28琵琶湖第８回近江牛カップ2R,150,250,160,640,600,190,230,180,2420,1210
2020-08-28琵琶湖第８回近江牛カップ3R,680,250,100,2350,380,180,580,180,9040,880
2020-08-28琵琶湖第８回近江牛カップ4R,2550,650,110,17600,4340,850,2150,560,193240,11620
2020-08-28琵琶湖第８回近江牛カップ5R,3970,950,950,10620,5360,1740,370,740,29230,2830
2020-08-28琵琶湖第８回近江牛カップ6R,300,240,350,5010,3070,550,470,730,15460,3100
2020-08-28琵琶湖第８回近江牛カップ7R,710,2130,150,1150,890,180,250,180,4100,480
2020-08-28琵琶湖第８回近江牛カップ8R,270,100,100,690,410,140,300,410,2350,690
2020-08-28琵琶湖第８回近江牛カップ9R,260,190,210,600,500,150,150,210,1460,390
2020-08-28琵琶湖第８回近江牛カップ10R,390,110,130,1030,470,220,420,570,4540,1570
2020-08-28琵琶湖第８回近江牛カップ11R,270,100,100,590,210,110,140,240,1820,420
2020-08-28琵琶湖第８回近江牛カップ12R,140,160,820,460,410,290,290,860,2120,1240
2020-08-28三　国スズキ・カープラザカップ1R,100,100,120,310,250,140,210,330,940,650
2020-08-28三　国スズキ・カープラザカップ2R,170,120,520,1180,1130,540,560,1210,7350,1590
2020-08-28三　国スズキ・カープラザカップ3R,170,110,150,330,210,120,180,210,1200,350
2020-08-28三　国スズキ・カープラザカップ4R,500,160,340,2040,1220,390,290,780,8030,1930
2020-08-28三　国スズキ・カープラザカップ5R,560,220,120,1510,780,280,290,200,3610,650
2020-08-28三　国スズキ・カープラザカップ6R,180,140,180,640,280,150,160,270,1730,320
2020-08-28三　国スズキ・カープラザカップ7R,330,250,100,760,380,160,270,300,3630,480
2020-08-28三　国スズキ・カープラザカップ8R,150,150,280,690,400,250,470,1390,6260,3960
2020-08-28三　国スズキ・カープラザカップ9R,550,270,120,1800,760,250,580,410,3980,780
2020-08-28三　国スズキ・カープラザカップ10R,250,120,110,720,210,140,190,260,1780,350
2020-08-28三　国スズキ・カープラザカップ11R,130,110,190,380,210,140,220,300,1570,800
2020-08-28三　国スズキ・カープラザカップ12R,130,100,100,190,170,130,160,230,530,310
2020-08-28　津　日本モーターボート選手会会長賞1R,100,100,140,420,340,140,150,190,730,290
2020-08-28　津　日本モーターボート選手会会長賞2R,130,110,430,970,530,150,200,920,4770,2450
2020-08-28　津　日本モーターボート選手会会長賞3R,280,300,240,2420,1600,190,2260,3000,37920,17080
2020-08-28　津　日本モーターボート選手会会長賞4R,130,190,440,590,680,390,390,350,3390,1540
2020-08-28　津　日本モーターボート選手会会長賞5R,100,100,270,430,490,130,130,330,990,350
2020-08-28　津　日本モーターボート選手会会長賞6R,140,110,360,450,320,140,130,140,820,190
2020-08-28　津　日本モーターボート選手会会長賞7R,100,100,150,270,190,160,1230,1130,3710,2070
2020-08-28　津　日本モーターボート選手会会長賞8R,130,100,310,390,320,170,170,320,1220,580
2020-08-28　津　日本モーターボート選手会会長賞9R,700,250,300,2380,1570,380,180,120,8780,630
2020-08-28　津　日本モーターボート選手会会長賞10R,300,100,100,500,320,180,120,160,1550,290
2020-08-28　津　日本モーターボート選手会会長賞11R,510,110,100,660,130,100,350,320,3460,580
2020-08-28　津　日本モーターボート選手会会長賞12R,140,150,520,560,450,200,160,510,1400,670
2020-08-28浜名湖ルーキーシリーズ第１５戦1R,1080,120,120,1480,290,330,210,180,3050,310
2020-08-28浜名湖ルーキーシリーズ第１５戦2R,480,170,100,2460,860,240,1490,780,29730,3110
2020-08-28浜名湖ルーキーシリーズ第１５戦3R,170,140,290,1140,610,280,130,190,2810,440
2020-08-28浜名湖ルーキーシリーズ第１５戦4R,140,100,170,440,260,180,250,370,2050,1460
2020-08-28浜名湖ルーキーシリーズ第１５戦5R,200,100,210,490,410,170,130,310,1170,280
2020-08-28浜名湖ルーキーシリーズ第１５戦6R,440,280,240,1920,910,310,350,250,5300,540
2020-08-28浜名湖ルーキーシリーズ第１５戦7R,130,100,210,530,600,170,100,280,930,320
2020-08-28浜名湖ルーキーシリーズ第１５戦8R,110,100,130,330,280,230,240,520,850,370
2020-08-28浜名湖ルーキーシリーズ第１５戦9R,580,1460,760,18070,4900,2220,560,1260,43200,6640
2020-08-28浜名湖ルーキーシリーズ第１５戦10R,170,100,110,320,150,130,220,240,730,290
2020-08-28浜名湖ルーキーシリーズ第１５戦11R,260,120,250,520,160,170,170,270,1150,460
2020-08-28浜名湖ルーキーシリーズ第１５戦12R,120,130,210,310,250,150,190,700,1270,680
2020-08-28多摩川第６回ホットマンカップ1R,3620,150,110,4050,470,190,390,140,7790,390
2020-08-28多摩川第６回ホットマンカップ2R,370,200,120,1270,370,160,210,150,3100,310
2020-08-28多摩川第６回ホットマンカップ3R,330,180,210,720,250,150,260,220,2140,420
2020-08-28多摩川第６回ホットマンカップ4R,120,140,170,1560,1550,290,270,270,7060,740
2020-08-28多摩川第６回ホットマンカップ5R,350,320,380,1420,610,210,140,170,4050,650
2020-08-28多摩川第６回ホットマンカップ6R,1850,210,240,9310,3120,440,430,300,30660,2860
2020-08-28多摩川第６回ホットマンカップ7R,380,170,100,880,320,120,100,120,1450,220
2020-08-28多摩川第６回ホットマンカップ8R,690,150,110,1120,390,140,220,290,1810,360
2020-08-28多摩川第６回ホットマンカップ9R,100,100,130,250,200,100,100,110,300,140
2020-08-28多摩川第６回ホットマンカップ10R,170,100,100,310,160,130,360,360,1050,560
2020-08-28多摩川第６回ホットマンカップ11R,100,100,150,250,140,140,260,290,510,360
2020-08-28多摩川第６回ホットマンカップ12R,120,100,120,240,220,100,110,150,430,200
2020-08-28江戸川第２０回スカッとさわやか杯1R,220,220,190,760,520,270,180,110,2190,400
2020-08-28江戸川第２０回スカッとさわやか杯2R,320,160,100,600,280,150,270,230,1880,540
2020-08-28江戸川第２０回スカッとさわやか杯3R,420,300,200,1320,870,370,780,650,7470,1760
2020-08-28江戸川第２０回スカッとさわやか杯4R,110,380,1010,1510,1370,370,180,310,5260,830
2020-08-28江戸川第２０回スカッとさわやか杯5R,570,240,160,2490,1180,380,140,270,7450,430
2020-08-28江戸川第２０回スカッとさわやか杯6R,170,100,110,320,210,150,310,400,1510,510
2020-08-28江戸川第２０回スカッとさわやか杯7R,160,160,150,370,270,150,260,350,1750,410
2020-08-28江戸川第２０回スカッとさわやか杯8R,210,150,120,1790,420,160,280,410,5060,980
2020-08-28江戸川第２０回スカッとさわやか杯9R,130,130,110,820,610,140,200,170,1690,310
2020-08-28江戸川第２０回スカッとさわやか杯10R,620,100,260,3390,2660,230,300,270,9910,2830
2020-08-28江戸川第２０回スカッとさわやか杯11R,110,100,370,510,530,210,100,340,1150,270
2020-08-28江戸川第２０回スカッとさわやか杯12R,100,250,940,1950,1640,300,120,320,3430,760
2020-08-28桐　生第１５回公営レーシングプレス杯1R,160,120,370,1450,1780,100,220,790,6390,2130
2020-08-28桐　生第１５回公営レーシングプレス杯2R,250,140,300,1140,700,190,200,650,4270,1010
2020-08-28桐　生第１５回公営レーシングプレス杯3R,320,190,140,660,280,180,250,310,1310,440
2020-08-28桐　生第１５回公営レーシングプレス杯4R,1550,520,270,15420,8430,1250,1040,320,44510,1980
2020-08-28桐　生第１５回公営レーシングプレス杯5R,170,100,120,270,200,120,330,440,1480,810
2020-08-28桐　生第１５回公営レーシングプレス杯6R,2090,170,100,2010,270,110,360,230,4750,450
2020-08-28桐　生第１５回公営レーシングプレス杯7R,300,130,110,470,250,130,140,170,920,250
2020-08-28桐　生第１５回公営レーシングプレス杯8R,130,150,210,770,610,190,110,220,1360,210
2020-08-28桐　生第１５回公営レーシングプレス杯9R,660,230,180,2010,1330,200,150,120,5570,220
2020-08-28桐　生第１５回公営レーシングプレス杯10R,210,100,100,300,250,140,130,200,540,180
2020-08-28桐　生第１５回公営レーシングプレス杯11R,110,130,220,1340,1270,230,290,430,6980,2420
2020-08-28桐　生第１５回公営レーシングプレス杯12R,180,100,100,350,230,120,180,200,1560,490
