レースID,単勝,複勝1,複勝2,2連単,2連複,拡連複12,拡連複13,拡連複23,3連単,3連複
2020-09-09下　関ＢＴＳながとオープン記念9R,140,120,190,1890,980,280,860,1350,9680,3690
2020-09-09下　関ＢＴＳながとオープン記念10R,430,150,190,4920,1110,280,1840,980,34050,4930
2020-09-09下　関ＢＴＳながとオープン記念11R,160,250,860,990,1310,230,270,690,6530,1390
2020-09-09下　関ＢＴＳながとオープン記念12R,150,110,110,570,790,260,200,660,2530,1210
2020-09-09児　島日刊スポーツ杯1R,150,100,160,300,420,170,190,260,930,520
2020-09-09児　島日刊スポーツ杯2R,350,460,-1,4140,2330,680,230,1170,15740,3340
2020-09-09児　島日刊スポーツ杯3R,150,100,750,3350,3230,560,170,610,11630,1770
2020-09-09児　島日刊スポーツ杯4R,470,540,290,3320,1800,570,330,150,11830,1550
2020-09-09児　島日刊スポーツ杯5R,200,100,290,340,320,150,270,120,1160,460
2020-09-09児　島日刊スポーツ杯6R,6600,580,120,15280,4120,860,620,170,51850,2880
2020-09-09児　島日刊スポーツ杯7R,100,130,150,560,330,120,130,110,920,180
2020-09-09児　島日刊スポーツ杯8R,320,100,100,400,160,100,200,280,3470,480
2020-09-09児　島日刊スポーツ杯9R,150,100,400,1180,1020,280,180,620,2550,750
2020-09-09児　島日刊スポーツ杯10R,660,1120,420,30050,2720,460,610,200,97720,4290
2020-09-09児　島日刊スポーツ杯11R,140,110,180,380,430,230,230,380,1240,550
2020-09-09児　島日刊スポーツ杯12R,100,100,100,210,180,110,150,320,600,290
2020-09-09鳴　門第１８回オロナミンＣカップ競走1R,2510,170,100,3670,660,220,1220,160,41070,1690
2020-09-09鳴　門第１８回オロナミンＣカップ競走2R,230,420,560,660,700,180,150,210,1350,360
2020-09-09鳴　門第１８回オロナミンＣカップ競走3R,130,100,180,300,270,190,160,180,750,440
2020-09-09鳴　門第１８回オロナミンＣカップ競走4R,340,120,220,1340,820,250,600,1320,5810,2930
2020-09-09鳴　門第１８回オロナミンＣカップ競走5R,630,470,670,4570,3000,540,210,740,18760,3860
2020-09-09鳴　門第１８回オロナミンＣカップ競走6R,690,250,250,2010,560,200,120,160,3460,380
2020-09-09鳴　門第１８回オロナミンＣカップ競走7R,130,140,200,1040,630,160,180,230,1980,330
2020-09-09鳴　門第１８回オロナミンＣカップ競走8R,210,130,280,1930,1630,420,110,290,5670,1230
2020-09-09鳴　門第１８回オロナミンＣカップ競走9R,180,120,110,330,250,100,130,270,920,360
2020-09-09鳴　門第１８回オロナミンＣカップ競走10R,150,100,110,230,200,130,260,700,1000,480
2020-09-09鳴　門第１８回オロナミンＣカップ競走11R,200,100,250,1030,960,250,1110,1110,5130,3780
2020-09-09鳴　門第１８回オロナミンＣカップ競走12R,120,140,380,400,490,190,140,430,1520,500
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走1R,150,110,220,440,540,100,110,130,730,210
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走2R,110,100,270,1840,950,380,120,270,4180,370
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走3R,490,410,-1,1800,2520,450,520,1500,8940,3050
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走4R,910,500,160,4000,1300,400,1030,140,11760,920
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走5R,300,300,180,1080,1340,320,240,200,4990,510
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走6R,390,110,100,440,170,100,240,190,1010,260
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走7R,120,100,140,280,210,120,330,800,1410,1050
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走8R,100,100,100,230,210,120,190,190,750,440
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走9R,790,240,240,2080,540,260,760,760,8380,2900
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走10R,140,120,260,560,350,150,130,590,1230,400
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走11R,310,110,110,690,240,100,350,290,2100,500
2020-09-09尼　崎日刊スポーツ杯争奪第２７回伊丹選手権競走12R,280,100,180,430,460,120,160,340,1090,280
2020-09-09三　国越前コシヒカリ収穫祭レース1R,620,360,480,13520,4960,750,160,300,45490,1190
2020-09-09三　国越前コシヒカリ収穫祭レース2R,100,120,100,180,160,120,150,230,500,210
2020-09-09三　国越前コシヒカリ収穫祭レース3R,150,110,100,290,140,110,760,760,4370,2290
2020-09-09三　国越前コシヒカリ収穫祭レース4R,210,100,100,610,240,150,340,410,2140,740
2020-09-09三　国越前コシヒカリ収穫祭レース5R,210,100,100,320,250,120,280,310,1600,670
2020-09-09三　国越前コシヒカリ収穫祭レース6R,-1,650,-1,15350,2820,860,1350,170,80540,2480
2020-09-09三　国越前コシヒカリ収穫祭レース7R,130,100,120,500,400,170,140,240,1180,350
2020-09-09三　国越前コシヒカリ収穫祭レース8R,500,120,280,1680,1290,360,1970,2350,18660,9010
2020-09-09三　国越前コシヒカリ収穫祭レース9R,680,180,110,1090,420,310,330,270,9880,1140
2020-09-09三　国越前コシヒカリ収穫祭レース10R,100,120,380,520,440,160,110,290,1230,290
2020-09-09三　国越前コシヒカリ収穫祭レース11R,100,100,100,260,300,140,250,400,840,670
2020-09-09三　国越前コシヒカリ収穫祭レース12R,130,100,100,270,210,260,670,1340,1440,1010
2020-09-09　津　津インクル開設９周年記念レース1R,130,100,100,210,160,120,170,400,770,390
2020-09-09　津　津インクル開設９周年記念レース2R,330,160,170,740,680,170,290,200,5860,1700
2020-09-09　津　津インクル開設９周年記念レース3R,270,180,150,2920,980,320,270,160,9840,600
2020-09-09　津　津インクル開設９周年記念レース4R,160,100,150,420,360,160,130,220,720,250
2020-09-09　津　津インクル開設９周年記念レース5R,520,100,100,1140,200,140,310,260,4080,280
2020-09-09　津　津インクル開設９周年記念レース6R,120,110,280,1800,1590,300,140,360,3530,760
2020-09-09　津　津インクル開設９周年記念レース7R,100,100,260,150,160,130,130,410,720,360
2020-09-09　津　津インクル開設９周年記念レース8R,100,100,170,240,200,100,170,180,500,290
2020-09-09　津　津インクル開設９周年記念レース9R,120,100,100,180,120,100,130,170,270,130
2020-09-09　津　津インクル開設９周年記念レース10R,110,100,100,180,160,160,260,260,700,390
2020-09-09　津　津インクル開設９周年記念レース11R,220,170,230,670,620,300,180,270,1620,360
2020-09-09　津　津インクル開設９周年記念レース12R,110,100,190,330,270,160,120,120,830,310
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯1R,130,100,250,750,430,210,180,360,1880,510
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯2R,170,110,120,340,320,140,190,280,840,360
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯3R,240,100,140,620,310,160,220,420,2200,750
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯4R,160,100,170,190,200,130,190,310,600,410
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯5R,130,150,100,810,800,170,100,160,1640,250
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯6R,140,130,300,680,650,300,170,580,2200,870
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯7R,210,160,450,1030,740,140,110,140,1720,200
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯8R,180,100,160,330,200,110,180,220,1320,460
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯9R,390,250,140,1620,1070,290,210,320,2580,760
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯10R,390,150,100,670,210,100,460,400,2560,720
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯11R,100,100,100,150,140,-1,-1,-1,130,-1
2020-09-09浜名湖ヴィーナスシリーズ第１２戦マンスリーボートレース杯12R,120,100,140,250,210,140,260,320,1020,500
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞1R,910,1120,330,6930,2100,530,690,320,31630,3700
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞2R,270,120,230,1640,1320,290,130,210,3430,490
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞3R,330,210,260,930,730,190,300,440,3490,1300
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞4R,350,190,170,900,480,220,170,150,1840,410
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞5R,180,210,220,680,690,230,220,260,1840,400
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞6R,330,130,150,950,580,270,380,490,4710,1290
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞7R,200,170,140,580,380,250,360,260,1710,710
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞8R,220,120,200,440,340,150,290,370,1680,570
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞9R,100,100,170,420,320,110,110,280,1050,370
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞10R,230,130,100,550,240,100,270,180,1280,410
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞11R,130,120,230,510,600,360,1130,1060,4070,2560
2020-09-09多摩川第４回住信ＳＢＩネット銀行賞12R,140,100,210,210,220,120,180,260,630,260
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦1R,630,440,120,3060,840,270,520,250,11330,940
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦2R,400,160,340,2080,990,310,300,400,5610,1080
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦3R,260,120,110,450,280,170,480,830,2910,1170
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦4R,520,150,120,1200,580,230,540,370,4110,990
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦5R,170,160,1670,3430,1300,510,490,990,13330,2970
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦6R,400,110,110,820,250,190,570,490,3880,1200
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦7R,220,100,190,680,460,160,390,590,2110,1080
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦8R,210,100,100,1020,280,200,580,450,4330,1040
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦9R,560,290,150,4340,430,290,620,300,11480,1130
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦10R,150,200,1050,840,370,240,160,580,4300,1180
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦11R,750,320,120,5230,1400,660,950,360,15640,1560
2020-09-09江戸川江戸川大好き選手集結！３代目江戸川番長決定戦12R,160,100,240,820,790,300,260,760,3220,1210
2020-09-09桐　生第２回日本一しょうゆ杯1R,880,220,140,2980,660,140,640,290,12310,1320
2020-09-09桐　生第２回日本一しょうゆ杯2R,460,320,240,750,400,130,190,250,2490,590
2020-09-09桐　生第２回日本一しょうゆ杯3R,1480,280,130,3710,960,480,2340,520,18640,2860
2020-09-09桐　生第２回日本一しょうゆ杯4R,410,310,390,1280,1310,250,150,260,4520,730
2020-09-09桐　生第２回日本一しょうゆ杯5R,760,510,140,2880,720,340,800,220,13020,2060
2020-09-09桐　生第２回日本一しょうゆ杯6R,100,100,150,290,190,170,190,790,1720,850
2020-09-09桐　生第２回日本一しょうゆ杯7R,170,170,270,510,330,180,540,820,2020,1310
2020-09-09桐　生第２回日本一しょうゆ杯8R,1230,200,130,2560,770,300,720,320,10230,1680
2020-09-09桐　生第２回日本一しょうゆ杯9R,180,110,190,1870,1120,290,340,580,5610,2510
2020-09-09桐　生第２回日本一しょうゆ杯10R,480,110,120,6920,1720,240,290,100,13220,400
2020-09-09桐　生第２回日本一しょうゆ杯11R,160,130,110,410,250,130,210,230,1190,560
2020-09-09桐　生第２回日本一しょうゆ杯12R,110,120,330,520,510,200,200,300,1410,450
